Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Coka_g12416.t1	651	655	217	218	224
Coka_g12416.t1	655	657	218	219	226
Coka_g12416.t1	657	659	219	219	225
Coka_g12416.t1	659	660	219	220	229
Coka_g12416.t1	660	661	220	220	238
Coka_g12416.t1	661	662	220	220	234
Coka_g12416.t1	662	666	220	222	233
Coka_g12416.t1	666	668	222	222	232
Coka_g12416.t1	668	670	222	223	231
Coka_g12416.t1	670	674	223	224	228
Coka_g12416.t1	674	675	224	225	222
Coka_g12416.t1	675	676	225	225	220
Coka_g12416.t1	676	680	225	226	221
Coka_g12416.t1	680	681	226	227	218
Coka_g12416.t1	681	682	227	227	213
Coka_g12416.t1	682	685	227	228	209
Coka_g12416.t1	685	687	228	229	207
Coka_g12416.t1	687	690	229	230	202
Coka_g12416.t1	690	691	230	230	201
Coka_g12416.t1	691	693	230	231	207
Coka_g12416.t1	693	694	231	231	206
Coka_g12416.t1	694	698	231	232	205
Coka_g12416.t1	698	699	232	233	209
Coka_g12416.t1	699	700	233	233	205
Coka_g12416.t1	700	701	233	233	202
Coka_g12416.t1	701	702	233	234	200
Coka_g12416.t1	702	703	234	234	201
Coka_g12416.t1	703	708	234	236	195
Coka_g12416.t1	708	709	236	236	189
Coka_g12416.t1	709	714	236	238	187
Coka_g12416.t1	714	718	238	239	183
Coka_g12416.t1	718	719	239	239	161
Coka_g12416.t1	719	720	239	240	155
Coka_g12416.t1	720	721	240	240	127
Coka_g12416.t1	721	722	240	240	114
Coka_g12416.t1	722	724	240	241	101
Coka_g12416.t1	724	729	241	243	99
Coka_g12416.t1	729	734	243	244	83
Coka_g12416.t1	734	737	244	245	81
Coka_g12416.t1	737	738	245	246	78
Coka_g12416.t1	738	739	246	246	71
Coka_g12416.t1	739	740	246	246	74
Coka_g12416.t1	740	744	246	248	73
Coka_g12416.t1	744	747	248	249	72
Coka_g12416.t1	747	749	249	249	62
Coka_g12416.t1	749	756	249	252	56
Coka_g12416.t1	756	758	252	252	55
Coka_g12416.t1	758	772	252	257	41
Coka_g12416.t1	772	774	257	258	33
Coka_g12416.t1	774	778	258	259	29
Coka_g12416.t1	778	789	259	263	36
Coka_g12416.t1	789	798	263	266	31
Coka_g12416.t1	798	800	266	266	25
Coka_g12416.t1	800	801	266	267	17
Coka_g12416.t1	801	811	267	270	13
Coka_g12416.t1	811	818	270	272	16
Coka_g12416.t1	818	819	272	273	18
Coka_g12416.t1	819	821	273	273	14
Coka_g12416.t1	821	822	273	274	16
Coka_g12416.t1	822	826	274	275	22
Coka_g12416.t1	826	834	275	278	21
Coka_g12416.t1	834	840	278	280	19
Coka_g12416.t1	840	843	280	281	17
Coka_g12416.t1	843	853	281	284	18
Coka_g12416.t1	853	858	284	286	17
Coka_g12416.t1	858	871	286	290	16
Coka_g12416.t1	871	890	290	296	15
Coka_g12416.t1	890	905	296	301	64
Coka_g12416.t1	905	919	301	306	63
Coka_g12416.t1	919	921	306	307	61
Coka_g12416.t1	921	923	307	307	57
Coka_g12416.t1	923	924	307	308	54
Coka_g12416.t1	924	925	308	308	53
Coka_g12416.t1	925	926	308	308	52
Coka_g12416.t1	926	927	308	309	49
Coka_g12416.t1	927	929	309	309	47
Coka_g12416.t1	929	930	309	310	41
Coka_g12416.t1	930	933	310	311	40
Coka_g12416.t1	933	934	311	311	39
Coka_g12416.t1	934	937	311	312	37
Coka_g12416.t1	937	939	312	313	35
Coka_g12416.t1	939	942	313	314	14
Coka_g12416.t1	942	946	314	315	13
Coka_g12416.t1	946	947	315	315	10
Coka_g12416.t1	947	948	315	316	9
Coka_g12416.t1	948	950	316	316	8
Coka_g12416.t1	950	952	316	317	4
Coka_g12416.t1	952	953	317	317	6
Coka_g12416.t1	953	955	317	318	72
Coka_g12416.t1	955	956	318	318	86
Coka_g12416.t1	956	958	318	319	87
Coka_g12416.t1	958	959	319	319	89
Coka_g12416.t1	959	960	319	320	102
Coka_g12416.t1	960	961	320	320	105
Coka_g12416.t1	961	962	320	320	117
Coka_g12416.t1	962	963	320	321	119
Coka_g12416.t1	963	966	321	322	120
Coka_g12416.t1	966	969	322	323	125
Coka_g12416.t1	969	970	323	323	137
Coka_g12416.t1	970	971	323	323	138
Coka_g12416.t1	971	972	323	324	140
Coka_g12416.t1	972	974	324	324	141
Coka_g12416.t1	974	975	324	325	148
Coka_g12416.t1	975	976	325	325	149
Coka_g12416.t1	976	979	325	326	165
Coka_g12416.t1	979	982	326	327	168
Coka_g12416.t1	982	983	327	327	170
Coka_g12416.t1	983	984	327	328	176
Coka_g12416.t1	984	986	328	328	177
Coka_g12416.t1	986	988	328	329	178
Coka_g12416.t1	988	989	329	329	179
Coka_g12416.t1	989	991	329	330	181
Coka_g12416.t1	991	996	330	332	182
Coka_g12416.t1	996	998	332	332	198
Coka_g12416.t1	998	999	332	333	199
Coka_g12416.t1	999	1000	333	333	205
Coka_g12416.t1	1000	1001	333	333	212
Coka_g12416.t1	1001	1002	333	334	214
Coka_g12416.t1	1002	1004	334	334	220
Coka_g12416.t1	1004	1007	334	335	232
Coka_g12416.t1	1007	1013	335	337	244
Coka_g12416.t1	1013	1019	337	339	246
Coka_g12416.t1	1019	1020	339	340	248
Coka_g12416.t1	1020	1022	340	340	252
Coka_g12416.t1	1022	1027	340	342	251
Coka_g12416.t1	1027	1028	342	342	246
Coka_g12416.t1	1028	1029	342	343	248
Coka_g12416.t1	1029	1030	343	343	244
Coka_g12416.t1	1030	1032	343	344	243
Coka_g12416.t1	1032	1034	344	344	239
Coka_g12416.t1	1034	1035	344	345	237
Coka_g12416.t1	1035	1036	345	345	238
Coka_g12416.t1	1036	1037	345	345	244
Coka_g12416.t1	1037	1038	345	346	248
Coka_g12416.t1	1038	1040	346	346	226
Coka_g12416.t1	1040	1041	346	347	227
Coka_g12416.t1	1041	1043	347	347	205
Coka_g12416.t1	1043	1047	347	349	207
Coka_g12416.t1	1047	1053	349	351	205
Coka_g12416.t1	1053	1054	351	351	216
Coka_g12416.t1	1054	1056	351	352	215
Coka_g12416.t1	1056	1057	352	352	211
Coka_g12416.t1	1057	1060	352	353	209
Coka_g12416.t1	1060	1062	353	354	210
Coka_g12416.t1	1062	1064	354	354	202
Coka_g12416.t1	1064	1065	354	355	200
Coka_g12416.t1	1065	1066	355	355	190
Coka_g12416.t1	1066	1067	355	355	187
Coka_g12416.t1	1067	1077	355	359	189
Coka_g12416.t1	1077	1080	359	360	188
Coka_g12416.t1	1080	1084	360	361	192
Coka_g12416.t1	1084	1087	361	362	190
Coka_g12416.t1	1087	1093	362	364	211
Coka_g12416.t1	1093	1094	364	364	207
Coka_g12416.t1	1094	1095	364	365	211
Coka_g12416.t1	1095	1096	365	365	214
Coka_g12416.t1	1096	1097	365	365	213
Coka_g12416.t1	1097	1100	365	366	220
Coka_g12416.t1	1100	1101	366	367	221
Coka_g12416.t1	1101	1102	367	367	223
Coka_g12416.t1	1102	1103	367	367	203
Coka_g12416.t1	1103	1104	367	368	205
Coka_g12416.t1	1104	1105	368	368	209
Coka_g12416.t1	1105	1106	368	368	208
Coka_g12416.t1	1106	1111	368	370	200
Coka_g12416.t1	1111	1112	370	370	197
Coka_g12416.t1	1112	1114	370	371	195
Coka_g12416.t1	1114	1115	371	371	193
Coka_g12416.t1	1115	1116	371	372	194
Coka_g12416.t1	1116	1117	372	372	191
Coka_g12416.t1	1117	1118	372	372	194
Coka_g12416.t1	1118	1120	372	373	200
Coka_g12416.t1	1120	1123	373	374	198
Coka_g12416.t1	1123	1124	374	374	178
Coka_g12416.t1	1124	1125	374	375	168
Coka_g12416.t1	1125	1126	375	375	148
Coka_g12416.t1	1126	1128	375	376	136
Coka_g12416.t1	1128	1129	376	376	127
Coka_g12416.t1	1129	1130	376	376	120
Coka_g12416.t1	1130	1134	376	378	110
Coka_g12416.t1	1134	1135	378	378	107
Coka_g12416.t1	1135	1136	378	378	109
Coka_g12416.t1	1136	1139	378	379	108
Coka_g12416.t1	1139	1140	379	380	107
Coka_g12416.t1	1140	1141	380	380	110
Coka_g12416.t1	1141	1142	380	380	106
Coka_g12416.t1	1142	1143	380	381	144
Coka_g12416.t1	1143	1146	381	382	137
Coka_g12416.t1	1146	1150	382	383	135
Coka_g12416.t1	1150	1152	383	384	136
Coka_g12416.t1	1152	1154	384	384	146
Coka_g12416.t1	1154	1160	384	386	147
Coka_g12416.t1	1160	1165	386	388	148
Coka_g12416.t1	1165	1167	388	389	154
Coka_g12416.t1	1167	1168	389	389	166
Coka_g12416.t1	1168	1169	389	389	167
Coka_g12416.t1	1169	1170	389	390	169
Coka_g12416.t1	1170	1171	390	390	170
Coka_g12416.t1	1171	1175	390	391	169
Coka_g12416.t1	1175	1178	391	392	170
Coka_g12416.t1	1178	1182	392	394	173
Coka_g12416.t1	1182	1186	394	395	175
Coka_g12416.t1	1186	1187	395	395	174
Coka_g12416.t1	1187	1188	395	396	176
Coka_g12416.t1	1188	1190	396	396	177
Coka_g12416.t1	1190	1191	396	397	166
Coka_g12416.t1	1191	1192	397	397	165
Coka_g12416.t1	1192	1195	397	398	166
Coka_g12416.t1	1195	1199	398	399	168
Coka_g12416.t1	1199	1200	399	400	176
Coka_g12416.t1	1200	1202	400	400	175
Coka_g12416.t1	1202	1204	400	401	174
Coka_g12416.t1	1204	1205	401	401	173
Coka_g12416.t1	1205	1206	401	402	171
Coka_g12416.t1	1206	1209	402	403	173
Coka_g12416.t1	1209	1211	403	403	169
Coka_g12416.t1	1211	1213	403	404	172
Coka_g12416.t1	1213	1214	404	404	165
Coka_g12416.t1	1214	1215	404	405	166
Coka_g12416.t1	1215	1218	405	406	162
Coka_g12416.t1	1218	1223	406	407	165
Coka_g12416.t1	1223	1224	407	408	173
Coka_g12416.t1	1224	1228	408	409	172
Coka_g12416.t1	1228	1232	409	410	178
Coka_g12416.t1	1232	1238	410	412	179
Coka_g12416.t1	1238	1244	412	414	178
Coka_g12416.t1	1244	1245	414	415	179
Coka_g12416.t1	1245	1248	415	416	180
Coka_g12416.t1	1248	1251	416	417	179
Coka_g12416.t1	1251	1252	417	417	188
Coka_g12416.t1	1252	1253	417	417	186
Coka_g12416.t1	1253	1260	417	420	184
Coka_g12416.t1	1260	1262	420	420	183
Coka_g12416.t1	1262	1263	420	421	182
Coka_g12416.t1	1263	1266	421	422	184
Coka_g12416.t1	1266	1267	422	422	175
Coka_g12416.t1	1267	1268	422	422	137
Coka_g12416.t1	1268	1269	422	423	128
Coka_g12416.t1	1269	1273	423	424	101
Coka_g12416.t1	1273	1274	424	424	93
Coka_g12416.t1	1274	1276	424	425	94
Coka_g12416.t1	1276	1277	425	425	93
Coka_g12416.t1	1277	1278	425	426	95
Coka_g12416.t1	1278	1279	426	426	96
Coka_g12416.t1	1279	1280	426	426	97
Coka_g12416.t1	1280	1291	426	430	99
Coka_g12416.t1	1291	1301	430	433	94
Coka_g12416.t1	1301	1302	433	434	93
Coka_g12416.t1	1302	1303	434	434	91
Coka_g12416.t1	1303	1306	434	435	92
Coka_g12416.t1	1306	1308	435	436	101
Coka_g12416.t1	1308	1309	436	436	107
Coka_g12416.t1	1309	1311	436	437	114
Coka_g12416.t1	1311	1313	437	437	113
Coka_g12416.t1	1313	1314	437	438	112
Coka_g12416.t1	1314	1316	438	438	113
Coka_g12416.t1	1316	1317	438	439	116
Coka_g12416.t1	1317	1318	439	439	115
Coka_g12416.t1	1318	1319	439	439	113
Coka_g12416.t1	1319	1320	439	440	106
Coka_g12416.t1	1320	1321	440	440	92
Coka_g12416.t1	1321	1324	440	441	78
Coka_g12416.t1	1324	1325	441	441	83
Coka_g12416.t1	1325	1326	441	442	100
Coka_g12416.t1	1326	1327	442	442	102
Coka_g12416.t1	1327	1329	442	443	97
Coka_g12416.t1	1329	1335	443	445	94
Coka_g12416.t1	1335	1336	445	445	95
Coka_g12416.t1	1336	1337	445	445	96
Coka_g12416.t1	1337	1339	445	446	98
Coka_g12416.t1	1339	1340	446	446	97
Coka_g12416.t1	1340	1344	446	448	98
Coka_g12416.t1	1344	1346	448	448	100
Coka_g12416.t1	1346	1348	448	449	101
Coka_g12416.t1	1348	1350	449	450	125
Coka_g12416.t1	1350	1353	450	451	129
Coka_g12416.t1	1353	1355	451	451	130
Coka_g12416.t1	1355	1356	451	452	128
Coka_g12416.t1	1356	1357	452	452	129
Coka_g12416.t1	1357	1358	452	452	130
Coka_g12416.t1	1358	1360	452	453	134
Coka_g12416.t1	1360	1361	453	453	136
Coka_g12416.t1	1361	1364	453	454	137
Coka_g12416.t1	1364	1367	454	455	136
Coka_g12416.t1	1367	1368	455	456	145
Coka_g12416.t1	1368	1369	456	456	146
Coka_g12416.t1	1369	1380	456	460	145
Coka_g12416.t1	1380	1381	460	460	146
Coka_g12416.t1	1381	1382	460	460	163
Coka_g12416.t1	1382	1383	460	461	167
Coka_g12416.t1	1383	1388	461	462	166
Coka_g12416.t1	1388	1391	462	463	168
Coka_g12416.t1	1391	1392	463	464	171
Coka_g12416.t1	1392	1393	464	464	175
Coka_g12416.t1	1393	1394	464	464	181
Coka_g12416.t1	1394	1395	464	465	182
Coka_g12416.t1	1395	1396	465	465	181
Coka_g12416.t1	1396	1397	465	465	187
Coka_g12416.t1	1397	1400	465	466	188
Coka_g12416.t1	1400	1401	466	467	191
Coka_g12416.t1	1401	1403	467	467	197
Coka_g12416.t1	1403	1404	467	468	211
Coka_g12416.t1	1404	1413	468	471	206
Coka_g12416.t1	1413	1414	471	471	211
Coka_g12416.t1	1414	1419	471	473	222
Coka_g12416.t1	1419	1423	473	474	223
Coka_g12416.t1	1423	1424	474	474	222
Coka_g12416.t1	1424	1428	474	476	223
Coka_g12416.t1	1428	1429	476	476	221
Coka_g12416.t1	1429	1430	476	476	219
Coka_g12416.t1	1430	1431	476	477	222
Coka_g12416.t1	1431	1435	477	478	206
Coka_g12416.t1	1435	1437	478	479	203
Coka_g12416.t1	1437	1438	479	479	204
Coka_g12416.t1	1438	1443	479	481	206
Coka_g12416.t1	1443	1445	481	481	210
Coka_g12416.t1	1445	1454	481	484	213
Coka_g12416.t1	1454	1455	484	485	211
Coka_g12416.t1	1455	1457	485	485	210
Coka_g12416.t1	1457	1458	485	486	212
Coka_g12416.t1	1458	1459	486	486	213
Coka_g12416.t1	1459	1460	486	486	214
Coka_g12416.t1	1460	1461	486	487	202
Coka_g12416.t1	1461	1462	487	487	205
Coka_g12416.t1	1462	1463	487	487	198
Coka_g12416.t1	1463	1465	487	488	196
Coka_g12416.t1	1465	1466	488	488	195
Coka_g12416.t1	1466	1467	488	489	196
Coka_g12416.t1	1467	1469	489	489	197
Coka_g12416.t1	1469	1470	489	490	206
Coka_g12416.t1	1470	1472	490	490	203
Coka_g12416.t1	1472	1473	490	491	204
Coka_g12416.t1	1473	1474	491	491	198
Coka_g12416.t1	1474	1475	491	491	196
Coka_g12416.t1	1475	1476	491	492	181
Coka_g12416.t1	1476	1477	492	492	172
Coka_g12416.t1	1477	1478	492	492	162
Coka_g12416.t1	1478	1480	492	493	160
Coka_g12416.t1	1480	1482	493	494	162
Coka_g12416.t1	1482	1483	494	494	160
Coka_g12416.t1	1483	1485	494	495	157
Coka_g12416.t1	1485	1486	495	495	158
Coka_g12416.t1	1486	1487	495	495	154
Coka_g12416.t1	1487	1488	495	496	152
Coka_g12416.t1	1488	1491	496	497	154
Coka_g12416.t1	1491	1492	497	497	155
Coka_g12416.t1	1492	1493	497	497	156
Coka_g12416.t1	1493	1494	497	498	147
Coka_g12416.t1	1494	1495	498	498	148
Coka_g12416.t1	1495	1496	498	498	146
Coka_g12416.t1	1496	1497	498	499	156
Coka_g12416.t1	1497	1498	499	499	154
Coka_g12416.t1	1498	1499	499	499	160
Coka_g12416.t1	1499	1500	499	500	164
Coka_g12416.t1	1500	1501	500	500	173
Coka_g12416.t1	1501	1503	500	501	185
Coka_g12416.t1	1503	1508	501	502	186
Coka_g12416.t1	1508	1510	502	503	192
Coka_g12416.t1	1510	1511	503	503	195
Coka_g12416.t1	1511	1512	503	504	203
Coka_g12416.t1	1512	1514	504	504	204
Coka_g12416.t1	1514	1516	504	505	203
Coka_g12416.t1	1516	1517	505	505	176
Coka_g12416.t1	1517	1518	505	506	163
Coka_g12416.t1	1518	1519	506	506	165
Coka_g12416.t1	1519	1522	506	507	164
Coka_g12416.t1	1522	1523	507	507	166
Coka_g12416.t1	1523	1524	507	508	169
Coka_g12416.t1	1524	1525	508	508	175
Coka_g12416.t1	1525	1526	508	508	179
Coka_g12416.t1	1526	1527	508	509	182
Coka_g12416.t1	1527	1529	509	509	180
Coka_g12416.t1	1529	1530	509	510	181
Coka_g12416.t1	1530	1531	510	510	190
Coka_g12416.t1	1531	1532	510	510	189
Coka_g12416.t1	1532	1533	510	511	188
Coka_g12416.t1	1533	1536	511	512	190
Coka_g12416.t1	1536	1538	512	512	206
Coka_g12416.t1	1538	1541	512	513	207
Coka_g12416.t1	1541	1542	513	514	203
Coka_g12416.t1	1542	1543	514	514	204
Coka_g12416.t1	1543	1544	514	514	206
Coka_g12416.t1	1544	1545	514	515	201
Coka_g12416.t1	1545	1546	515	515	203
Coka_g12416.t1	1546	1547	515	515	206
Coka_g12416.t1	1547	1549	515	516	204
Coka_g12416.t1	1549	1550	516	516	210
Coka_g12416.t1	1550	1551	516	517	213
Coka_g12416.t1	1551	1553	517	517	210
Coka_g12416.t1	1553	1556	517	518	221
Coka_g12416.t1	1556	1558	518	519	226
Coka_g12416.t1	1558	1562	519	520	230
Coka_g12416.t1	1562	1565	520	521	235
Coka_g12416.t1	1565	1567	521	522	233
Coka_g12416.t1	1567	1568	522	522	252
Coka_g12416.t1	1568	1570	522	523	253
Coka_g12416.t1	1570	1571	523	523	251
Coka_g12416.t1	1571	1572	523	524	257
Coka_g12416.t1	1572	1573	524	524	263
Coka_g12416.t1	1573	1574	524	524	266
Coka_g12416.t1	1574	1576	524	525	270
Coka_g12416.t1	1576	1580	525	526	271
Coka_g12416.t1	1580	1583	526	527	272
Coka_g12416.t1	1583	1584	527	528	273
Coka_g12416.t1	1584	1585	528	528	277
Coka_g12416.t1	1585	1586	528	528	278
Coka_g12416.t1	1586	1587	528	529	279
Coka_g12416.t1	1587	1588	529	529	281
Coka_g12416.t1	1588	1592	529	530	280
Coka_g12416.t1	1592	1594	530	531	282
Coka_g12416.t1	1594	1596	531	532	280
Coka_g12416.t1	1596	1600	532	533	279
Coka_g12416.t1	1600	1601	533	533	281
Coka_g12416.t1	1601	1602	533	534	283
Coka_g12416.t1	1602	1603	534	534	285
