Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Nvec_NVE15670	938	939	312	313	134
Nvec_NVE15670	939	940	313	313	128
Nvec_NVE15670	940	941	313	313	123
Nvec_NVE15670	941	942	313	314	122
Nvec_NVE15670	942	943	314	314	121
Nvec_NVE15670	943	944	314	314	120
Nvec_NVE15670	944	945	314	315	122
Nvec_NVE15670	945	947	315	315	123
Nvec_NVE15670	947	950	315	316	119
Nvec_NVE15670	950	951	316	317	118
Nvec_NVE15670	951	954	317	318	116
Nvec_NVE15670	954	956	318	318	115
Nvec_NVE15670	956	958	318	319	114
Nvec_NVE15670	958	962	319	320	115
Nvec_NVE15670	962	963	320	321	116
Nvec_NVE15670	963	964	321	321	115
Nvec_NVE15670	964	967	321	322	114
Nvec_NVE15670	967	968	322	322	115
Nvec_NVE15670	968	969	322	323	116
Nvec_NVE15670	969	970	323	323	115
Nvec_NVE15670	970	971	323	323	114
Nvec_NVE15670	971	973	323	324	112
Nvec_NVE15670	973	976	324	325	110
Nvec_NVE15670	976	977	325	325	109
Nvec_NVE15670	977	978	325	326	108
Nvec_NVE15670	978	979	326	326	105
Nvec_NVE15670	979	980	326	326	90
Nvec_NVE15670	980	981	326	327	89
Nvec_NVE15670	981	982	327	327	88
Nvec_NVE15670	982	983	327	327	87
Nvec_NVE15670	983	984	327	328	85
Nvec_NVE15670	984	987	328	329	86
Nvec_NVE15670	987	991	329	330	85
Nvec_NVE15670	991	992	330	330	83
Nvec_NVE15670	992	993	330	331	82
Nvec_NVE15670	993	994	331	331	81
Nvec_NVE15670	994	996	331	332	79
Nvec_NVE15670	996	998	332	332	73
Nvec_NVE15670	998	999	332	333	74
Nvec_NVE15670	999	1000	333	333	75
Nvec_NVE15670	1000	1001	333	333	76
Nvec_NVE15670	1001	1002	333	334	77
Nvec_NVE15670	1002	1003	334	334	78
Nvec_NVE15670	1003	1004	334	334	77
Nvec_NVE15670	1004	1005	334	335	79
Nvec_NVE15670	1005	1007	335	335	74
Nvec_NVE15670	1007	1008	335	336	76
Nvec_NVE15670	1008	1009	336	336	75
Nvec_NVE15670	1009	1010	336	336	73
Nvec_NVE15670	1010	1011	336	337	75
Nvec_NVE15670	1011	1012	337	337	74
Nvec_NVE15670	1012	1013	337	337	73
Nvec_NVE15670	1013	1015	337	338	70
Nvec_NVE15670	1015	1016	338	338	68
Nvec_NVE15670	1016	1017	338	339	69
Nvec_NVE15670	1017	1018	339	339	71
Nvec_NVE15670	1018	1020	339	340	74
Nvec_NVE15670	1020	1021	340	340	80
Nvec_NVE15670	1021	1022	340	340	81
Nvec_NVE15670	1022	1023	340	341	82
Nvec_NVE15670	1023	1025	341	341	83
Nvec_NVE15670	1025	1027	341	342	84
Nvec_NVE15670	1027	1028	342	342	86
Nvec_NVE15670	1028	1029	342	343	85
Nvec_NVE15670	1029	1030	343	343	88
Nvec_NVE15670	1030	1031	343	343	86
Nvec_NVE15670	1031	1032	343	344	88
Nvec_NVE15670	1032	1033	344	344	89
Nvec_NVE15670	1033	1034	344	344	90
Nvec_NVE15670	1034	1035	344	345	94
Nvec_NVE15670	1035	1036	345	345	92
Nvec_NVE15670	1036	1037	345	345	95
Nvec_NVE15670	1037	1039	345	346	96
Nvec_NVE15670	1039	1040	346	346	97
Nvec_NVE15670	1040	1041	346	347	98
Nvec_NVE15670	1041	1042	347	347	101
Nvec_NVE15670	1042	1043	347	347	107
Nvec_NVE15670	1043	1044	347	348	111
Nvec_NVE15670	1044	1046	348	348	112
Nvec_NVE15670	1046	1047	348	349	115
Nvec_NVE15670	1047	1048	349	349	120
Nvec_NVE15670	1048	1049	349	349	121
Nvec_NVE15670	1049	1050	349	350	140
Nvec_NVE15670	1050	1051	350	350	142
Nvec_NVE15670	1051	1053	350	351	143
Nvec_NVE15670	1053	1054	351	351	145
Nvec_NVE15670	1054	1055	351	351	146
Nvec_NVE15670	1055	1056	351	352	144
