Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Rhidel_EIE78006	26	1242	8	414	12.28337447
Rhidel_EIE78129	0	3204	0	1068	163.6369756
Rhidel_EIE78249	0	4683	0	1561	74.73369194
Rhidel_EIE78251	253	622	84	207	1.2
Rhidel_EIE78251	842	3106	280	1035	20.82369443
Rhidel_EIE78255	2	1637	0	545	2.799610895
Rhidel_EIE78255	1845	5059	615	1686	6.908489348
Rhidel_EIE78255	5086	5195	1695	1731	1.333333333
Rhidel_EIE78262	0	1129	0	376	19.49817803
Rhidel_EIE78262	1143	1311	381	437	3.585492228
Rhidel_EIE78262	1317	4047	439	1349	37.96861235
Rhidel_EIE78394	1	975	0	325	5.983534577
Rhidel_EIE78394	1136	1431	378	477	1.909090909
Rhidel_EIE78394	1442	2501	480	833	2.452892562
Rhidel_EIE78394	2542	3195	847	1065	2.5
Rhidel_EIE78394	3234	3807	1078	1269	1.646153846
Rhidel_EIE78399	0	4902	0	1634	59.3434601
Rhidel_EIE78842	2	1668	0	556	2.729779412
Rhidel_EIE78842	1845	5355	615	1785	7.178327898
Rhidel_EIE78870	0	1611	0	537	4.095238095
Rhidel_EIE78870	1721	2076	573	692	5.734104046
Rhidel_EIE78870	3142	3280	1047	1093	1.2
Rhidel_EIE78870	3291	3391	1097	1130	2
Rhidel_EIE78870	3405	3549	1135	1183	1.5
Rhidel_EIE78870	3663	4157	1221	1385	1.5
Rhidel_EIE78870	4178	4701	1392	1567	7.964404894
Rhidel_EIE79044	0	4776	0	1592	32.23166432
Rhidel_EIE79091	72	804	24	268	3.845794393
Rhidel_EIE79091	914	1269	304	423	5.734104046
Rhidel_EIE79091	2335	2473	778	824	1.2
Rhidel_EIE79091	2484	2584	828	861	2
Rhidel_EIE79091	2598	2742	866	914	1.5
Rhidel_EIE79091	2856	3350	952	1116	1.5
Rhidel_EIE79091	3371	3894	1123	1298	5.554054054
Rhidel_EIE79285	0	1659	0	553	3.393491124
Rhidel_EIE79410	11	111	3	37	1
Rhidel_EIE79410	125	2147	41	715	11.8580146
Rhidel_EIE80565	83	203	27	67	4
Rhidel_EIE80565	253	622	84	207	1.391304348
Rhidel_EIE80565	636	736	212	245	1
Rhidel_EIE80565	783	2806	261	935	21.5561871
Rhidel_EIE80565	2939	3111	979	1037	2.166666667
Rhidel_EIE80575	0	1614	0	538	67.68525127
Rhidel_EIE80575	1631	4902	543	1634	36.82577055
Rhidel_EIE80633	0	890	0	296	17.58600046
Rhidel_EIE80633	907	2697	302	899	22.1576274
Rhidel_EIE80633	2805	3060	935	1020	2.181818182
Rhidel_EIE80639	0	2279	0	759	105.6723763
Rhidel_EIE80639	2281	4503	760	1501	30.36297978
Rhidel_EIE80640	136	512	45	170	1.428571429
Rhidel_EIE80640	583	683	194	227	2
Rhidel_EIE80640	697	888	232	296	1.5
Rhidel_EIE80640	1376	1477	458	492	1
Rhidel_EIE80640	1480	1586	493	528	1.333333333
Rhidel_EIE80640	1615	1716	538	572	1
Rhidel_EIE80640	1823	1954	607	651	1.2
Rhidel_EIE80640	1957	2058	652	686	1
Rhidel_EIE80640	2233	2885	744	961	1.666666667
Rhidel_EIE80648	0	4734	0	1578	295.1641537
Rhidel_EIE80914	0	3558	0	1186	7.147441457
Rhidel_EIE81160	0	1746	0	582	54.42419386
Rhidel_EIE81160	1784	4428	594	1476	35.843071
Rhidel_EIE81255	143	251	47	83	1
Rhidel_EIE81255	536	814	178	271	1.2
Rhidel_EIE81255	1067	1350	355	450	3.934375
Rhidel_EIE81255	1441	1569	480	523	1.333333333
Rhidel_EIE81255	1604	2211	534	737	1.783783784
Rhidel_EIE81255	2251	4015	750	1338	15.30303824
Rhidel_EIE81255	4470	4611	1490	1537	2.666666667
Rhidel_EIE81258	0	2198	0	732	4.350949205
Rhidel_EIE81258	2216	3078	738	1026	3.644808743
Rhidel_EIE81258	3091	3395	1030	1131	1.410714286
Rhidel_EIE81258	3426	4917	1142	1639	11.75218659
Rhidel_EIE81720	0	4698	0	1566	87.1941156
Rhidel_EIE81722	134	477	44	159	1.416666667
Rhidel_EIE81722	565	1260	188	420	3.137566138
Rhidel_EIE81722	1448	4947	482	1649	7.790021383
Rhidel_EIE81723	67	762	22	254	3.137566138
Rhidel_EIE81723	950	4449	316	1483	7.873200523
Rhidel_EIE81737	0	252	0	84	3.208333333
Rhidel_EIE81737	269	1221	89	407	1.858638743
Rhidel_EIE81737	1346	1470	448	490	1.333333333
Rhidel_EIE81737	1482	1606	494	535	1.2
Rhidel_EIE81737	1630	2325	543	775	3.128947368
Rhidel_EIE81737	2502	6012	834	2004	7.809251038
Rhidel_EIE81737	6078	7491	2026	2497	5.885784717
Rhidel_EIE81737	7652	7931	2550	2643	2
Rhidel_EIE81737	7956	8999	2652	2999	2.499075786
Rhidel_EIE81737	9040	9693	3013	3231	2.333333333
Rhidel_EIE81737	9732	10305	3244	3435	1.675
Rhidel_EIE81797	0	4653	0	1551	32.583349
Rhidel_EIE82323	275	315	91	105	4
Rhidel_EIE82323	1069	1140	356	380	2
Rhidel_EIE82323	1363	1463	454	487	1
Rhidel_EIE82323	1489	1589	496	529	1
Rhidel_EIE82323	1660	1761	553	587	1
Rhidel_EIE82323	2026	2127	675	709	1
Rhidel_EIE82323	2559	2660	853	886	1
Rhidel_EIE82323	2805	2946	935	982	1
Rhidel_EIE82323	2993	3093	997	1031	1
Rhidel_EIE82323	4060	4455	1353	1485	1.626506024
Rhidel_EIE82393	1	1767	0	589	6.326599327
Rhidel_EIE82393	1928	2207	642	735	2
Rhidel_EIE82393	2216	3275	738	1091	2.57437408
Rhidel_EIE82393	3316	3969	1105	1323	3.070422535
Rhidel_EIE82393	4008	4581	1336	1527	1.646153846
Rhidel_EIE82400	10	3273	3	1091	135.9483268
Rhidel_EIE82600	0	4902	0	1634	60.09031777
Rhidel_EIE82606	0	4704	0	1568	24.84410795
Rhidel_EIE83023	36	3204	12	1068	163.3071768
Rhidel_EIE83035	110	609	36	203	1.307692308
Rhidel_EIE83035	698	910	232	303	1.5
Rhidel_EIE83035	923	1052	307	350	1.333333333
Rhidel_EIE83035	1223	1434	407	478	1.333333333
Rhidel_EIE83035	1704	1830	568	610	1.333333333
Rhidel_EIE83035	2042	2163	680	721	1.357142857
Rhidel_EIE83035	2547	2649	849	883	1.333333333
Rhidel_EIE83035	3233	3360	1077	1120	1.333333333
Rhidel_EIE83035	3888	4041	1296	1347	1.333333333
Rhidel_EIE83035	4143	4243	1381	1414	1
Rhidel_EIE83035	4375	4586	1458	1528	1.333333333
Rhidel_EIE83269	2	1786	0	595	31.24721051
Rhidel_EIE83269	1789	2229	596	743	8.738013699
Rhidel_EIE83288	83	203	27	67	4
Rhidel_EIE83288	253	622	84	207	1.391304348
Rhidel_EIE83288	636	736	212	245	1
Rhidel_EIE83288	783	2860	261	953	27.63520871
Rhidel_EIE83288	2939	3111	979	1037	2.166666667
Rhidel_EIE83402	65	1215	21	405	17.59165212
Rhidel_EIE83907	0	4902	0	1634	60.20937736
Rhidel_EIE83960	0	341	0	113	12.2926045
Rhidel_EIE83960	368	2269	122	756	16.02347531
Rhidel_EIE83960	2286	2569	762	856	1.789473684
Rhidel_EIE84492	253	622	84	207	1.2
Rhidel_EIE84492	636	736	212	245	1
Rhidel_EIE84492	783	2806	261	935	24.44960728
Rhidel_EIE84492	2823	3106	941	1035	1.916666667
Rhidel_EIE84783	61	220	20	73	1.666666667
Rhidel_EIE84783	309	2624	103	874	10.0855803
Rhidel_EIE84783	2649	3411	883	1137	22.29076135
Rhidel_EIE84828	42	576	14	192	2.230769231
Rhidel_EIE84828	615	1130	205	376	1.594594595
Rhidel_EIE84837	0	4698	0	1566	83.88433227
Rhidel_EIE84894	83	203	27	67	4
Rhidel_EIE84894	253	622	84	207	1.391304348
Rhidel_EIE84894	636	736	212	245	1
Rhidel_EIE84894	783	2806	261	935	22.1387217
Rhidel_EIE84894	2809	3106	936	1035	1.692307692
Rhidel_EIE84896	63	1056	21	352	41.1530255
Rhidel_EIE84896	1059	3939	353	1313	16.7031466
Rhidel_EIE85255	2	1668	0	556	2.722120658
Rhidel_EIE85255	1845	5355	615	1785	6.650112504
Rhidel_EIE85512	0	1611	0	537	4.099352052
Rhidel_EIE85512	1721	2076	573	692	5.734104046
Rhidel_EIE85512	3180	3280	1060	1093	1
Rhidel_EIE85512	3291	3391	1097	1130	2
Rhidel_EIE85512	3405	3549	1135	1183	1.5
Rhidel_EIE85512	3663	4157	1221	1385	1.5
Rhidel_EIE85512	4178	4677	1392	1559	7.519327731
Rhidel_EIE85825	322	423	107	141	1
Rhidel_EIE85825	688	789	229	263	1
Rhidel_EIE85825	1221	1322	407	440	1
Rhidel_EIE85825	1467	1608	489	536	1
Rhidel_EIE85825	1655	1755	551	585	1
Rhidel_EIE85825	2722	3117	907	1039	1.621621622
Rhidel_EIE85845	0	4902	0	1634	59.11754252
Rhidel_EIE85851	0	3117	0	1039	33.29501265
Rhidel_EIE86093	0	4704	0	1568	25.02576395
Rhidel_EIE86149	0	713	0	237	20.14167753
Rhidel_EIE86149	742	1372	247	457	21.0297619
Rhidel_EIE86149	1380	1480	460	493	1
Rhidel_EIE86149	1644	4764	548	1588	171.843474
Rhidel_EIE86153	83	203	27	67	4
Rhidel_EIE86153	253	622	84	207	1.391304348
Rhidel_EIE86153	636	736	212	245	1
Rhidel_EIE86153	783	2806	261	935	20.80118131
Rhidel_EIE86153	2823	3106	941	1035	1.789473684
Rhidel_EIE86162	110	609	36	203	1.307692308
Rhidel_EIE86162	698	910	232	303	1.5
Rhidel_EIE86162	923	1052	307	350	1.333333333
Rhidel_EIE86162	1214	1435	404	478	2.044444444
Rhidel_EIE86162	1649	1830	549	610	1.285714286
Rhidel_EIE86162	1868	1974	622	658	1.333333333
Rhidel_EIE86162	2015	2604	671	868	2.587719298
Rhidel_EIE86162	2703	2805	901	935	1.333333333
Rhidel_EIE86162	3389	3516	1129	1172	1.333333333
Rhidel_EIE86162	4044	4197	1348	1399	1.333333333
Rhidel_EIE86162	4299	4399	1433	1466	1
Rhidel_EIE86162	4565	4742	1521	1580	1.333333333
Rhidel_EIE86280	0	4776	0	1592	32.37381274
Rhidel_EIE86531	83	203	27	67	4
Rhidel_EIE86531	253	622	84	207	1.391304348
Rhidel_EIE86531	636	736	212	245	1
Rhidel_EIE86531	783	3045	261	1015	20.64544789
Rhidel_EIE86564	0	5061	0	1687	55.64413414
Rhidel_EIE86809	18	273	6	91	1.607142857
Rhidel_EIE86809	352	576	117	192	2.652173913
Rhidel_EIE86809	615	1188	205	396	1.648148148
Rhidel_EIE87065	4	258	1	86	1.902777778
Rhidel_EIE87065	344	448	114	149	1.1
Rhidel_EIE87065	452	2238	150	746	9.900914257
Rhidel_EIE87259	0	4407	0	1469	54.49434785
Rhidel_EIE87303	0	1548	0	516	2.52310231
Rhidel_EIE87303	1663	2068	554	689	5.749262537
Rhidel_EIE87303	3142	3280	1047	1093	1.2
Rhidel_EIE87303	3663	4157	1221	1385	1.5
Rhidel_EIE87303	4179	4701	1393	1567	7.471324296
Rhidel_EIE87343	4	2478	1	826	17.66976177
Rhidel_EIE87356	0	1611	0	537	4.095238095
Rhidel_EIE87356	1721	2076	573	692	5.734104046
Rhidel_EIE87356	3142	3280	1047	1093	1.2
Rhidel_EIE87356	3291	3391	1097	1130	2
Rhidel_EIE87356	3405	3549	1135	1183	1.5
Rhidel_EIE87356	3663	4157	1221	1385	1.5
Rhidel_EIE87356	4178	4701	1392	1567	8.024342746
Rhidel_EIE87472	0	170	0	56	9.860113422
Rhidel_EIE87472	171	3204	57	1068	92.09846593
Rhidel_EIE87482	0	1908	0	636	6.73128764
Rhidel_EIE87751	73	1413	24	471	2.047297297
Rhidel_EIE87751	1519	1619	506	539	1
Rhidel_EIE87751	1695	1819	565	606	3.576642336
Rhidel_EIE87751	1824	1924	608	641	1
Rhidel_EIE87751	3147	3247	1049	1082	2
Rhidel_EIE87751	3261	3405	1087	1135	1.5
Rhidel_EIE87751	3600	3782	1200	1260	3.333333333
Rhidel_EIE87751	3828	4446	1276	1482	4.515503876
Rhidel_EIE87816	0	100	0	33	1
Rhidel_EIE87816	362	462	120	154	2
Rhidel_EIE87816	485	613	161	204	2
Rhidel_EIE87816	1014	1115	338	371	1
Rhidel_EIE87816	1457	4863	485	1621	24.97567059
Rhidel_EIE87827	705	858	235	286	1.2
Rhidel_EIE87827	903	1071	301	357	1
Rhidel_EIE87827	1168	1327	389	442	1.666666667
Rhidel_EIE87827	1337	4755	445	1585	27.27761977
Rhidel_EIE87962	0	3999	0	1333	25.04052522
Rhidel_EIE87966	0	4574	0	1524	86.02374568
Rhidel_EIE88241	23	1338	7	446	3.271298594
Rhidel_EIE88248	10	1257	3	419	22.04397084
Rhidel_EIE88268	0	4902	0	1634	58.92131429
Rhidel_EIE88433	0	4734	0	1578	291.818645
Rhidel_EIE88739	0	4719	0	1573	47.83426163
Rhidel_EIE88990	0	1611	0	537	4.135135135
Rhidel_EIE88990	1721	2076	573	692	5.734104046
Rhidel_EIE88990	3142	3280	1047	1093	1.2
Rhidel_EIE88990	3291	3391	1097	1130	2
Rhidel_EIE88990	3449	3549	1149	1183	2
Rhidel_EIE88990	3663	4157	1221	1385	1.5
Rhidel_EIE88990	4178	4701	1392	1567	7.988916877
Rhidel_EIE89038	76	309	25	103	1.181818182
Rhidel_EIE89038	468	827	156	275	2.136363636
Rhidel_EIE89038	849	1731	283	577	17.68079848
Rhidel_EIE89038	1779	2501	593	833	8.764727541
Rhidel_EIE89038	2560	3554	853	1184	14.45424063
Rhidel_EIE89138	0	4776	0	1592	42.68254072
Rhidel_EIE89144	0	1611	0	537	4.095238095
Rhidel_EIE89144	1721	2076	573	692	5.734104046
Rhidel_EIE89144	3142	3280	1047	1093	1.2
Rhidel_EIE89144	3291	3391	1097	1130	2
Rhidel_EIE89144	3405	3549	1135	1183	1.5
Rhidel_EIE89144	3663	4157	1221	1385	1.5
Rhidel_EIE89144	4178	4701	1392	1567	7.964404894
Rhidel_EIE89148	0	4686	0	1562	55.37076962
Rhidel_EIE89156	0	569	0	189	4.25125
Rhidel_EIE89156	573	807	191	269	1.852941176
Rhidel_EIE89156	1020	1771	340	590	2.674418605
Rhidel_EIE89156	1852	1952	617	650	1
Rhidel_EIE89156	1968	2782	656	927	11.17498951
Rhidel_EIE89156	2788	3039	929	1013	6.26746167
Rhidel_EIE89156	3098	3610	1032	1203	6.249628529
Rhidel_EIE89156	3614	4731	1204	1577	9.647495756
Rhidel_EIE89156	4737	4959	1579	1653	2.040983607
Rhidel_EIE89156	4962	5301	1654	1767	1.461538462
Rhidel_EIE89204	0	3204	0	1068	152.8982173
Rhidel_EIE89207	0	4863	0	1621	19.71994927
Rhidel_EIE89209	2	1668	0	556	2.722120658
Rhidel_EIE89209	1845	5355	615	1785	8.086521797
Rhidel_EIE89636	0	2118	0	706	105.906244
Rhidel_EIE89636	2143	4794	714	1598	22.6054963
Rhidel_EIE89637	383	514	127	171	1.285714286
Rhidel_EIE89637	535	1381	178	460	3.436730123
Rhidel_EIE89644	264	544	88	181	1.428571429
Rhidel_EIE89644	569	1374	189	458	11.67824427
Rhidel_EIE89644	1406	3354	468	1118	13.26863572
Rhidel_EIE89993	0	4902	0	1634	59.94645267
Rhidel_EIE90091	91	309	30	103	1.7
Rhidel_EIE90091	979	1638	326	546	73.22716829
Rhidel_EIE90091	1654	2784	551	928	20.2337315
Rhidel_EIE90091	2786	3049	928	1016	5.317525773
Rhidel_EIE90091	3060	3752	1020	1250	29.93676344
Rhidel_EIE90091	3764	4021	1254	1340	2.102803738
Rhidel_EIE90091	4125	4225	1375	1408	1
Rhidel_EIE90091	4238	4341	1412	1447	1
Rhidel_EIE90458	110	609	36	203	1.307692308
Rhidel_EIE90458	698	798	232	266	1
Rhidel_EIE90458	923	1052	307	350	1.333333333
Rhidel_EIE90458	1701	1827	567	609	1.333333333
Rhidel_EIE90458	1937	2037	645	679	1
Rhidel_EIE90458	2079	2673	693	891	3.135678392
Rhidel_EIE90458	2772	2874	924	958	1.333333333
Rhidel_EIE90458	3458	3585	1152	1195	1.333333333
Rhidel_EIE90458	4113	4266	1371	1422	1.333333333
Rhidel_EIE90458	4368	4468	1456	1489	1
Rhidel_EIE90458	4600	4811	1533	1603	1.333333333
Rhidel_EIE90539	0	777	0	259	5.085477941
Rhidel_EIE90539	973	1430	324	476	2.081871345
Rhidel_EIE90539	1432	1590	477	530	1.523809524
Rhidel_EIE90539	1635	1855	545	618	1.333333333
Rhidel_EIE90539	2013	2293	671	764	1.428571429
Rhidel_EIE90539	2318	3123	772	1041	11.7706355
Rhidel_EIE90539	3137	5103	1045	1701	13.43857342
Rhidel_EIE90565	0	2178	0	726	96.77108386
Rhidel_EIE90578	11	3243	3	1081	74.94710295
Rhidel_EIE90862	0	4776	0	1592	31.9494382
Rhidel_EIE90960	110	609	36	203	1.307692308
Rhidel_EIE90960	698	910	232	303	1.5
Rhidel_EIE90960	923	1112	307	370	2.4
Rhidel_EIE90960	1198	1435	399	478	1.428571429
Rhidel_EIE90960	1704	1830	568	610	1.333333333
Rhidel_EIE90960	1940	2040	646	680	1
Rhidel_EIE90960	2087	2676	695	892	2.587719298
Rhidel_EIE90960	2775	2877	925	959	1.333333333
Rhidel_EIE90960	3461	3588	1153	1196	1.333333333
Rhidel_EIE90960	4116	4269	1372	1423	1.333333333
Rhidel_EIE90960	4371	4471	1457	1490	1
Rhidel_EIE90960	4603	4814	1534	1604	1.333333333
Rhidel_EIE91650	375	475	125	158	2
Rhidel_EIE91650	1522	3129	507	1043	9.788594607
Rhidel_EIE91650	3131	3324	1043	1108	5.453389831
Rhidel_EIE91650	3331	4698	1110	1566	24.40521739
Rhidel_EIE91828	705	858	235	286	1.2
Rhidel_EIE91828	903	1071	301	357	1
Rhidel_EIE91828	1168	1327	389	442	1.666666667
Rhidel_EIE91828	1337	2751	445	917	12.15384615
Rhidel_EIE91828	2755	4755	918	1585	26.82881482
Rhidel_EIE91846	1	1767	0	589	6.096929561
Rhidel_EIE91846	1928	2207	642	735	2
Rhidel_EIE91846	2216	3275	738	1091	3.787553648
Rhidel_EIE91846	3316	3969	1105	1323	2.835820896
Rhidel_EIE91846	4008	4581	1336	1527	1.646153846
Rhidel_EIE91850	2	749	0	249	2.255494505
Rhidel_EIE91850	764	1037	254	345	2.809782609
Rhidel_EIE91850	1078	1731	359	577	2.5
Rhidel_EIE91850	1770	2132	590	710	1.461538462
Rhidel_EIE91850	2153	2343	717	781	1.761904762
Rhidel_EIE91975	0	1580	0	526	66.63495926
Rhidel_EIE91975	1631	4902	543	1634	37.44505815
Rhidel_EIE91982	1011	1111	337	370	1
Rhidel_EIE91982	1276	1435	425	478	1.666666667
Rhidel_EIE91982	1445	4863	481	1621	22.70709995
Rhidel_EIE92033	0	5061	0	1687	58.33689607
Rhidel_EIE92041	0	4539	0	1513	295.9822189
Rhidel_EIE92204	0	4533	0	1511	246.9903335
Rhidel_EIE92211	0	4533	0	1511	197.3062405
Rhidel_EIE92216	42	213	14	71	1.142857143
Rhidel_EIE92216	261	715	87	238	2.555555556
Rhidel_EIE92216	877	1207	292	402	1.490196078
Rhidel_EIE92294	17	1239	5	413	24.9149342
Rhidel_EIE92578	0	713	0	237	21.12439962
Rhidel_EIE92578	742	1372	247	457	18.60383944
Rhidel_EIE92578	1380	1480	460	493	1
Rhidel_EIE92578	1752	4764	584	1588	104.2487921
Rhidel_EIE92660	0	1430	0	476	3.795037756
Rhidel_EIE92660	1432	1590	477	530	1.523809524
Rhidel_EIE92660	1635	1855	545	618	1.333333333
Rhidel_EIE92660	2013	2293	671	764	1.428571429
Rhidel_EIE92660	2318	2465	772	821	2.461538462
Rhidel_EIE92660	2483	3123	827	1041	10.05212817
Rhidel_EIE92660	3155	5103	1051	1701	13.60847025
Rhidel_EIE92672	75	176	25	58	1
Rhidel_EIE92672	321	462	107	154	1
Rhidel_EIE92672	509	609	169	203	1
Rhidel_EIE92672	1576	1971	525	657	1.621621622
Rhidel_EIE92681	253	622	84	207	1.2
Rhidel_EIE92681	636	736	212	245	1
Rhidel_EIE92681	783	3106	261	1035	20.97430982
Rhidel_EIE92687	115	2555	38	851	73.35583175
Rhidel_EIE92687	2572	4362	857	1454	22.1576274
Rhidel_EIE92687	4476	4576	1492	1525	1
Rhidel_EIE92693	1	1832	0	610	8.516293679
Rhidel_EIE92694	383	2401	127	800	28.28987391
Rhidel_EIE92694	2480	2652	826	884	2.166666667
Rhidel_EIE92710	819	2680	273	893	5.381718464
Rhidel_EIE92710	2681	2803	893	934	1.45
Rhidel_EIE92710	2840	3780	946	1260	21.49427313
Rhidel_EIE92716	0	1905	0	635	17.6495304
Rhidel_EIE92726	16	1290	5	430	6.384492406
Rhidel_EIE92726	1364	1739	454	579	2.363636364
Rhidel_EIE92726	1764	2807	588	935	2.225738397
Rhidel_EIE92726	2943	3501	981	1167	3.1
Rhidel_EIE92726	3540	4113	1180	1371	1.666666667
Rhidel_EIE92742	83	203	27	67	4
Rhidel_EIE92742	253	622	84	207	1.391304348
Rhidel_EIE92742	842	3106	280	1035	21.34515002
