Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Plafun_PRP73716	1047	797.000	0.000000	0.000	SRR5341479	Plafun_PRP73716
Plafun_PRP73716	1047	797.000	0.000000	0.000	SRR5341480	Plafun_PRP73716
Plafun_PRP73885	5397	5147.000	0.004002	2.015	SRR5341472	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.000000	0.000	SRR5341473	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.003392	1.521	SRR5341474	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.000000	0.000	SRR5341475	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.004224	2.303	SRR5341476	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.001920	1.130	SRR5341477	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.004061	2.148	SRR5341478	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.000000	0.000	SRR5341479	Plafun_PRP73885
Plafun_PRP73885	5397	5147.000	0.006498	3.000	SRR5341480	Plafun_PRP73885
Plafun_PRP74586	3609	3359.000	0.011202	3.681	SRR5341472	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.000000	0.000	SRR5341473	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.007948	2.326	SRR5341474	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.005337	2.000	SRR5341475	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.007214	2.567	SRR5341476	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.016818	6.456	SRR5341477	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.000000	0.000	SRR5341478	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.007301	2.718	SRR5341479	Plafun_PRP74586
Plafun_PRP74586	3609	3359.000	0.016364	4.931	SRR5341480	Plafun_PRP74586
Plafun_PRP74592	9786	9536.000	0.007788	7.265	SRR5341472	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.009781	8.439	SRR5341473	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.000000	0.000	SRR5341474	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.001971	2.097	SRR5341475	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.004292	4.335	SRR5341476	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.015536	16.932	SRR5341477	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.001136	1.113	SRR5341478	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.001106	1.169	SRR5341479	Plafun_PRP74592
Plafun_PRP74592	9786	9536.000	0.011242	9.617	SRR5341480	Plafun_PRP74592
Plafun_PRP74940	1761	1511.000	12.211135	1805.117	SRR5341472	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	17.688347	2418.208	SRR5341473	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	34.184017	4500.258	SRR5341474	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	7.912750	1333.777	SRR5341475	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	15.304191	2449.158	SRR5341476	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	147.548412	25479.940	SRR5341477	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	7.537299	1170.350	SRR5341478	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	7.356366	1231.922	SRR5341479	Plafun_PRP74940
Plafun_PRP74940	1761	1511.000	26.348075	3571.350	SRR5341480	Plafun_PRP74940
Plafun_PRP76895	4038	3788.000	1.767619	655.064	SRR5341472	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	1.821746	624.367	SRR5341473	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	1.741158	574.643	SRR5341474	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	0.373770	157.945	SRR5341475	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	0.363719	145.921	SRR5341476	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	0.348130	150.713	SRR5341477	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	0.661197	257.381	SRR5341478	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	0.699824	293.802	SRR5341479	Plafun_PRP76895
Plafun_PRP76895	4038	3788.000	0.701186	238.266	SRR5341480	Plafun_PRP76895
Plafun_PRP78085	3720	3470.000	0.018368	6.235	SRR5341472	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.010754	3.376	SRR5341473	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.003786	1.144	SRR5341474	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.000000	0.000	SRR5341475	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.003402	1.250	SRR5341476	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.009410	3.732	SRR5341477	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.000000	0.000	SRR5341478	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.010892	4.189	SRR5341479	Plafun_PRP78085
Plafun_PRP78085	3720	3470.000	0.000000	0.000	SRR5341480	Plafun_PRP78085
Plafun_PRP81976	4827	4577.000	5.522786	2473.000	SRR5341472	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	8.084675	3348.000	SRR5341473	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	6.795767	2710.000	SRR5341474	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	4.498717	2297.000	SRR5341475	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	5.225313	2533.000	SRR5341476	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	4.815572	2519.000	SRR5341477	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	7.254252	3412.000	SRR5341478	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	7.418188	3763.000	SRR5341479	Plafun_PRP81976
Plafun_PRP81976	4827	4577.000	7.411429	3043.000	SRR5341480	Plafun_PRP81976
Plafun_PRP82664	1938	1688.000	0.018163	3.000	SRR5341472	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.013118	2.003	SRR5341473	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.000000	0.000	SRR5341474	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.000000	0.000	SRR5341475	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.000000	0.000	SRR5341476	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.009602	1.852	SRR5341477	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.000000	0.000	SRR5341478	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.000000	0.000	SRR5341479	Plafun_PRP82664
Plafun_PRP82664	1938	1688.000	0.026261	3.977	SRR5341480	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341472	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341473	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.009138	1.000	SRR5341474	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341475	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341476	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341477	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341478	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341479	Plafun_PRP82664
Plafun_PRP78806	1506	1256.000	0.000000	0.000	SRR5341480	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	1.214736	137.856	SRR5341472	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	0.871155	91.431	SRR5341473	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	1.082385	109.393	SRR5341474	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	1.182768	153.056	SRR5341475	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	0.891993	109.588	SRR5341476	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	1.492075	197.810	SRR5341477	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	0.907886	108.224	SRR5341478	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	1.033592	132.881	SRR5341479	Plafun_PRP82664
Plafun_PRP85156	1410	1160.000	1.030798	107.263	SRR5341480	Plafun_PRP82664
Plafun_PRP82696	1080	830.000	0.000000	0.000	SRR5341472	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.013300	0.999	SRR5341473	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.027657	2.000	SRR5341474	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.000000	0.000	SRR5341475	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.000000	0.000	SRR5341476	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.000000	0.000	SRR5341477	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.000000	0.000	SRR5341478	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.010871	1.000	SRR5341479	Plafun_PRP82696
Plafun_PRP82696	1080	830.000	0.022789	1.697	SRR5341480	Plafun_PRP82696
Plafun_PRP82731	5820	5570.000	0.014654	7.985	SRR5341472	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.000000	0.000	SRR5341473	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.004010	1.946	SRR5341474	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.000000	0.000	SRR5341475	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.007413	4.373	SRR5341476	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.018404	11.715	SRR5341477	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.000000	0.000	SRR5341478	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.000000	0.000	SRR5341479	Plafun_PRP82731
Plafun_PRP82731	5820	5570.000	0.000000	0.000	SRR5341480	Plafun_PRP82731
Plafun_PRP83468	2733	2483.000	0.000000	0.000	SRR5341472	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.000000	0.000	SRR5341473	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.000000	0.000	SRR5341474	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.003610	1.000	SRR5341475	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.000000	0.000	SRR5341476	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.005153	1.462	SRR5341477	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.000000	0.000	SRR5341478	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.000000	0.000	SRR5341479	Plafun_PRP83468
Plafun_PRP83468	2733	2483.000	0.004490	1.000	SRR5341480	Plafun_PRP83468
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341472	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341473	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341474	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341475	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.004105	1.000	SRR5341476	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.004538	1.193	SRR5341477	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341478	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341479	Plafun_PRP85645
Plafun_PRP85645	2550	2300.000	0.000000	0.000	SRR5341480	Plafun_PRP85645
Plafun_PRP88087	3945	3695.000	3.817506	1380.000	SRR5341472	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	5.324313	1780.000	SRR5341473	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	4.650048	1497.000	SRR5341474	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	6.118420	2522.000	SRR5341475	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	10.448663	4089.000	SRR5341476	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	6.547587	2765.000	SRR5341477	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	3.974105	1509.000	SRR5341478	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	3.955898	1620.000	SRR5341479	Plafun_PRP88087
Plafun_PRP88087	3945	3695.000	4.250867	1409.000	SRR5341480	Plafun_PRP88087
