Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Chabra_GBG63981	167	402	55	134	25.24712644
Chabra_GBG63981	477	929	159	309	3.771428571
Chabra_GBG63981	1160	1303	386	434	1.285714286
Chabra_GBG63981	1565	1666	521	555	1
Chabra_GBG63981	1688	1947	562	649	1.545454545
Chabra_GBG63981	2351	2474	783	824	2.666666667
Chabra_GBG63981	2566	2664	855	888	2
Chabra_GBG63987	582	683	194	227	1
Chabra_GBG63987	1052	1207	350	402	1.333333333
Chabra_GBG63987	1479	1620	493	540	1.545454545
Chabra_GBG63987	1701	1900	567	633	2.567567568
Chabra_GBG63987	2646	2747	882	915	1
Chabra_GBG63987	3304	4124	1101	1374	47.71143806
Chabra_GBG63987	4219	4393	1406	1464	1.25
Chabra_GBG63987	5083	5184	1694	1728	1
Chabra_GBG63987	5292	5393	1764	1797	1
Chabra_GBG63987	6461	6626	2153	2208	1.333333333
Chabra_GBG63987	7247	7353	2415	2451	1.333333333
Chabra_GBG63987	8328	8506	2776	2835	1.333333333
Chabra_GBG63987	8574	8887	2858	2962	1.625
Chabra_GBG64223	177	306	59	102	2.666666667
Chabra_GBG64223	358	591	119	197	2.153846154
Chabra_GBG64223	851	1005	283	335	1.333333333
Chabra_GBG64223	1010	1226	336	408	2.272727273
Chabra_GBG64223	1236	1380	412	460	1.333333333
Chabra_GBG64223	1385	1564	461	521	1.25
Chabra_GBG64355	47	345	15	115	2.740740741
Chabra_GBG64355	1006	1167	335	389	1
Chabra_GBG64355	1178	1312	392	437	1
Chabra_GBG64355	1365	1466	455	488	1
Chabra_GBG64355	1925	2102	641	700	1
Chabra_GBG64355	2118	2219	706	739	1
Chabra_GBG64355	2276	2524	758	841	2
Chabra_GBG64417	11	523	3	174	3.698412698
Chabra_GBG64417	1871	1972	623	657	1
Chabra_GBG64417	2137	2374	712	791	1.25
Chabra_GBG64417	3074	3222	1024	1074	1.25
Chabra_GBG64484	842	993	280	331	1.333333333
Chabra_GBG64484	2324	2425	774	808	1
Chabra_GBG64484	4302	4403	1434	1467	1
Chabra_GBG64484	4472	4573	1490	1524	1
Chabra_GBG64484	4700	4841	1566	1613	1.333333333
Chabra_GBG64484	5320	5421	1773	1807	1
Chabra_GBG64484	5680	5781	1893	1927	1
Chabra_GBG64484	6027	6128	2009	2042	1
Chabra_GBG64587	1068	1224	356	408	1.5
Chabra_GBG64587	1302	1403	434	467	1
Chabra_GBG64587	1768	1869	589	623	1
Chabra_GBG64587	2024	2125	674	708	1
Chabra_GBG64587	2250	2351	750	783	2
Chabra_GBG64587	2508	2684	836	894	1.25
Chabra_GBG64587	2842	3050	947	1016	3.1875
Chabra_GBG64587	3203	3304	1067	1101	1
Chabra_GBG64694	383	573	127	191	1.333333333
Chabra_GBG64694	792	894	264	298	1.333333333
Chabra_GBG64694	1180	1621	393	540	3.955555556
Chabra_GBG64694	1677	1781	559	593	1.857142857
Chabra_GBG64694	1887	1988	629	662	1
Chabra_GBG64694	2229	2390	743	796	1.25
Chabra_GBG64694	2432	2533	810	844	1
Chabra_GBG64694	2596	3055	865	1018	2.25
Chabra_GBG64694	3942	4113	1314	1371	1.25
Chabra_GBG64694	4136	4365	1378	1455	1.538461538
Chabra_GBG64694	6103	6204	2034	2068	1
Chabra_GBG64694	6359	6945	2119	2315	1.829268293
Chabra_GBG64935	1	168	0	56	2
Chabra_GBG64935	463	643	154	214	2.1
Chabra_GBG64935	819	983	273	327	2.375
Chabra_GBG64935	1661	1762	553	587	1
Chabra_GBG64935	1782	1992	594	664	2.769230769
Chabra_GBG64943	11	279	3	93	1.142857143
Chabra_GBG64943	341	442	113	147	1
Chabra_GBG64943	1062	1163	354	387	1
Chabra_GBG64943	2067	2219	689	739	1.333333333
Chabra_GBG64943	2245	2346	748	782	2
Chabra_GBG65087	1683	1785	561	595	1
Chabra_GBG65087	2282	2428	760	809	2.285714286
Chabra_GBG65087	2470	2571	823	857	1
Chabra_GBG65481	1723	1824	574	608	1
Chabra_GBG65481	3465	3594	1155	1198	1.25
Chabra_GBG65588	1686	1831	562	610	1.8
Chabra_GBG65694	1115	1450	371	483	1.142857143
Chabra_GBG65696	97	198	32	66	1
Chabra_GBG65696	282	383	94	127	1
Chabra_GBG65696	780	881	260	293	1
Chabra_GBG65696	1394	1495	464	498	1
Chabra_GBG65696	2103	2282	701	760	1.333333333
Chabra_GBG65696	2413	2724	804	908	1.384615385
Chabra_GBG65726	1489	1620	496	540	1.333333333
Chabra_GBG65742	266	503	88	167	2.166666667
Chabra_GBG65742	702	890	234	296	1
Chabra_GBG65742	2142	2361	714	787	2
Chabra_GBG65783	1313	1486	437	495	2
Chabra_GBG65783	1488	1589	496	529	1
Chabra_GBG65783	1653	1756	551	585	1
Chabra_GBG65783	1827	2040	609	680	2.5
Chabra_GBG65886	1071	1335	357	445	1.8
Chabra_GBG65886	1436	1610	478	536	1.555555556
Chabra_GBG65886	1744	1929	581	643	2.733333333
Chabra_GBG65886	2164	2345	721	781	1.25
Chabra_GBG65886	2371	2673	790	891	3.541666667
Chabra_GBG66465	64	165	21	55	1
Chabra_GBG66465	373	858	124	286	2.054054054
Chabra_GBG66465	910	1179	303	393	1.75
Chabra_GBG66465	1619	1825	539	608	1.4
Chabra_GBG66465	2502	2620	834	873	1.2
Chabra_GBG66465	2729	2951	909	983	2.153846154
Chabra_GBG66465	2995	3317	998	1105	2.233333333
Chabra_GBG66639	545	669	181	223	1.333333333
Chabra_GBG66639	1125	1350	375	450	1.625
Chabra_GBG66639	1398	1615	466	538	2.192307692
Chabra_GBG66639	2923	3024	974	1008	1
Chabra_GBG66927	2008	2274	669	758	1.25
Chabra_GBG66927	3210	3369	1070	1123	1.25
Chabra_GBG66927	4014	4126	1338	1375	1.25
Chabra_GBG66927	4179	4920	1393	1640	33.08013172
Chabra_GBG67760	111	258	37	86	1
Chabra_GBG67760	287	452	95	150	1
Chabra_GBG67760	464	565	154	188	1
Chabra_GBG67760	1548	1709	516	569	2.4
Chabra_GBG67760	1979	2080	659	693	2
Chabra_GBG67760	2092	2275	697	758	1.4
Chabra_GBG68149	165	301	55	100	2.125
Chabra_GBG68149	901	1002	300	334	1
Chabra_GBG68149	1104	1205	368	401	1
Chabra_GBG68149	1690	1791	563	597	1
Chabra_GBG68149	2529	2657	843	885	1
Chabra_GBG68149	2709	2885	903	961	1.2
Chabra_GBG68149	3350	3451	1116	1150	1
Chabra_GBG68149	3502	3743	1167	1247	1.964285714
Chabra_GBG68433	899	1000	299	333	1
Chabra_GBG68433	1271	1539	423	513	1.25
Chabra_GBG68433	1773	2002	591	667	1.333333333
Chabra_GBG68433	2062	2204	687	734	1.333333333
Chabra_GBG68489	526	646	175	215	1.333333333
Chabra_GBG68489	675	897	225	299	1.875
Chabra_GBG68489	961	1062	320	354	1
Chabra_GBG68489	1065	1272	355	424	1.8
Chabra_GBG68489	2234	2490	744	830	2.058823529
Chabra_GBG68587	158	259	52	86	1
Chabra_GBG68587	1005	1189	335	396	1.5
Chabra_GBG68587	1232	1440	410	480	1
Chabra_GBG68587	1604	1744	534	581	1.25
Chabra_GBG68587	1763	1864	587	621	1
Chabra_GBG68681	210	311	70	103	1
Chabra_GBG68681	468	569	156	189	2
Chabra_GBG68681	1417	1611	472	537	1.666666667
Chabra_GBG68681	1641	1742	547	580	1
Chabra_GBG68681	1766	1867	588	622	1
Chabra_GBG68681	2399	2500	799	833	1
Chabra_GBG68681	2668	2932	889	977	1.35
Chabra_GBG68974	202	322	67	107	1.333333333
Chabra_GBG68974	1317	1530	439	510	1.4
Chabra_GBG69036	1228	1350	409	450	1.333333333
Chabra_GBG69036	1849	2038	616	679	1.555555556
Chabra_GBG69036	2039	2140	679	713	1
Chabra_GBG69312	106	309	35	103	1
Chabra_GBG69312	823	943	274	314	1.333333333
Chabra_GBG69312	2551	2652	850	884	1
Chabra_GBG69525	272	421	90	140	1
Chabra_GBG69525	487	588	162	196	1
Chabra_GBG69525	642	955	214	318	2.083333333
Chabra_GBG69525	969	1070	323	356	1
Chabra_GBG69525	1682	1792	560	597	1.333333333
Chabra_GBG69971	0	190	0	63	1.142857143
Chabra_GBG69971	331	432	110	144	1
Chabra_GBG69971	1405	1506	468	502	1
Chabra_GBG69971	1509	1762	503	587	1.25
Chabra_GBG69971	2526	2641	842	880	1.333333333
Chabra_GBG69971	3116	3332	1038	1110	1.333333333
Chabra_GBG69971	4196	4297	1398	1432	1
Chabra_GBG69971	4483	4737	1494	1579	2.166666667
Chabra_GBG70122	368	487	122	162	1.333333333
Chabra_GBG70122	1617	1778	539	592	1.166666667
Chabra_GBG70122	2577	2687	859	895	1
Chabra_GBG70122	2702	2803	900	934	1
Chabra_GBG70122	2913	3043	971	1014	1.285714286
Chabra_GBG70122	3113	3214	1037	1071	1
Chabra_GBG70122	3227	3328	1075	1109	1
Chabra_GBG70122	3889	4062	1296	1354	1.2
Chabra_GBG70257	105	206	35	68	1
Chabra_GBG70257	585	815	195	271	1.25
Chabra_GBG70257	1105	1206	368	402	1
Chabra_GBG70257	2174	2306	724	768	1.333333333
Chabra_GBG70257	2323	2424	774	808	1
Chabra_GBG70548	10	211	3	70	2.666666667
Chabra_GBG70548	645	746	215	248	1
Chabra_GBG70548	1567	1668	522	556	1
Chabra_GBG70548	1892	2100	630	700	1.2
Chabra_GBG70548	2111	2212	703	737	1
Chabra_GBG70872	456	607	152	202	1.333333333
Chabra_GBG70872	617	769	205	256	1
Chabra_GBG70872	786	905	262	301	2.857142857
Chabra_GBG70872	1137	1238	379	412	1
Chabra_GBG70872	1487	1820	495	606	1.941176471
Chabra_GBG70955	369	470	123	156	1
Chabra_GBG70955	736	859	245	286	1.333333333
Chabra_GBG70955	1901	2049	633	683	1.333333333
Chabra_GBG71123	1658	1759	552	586	1
Chabra_GBG71240	208	349	69	116	1
Chabra_GBG71240	397	498	132	166	1
Chabra_GBG71240	1177	1289	392	429	1.333333333
Chabra_GBG71259	780	987	260	329	1.909090909
Chabra_GBG71259	1124	1244	374	414	1.571428571
Chabra_GBG71259	1953	2076	651	692	1.25
Chabra_GBG71415	1034	1135	344	378	2
Chabra_GBG71415	1218	1326	406	442	1.5
Chabra_GBG71415	1353	1558	451	519	1.4
Chabra_GBG71415	2115	2376	705	792	1.777777778
Chabra_GBG71415	2411	2547	803	849	1.333333333
Chabra_GBG71415	2651	2938	883	979	2.757575758
Chabra_GBG72047	3	164	1	54	3.351351351
Chabra_GBG72047	169	11844	56	3948	44.06620064
Chabra_GBG72069	145	246	48	82	1
Chabra_GBG72069	332	460	110	153	2
Chabra_GBG72069	530	758	176	252	1.2
Chabra_GBG72069	1044	1167	348	389	1.333333333
Chabra_GBG72069	1724	1825	574	608	1
Chabra_GBG72069	2036	2137	678	712	1
Chabra_GBG72087	117	290	39	96	2.117647059
Chabra_GBG72087	1149	1250	383	416	1
Chabra_GBG72348	0	3493	0	1164	16.88292683
Chabra_GBG72348	3494	3668	1164	1222	1.333333333
Chabra_GBG72348	3692	4086	1230	1362	1.125
Chabra_GBG72348	4100	4215	1366	1405	1.333333333
Chabra_GBG72348	5129	5230	1709	1743	1
Chabra_GBG72348	5300	5401	1766	1800	1
Chabra_GBG72348	6018	6123	2006	2041	1.333333333
Chabra_GBG72348	6207	6876	2069	2292	27.57389937
Chabra_GBG72505	285	397	95	132	2
Chabra_GBG72505	429	553	143	184	2
Chabra_GBG72505	1104	1242	368	414	1.333333333
Chabra_GBG72505	1520	1621	506	540	1
Chabra_GBG72505	1729	1830	576	610	1
Chabra_GBG72505	1880	2043	626	681	1.166666667
Chabra_GBG72519	688	868	229	289	1.333333333
Chabra_GBG72519	1484	1667	494	555	1.222222222
Chabra_GBG72519	1703	1804	567	601	1
Chabra_GBG72775	0	790	0	263	28.62763713
Chabra_GBG72775	1345	1513	448	504	1.25
Chabra_GBG72775	1540	1641	513	547	1
Chabra_GBG72775	1691	1969	563	656	1.666666667
Chabra_GBG72775	2074	2511	691	837	2.1875
Chabra_GBG72775	2575	2876	858	958	1.272727273
Chabra_GBG72775	3064	4227	1021	1409	27.71216098
Chabra_GBG73229	1739	1840	579	613	1
Chabra_GBG73229	1869	1970	623	656	1
Chabra_GBG73229	2072	2173	690	724	1
Chabra_GBG73229	2330	2487	776	829	1.857142857
Chabra_GBG73229	2931	3032	977	1010	1
Chabra_GBG73229	3239	3340	1079	1113	1
Chabra_GBG73229	3965	4066	1321	1355	1
Chabra_GBG73229	4175	4276	1391	1425	1
Chabra_GBG73229	4489	4590	1496	1530	1
Chabra_GBG73229	4742	4898	1580	1632	1.5
Chabra_GBG73229	5683	5825	1894	1941	2.222222222
Chabra_GBG73229	5871	6921	1957	2307	36.35521965
Chabra_GBG73474	0	3872	0	1290	27.01978625
Chabra_GBG73474	4005	4141	1335	1380	1.333333333
Chabra_GBG73474	4158	6591	1386	2197	29.57511381
Chabra_GBG73982	12	1939	4	646	2.533742331
Chabra_GBG73982	2002	2755	667	918	2.228571429
Chabra_GBG73982	2798	3399	932	1133	2.333333333
Chabra_GBG73982	3843	4055	1281	1351	3.090909091
Chabra_GBG73982	4088	4283	1362	1427	1.375
Chabra_GBG73982	4419	4539	1473	1513	1.333333333
Chabra_GBG74089	959	1060	319	353	1
Chabra_GBG74134	153	254	51	84	1
Chabra_GBG74134	284	420	94	140	1
Chabra_GBG74134	463	564	154	188	1
Chabra_GBG74134	956	1135	318	378	1.333333333
Chabra_GBG74134	1200	1301	400	433	1
Chabra_GBG74134	1337	1480	445	493	1.333333333
Chabra_GBG74134	1514	1698	504	566	1.285714286
Chabra_GBG74134	2014	2204	671	734	1.846153846
Chabra_GBG74160	234	335	78	111	1
Chabra_GBG74160	367	534	122	178	1.333333333
Chabra_GBG74160	1445	1678	481	559	1.888888889
Chabra_GBG74160	2115	2216	705	738	1
Chabra_GBG74160	2275	2376	758	792	1
Chabra_GBG74160	2993	3094	997	1031	1
Chabra_GBG74160	3140	3259	1046	1086	2.5
Chabra_GBG74160	3323	3424	1107	1141	1
Chabra_GBG74600	259	374	86	124	1.333333333
Chabra_GBG74600	982	1209	327	403	2.125
Chabra_GBG74892	4	194	1	64	1
Chabra_GBG74892	394	495	131	165	1
Chabra_GBG74892	650	783	216	261	1
Chabra_GBG74892	784	885	261	295	1
Chabra_GBG74892	1287	1424	429	474	1.333333333
Chabra_GBG74902	608	709	202	236	1
Chabra_GBG74902	1602	1809	534	603	1.333333333
Chabra_GBG74902	2251	2352	750	784	1
Chabra_GBG74902	2423	2532	807	844	1.333333333
Chabra_GBG75101	9	176	3	58	1.25
Chabra_GBG75101	525	663	175	221	2.666666667
Chabra_GBG75101	1256	1357	418	452	2
Chabra_GBG75101	1449	1550	483	516	2
Chabra_GBG75101	1581	1682	527	560	1
Chabra_GBG75101	1916	2017	638	672	1
Chabra_GBG75101	2678	2910	892	970	1.333333333
Chabra_GBG75344	193	294	64	98	1
Chabra_GBG75344	841	942	280	314	1
Chabra_GBG75344	992	1093	330	364	1
Chabra_GBG75516	607	771	202	257	1.333333333
Chabra_GBG75516	801	952	267	317	1.625
Chabra_GBG75516	966	1067	322	355	1
Chabra_GBG75516	1111	1212	370	404	1
Chabra_GBG75516	1226	1410	408	470	2.125
Chabra_GBG76006	605	724	201	241	1.333333333
Chabra_GBG76006	1250	1498	416	499	2
Chabra_GBG76006	2075	2198	691	732	1.333333333
Chabra_GBG76006	2626	2727	875	909	1
Chabra_GBG76006	2984	3159	994	1053	4.571428571
Chabra_GBG76006	3337	3438	1112	1146	1
Chabra_GBG76006	3460	3647	1153	1215	1.333333333
Chabra_GBG76006	3827	4068	1275	1356	1.25
Chabra_GBG76006	4199	4438	1399	1479	1.571428571
Chabra_GBG76006	4465	4566	1488	1522	1
Chabra_GBG76006	4833	4939	1611	1646	1.8
Chabra_GBG76006	4973	5121	1657	1707	1.333333333
Chabra_GBG76006	5131	5324	1710	1774	1.333333333
Chabra_GBG76006	6198	6516	2066	2172	1.923076923
Chabra_GBG76006	6561	6761	2187	2253	1.863636364
Chabra_GBG76006	7395	7585	2465	2528	1.25
Chabra_GBG76006	7673	7899	2557	2633	1.285714286
Chabra_GBG76198	240	341	80	113	1
Chabra_GBG76224	86	197	28	65	1.333333333
Chabra_GBG76224	266	367	88	122	1
Chabra_GBG76224	385	486	128	162	1
Chabra_GBG76224	676	846	225	282	1.333333333
Chabra_GBG76224	1208	1309	402	436	1
Chabra_GBG76224	1384	1497	461	499	1
Chabra_GBG76224	1564	1698	521	566	1
Chabra_GBG76399	2	171	0	57	1.333333333
Chabra_GBG76399	1802	1915	600	638	1.333333333
Chabra_GBG76468	1136	1237	378	412	1
Chabra_GBG76468	1281	1382	427	460	1
Chabra_GBG76758	322	423	107	141	1
Chabra_GBG76758	440	541	146	180	1
Chabra_GBG76758	611	721	203	240	2.666666667
Chabra_GBG76758	1410	1643	470	547	2.64
Chabra_GBG76785	1901	2015	633	671	1.666666667
Chabra_GBG76785	2248	2349	749	783	1
Chabra_GBG76785	2683	2982	894	994	1.25
Chabra_GBG76809	82	230	27	76	1.25
Chabra_GBG76809	444	573	148	191	2.666666667
Chabra_GBG76809	902	1143	300	381	2
Chabra_GBG76809	1365	1466	455	488	1
Chabra_GBG76903	258	452	86	150	2.285714286
Chabra_GBG77055	51	152	17	50	1
Chabra_GBG77055	239	340	79	113	1
Chabra_GBG77055	378	548	126	182	1.8
Chabra_GBG77055	1381	1482	460	494	1
Chabra_GBG77055	1779	1880	593	626	1
Chabra_GBG77426	1053	1154	351	384	1
Chabra_GBG77426	1734	1863	578	621	1.333333333
Chabra_GBG77614	153	307	51	102	1.285714286
Chabra_GBG77614	350	451	116	150	1
Chabra_GBG77614	541	642	180	214	1
Chabra_GBG77614	1517	1618	505	539	1
Chabra_GBG77614	2023	2124	674	708	1
Chabra_GBG77614	2174	2334	724	778	1.222222222
Chabra_GBG77709	85	258	28	86	1.2
Chabra_GBG77709	377	574	125	191	1.909090909
Chabra_GBG77709	1197	1298	399	432	1
Chabra_GBG77709	1382	1483	460	494	1
Chabra_GBG77709	1486	1636	495	545	1.5
Chabra_GBG77709	1663	1796	554	598	2
Chabra_GBG78811	8	114	2	38	1
Chabra_GBG78811	831	932	277	310	1
Chabra_GBG78811	1137	1533	379	511	1.571428571
Chabra_GBG78811	1690	2122	563	707	1.777777778
Chabra_GBG78811	2134	2316	711	772	2.472222222
Chabra_GBG78811	2748	3035	916	1011	4.828282828
Chabra_GBG78811	3065	3244	1021	1081	3.96969697
Chabra_GBG78988	201	339	67	113	1.333333333
Chabra_GBG78988	423	524	141	174	1
Chabra_GBG78988	590	691	196	230	1
Chabra_GBG78988	1422	1624	474	541	3
Chabra_GBG79044	58	159	19	53	1
Chabra_GBG79044	2419	2520	806	840	1
Chabra_GBG79068	1289	1646	429	548	2.571428571
Chabra_GBG79068	1692	1926	564	642	1.4
Chabra_GBG79068	2566	2697	855	899	2.25
Chabra_GBG79211	97	198	32	66	1
Chabra_GBG79211	1164	1277	388	425	1.333333333
Chabra_GBG79211	2465	2767	821	922	1.571428571
Chabra_GBG79239	683	1845	227	615	116.4786192
Chabra_GBG79250	0	4157	0	1385	33.53488098
Chabra_GBG79250	4172	4326	1390	1442	1
Chabra_GBG79250	4424	4553	1474	1517	1.333333333
Chabra_GBG79250	4733	4834	1577	1611	2
Chabra_GBG79250	4860	4961	1620	1653	1
