Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Bremin_symbB.v1.2.004342.t1	168	171	56	57	154
Bremin_symbB.v1.2.004342.t1	171	172	57	57	150
Bremin_symbB.v1.2.004342.t1	172	174	57	58	149
Bremin_symbB.v1.2.004342.t1	174	175	58	58	147
Bremin_symbB.v1.2.004342.t1	175	177	58	59	149
Bremin_symbB.v1.2.004342.t1	177	178	59	59	148
Bremin_symbB.v1.2.004342.t1	178	181	59	60	150
Bremin_symbB.v1.2.004342.t1	181	182	60	60	147
Bremin_symbB.v1.2.004342.t1	182	183	60	61	148
Bremin_symbB.v1.2.004342.t1	183	185	61	61	152
Bremin_symbB.v1.2.004342.t1	185	186	61	62	150
Bremin_symbB.v1.2.004342.t1	186	187	62	62	142
Bremin_symbB.v1.2.004342.t1	187	190	62	63	140
Bremin_symbB.v1.2.004342.t1	190	191	63	63	139
Bremin_symbB.v1.2.004342.t1	191	193	63	64	138
Bremin_symbB.v1.2.004342.t1	193	196	64	65	139
Bremin_symbB.v1.2.004342.t1	196	197	65	65	135
Bremin_symbB.v1.2.004342.t1	197	198	65	66	133
Bremin_symbB.v1.2.004342.t1	198	200	66	66	128
Bremin_symbB.v1.2.004342.t1	200	201	66	67	127
Bremin_symbB.v1.2.004342.t1	201	202	67	67	123
Bremin_symbB.v1.2.004342.t1	202	204	67	68	124
Bremin_symbB.v1.2.004342.t1	204	206	68	68	126
Bremin_symbB.v1.2.004342.t1	206	207	68	69	124
Bremin_symbB.v1.2.004342.t1	207	210	69	70	125
Bremin_symbB.v1.2.004342.t1	210	211	70	70	124
Bremin_symbB.v1.2.004342.t1	211	212	70	70	125
Bremin_symbB.v1.2.004342.t1	212	213	70	71	124
Bremin_symbB.v1.2.004342.t1	213	215	71	71	123
Bremin_symbB.v1.2.004342.t1	215	216	71	72	124
Bremin_symbB.v1.2.004342.t1	216	217	72	72	125
Bremin_symbB.v1.2.004342.t1	217	218	72	72	126
Bremin_symbB.v1.2.004342.t1	218	219	72	73	120
Bremin_symbB.v1.2.004342.t1	219	220	73	73	125
Bremin_symbB.v1.2.004342.t1	220	221	73	73	126
Bremin_symbB.v1.2.004342.t1	221	222	73	74	127
Bremin_symbB.v1.2.004342.t1	222	223	74	74	126
Bremin_symbB.v1.2.004342.t1	223	224	74	74	124
Bremin_symbB.v1.2.004342.t1	224	225	74	75	121
Bremin_symbB.v1.2.004342.t1	225	226	75	75	125
Bremin_symbB.v1.2.004342.t1	226	229	75	76	123
Bremin_symbB.v1.2.004342.t1	229	230	76	76	124
Bremin_symbB.v1.2.004342.t1	230	231	76	77	121
Bremin_symbB.v1.2.004342.t1	231	233	77	77	119
Bremin_symbB.v1.2.004342.t1	233	235	77	78	117
Bremin_symbB.v1.2.004342.t1	235	236	78	78	118
Bremin_symbB.v1.2.004342.t1	236	237	78	79	116
Bremin_symbB.v1.2.004342.t1	237	238	79	79	117
Bremin_symbB.v1.2.004342.t1	238	239	79	79	118
Bremin_symbB.v1.2.004342.t1	239	240	79	80	121
Bremin_symbB.v1.2.004342.t1	240	241	80	80	117
Bremin_symbB.v1.2.004342.t1	241	242	80	80	119
Bremin_symbB.v1.2.004342.t1	242	243	80	81	120
Bremin_symbB.v1.2.004342.t1	243	244	81	81	123
Bremin_symbB.v1.2.004342.t1	244	246	81	82	122
Bremin_symbB.v1.2.004342.t1	246	247	82	82	123
Bremin_symbB.v1.2.004342.t1	247	250	82	83	122
Bremin_symbB.v1.2.004342.t1	250	251	83	83	123
Bremin_symbB.v1.2.004342.t1	251	252	83	84	122
Bremin_symbB.v1.2.004342.t1	252	253	84	84	131
Bremin_symbB.v1.2.004342.t1	253	254	84	84	132
Bremin_symbB.v1.2.004342.t1	254	255	84	85	130
Bremin_symbB.v1.2.004342.t1	255	256	85	85	131
Bremin_symbB.v1.2.004342.t1	256	257	85	85	130
Bremin_symbB.v1.2.004342.t1	257	258	85	86	128
Bremin_symbB.v1.2.004342.t1	258	260	86	86	127
Bremin_symbB.v1.2.004342.t1	260	261	86	87	128
Bremin_symbB.v1.2.004342.t1	261	262	87	87	131
Bremin_symbB.v1.2.004342.t1	262	264	87	88	127
Bremin_symbB.v1.2.004342.t1	264	266	88	88	131
Bremin_symbB.v1.2.004342.t1	266	271	88	90	132
Bremin_symbB.v1.2.004342.t1	271	273	90	91	131
Bremin_symbB.v1.2.004342.t1	273	274	91	91	132
Bremin_symbB.v1.2.004342.t1	274	275	91	91	134
Bremin_symbB.v1.2.004342.t1	275	277	91	92	136
Bremin_symbB.v1.2.004342.t1	277	278	92	92	138
Bremin_symbB.v1.2.004342.t1	278	279	92	93	140
Bremin_symbB.v1.2.004342.t1	279	280	93	93	141
Bremin_symbB.v1.2.004342.t1	280	281	93	93	142
Bremin_symbB.v1.2.004342.t1	281	283	93	94	141
Bremin_symbB.v1.2.004342.t1	283	284	94	94	136
Bremin_symbB.v1.2.004342.t1	284	285	94	95	135
Bremin_symbB.v1.2.004342.t1	285	286	95	95	134
Bremin_symbB.v1.2.004342.t1	286	288	95	96	133
Bremin_symbB.v1.2.004342.t1	288	289	96	96	128
Bremin_symbB.v1.2.004342.t1	289	290	96	96	131
Bremin_symbB.v1.2.004342.t1	290	291	96	97	136
Bremin_symbB.v1.2.004342.t1	291	292	97	97	146
Bremin_symbB.v1.2.004342.t1	292	294	97	98	147
Bremin_symbB.v1.2.004342.t1	294	296	98	98	146
Bremin_symbB.v1.2.004342.t1	296	299	98	99	149
Bremin_symbB.v1.2.004342.t1	299	300	99	100	151
Bremin_symbB.v1.2.004342.t1	300	301	100	100	148
Bremin_symbB.v1.2.004342.t1	301	303	100	101	147
Bremin_symbB.v1.2.004342.t1	303	305	101	101	146
Bremin_symbB.v1.2.004342.t1	305	306	101	102	147
Bremin_symbB.v1.2.004342.t1	306	307	102	102	148
Bremin_symbB.v1.2.004342.t1	307	308	102	102	147
Bremin_symbB.v1.2.004342.t1	308	309	102	103	140
Bremin_symbB.v1.2.004342.t1	309	310	103	103	139
Bremin_symbB.v1.2.004342.t1	310	311	103	103	140
Bremin_symbB.v1.2.004342.t1	311	312	103	104	138
Bremin_symbB.v1.2.004342.t1	312	317	104	105	137
Bremin_symbB.v1.2.004342.t1	317	318	105	106	139
Bremin_symbB.v1.2.004342.t1	318	319	106	106	141
Bremin_symbB.v1.2.004342.t1	319	322	106	107	143
Bremin_symbB.v1.2.004342.t1	322	323	107	107	144
Bremin_symbB.v1.2.004342.t1	323	329	107	109	146
Bremin_symbB.v1.2.004342.t1	329	330	109	110	142
Bremin_symbB.v1.2.004342.t1	330	331	110	110	140
Bremin_symbB.v1.2.004342.t1	331	332	110	110	138
Bremin_symbB.v1.2.004342.t1	332	334	110	111	137
Bremin_symbB.v1.2.004342.t1	334	335	111	111	136
Bremin_symbB.v1.2.004342.t1	335	336	111	112	134
Bremin_symbB.v1.2.004342.t1	336	340	112	113	133
Bremin_symbB.v1.2.004342.t1	340	341	113	113	131
Bremin_symbB.v1.2.004342.t1	341	342	113	114	129
Bremin_symbB.v1.2.004342.t1	342	343	114	114	128
Bremin_symbB.v1.2.004342.t1	343	344	114	114	127
Bremin_symbB.v1.2.004342.t1	344	345	114	115	9
Bremin_symbB.v1.2.004342.t1	345	346	115	115	12
Bremin_symbB.v1.2.004342.t1	346	347	115	115	6
Bremin_symbB.v1.2.004342.t1	347	348	115	116	8
Bremin_symbB.v1.2.004342.t1	348	365	116	121	10
Bremin_symbB.v1.2.004342.t1	365	366	121	122	9
Bremin_symbB.v1.2.004342.t1	366	367	122	122	5
Bremin_symbB.v1.2.004342.t1	367	374	122	124	2
Bremin_symbB.v1.2.004342.t1	374	375	124	125	0
Bremin_symbB.v1.2.004342.t1	375	376	125	125	2
Bremin_symbB.v1.2.004342.t1	376	377	125	125	189
Bremin_symbB.v1.2.004342.t1	377	378	125	126	215
Bremin_symbB.v1.2.004342.t1	378	379	126	126	226
Bremin_symbB.v1.2.004342.t1	379	380	126	126	248
Bremin_symbB.v1.2.004342.t1	380	381	126	127	251
Bremin_symbB.v1.2.004342.t1	381	382	127	127	259
Bremin_symbB.v1.2.004342.t1	382	383	127	127	266
Bremin_symbB.v1.2.004342.t1	383	384	127	128	269
Bremin_symbB.v1.2.004342.t1	384	385	128	128	277
Bremin_symbB.v1.2.004342.t1	385	386	128	128	278
Bremin_symbB.v1.2.004342.t1	386	387	128	129	285
Bremin_symbB.v1.2.004342.t1	387	388	129	129	292
Bremin_symbB.v1.2.004342.t1	388	389	129	129	293
Bremin_symbB.v1.2.004342.t1	389	390	129	130	295
Bremin_symbB.v1.2.004342.t1	390	391	130	130	301
Bremin_symbB.v1.2.004342.t1	391	392	130	130	303
Bremin_symbB.v1.2.004342.t1	392	394	130	131	304
Bremin_symbB.v1.2.004342.t1	394	396	131	132	306
Bremin_symbB.v1.2.004342.t1	396	397	132	132	308
Bremin_symbB.v1.2.004342.t1	397	398	132	132	314
Bremin_symbB.v1.2.004342.t1	398	399	132	133	319
Bremin_symbB.v1.2.004342.t1	399	400	133	133	320
Bremin_symbB.v1.2.004342.t1	400	401	133	133	324
Bremin_symbB.v1.2.004342.t1	401	402	133	134	325
Bremin_symbB.v1.2.004342.t1	402	403	134	134	335
Bremin_symbB.v1.2.004342.t1	403	405	134	135	344
Bremin_symbB.v1.2.004342.t1	405	407	135	135	349
Bremin_symbB.v1.2.004342.t1	407	409	135	136	354
Bremin_symbB.v1.2.004342.t1	409	411	136	137	358
Bremin_symbB.v1.2.004342.t1	411	412	137	137	359
Bremin_symbB.v1.2.004342.t1	412	414	137	138	360
Bremin_symbB.v1.2.004342.t1	414	415	138	138	367
Bremin_symbB.v1.2.004342.t1	415	416	138	138	369
Bremin_symbB.v1.2.004342.t1	416	417	138	139	378
Bremin_symbB.v1.2.004342.t1	417	418	139	139	380
Bremin_symbB.v1.2.004342.t1	418	419	139	139	384
Bremin_symbB.v1.2.004342.t1	419	420	139	140	386
Bremin_symbB.v1.2.004342.t1	420	422	140	140	389
Bremin_symbB.v1.2.004342.t1	422	423	140	141	390
Bremin_symbB.v1.2.004342.t1	423	424	141	141	391
Bremin_symbB.v1.2.004342.t1	424	425	141	141	392
Bremin_symbB.v1.2.004342.t1	425	426	141	142	395
Bremin_symbB.v1.2.004342.t1	426	427	142	142	394
Bremin_symbB.v1.2.004342.t1	427	428	142	142	393
Bremin_symbB.v1.2.004342.t1	428	429	142	143	392
Bremin_symbB.v1.2.004342.t1	429	430	143	143	394
Bremin_symbB.v1.2.004342.t1	430	431	143	143	400
Bremin_symbB.v1.2.004342.t1	431	433	143	144	402
Bremin_symbB.v1.2.004342.t1	433	434	144	144	407
Bremin_symbB.v1.2.004342.t1	434	435	144	145	414
Bremin_symbB.v1.2.004342.t1	435	436	145	145	415
Bremin_symbB.v1.2.004342.t1	436	437	145	145	416
Bremin_symbB.v1.2.004342.t1	437	438	145	146	417
Bremin_symbB.v1.2.004342.t1	438	439	146	146	418
Bremin_symbB.v1.2.004342.t1	439	440	146	146	419
Bremin_symbB.v1.2.004342.t1	440	441	146	147	423
Bremin_symbB.v1.2.004342.t1	441	442	147	147	424
Bremin_symbB.v1.2.004342.t1	442	443	147	147	425
Bremin_symbB.v1.2.004342.t1	443	444	147	148	426
Bremin_symbB.v1.2.004342.t1	444	445	148	148	425
Bremin_symbB.v1.2.004342.t1	445	446	148	148	430
Bremin_symbB.v1.2.004342.t1	446	447	148	149	433
Bremin_symbB.v1.2.004342.t1	447	448	149	149	435
Bremin_symbB.v1.2.004342.t1	448	449	149	149	436
Bremin_symbB.v1.2.004342.t1	449	450	149	150	440
Bremin_symbB.v1.2.004342.t1	450	451	150	150	442
Bremin_symbB.v1.2.004342.t1	451	452	150	150	456
Bremin_symbB.v1.2.004342.t1	452	453	150	151	457
Bremin_symbB.v1.2.004342.t1	453	454	151	151	459
Bremin_symbB.v1.2.004342.t1	454	455	151	151	458
Bremin_symbB.v1.2.004342.t1	455	456	151	152	460
Bremin_symbB.v1.2.004342.t1	456	457	152	152	457
Bremin_symbB.v1.2.004342.t1	457	458	152	152	452
Bremin_symbB.v1.2.004342.t1	458	459	152	153	451
Bremin_symbB.v1.2.004342.t1	459	460	153	153	453
Bremin_symbB.v1.2.004342.t1	460	461	153	153	448
Bremin_symbB.v1.2.004342.t1	461	462	153	154	447
Bremin_symbB.v1.2.004342.t1	462	463	154	154	448
Bremin_symbB.v1.2.004342.t1	463	464	154	154	449
Bremin_symbB.v1.2.004342.t1	464	465	154	155	447
Bremin_symbB.v1.2.004342.t1	465	466	155	155	448
Bremin_symbB.v1.2.004342.t1	466	467	155	155	447
Bremin_symbB.v1.2.004342.t1	467	468	155	156	443
Bremin_symbB.v1.2.004342.t1	468	469	156	156	444
Bremin_symbB.v1.2.004342.t1	469	470	156	156	448
Bremin_symbB.v1.2.004342.t1	470	471	156	157	451
Bremin_symbB.v1.2.004342.t1	471	472	157	157	448
Bremin_symbB.v1.2.004342.t1	472	475	157	158	450
Bremin_symbB.v1.2.004342.t1	475	476	158	158	452
Bremin_symbB.v1.2.004342.t1	476	477	158	159	451
Bremin_symbB.v1.2.004342.t1	477	478	159	159	447
Bremin_symbB.v1.2.004342.t1	478	479	159	159	448
Bremin_symbB.v1.2.004342.t1	479	480	159	160	445
Bremin_symbB.v1.2.004342.t1	480	481	160	160	446
Bremin_symbB.v1.2.004342.t1	481	482	160	160	422
Bremin_symbB.v1.2.004342.t1	482	483	160	161	416
Bremin_symbB.v1.2.004342.t1	483	484	161	161	418
Bremin_symbB.v1.2.004342.t1	484	485	161	161	406
Bremin_symbB.v1.2.004342.t1	485	486	161	162	408
Bremin_symbB.v1.2.004342.t1	486	487	162	162	404
Bremin_symbB.v1.2.004342.t1	487	488	162	162	406
Bremin_symbB.v1.2.004342.t1	488	489	162	163	390
Bremin_symbB.v1.2.004342.t1	489	490	163	163	372
Bremin_symbB.v1.2.004342.t1	490	491	163	163	365
Bremin_symbB.v1.2.004342.t1	491	492	163	164	355
Bremin_symbB.v1.2.004342.t1	492	493	164	164	329
Bremin_symbB.v1.2.004342.t1	493	494	164	164	330
Bremin_symbB.v1.2.004342.t1	494	495	164	165	332
Bremin_symbB.v1.2.004342.t1	495	496	165	165	359
Bremin_symbB.v1.2.004342.t1	496	498	165	166	360
Bremin_symbB.v1.2.004342.t1	498	499	166	166	358
Bremin_symbB.v1.2.004342.t1	499	500	166	166	359
Bremin_symbB.v1.2.004342.t1	500	501	166	167	357
Bremin_symbB.v1.2.004342.t1	501	502	167	167	355
Bremin_symbB.v1.2.004342.t1	502	503	167	167	341
Bremin_symbB.v1.2.004342.t1	503	504	167	168	335
Bremin_symbB.v1.2.004342.t1	504	506	168	168	317
Bremin_symbB.v1.2.004342.t1	506	507	168	169	340
Bremin_symbB.v1.2.004342.t1	507	508	169	169	336
Bremin_symbB.v1.2.004342.t1	508	509	169	169	339
Bremin_symbB.v1.2.004342.t1	509	510	169	170	334
Bremin_symbB.v1.2.004342.t1	510	512	170	170	337
Bremin_symbB.v1.2.004342.t1	512	513	170	171	338
Bremin_symbB.v1.2.004342.t1	513	514	171	171	339
Bremin_symbB.v1.2.004342.t1	514	516	171	172	346
Bremin_symbB.v1.2.004342.t1	516	517	172	172	348
Bremin_symbB.v1.2.004342.t1	517	518	172	172	347
Bremin_symbB.v1.2.004342.t1	518	519	172	173	348
Bremin_symbB.v1.2.004342.t1	519	521	173	173	346
Bremin_symbB.v1.2.004342.t1	521	522	173	174	344
Bremin_symbB.v1.2.004342.t1	522	523	174	174	342
Bremin_symbB.v1.2.004342.t1	523	525	174	175	339
Bremin_symbB.v1.2.004342.t1	525	526	175	175	340
Bremin_symbB.v1.2.004342.t1	526	527	175	175	347
Bremin_symbB.v1.2.004342.t1	527	528	175	176	346
Bremin_symbB.v1.2.004342.t1	528	530	176	176	339
Bremin_symbB.v1.2.004342.t1	530	531	176	177	337
Bremin_symbB.v1.2.004342.t1	531	532	177	177	338
Bremin_symbB.v1.2.004342.t1	532	533	177	177	334
Bremin_symbB.v1.2.004342.t1	533	534	177	178	340
Bremin_symbB.v1.2.004342.t1	534	535	178	178	336
Bremin_symbB.v1.2.004342.t1	535	536	178	178	344
Bremin_symbB.v1.2.004342.t1	536	537	178	179	355
Bremin_symbB.v1.2.004342.t1	537	538	179	179	366
Bremin_symbB.v1.2.004342.t1	538	539	179	179	374
Bremin_symbB.v1.2.004342.t1	539	541	179	180	371
Bremin_symbB.v1.2.004342.t1	541	542	180	180	369
Bremin_symbB.v1.2.004342.t1	542	543	180	181	368
Bremin_symbB.v1.2.004342.t1	543	545	181	181	371
Bremin_symbB.v1.2.004342.t1	545	547	181	182	373
Bremin_symbB.v1.2.004342.t1	547	548	182	182	399
Bremin_symbB.v1.2.004342.t1	548	549	182	183	401
Bremin_symbB.v1.2.004342.t1	549	551	183	183	429
Bremin_symbB.v1.2.004342.t1	551	552	183	184	434
Bremin_symbB.v1.2.004342.t1	552	553	184	184	436
Bremin_symbB.v1.2.004342.t1	553	554	184	184	440
Bremin_symbB.v1.2.004342.t1	554	555	184	185	441
Bremin_symbB.v1.2.004342.t1	555	556	185	185	443
Bremin_symbB.v1.2.004342.t1	556	557	185	185	447
Bremin_symbB.v1.2.004342.t1	557	558	185	186	446
Bremin_symbB.v1.2.004342.t1	558	560	186	186	441
Bremin_symbB.v1.2.004342.t1	560	561	186	187	442
Bremin_symbB.v1.2.004342.t1	561	562	187	187	443
Bremin_symbB.v1.2.004342.t1	562	563	187	187	444
Bremin_symbB.v1.2.004342.t1	563	564	187	188	443
Bremin_symbB.v1.2.004342.t1	564	565	188	188	441
Bremin_symbB.v1.2.004342.t1	565	566	188	188	437
Bremin_symbB.v1.2.004342.t1	566	567	188	189	419
Bremin_symbB.v1.2.004342.t1	567	568	189	189	433
Bremin_symbB.v1.2.004342.t1	568	569	189	189	430
Bremin_symbB.v1.2.004342.t1	569	570	189	190	447
Bremin_symbB.v1.2.004342.t1	570	571	190	190	451
Bremin_symbB.v1.2.004342.t1	571	572	190	190	466
Bremin_symbB.v1.2.004342.t1	572	573	190	191	463
Bremin_symbB.v1.2.004342.t1	573	574	191	191	465
Bremin_symbB.v1.2.004342.t1	574	575	191	191	462
Bremin_symbB.v1.2.004342.t1	575	576	191	192	461
Bremin_symbB.v1.2.004342.t1	576	577	192	192	456
Bremin_symbB.v1.2.004342.t1	577	578	192	192	464
Bremin_symbB.v1.2.004342.t1	578	579	192	193	466
Bremin_symbB.v1.2.004342.t1	579	580	193	193	469
Bremin_symbB.v1.2.004342.t1	580	581	193	193	470
Bremin_symbB.v1.2.004342.t1	581	583	193	194	473
Bremin_symbB.v1.2.004342.t1	583	584	194	194	491
Bremin_symbB.v1.2.004342.t1	584	586	194	195	493
Bremin_symbB.v1.2.004342.t1	586	587	195	195	497
Bremin_symbB.v1.2.004342.t1	587	589	195	196	496
Bremin_symbB.v1.2.004342.t1	589	590	196	196	497
Bremin_symbB.v1.2.004342.t1	590	592	196	197	495
Bremin_symbB.v1.2.004342.t1	592	593	197	197	496
Bremin_symbB.v1.2.004342.t1	593	594	197	198	495
Bremin_symbB.v1.2.004342.t1	594	596	198	198	493
Bremin_symbB.v1.2.004342.t1	596	598	198	199	503
Bremin_symbB.v1.2.004342.t1	598	599	199	199	506
Bremin_symbB.v1.2.004342.t1	599	600	199	200	507
Bremin_symbB.v1.2.004342.t1	600	601	200	200	506
Bremin_symbB.v1.2.004342.t1	601	602	200	200	514
Bremin_symbB.v1.2.004342.t1	602	603	200	201	516
Bremin_symbB.v1.2.004342.t1	603	604	201	201	514
Bremin_symbB.v1.2.004342.t1	604	605	201	201	521
Bremin_symbB.v1.2.004342.t1	605	606	201	202	531
Bremin_symbB.v1.2.004342.t1	606	607	202	202	533
Bremin_symbB.v1.2.004342.t1	607	608	202	202	543
Bremin_symbB.v1.2.004342.t1	608	609	202	203	542
Bremin_symbB.v1.2.004342.t1	609	610	203	203	539
Bremin_symbB.v1.2.004342.t1	610	612	203	204	535
Bremin_symbB.v1.2.004342.t1	612	613	204	204	534
Bremin_symbB.v1.2.004342.t1	613	614	204	204	540
Bremin_symbB.v1.2.004342.t1	614	615	204	205	547
Bremin_symbB.v1.2.004342.t1	615	616	205	205	546
Bremin_symbB.v1.2.004342.t1	616	617	205	205	541
Bremin_symbB.v1.2.004342.t1	617	618	205	206	535
Bremin_symbB.v1.2.004342.t1	618	620	206	206	531
Bremin_symbB.v1.2.004342.t1	620	621	206	207	524
Bremin_symbB.v1.2.004342.t1	621	623	207	207	523
Bremin_symbB.v1.2.004342.t1	623	624	207	208	520
Bremin_symbB.v1.2.004342.t1	624	625	208	208	519
Bremin_symbB.v1.2.004342.t1	625	626	208	208	521
Bremin_symbB.v1.2.004342.t1	626	627	208	209	516
Bremin_symbB.v1.2.004342.t1	627	628	209	209	540
Bremin_symbB.v1.2.004342.t1	628	629	209	209	549
Bremin_symbB.v1.2.004342.t1	629	631	209	210	542
Bremin_symbB.v1.2.004342.t1	631	632	210	210	496
Bremin_symbB.v1.2.004342.t1	632	633	210	211	494
Bremin_symbB.v1.2.004342.t1	633	634	211	211	486
Bremin_symbB.v1.2.004342.t1	634	635	211	211	493
Bremin_symbB.v1.2.004342.t1	635	636	211	212	492
Bremin_symbB.v1.2.004342.t1	636	638	212	212	497
Bremin_symbB.v1.2.004342.t1	638	639	212	213	502
Bremin_symbB.v1.2.004342.t1	639	640	213	213	505
Bremin_symbB.v1.2.004342.t1	640	641	213	213	507
Bremin_symbB.v1.2.004342.t1	641	642	213	214	508
Bremin_symbB.v1.2.004342.t1	642	643	214	214	506
Bremin_symbB.v1.2.004342.t1	643	645	214	215	515
Bremin_symbB.v1.2.004342.t1	645	646	215	215	517
Bremin_symbB.v1.2.004342.t1	646	647	215	215	520
Bremin_symbB.v1.2.004342.t1	647	648	215	216	521
Bremin_symbB.v1.2.004342.t1	648	649	216	216	517
Bremin_symbB.v1.2.004342.t1	649	650	216	216	516
Bremin_symbB.v1.2.004342.t1	650	651	216	217	530
Bremin_symbB.v1.2.004342.t1	651	652	217	217	528
Bremin_symbB.v1.2.004342.t1	652	653	217	217	523
Bremin_symbB.v1.2.004342.t1	653	654	217	218	521
Bremin_symbB.v1.2.004342.t1	654	655	218	218	522
Bremin_symbB.v1.2.004342.t1	655	656	218	218	518
Bremin_symbB.v1.2.004342.t1	656	658	218	219	526
Bremin_symbB.v1.2.004342.t1	658	659	219	219	536
Bremin_symbB.v1.2.004342.t1	659	660	219	220	539
Bremin_symbB.v1.2.004342.t1	660	661	220	220	537
Bremin_symbB.v1.2.004342.t1	661	662	220	220	527
Bremin_symbB.v1.2.004342.t1	662	663	220	221	520
