Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Klenit_kfl00500_0010_v1.1.CDS	1482	1318.223	0.000000	0.000	SRR5905109	Klenit_GAQ89224.1
Klenit_kfl00500_0010_v1.1.CDS	1482	1318.425	0.000000	0.000	SRR5905110	Klenit_GAQ89224.1
Klenit_kfl00500_0010_v1.1.CDS	1482	1313.003	0.000000	0.000	SRR5905111	Klenit_GAQ89224.1
Klenit_kfl00500_0010_v1.1.CDS	1482	1317.417	0.000000	0.000	SRR5905112	Klenit_GAQ89224.1
Klenit_kfl00500_0010_v1.1.CDS	1482	1320.146	0.000000	0.000	SRR5905113	Klenit_GAQ89224.1
Klenit_kfl00500_0010_v1.1.CDS	1482	1314.205	0.000000	0.000	SRR5905114	Klenit_GAQ89224.1
Klenit_kfl00525_0040_v1.1.CDS	3735	3571.223	0.000000	0.000	SRR5905109	Klenit_GAQ89454.1
Klenit_kfl00525_0040_v1.1.CDS	3735	3571.425	0.026057	1.000	SRR5905110	Klenit_GAQ89454.1
Klenit_kfl00525_0040_v1.1.CDS	3735	3566.003	0.000000	0.000	SRR5905111	Klenit_GAQ89454.1
Klenit_kfl00525_0040_v1.1.CDS	3735	3570.417	0.000000	0.000	SRR5905112	Klenit_GAQ89454.1
Klenit_kfl00525_0040_v1.1.CDS	3735	3573.146	0.000000	0.000	SRR5905113	Klenit_GAQ89454.1
Klenit_kfl00525_0040_v1.1.CDS	3735	3567.205	0.000000	0.000	SRR5905114	Klenit_GAQ89454.1
Klenit_kfl01011_0070_v1.1.CDS	1614	1450.223	0.000000	0.000	SRR5905109	Klenit_GAQ92421.1
Klenit_kfl01011_0070_v1.1.CDS	1614	1450.425	0.000000	0.000	SRR5905110	Klenit_GAQ92421.1
Klenit_kfl01011_0070_v1.1.CDS	1614	1445.003	0.000000	0.000	SRR5905111	Klenit_GAQ92421.1
Klenit_kfl01011_0070_v1.1.CDS	1614	1449.417	0.000000	0.000	SRR5905112	Klenit_GAQ92421.1
Klenit_kfl01011_0070_v1.1.CDS	1614	1452.146	0.000000	0.000	SRR5905113	Klenit_GAQ92421.1
Klenit_kfl01011_0070_v1.1.CDS	1614	1446.205	0.000000	0.000	SRR5905114	Klenit_GAQ92421.1
Klenit_kfl01062_0010_v1.1.CDS	4626	4462.223	0.000000	0.000	SRR5905109	Klenit_GAQ92584.1
Klenit_kfl01062_0010_v1.1.CDS	4626	4462.425	0.000000	0.000	SRR5905110	Klenit_GAQ92584.1
Klenit_kfl01062_0010_v1.1.CDS	4626	4457.003	0.000000	0.000	SRR5905111	Klenit_GAQ92584.1
Klenit_kfl01062_0010_v1.1.CDS	4626	4461.417	0.019857	1.000	SRR5905112	Klenit_GAQ92584.1
Klenit_kfl01062_0010_v1.1.CDS	4626	4464.146	0.000000	0.000	SRR5905113	Klenit_GAQ92584.1
Klenit_kfl01062_0010_v1.1.CDS	4626	4458.205	0.000000	0.000	SRR5905114	Klenit_GAQ92584.1
Klenit_kfl01118_0010_v1.1.CDS	1140	976.223	0.000000	0.000	SRR5905109	Klenit_GAQ92744.1
Klenit_kfl01118_0010_v1.1.CDS	1140	976.425	0.000000	0.000	SRR5905110	Klenit_GAQ92744.1
Klenit_kfl01118_0010_v1.1.CDS	1140	971.003	0.000000	0.000	SRR5905111	Klenit_GAQ92744.1
Klenit_kfl01118_0010_v1.1.CDS	1140	975.417	0.000000	0.000	SRR5905112	Klenit_GAQ92744.1
Klenit_kfl01118_0010_v1.1.CDS	1140	978.146	0.000000	0.000	SRR5905113	Klenit_GAQ92744.1
Klenit_kfl01118_0010_v1.1.CDS	1140	972.205	0.000000	0.000	SRR5905114	Klenit_GAQ92744.1
Klenit_kfl01596_0010_v1.1.CDS	1707	1543.223	0.000000	0.000	SRR5905109	Klenit_GAQ93509.1
Klenit_kfl01596_0010_v1.1.CDS	1707	1543.425	0.000000	0.000	SRR5905110	Klenit_GAQ93509.1
Klenit_kfl01596_0010_v1.1.CDS	1707	1538.003	0.061917	1.000	SRR5905111	Klenit_GAQ93509.1
Klenit_kfl01596_0010_v1.1.CDS	1707	1542.417	0.000000	0.000	SRR5905112	Klenit_GAQ93509.1
Klenit_kfl01596_0010_v1.1.CDS	1707	1545.146	0.000000	0.000	SRR5905113	Klenit_GAQ93509.1
Klenit_kfl01596_0010_v1.1.CDS	1707	1539.205	0.142089	3.000	SRR5905114	Klenit_GAQ93509.1
