Transcript	start_cds	end_cds	start_pep	end_pep	NumReads
Chem_TCONS_00037964	1805	1862	601	620	0
Chem_TCONS_00037964	1862	1865	620	621	1
Chem_TCONS_00037964	1865	1872	621	624	3
Chem_TCONS_00037964	1872	1878	624	626	5
Chem_TCONS_00037964	1878	1941	626	647	9
Chem_TCONS_00037964	1941	1948	647	649	7
Chem_TCONS_00037964	1948	1949	649	649	5
Chem_TCONS_00037964	1949	1953	649	651	6
Chem_TCONS_00037964	1953	1963	651	654	2
Chem_TCONS_00037964	1963	2043	654	681	1
Chem_TCONS_00037964	2043	2050	681	683	5
Chem_TCONS_00037964	2050	2055	683	685	4
Chem_TCONS_00037964	2055	2078	685	692	6
Chem_TCONS_00037964	2078	2080	692	693	10
Chem_TCONS_00037964	2080	2119	693	706	11
Chem_TCONS_00037964	2119	2129	706	709	7
Chem_TCONS_00037964	2129	2138	709	712	5
Chem_TCONS_00037964	2138	2139	712	713	7
Chem_TCONS_00037964	2139	2140	713	713	11
Chem_TCONS_00037964	2140	2141	713	713	13
Chem_TCONS_00037964	2141	2152	713	717	14
Chem_TCONS_00037964	2152	2159	717	719	10
Chem_TCONS_00037964	2159	2181	719	727	12
Chem_TCONS_00037964	2181	2214	727	738	11
Chem_TCONS_00037964	2214	2215	738	738	9
Chem_TCONS_00037964	2215	2216	738	738	5
Chem_TCONS_00037964	2216	2234	738	744	3
Chem_TCONS_00037964	2234	2242	744	747	1
Chem_TCONS_00037964	2242	2272	747	757	0
Chem_TCONS_00037964	2272	2357	757	785	1
Chem_TCONS_00037964	2357	2373	785	791	3
Chem_TCONS_00037964	2373	2382	791	794	2
Chem_TCONS_00037964	2382	2399	794	799	3
Chem_TCONS_00037964	2399	2409	799	803	1
Chem_TCONS_00037964	2409	2418	803	806	3
Chem_TCONS_00037964	2418	2424	806	808	5
Chem_TCONS_00037964	2424	2444	808	814	6
Chem_TCONS_00037964	2444	2457	814	819	3
Chem_TCONS_00037964	2457	2462	819	820	5
Chem_TCONS_00037964	2462	2483	820	827	6
Chem_TCONS_00037964	2483	2510	827	836	5
Chem_TCONS_00037964	2510	2528	836	842	3
Chem_TCONS_00037964	2528	2533	842	844	5
Chem_TCONS_00037964	2533	2539	844	846	3
Chem_TCONS_00037964	2539	2551	846	850	5
Chem_TCONS_00037964	2551	2557	850	852	6
Chem_TCONS_00037964	2557	2563	852	854	7
Chem_TCONS_00037964	2563	2580	854	860	6
Chem_TCONS_00037964	2580	2615	860	871	7
Chem_TCONS_00037964	2615	2620	871	873	5
Chem_TCONS_00037964	2620	2629	873	876	4
Chem_TCONS_00037964	2629	2641	876	880	2
Chem_TCONS_00037964	2641	2644	880	881	4
Chem_TCONS_00037964	2644	2652	881	884	6
Chem_TCONS_00037964	2652	2657	884	885	5
Chem_TCONS_00037964	2657	2658	885	886	6
Chem_TCONS_00037964	2658	2716	886	905	5
Chem_TCONS_00037964	2716	2720	905	906	3
Chem_TCONS_00037964	2720	2729	906	909	1
Chem_TCONS_00037964	2729	2733	909	911	3
Chem_TCONS_00037964	2733	2758	911	919	4
Chem_TCONS_00037964	2758	2805	919	935	3
Chem_TCONS_00037964	2805	2834	935	944	1
Chem_TCONS_00037964	2834	2944	944	981	0
Chem_TCONS_00037964	2944	2956	981	985	1
Chem_TCONS_00037964	2956	3037	985	1012	2
Chem_TCONS_00037964	3037	3045	1012	1015	3
Chem_TCONS_00037964	3045	3057	1015	1019	2
Chem_TCONS_00037964	3057	3065	1019	1021	1
Chem_TCONS_00037964	3065	3066	1021	1022	3
Chem_TCONS_00037964	3066	3067	1022	1022	15
Chem_TCONS_00037964	3067	3068	1022	1022	37
Chem_TCONS_00037964	3068	3069	1022	1023	40
Chem_TCONS_00037964	3069	3070	1023	1023	41
Chem_TCONS_00037964	3070	3071	1023	1023	43
Chem_TCONS_00037964	3071	3073	1023	1024	44
Chem_TCONS_00037964	3073	3074	1024	1024	49
Chem_TCONS_00037964	3074	3076	1024	1025	52
Chem_TCONS_00037964	3076	3079	1025	1026	54
Chem_TCONS_00037964	3079	3080	1026	1026	58
Chem_TCONS_00037964	3080	3082	1026	1027	59
Chem_TCONS_00037964	3082	3084	1027	1028	65
Chem_TCONS_00037964	3084	3085	1028	1028	67
Chem_TCONS_00037964	3085	3086	1028	1028	70
Chem_TCONS_00037964	3086	3088	1028	1029	72
Chem_TCONS_00037964	3088	3091	1029	1030	75
Chem_TCONS_00037964	3091	3093	1030	1031	76
Chem_TCONS_00037964	3093	3097	1031	1032	75
Chem_TCONS_00037964	3097	3098	1032	1032	73
Chem_TCONS_00037964	3098	3099	1032	1033	74
Chem_TCONS_00037964	3099	3100	1033	1033	73
Chem_TCONS_00037964	3100	3104	1033	1034	71
Chem_TCONS_00037964	3104	3106	1034	1035	69
Chem_TCONS_00037964	3106	3107	1035	1035	68
Chem_TCONS_00037964	3107	3108	1035	1036	64
Chem_TCONS_00037964	3108	3109	1036	1036	63
Chem_TCONS_00037964	3109	3111	1036	1037	61
Chem_TCONS_00037964	3111	3113	1037	1037	59
Chem_TCONS_00037964	3113	3117	1037	1039	67
Chem_TCONS_00037964	3117	3118	1039	1039	68
Chem_TCONS_00037964	3118	3119	1039	1039	67
Chem_TCONS_00037964	3119	3121	1039	1040	68
Chem_TCONS_00037964	3121	3124	1040	1041	70
Chem_TCONS_00037964	3124	3125	1041	1041	68
Chem_TCONS_00037964	3125	3126	1041	1042	66
Chem_TCONS_00037964	3126	3130	1042	1043	65
Chem_TCONS_00037964	3130	3132	1043	1044	62
Chem_TCONS_00037964	3132	3135	1044	1045	60
Chem_TCONS_00037964	3135	3136	1045	1045	58
Chem_TCONS_00037964	3136	3137	1045	1045	56
Chem_TCONS_00037964	3137	3138	1045	1046	54
Chem_TCONS_00037964	3138	3140	1046	1046	53
Chem_TCONS_00037964	3140	3143	1046	1047	51
Chem_TCONS_00037964	3143	3146	1047	1048	48
Chem_TCONS_00037964	3146	3147	1048	1049	46
Chem_TCONS_00037964	3147	3148	1049	1049	37
Chem_TCONS_00037964	3148	3149	1049	1049	35
Chem_TCONS_00037964	3149	3150	1049	1050	32
Chem_TCONS_00037964	3150	3151	1050	1050	36
Chem_TCONS_00037964	3151	3152	1050	1050	40
Chem_TCONS_00037964	3152	3153	1050	1051	42
Chem_TCONS_00037964	3153	3154	1051	1051	44
Chem_TCONS_00037964	3154	3155	1051	1051	52
Chem_TCONS_00037964	3155	3156	1051	1052	54
Chem_TCONS_00037964	3156	3157	1052	1052	59
Chem_TCONS_00037964	3157	3158	1052	1052	62
Chem_TCONS_00037964	3158	3159	1052	1053	69
Chem_TCONS_00037964	3159	3160	1053	1053	68
Chem_TCONS_00037964	3160	3161	1053	1053	71
Chem_TCONS_00037964	3161	3163	1053	1054	72
Chem_TCONS_00037964	3163	3164	1054	1054	73
Chem_TCONS_00037964	3164	3165	1054	1055	75
Chem_TCONS_00037964	3165	3168	1055	1056	78
Chem_TCONS_00037964	3168	3169	1056	1056	80
Chem_TCONS_00037964	3169	3170	1056	1056	82
Chem_TCONS_00037964	3170	3171	1056	1057	88
Chem_TCONS_00037964	3171	3173	1057	1057	92
Chem_TCONS_00037964	3173	3174	1057	1058	94
Chem_TCONS_00037964	3174	3176	1058	1058	95
Chem_TCONS_00037964	3176	3177	1058	1059	94
Chem_TCONS_00037964	3177	3178	1059	1059	96
Chem_TCONS_00037964	3178	3179	1059	1059	95
Chem_TCONS_00037964	3179	3180	1059	1060	101
Chem_TCONS_00037964	3180	3181	1060	1060	100
Chem_TCONS_00037964	3181	3183	1060	1061	101
Chem_TCONS_00037964	3183	3184	1061	1061	100
Chem_TCONS_00037964	3184	3185	1061	1061	101
Chem_TCONS_00037964	3185	3186	1061	1062	99
Chem_TCONS_00037964	3186	3187	1062	1062	97
Chem_TCONS_00037964	3187	3188	1062	1062	96
Chem_TCONS_00037964	3188	3189	1062	1063	97
Chem_TCONS_00037964	3189	3190	1063	1063	100
Chem_TCONS_00037964	3190	3191	1063	1063	102
Chem_TCONS_00037964	3191	3193	1063	1064	101
Chem_TCONS_00037964	3193	3194	1064	1064	108
Chem_TCONS_00037964	3194	3195	1064	1065	112
Chem_TCONS_00037964	3195	3196	1065	1065	115
Chem_TCONS_00037964	3196	3197	1065	1065	113
Chem_TCONS_00037964	3197	3199	1065	1066	115
Chem_TCONS_00037964	3199	3200	1066	1066	111
Chem_TCONS_00037964	3200	3202	1066	1067	112
Chem_TCONS_00037964	3202	3204	1067	1068	107
Chem_TCONS_00037964	3204	3206	1068	1068	109
Chem_TCONS_00037964	3206	3207	1068	1069	108
Chem_TCONS_00037964	3207	3209	1069	1069	107
Chem_TCONS_00037964	3209	3210	1069	1070	109
Chem_TCONS_00037964	3210	3211	1070	1070	111
Chem_TCONS_00037964	3211	3213	1070	1071	109
Chem_TCONS_00037964	3213	3216	1071	1072	110
Chem_TCONS_00037964	3216	3217	1072	1072	108
Chem_TCONS_00037964	3217	3218	1072	1072	105
Chem_TCONS_00037964	3218	3219	1072	1073	106
Chem_TCONS_00037964	3219	3220	1073	1073	113
Chem_TCONS_00037964	3220	3221	1073	1073	114
Chem_TCONS_00037964	3221	3222	1073	1074	116
Chem_TCONS_00037964	3222	3223	1074	1074	121
Chem_TCONS_00037964	3223	3225	1074	1075	124
Chem_TCONS_00037964	3225	3226	1075	1075	126
Chem_TCONS_00037964	3226	3227	1075	1075	128
Chem_TCONS_00037964	3227	3228	1075	1076	143
Chem_TCONS_00037964	3228	3229	1076	1076	151
Chem_TCONS_00037964	3229	3230	1076	1076	165
Chem_TCONS_00037964	3230	3231	1076	1077	167
Chem_TCONS_00037964	3231	3232	1077	1077	171
Chem_TCONS_00037964	3232	3233	1077	1077	173
Chem_TCONS_00037964	3233	3234	1077	1078	184
Chem_TCONS_00037964	3234	3235	1078	1078	183
Chem_TCONS_00037964	3235	3236	1078	1078	189
Chem_TCONS_00037964	3236	3237	1078	1079	194
Chem_TCONS_00037964	3237	3238	1079	1079	196
Chem_TCONS_00037964	3238	3239	1079	1079	198
Chem_TCONS_00037964	3239	3240	1079	1080	206
Chem_TCONS_00037964	3240	3241	1080	1080	208
Chem_TCONS_00037964	3241	3242	1080	1080	211
Chem_TCONS_00037964	3242	3243	1080	1081	212
Chem_TCONS_00037964	3243	3244	1081	1081	214
Chem_TCONS_00037964	3244	3245	1081	1081	215
Chem_TCONS_00037964	3245	3246	1081	1082	216
Chem_TCONS_00037964	3246	3247	1082	1082	195
Chem_TCONS_00037964	3247	3248	1082	1082	194
Chem_TCONS_00037964	3248	3249	1082	1083	198
Chem_TCONS_00037964	3249	3250	1083	1083	196
Chem_TCONS_00037964	3250	3251	1083	1083	195
Chem_TCONS_00037964	3251	3252	1083	1084	198
Chem_TCONS_00037964	3252	3253	1084	1084	203
Chem_TCONS_00037964	3253	3254	1084	1084	206
Chem_TCONS_00037964	3254	3255	1084	1085	208
Chem_TCONS_00037964	3255	3256	1085	1085	210
Chem_TCONS_00037964	3256	3257	1085	1085	207
Chem_TCONS_00037964	3257	3259	1085	1086	205
Chem_TCONS_00037964	3259	3260	1086	1086	209
Chem_TCONS_00037964	3260	3262	1086	1087	208
Chem_TCONS_00037964	3262	3263	1087	1087	205
Chem_TCONS_00037964	3263	3264	1087	1088	214
Chem_TCONS_00037964	3264	3265	1088	1088	215
Chem_TCONS_00037964	3265	3267	1088	1089	209
Chem_TCONS_00037964	3267	3269	1089	1089	208
Chem_TCONS_00037964	3269	3270	1089	1090	186
Chem_TCONS_00037964	3270	3271	1090	1090	175
Chem_TCONS_00037964	3271	3272	1090	1090	154
Chem_TCONS_00037964	3272	3273	1090	1091	153
Chem_TCONS_00037964	3273	3274	1091	1091	150
Chem_TCONS_00037964	3274	3275	1091	1091	145
Chem_TCONS_00037964	3275	3276	1091	1092	132
Chem_TCONS_00037964	3276	3278	1092	1092	128
Chem_TCONS_00037964	3278	3279	1092	1093	123
Chem_TCONS_00037964	3279	3280	1093	1093	122
Chem_TCONS_00037964	3280	3281	1093	1093	120
Chem_TCONS_00037964	3281	3284	1093	1094	118
Chem_TCONS_00037964	3284	3285	1094	1095	113
Chem_TCONS_00037964	3285	3286	1095	1095	115
Chem_TCONS_00037964	3286	3287	1095	1095	113
Chem_TCONS_00037964	3287	3290	1095	1096	111
Chem_TCONS_00037964	3290	3291	1096	1097	104
Chem_TCONS_00037964	3291	3292	1097	1097	102
Chem_TCONS_00037964	3292	3293	1097	1097	101
Chem_TCONS_00037964	3293	3294	1097	1098	100
Chem_TCONS_00037964	3294	3295	1098	1098	99
Chem_TCONS_00037964	3295	3296	1098	1098	82
Chem_TCONS_00037964	3296	3297	1098	1099	81
Chem_TCONS_00037964	3297	3298	1099	1099	80
Chem_TCONS_00037964	3298	3299	1099	1099	78
Chem_TCONS_00037964	3299	3300	1099	1100	73
Chem_TCONS_00037964	3300	3301	1100	1100	72
Chem_TCONS_00037964	3301	3303	1100	1101	70
Chem_TCONS_00037964	3303	3306	1101	1102	68
Chem_TCONS_00037964	3306	3307	1102	1102	60
Chem_TCONS_00037964	3307	3309	1102	1103	50
Chem_TCONS_00069107	0	4	0	1	3
Chem_TCONS_00069107	4	14	1	4	4
Chem_TCONS_00069107	14	18	4	6	5
Chem_TCONS_00069107	18	24	6	8	6
Chem_TCONS_00069107	24	78	8	26	7
Chem_TCONS_00069107	78	90	26	30	8
Chem_TCONS_00069107	90	92	30	30	7
Chem_TCONS_00069107	92	100	30	33	8
Chem_TCONS_00069107	100	101	33	33	9
Chem_TCONS_00069107	101	104	33	34	8
Chem_TCONS_00069107	104	110	34	36	7
Chem_TCONS_00069107	110	114	36	38	5
Chem_TCONS_00069107	114	115	38	38	6
Chem_TCONS_00069107	115	125	38	41	7
Chem_TCONS_00069107	125	129	41	43	5
Chem_TCONS_00069107	129	145	43	48	6
Chem_TCONS_00069107	145	152	48	50	7
Chem_TCONS_00069107	152	178	50	59	8
Chem_TCONS_00069107	178	184	59	61	7
Chem_TCONS_00069107	184	185	61	61	5
Chem_TCONS_00069107	185	192	61	64	7
Chem_TCONS_00069107	192	194	64	64	6
Chem_TCONS_00069107	194	200	64	66	9
Chem_TCONS_00069107	200	221	66	73	8
Chem_TCONS_00069107	221	229	73	76	7
Chem_TCONS_00069107	229	233	76	77	6
Chem_TCONS_00069107	233	237	77	79	7
Chem_TCONS_00069107	237	245	79	81	8
Chem_TCONS_00069107	245	252	81	84	7
Chem_TCONS_00069107	252	261	84	87	6
Chem_TCONS_00069107	261	279	87	93	5
Chem_TCONS_00069107	279	285	93	95	4
Chem_TCONS_00069107	285	294	95	98	5
Chem_TCONS_00069107	294	295	98	98	4
Chem_TCONS_00069107	295	314	98	104	2
Chem_TCONS_00069107	314	316	104	105	3
Chem_TCONS_00069107	316	320	105	106	4
Chem_TCONS_00069107	320	321	106	107	6
Chem_TCONS_00069107	321	334	107	111	7
Chem_TCONS_00069107	334	351	111	117	6
Chem_TCONS_00069107	351	379	117	126	7
Chem_TCONS_00069107	379	380	126	126	8
Chem_TCONS_00069107	380	414	126	138	9
Chem_TCONS_00069107	414	415	138	138	8
Chem_TCONS_00069107	415	416	138	138	9
Chem_TCONS_00069107	416	419	138	139	8
Chem_TCONS_00069107	419	420	139	140	7
Chem_TCONS_00069107	420	421	140	140	6
Chem_TCONS_00069107	421	427	140	142	4
Chem_TCONS_00069107	427	465	142	155	6
Chem_TCONS_00069107	465	474	155	158	7
Chem_TCONS_00069107	474	479	158	159	11
Chem_TCONS_00069107	479	480	159	160	10
Chem_TCONS_00069107	480	487	160	162	9
Chem_TCONS_00069107	487	505	162	168	8
Chem_TCONS_00069107	505	516	168	172	10
Chem_TCONS_00069107	516	528	172	176	9
Chem_TCONS_00069107	528	534	176	178	7
Chem_TCONS_00069107	534	549	178	183	9
Chem_TCONS_00069107	549	565	183	188	5
Chem_TCONS_00069107	565	602	188	200	4
Chem_TCONS_00069107	602	606	200	202	6
Chem_TCONS_00069107	606	610	202	203	4
Chem_TCONS_00069107	610	635	203	211	5
Chem_TCONS_00069107	635	656	211	218	3
Chem_TCONS_00069107	656	666	218	222	5
Chem_TCONS_00069107	666	667	222	222	7
Chem_TCONS_00069107	667	679	222	226	8
Chem_TCONS_00069107	679	702	226	234	9
Chem_TCONS_00069107	702	703	234	234	8
Chem_TCONS_00069107	703	710	234	236	7
Chem_TCONS_00069107	710	728	236	242	6
Chem_TCONS_00069107	728	742	242	247	7
Chem_TCONS_00069107	742	757	247	252	5
Chem_TCONS_00069107	757	767	252	255	3
Chem_TCONS_00069107	767	780	255	260	2
Chem_TCONS_00069107	780	813	260	271	1
Chem_TCONS_00069107	813	827	271	275	3
Chem_TCONS_00069107	827	836	275	278	2
Chem_TCONS_00069107	836	838	278	279	3
Chem_TCONS_00069107	838	839	279	279	5
Chem_TCONS_00069107	839	843	279	281	7
Chem_TCONS_00069107	843	854	281	284	8
Chem_TCONS_00069107	854	883	284	294	9
Chem_TCONS_00069107	883	889	294	296	10
Chem_TCONS_00069107	889	914	296	304	8
Chem_TCONS_00069107	914	939	304	313	9
Chem_TCONS_00069107	939	944	313	314	6
Chem_TCONS_00069107	944	954	314	318	5
Chem_TCONS_00069107	954	979	318	326	4
Chem_TCONS_00069107	979	983	326	327	6
Chem_TCONS_00069107	983	1000	327	333	5
Chem_TCONS_00069107	1000	1014	333	338	7
Chem_TCONS_00069107	1014	1037	338	345	6
Chem_TCONS_00069107	1037	1039	345	346	5
Chem_TCONS_00069107	1039	1052	346	350	4
Chem_TCONS_00069107	1052	1053	350	351	5
Chem_TCONS_00069107	1053	1101	351	367	3
Chem_TCONS_00069107	1101	1115	367	371	1
Chem_TCONS_00069107	1115	1126	371	375	3
Chem_TCONS_00069107	1126	1152	375	384	4
Chem_TCONS_00069107	1152	1159	384	386	3
Chem_TCONS_00069107	1159	1173	386	391	6
Chem_TCONS_00069107	1173	1177	391	392	7
Chem_TCONS_00069107	1177	1183	392	394	8
Chem_TCONS_00069107	1183	1204	394	401	9
Chem_TCONS_00069107	1204	1216	401	405	8
Chem_TCONS_00069107	1216	1217	405	405	6
Chem_TCONS_00069107	1217	1235	405	411	7
Chem_TCONS_00069107	1235	1243	411	414	9
Chem_TCONS_00069107	1243	1249	414	416	11
Chem_TCONS_00069107	1249	1259	416	419	10
Chem_TCONS_00069107	1259	1263	419	421	8
Chem_TCONS_00069107	1263	1284	421	428	7
Chem_TCONS_00069107	1284	1311	428	437	6
Chem_TCONS_00069107	1311	1317	437	439	4
Chem_TCONS_00069107	1317	1332	439	444	3
Chem_TCONS_00069107	1332	1342	444	447	4
Chem_TCONS_00069107	1342	1343	447	447	3
Chem_TCONS_00069107	1343	1370	447	456	1
Chem_TCONS_00069107	1370	1387	456	462	3
Chem_TCONS_00069107	1387	1404	462	468	4
Chem_TCONS_00069107	1404	1432	468	477	5
Chem_TCONS_00069107	1432	1444	477	481	4
Chem_TCONS_00069107	1444	1446	481	482	5
Chem_TCONS_00069107	1446	1453	482	484	3
Chem_TCONS_00069107	1453	1461	484	487	4
Chem_TCONS_00069107	1461	1482	487	494	6
Chem_TCONS_00069107	1482	1483	494	494	7
Chem_TCONS_00069107	1483	1504	494	501	16
Chem_TCONS_00069107	1504	1505	501	501	8
Chem_TCONS_00069107	1505	1512	501	504	7
Chem_TCONS_00069107	1512	1544	504	514	8
Chem_TCONS_00069107	1544	1553	514	517	7
Chem_TCONS_00069107	1553	1561	517	520	6
Chem_TCONS_00069107	1561	1570	520	523	4
Chem_TCONS_00069107	1570	1583	523	527	5
Chem_TCONS_00069107	1583	1587	527	529	3
Chem_TCONS_00069107	1587	1613	529	537	2
Chem_TCONS_00069107	1613	1670	537	556	1
