Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Morvir_scaffold39.g109.t1	1068	868.599	0.528530	21.000	SRR7983770	Morvir_scaffold39.g109.t1
Morvir_scaffold39.g109.t1	1068	873.913	0.000000	0.000	SRR7983771	Morvir_scaffold39.g109.t1
Morvir_scaffold434.g2.t1	4467	4267.599	83.063808	16215.334	SRR7983770	Morvir_scaffold434.g2.t1
Morvir_scaffold434.g2.t1	4467	4272.913	53.083513	13709.296	SRR7983771	Morvir_scaffold434.g2.t1
Morvir_scaffold44.g6.t2	3501	3301.599	2.336971	352.946	SRR7983770	Morvir_scaffold44.g6.t2
Morvir_scaffold44.g6.t2	3501	3306.913	1.480139	295.840	SRR7983771	Morvir_scaffold44.g6.t2
Morvir_scaffold56.g37.t3	4989	4789.599	14.253437	3122.836	SRR7983770	Morvir_scaffold56.g37.t3
Morvir_scaffold56.g37.t3	4989	4794.913	16.706585	4841.722	SRR7983771	Morvir_scaffold56.g37.t3
Morvir_scaffold5.g135.t1	4260	4060.599	3.389344	629.559	SRR7983770	Morvir_scaffold5.g135.t1
Morvir_scaffold5.g135.t1	4260	4065.913	1.710990	420.472	SRR7983771	Morvir_scaffold5.g135.t1
Morvir_scaffold707.g4.t2	3693	3493.599	10.068298	1609.013	SRR7983770	Morvir_scaffold707.g4.t2
Morvir_scaffold707.g4.t2	3693	3498.913	6.716215	1420.330	SRR7983771	Morvir_scaffold707.g4.t2
Morvir_scaffold76.g69.t2	5770	5570.599	7.938627	2022.915	SRR7983770	Morvir_scaffold76.g69.t2
Morvir_scaffold76.g69.t2	5770	5575.913	2.213709	746.050	SRR7983771	Morvir_scaffold76.g69.t2
Morvir_scaffold237.g17.t1	1989	1789.599	0.000000	0.000	SRR7983770	Morvir_scaffold76.g69.t2
Morvir_scaffold237.g17.t1	1989	1794.913	0.000000	0.000	SRR7983771	Morvir_scaffold76.g69.t2
Morvir_scaffold7.g45.t2	10680	10480.599	10.599778	5081.750	SRR7983770	Morvir_scaffold7.g45.t2
Morvir_scaffold7.g45.t2	10680	10485.913	3.855701	2443.662	SRR7983771	Morvir_scaffold7.g45.t2
Morvir_scaffold81.g59.t1	3474	3274.599	0.646412	96.827	SRR7983770	Morvir_scaffold81.g59.t1
Morvir_scaffold81.g59.t1	3474	3279.913	0.232242	46.040	SRR7983771	Morvir_scaffold81.g59.t1
Morvir_scaffold81.g60.t1	2814	2614.599	1.744191	208.607	SRR7983770	Morvir_scaffold81.g60.t1
Morvir_scaffold81.g60.t1	2814	2619.913	0.802078	127.009	SRR7983771	Morvir_scaffold81.g60.t1
Morvir_scaffold92.g50.t2	3327	3127.599	12.547474	1795.138	SRR7983770	Morvir_scaffold92.g50.t2
Morvir_scaffold92.g50.t2	3327	3132.913	6.296818	1192.342	SRR7983771	Morvir_scaffold92.g50.t2
