Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Emue_Em0003g1767a.t1	2451	2246.724	0.000000	0.000	SRR13119951	Emue_0003g1767a
Emue_Em0003g1767a.t1	2451	2252.535	0.000000	0.000	SRR13119952	Emue_0003g1767a
Emue_Em0003g1767a.t1	2451	2250.150	0.000000	0.000	SRR13119953	Emue_0003g1767a
Emue_Em0003g775a.t1	2547	2346.374	2.956778	26.041	SRR13119948	Emue_0003g775a
Emue_Em0003g775a.t1	2547	2343.703	3.103906	31.436	SRR13119949	Emue_0003g775a
Emue_Em0003g775a.t1	2547	2345.153	2.778361	35.651	SRR13119950	Emue_0003g775a
Emue_Em0003g775a.t1	2547	2342.724	2.357269	31.128	SRR13119951	Emue_0003g775a
Emue_Em0003g775a.t1	2547	2348.535	3.074134	38.625	SRR13119952	Emue_0003g775a
Emue_Em0003g775a.t1	2547	2346.150	3.761983	41.297	SRR13119953	Emue_0003g775a
Emue_Em0003g974a.t1	2082	1881.374	0.419910	2.965	SRR13119948	Emue_0003g974a
Emue_Em0003g974a.t1	2082	1878.703	1.461917	11.869	SRR13119949	Emue_0003g974a
Emue_Em0003g974a.t1	2082	1880.153	3.181142	32.726	SRR13119950	Emue_0003g974a
Emue_Em0003g974a.t1	2082	1877.724	3.219551	34.076	SRR13119951	Emue_0003g974a
Emue_Em0003g974a.t1	2082	1883.535	1.420223	14.311	SRR13119952	Emue_0003g974a
Emue_Em0003g974a.t1	2082	1881.150	2.181314	19.199	SRR13119953	Emue_0003g974a
Emue_Em0004g175a.t1	8106	7905.374	20.707841	614.477	SRR13119948	Emue_0004g175a
Emue_Em0004g175a.t1	8106	7902.703	18.275729	624.116	SRR13119949	Emue_0004g175a
Emue_Em0004g175a.t1	8106	7904.153	22.066630	954.348	SRR13119950	Emue_0004g175a
Emue_Em0004g175a.t1	8106	7901.724	16.712328	744.348	SRR13119951	Emue_0004g175a
Emue_Em0004g175a.t1	8106	7907.535	15.604726	660.151	SRR13119952	Emue_0004g175a
Emue_Em0004g175a.t1	8106	7905.150	16.224128	600.085	SRR13119953	Emue_0004g175a
Emue_Em0004g695a.t1	2313	2112.374	0.000000	0.000	SRR13119948	Emue_0004g695a
Emue_Em0004g695a.t1	2313	2109.703	0.000000	0.000	SRR13119949	Emue_0004g695a
Emue_Em0004g695a.t1	2313	2111.153	0.000000	0.000	SRR13119950	Emue_0004g695a
Emue_Em0004g695a.t1	2313	2108.724	0.000000	0.000	SRR13119951	Emue_0004g695a
Emue_Em0004g695a.t1	2313	2114.535	0.000000	0.000	SRR13119952	Emue_0004g695a
Emue_Em0004g695a.t1	2313	2112.150	0.000000	0.000	SRR13119953	Emue_0004g695a
Emue_Em0005g304a.t1	2235	2034.374	0.000000	0.000	SRR13119948	Emue_0005g304a
Emue_Em0005g304a.t1	2235	2031.703	0.000000	0.000	SRR13119949	Emue_0005g304a
Emue_Em0005g304a.t1	2235	2033.153	0.000000	0.000	SRR13119950	Emue_0005g304a
Emue_Em0005g304a.t1	2235	2030.724	0.000000	0.000	SRR13119951	Emue_0005g304a
Emue_Em0005g304a.t1	2235	2036.535	0.000000	0.000	SRR13119952	Emue_0005g304a
Emue_Em0005g304a.t1	2235	2034.150	0.133680	1.272	SRR13119953	Emue_0005g304a
Emue_Em0008g1027a.t1	5994	5793.374	39.363539	856.000	SRR13119948	Emue_0008g1027a
Emue_Em0008g1027a.t1	5994	5790.703	36.575242	915.237	SRR13119949	Emue_0008g1027a
Emue_Em0008g1027a.t1	5994	5792.153	32.562992	1032.000	SRR13119950	Emue_0008g1027a
Emue_Em0008g1027a.t1	5994	5789.724	35.177355	1147.991	SRR13119951	Emue_0008g1027a
Emue_Em0008g1027a.t1	5994	5795.535	37.928676	1176.000	SRR13119952	Emue_0008g1027a
Emue_Em0008g1027a.t1	5994	5793.150	36.782325	997.000	SRR13119953	Emue_0008g1027a
Emue_Em0009g754a.t1	4842	4641.374	0.090034	1.569	SRR13119948	Emue_0009g754a
Emue_Em0009g754a.t1	4842	4638.703	0.138253	2.771	SRR13119949	Emue_0009g754a
Emue_Em0009g754a.t1	4842	4640.153	0.049268	1.251	SRR13119950	Emue_0009g754a
Emue_Em0009g754a.t1	4842	4637.724	0.000000	0.000	SRR13119951	Emue_0009g754a
Emue_Em0009g754a.t1	4842	4643.535	0.104888	2.606	SRR13119952	Emue_0009g754a
Emue_Em0009g754a.t1	4842	4641.150	0.000000	0.000	SRR13119953	Emue_0009g754a
Emue_Em0011g222a.t1	1908	1707.374	0.477441	3.060	SRR13119948	Emue_0011g222a
Emue_Em0011g222a.t1	1908	1704.703	0.169723	1.250	SRR13119949	Emue_0011g222a
Emue_Em0011g222a.t1	1908	1706.153	0.363385	3.392	SRR13119950	Emue_0011g222a
Emue_Em0011g222a.t1	1908	1703.724	0.000000	0.000	SRR13119951	Emue_0011g222a
Emue_Em0011g222a.t1	1908	1709.535	0.000000	0.000	SRR13119952	Emue_0011g222a
Emue_Em0011g222a.t1	1908	1707.150	0.378033	3.020	SRR13119953	Emue_0011g222a
Emue_Em0011g724a.t1	1590	1389.374	2.253249	11.751	SRR13119948	Emue_0011g724a
Emue_Em0011g724a.t1	1590	1386.703	0.940860	5.638	SRR13119949	Emue_0011g724a
Emue_Em0011g724a.t1	1590	1388.153	0.732385	5.563	SRR13119950	Emue_0011g724a
Emue_Em0011g724a.t1	1590	1385.724	1.049076	8.194	SRR13119951	Emue_0011g724a
Emue_Em0011g724a.t1	1590	1391.535	1.198270	8.921	SRR13119952	Emue_0011g724a
Emue_Em0011g724a.t1	1590	1389.150	1.751383	11.383	SRR13119953	Emue_0011g724a
Emue_Em0017g591a.t1	3201	3000.374	7.699864	86.717	SRR13119948	Emue_0017g591a
Emue_Em0017g591a.t1	3201	2997.703	5.568328	72.132	SRR13119949	Emue_0017g591a
Emue_Em0017g591a.t1	3201	2999.153	6.978458	114.518	SRR13119950	Emue_0017g591a
Emue_Em0017g591a.t1	3201	2996.724	6.959704	117.559	SRR13119951	Emue_0017g591a
Emue_Em0017g591a.t1	3201	3002.535	5.766487	92.629	SRR13119952	Emue_0017g591a
Emue_Em0017g591a.t1	3201	3000.150	7.393165	103.780	SRR13119953	Emue_0017g591a
Emue_Em0019g1188a.t1	1731	1530.374	0.374986	2.154	SRR13119948	Emue_0019g1188a
Emue_Em0019g1188a.t1	1731	1527.703	0.723066	4.773	SRR13119949	Emue_0019g1188a
Emue_Em0019g1188a.t1	1731	1529.153	0.362929	3.037	SRR13119950	Emue_0019g1188a
Emue_Em0019g1188a.t1	1731	1526.724	0.711556	6.123	SRR13119951	Emue_0019g1188a
Emue_Em0019g1188a.t1	1731	1532.535	0.291151	2.387	SRR13119952	Emue_0019g1188a
Emue_Em0019g1188a.t1	1731	1530.150	1.032192	7.390	SRR13119953	Emue_0019g1188a
Emue_Em0024g304a.t1	2082	1881.374	0.000000	0.000	SRR13119948	Emue_0024g304a
Emue_Em0024g304a.t1	2082	1878.703	0.000000	0.000	SRR13119949	Emue_0024g304a
Emue_Em0024g304a.t1	2082	1880.153	0.546905	5.626	SRR13119950	Emue_0024g304a
Emue_Em0024g304a.t1	2082	1877.724	0.094482	1.000	SRR13119951	Emue_0024g304a
Emue_Em0024g304a.t1	2082	1883.535	0.452841	4.563	SRR13119952	Emue_0024g304a
Emue_Em0024g304a.t1	2082	1881.150	0.000000	0.000	SRR13119953	Emue_0024g304a
Emue_Em0024g316a.t1	1914	1713.374	0.000000	0.000	SRR13119948	Emue_0024g316a
Emue_Em0024g316a.t1	1914	1710.703	0.000000	0.000	SRR13119949	Emue_0024g316a
Emue_Em0024g316a.t1	1914	1712.153	0.000000	0.000	SRR13119950	Emue_0024g316a
Emue_Em0024g316a.t1	1914	1709.724	0.000000	0.000	SRR13119951	Emue_0024g316a
Emue_Em0024g316a.t1	1914	1715.535	0.000000	0.000	SRR13119952	Emue_0024g316a
Emue_Em0024g316a.t1	1914	1713.150	0.942207	7.552	SRR13119953	Emue_0024g316a
Emue_Em0033g8a.t1	1569	1368.374	0.194296	0.998	SRR13119948	Emue_0033g8a
Emue_Em0033g8a.t1	1569	1365.703	0.000000	0.000	SRR13119949	Emue_0033g8a
Emue_Em0033g8a.t1	1569	1367.153	0.000000	0.000	SRR13119950	Emue_0033g8a
Emue_Em0033g8a.t1	1569	1364.724	0.000000	0.000	SRR13119951	Emue_0033g8a
Emue_Em0033g8a.t1	1569	1370.535	0.000000	0.000	SRR13119952	Emue_0033g8a
Emue_Em0033g8a.t1	1569	1368.150	0.373891	2.393	SRR13119953	Emue_0033g8a
Emue_Em0070g10a.t1	3150	2949.374	5.955182	65.928	SRR13119948	Emue_0070g10a
Emue_Em0070g10a.t1	3150	2946.703	5.061146	64.447	SRR13119949	Emue_0070g10a
Emue_Em0070g10a.t1	3150	2948.153	6.898702	111.284	SRR13119950	Emue_0070g10a
Emue_Em0070g10a.t1	3150	2945.724	4.542293	75.420	SRR13119951	Emue_0070g10a
Emue_Em0070g10a.t1	3150	2951.535	4.877998	77.026	SRR13119952	Emue_0070g10a
Emue_Em0070g10a.t1	3150	2949.150	6.318112	87.182	SRR13119953	Emue_0070g10a
Emue_Em0092g8a.t1	1878	1677.374	0.159149	1.002	SRR13119948	Emue_0092g8a
Emue_Em0092g8a.t1	1878	1674.703	0.000000	0.000	SRR13119949	Emue_0092g8a
Emue_Em0092g8a.t1	1878	1676.153	0.000000	0.000	SRR13119950	Emue_0092g8a
Emue_Em0092g8a.t1	1878	1673.724	0.000000	0.000	SRR13119951	Emue_0092g8a
Emue_Em0092g8a.t1	1878	1679.535	0.452972	4.070	SRR13119952	Emue_0092g8a
Emue_Em0092g8a.t1	1878	1677.150	0.000000	0.000	SRR13119953	Emue_0092g8a
Emue_Em0120g8a.t1	6525	6324.374	0.101162	2.401	SRR13119948	Emue_0120g8a
Emue_Em0120g8a.t1	6525	6321.703	0.416475	11.377	SRR13119949	Emue_0120g8a
Emue_Em0120g8a.t1	6525	6323.153	0.538979	18.648	SRR13119950	Emue_0120g8a
Emue_Em0120g8a.t1	6525	6320.724	0.289974	10.331	SRR13119951	Emue_0120g8a
Emue_Em0120g8a.t1	6525	6326.535	0.000000	0.000	SRR13119952	Emue_0120g8a
Emue_Em0120g8a.t1	6525	6324.150	0.154873	4.583	SRR13119953	Emue_0120g8a
Emue_Em0516g4a.t1	1917	1716.374	8.487121	54.679	SRR13119948	Emue_0120g8a
Emue_Em0516g4a.t1	1917	1713.703	4.632694	34.307	SRR13119949	Emue_0120g8a
Emue_Em0516g4a.t1	1917	1715.153	9.867424	92.602	SRR13119950	Emue_0120g8a
Emue_Em0516g4a.t1	1917	1712.724	18.620500	179.761	SRR13119951	Emue_0120g8a
Emue_Em0516g4a.t1	1917	1718.535	14.061254	129.279	SRR13119952	Emue_0120g8a
Emue_Em0516g4a.t1	1917	1716.150	22.375793	179.670	SRR13119953	Emue_0120g8a
