Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Cvel_Cvel_31397.t1	2178	2019.754	0.179009	5.509	SRR10384245	Cvel_31397.t1-p1
Cvel_Cvel_31397.t1	2178	2023.067	0.384405	9.514	SRR10384246	Cvel_31397.t1-p1
Cvel_Cvel_31397.t1	2178	2023.963	0.276229	7.486	SRR10384247	Cvel_31397.t1-p1
Cvel_Cvel_34364.t2	816	659.114	1.068282	8.916	SRR10384242	Cvel_34364.t2-p1
Cvel_Cvel_34364.t2	816	659.681	1.281834	9.807	SRR10384243	Cvel_34364.t2-p1
Cvel_Cvel_34364.t2	816	648.138	5.359543	50.203	SRR10384244	Cvel_34364.t2-p1
Cvel_Cvel_34364.t2	816	657.854	3.410265	34.187	SRR10384245	Cvel_34364.t2-p1
Cvel_Cvel_34364.t2	816	661.171	2.475274	20.021	SRR10384246	Cvel_34364.t2-p1
Cvel_Cvel_34364.t2	816	662.042	1.211110	10.736	SRR10384247	Cvel_34364.t2-p1
Cvel_Cvel_3488.t1	3834	3677.029	0.315690	14.699	SRR10384242	Cvel_3488.t1-p1
Cvel_Cvel_3488.t1	3834	3677.590	0.184612	7.874	SRR10384243	Cvel_3488.t1-p1
Cvel_Cvel_3488.t1	3834	3666.005	0.111089	5.886	SRR10384244	Cvel_3488.t1-p1
Cvel_Cvel_3488.t1	3834	3675.754	0.000000	0.000	SRR10384245	Cvel_3488.t1-p1
Cvel_Cvel_3488.t1	3834	3679.067	0.166977	7.515	SRR10384246	Cvel_3488.t1-p1
Cvel_Cvel_3488.t1	3834	3679.963	0.068045	3.353	SRR10384247	Cvel_3488.t1-p1
Cvel_Cvel_36472.t1	1206	1049.029	0.080791	1.073	SRR10384242	Cvel_36472.t1-p1
Cvel_Cvel_36472.t1	1206	1049.590	0.000000	0.000	SRR10384243	Cvel_36472.t1-p1
Cvel_Cvel_36472.t1	1206	1038.005	0.000000	0.000	SRR10384244	Cvel_36472.t1-p1
Cvel_Cvel_36472.t1	1206	1047.754	0.000000	0.000	SRR10384245	Cvel_36472.t1-p1
Cvel_Cvel_36472.t1	1206	1051.067	0.000000	0.000	SRR10384246	Cvel_36472.t1-p1
Cvel_Cvel_36472.t1	1206	1051.963	0.000000	0.000	SRR10384247	Cvel_36472.t1-p1
Cvel_Cvel_6250.t1	900	743.062	4.428875	41.673	SRR10384242	Cvel_6250.t1-p1
Cvel_Cvel_6250.t1	900	743.637	5.912346	50.989	SRR10384243	Cvel_6250.t1-p1
Cvel_Cvel_6250.t1	900	732.063	12.596173	133.266	SRR10384244	Cvel_6250.t1-p1
Cvel_Cvel_6250.t1	900	741.795	10.208261	115.392	SRR10384245	Cvel_6250.t1-p1
Cvel_Cvel_6250.t1	900	745.119	4.666481	42.536	SRR10384246	Cvel_6250.t1-p1
Cvel_Cvel_6250.t1	900	746.004	2.576480	25.736	SRR10384247	Cvel_6250.t1-p1
Cvel_Cvel_6738.t1	4002	3845.029	0.061948	3.016	SRR10384242	Cvel_6738.t1-p1
Cvel_Cvel_6738.t1	4002	3845.590	0.057212	2.552	SRR10384243	Cvel_6738.t1-p1
Cvel_Cvel_6738.t1	4002	3834.005	0.099568	5.517	SRR10384244	Cvel_6738.t1-p1
Cvel_Cvel_6738.t1	4002	3843.754	0.000000	0.000	SRR10384245	Cvel_6738.t1-p1
Cvel_Cvel_6738.t1	4002	3847.067	0.087041	4.096	SRR10384246	Cvel_6738.t1-p1
Cvel_Cvel_6738.t1	4002	3847.963	0.120953	6.232	SRR10384247	Cvel_6738.t1-p1
Cvel_Cvel_694.t1	1044	887.029	0.000000	0.000	SRR10384242	Cvel_694.t1-p1
Cvel_Cvel_694.t1	1044	887.590	0.000000	0.000	SRR10384243	Cvel_694.t1-p1
Cvel_Cvel_694.t1	1044	876.005	0.000000	0.000	SRR10384244	Cvel_694.t1-p1
Cvel_Cvel_694.t1	1044	885.754	0.000000	0.000	SRR10384245	Cvel_694.t1-p1
Cvel_Cvel_694.t1	1044	889.067	0.000000	0.000	SRR10384246	Cvel_694.t1-p1
Cvel_Cvel_694.t1	1044	889.963	0.000000	0.000	SRR10384247	Cvel_694.t1-p1
Cvel_Cvel_7737.t2	3738	3581.029	0.022053	1.000	SRR10384242	Cvel_7737.t2-p1
Cvel_Cvel_7737.t2	3738	3581.590	0.000000	0.000	SRR10384243	Cvel_7737.t2-p1
Cvel_Cvel_7737.t2	3738	3570.005	0.000000	0.000	SRR10384244	Cvel_7737.t2-p1
Cvel_Cvel_7737.t2	3738	3579.754	0.036702	2.002	SRR10384245	Cvel_7737.t2-p1
Cvel_Cvel_7737.t2	3738	3583.067	0.022820	1.000	SRR10384246	Cvel_7737.t2-p1
Cvel_Cvel_7737.t2	3738	3583.963	0.000000	0.000	SRR10384247	Cvel_7737.t2-p1
Cvel_Cvel_8688.t1	1233	1076.029	0.000000	0.000	SRR10384242	Cvel_8688.t1-p1
Cvel_Cvel_8688.t1	1233	1076.590	0.000000	0.000	SRR10384243	Cvel_8688.t1-p1
Cvel_Cvel_8688.t1	1233	1065.005	0.000000	0.000	SRR10384244	Cvel_8688.t1-p1
Cvel_Cvel_8688.t1	1233	1074.754	0.061073	1.000	SRR10384245	Cvel_8688.t1-p1
Cvel_Cvel_8688.t1	1233	1078.067	0.151625	2.000	SRR10384246	Cvel_8688.t1-p1
Cvel_Cvel_8688.t1	1233	1078.963	0.000000	0.000	SRR10384247	Cvel_8688.t1-p1
