Emul_gene-EmuJ_000018800	Emul_1_1
Emul_gene-EmuJ_000402800	Emul_43_1
Emul_CUT98433.1	Emul_44_1
Emul_CUT98433.1	Emul_44_2
Emul_CUT98433.1	Emul_44_3
Emul_CUT98433.1	Emul_44_4
Emul_CUT98433.1	Emul_44_5
Emul_gene-EmuJ_000267600	Emul_45_1
Emul_gene-EmuJ_000267700	Emul_45_2
Emul_CUT98434.1	Emul_46_1
Emul_CUT98434.1	Emul_46_2
Emul_gene-EmuJ_000048800	Emul_47_1
Emul_gene-EmuJ_000000800	Emul_48_1
Emul_CUT98435.1	Emul_49_1
Emul_gene-EmuJ_000001200	Emul_50_1
Emul_gene-EmuJ_000001400	Emul_51_1
Emul_gene-EmuJ_000002000	Emul_52_1
Emul_gene-EmuJ_000370300	Emul_53_1
Emul_gene-EmuJ_000370400	Emul_53_2
Emul_gene-EmuJ_000005400	Emul_54_1
Emul_gene-EmuJ_000278900	Emul_55_1
Emul_gene-EmuJ_000278800	Emul_55_2
Emul_gene-EmuJ_000299000	Emul_56_1
Emul_gene-EmuJ_000290900	Emul_57_1
Emul_CUT98436.1	Emul_58_1
Emul_CUT98436.1	Emul_58_2
Emul_gene-EmuJ_000290200	Emul_58_3
Emul_gene-EmuJ_000290100	Emul_58_4
Emul_CUT98437.1	Emul_58_5
Emul_gene-EmuJ_000289900	Emul_58_6
Emul_gene-EmuJ_000289800	Emul_58_7
Emul_gene-EmuJ_000289700	Emul_58_8
Emul_gene-EmuJ_000397000	Emul_59_1
Emul_CUT98438.1	Emul_60_1
Emul_CUT98439.1	Emul_61_1
Emul_gene-EmuJ_000047700	Emul_61_2
Emul_gene-EmuJ_000047800	Emul_61_3
Emul_gene-EmuJ_000048100	Emul_61_4
Emul_gene-EmuJ_000048200	Emul_61_5
Emul_gene-EmuJ_000048300	Emul_61_6
Emul_gene-EmuJ_000048400	Emul_61_7
Emul_gene-EmuJ_000048500	Emul_61_8
Emul_gene-EmuJ_000048600	Emul_61_9
Emul_gene-EmuJ_000278200	Emul_62_1
Emul_gene-EmuJ_000013900	Emul_63_1
Emul_CUT98440.1	Emul_63_2
Emul_CUT98441.1	Emul_64_1
Emul_CUT98441.1	Emul_64_2
Emul_CUT98441.1	Emul_64_3
Emul_gene-EmuJ_000560300	Emul_64_4
Emul_gene-EmuJ_000036000	Emul_65_1
Emul_CUT98442.1	Emul_65_2
Emul_CUT98442.1	Emul_65_3
Emul_CUT98442.1	Emul_65_4
Emul_CUT98442.1	Emul_65_5
Emul_CUT98443.1	Emul_66_1
Emul_gene-EmuJ_000273400	Emul_67_1
Emul_gene-EmuJ_000007600	Emul_68_1
Emul_CUT98444.1	Emul_69_1
Emul_CUT98444.1	Emul_69_2
Emul_gene-EmuJ_000003600	Emul_70_1
Emul_gene-EmuJ_000709700	Emul_71_1
Emul_gene-EmuJ_000709600	Emul_71_2
Emul_gene-EmuJ_000709500	Emul_71_3
Emul_gene-EmuJ_000709400	Emul_71_4
Emul_gene-EmuJ_000709300	Emul_71_5
Emul_CUT98445.1	Emul_71_6
Emul_CUT98445.1	Emul_71_7
Emul_CUT98445.1	Emul_71_8
Emul_CUT98445.1	Emul_71_9
Emul_CUT98445.1	Emul_71_10
Emul_gene-EmuJ_000313000	Emul_72_1
Emul_CUT98446.1	Emul_73_1
Emul_CUT98446.1	Emul_73_2
Emul_gene-EmuJ_000006500	Emul_74_1
Emul_gene-EmuJ_000369300	Emul_75_1
Emul_gene-EmuJ_000369200	Emul_75_2
Emul_gene-EmuJ_000368900	Emul_75_3
Emul_gene-EmuJ_000368800	Emul_75_4
Emul_CUT98447.1	Emul_75_5
Emul_CUT98447.1	Emul_75_6
Emul_CUT98447.1	Emul_75_7
Emul_CUT98448.1	Emul_75_8
Emul_CUT98448.1	Emul_75_9
Emul_CUT98448.1	Emul_75_10
Emul_gene-EmuJ_000368620	Emul_75_11
Emul_gene-EmuJ_000368610	Emul_75_12
Emul_gene-EmuJ_000289400	Emul_76_1
Emul_gene-EmuJ_000050300	Emul_76_2
Emul_gene-EmuJ_000405400	Emul_77_1
Emul_gene-EmuJ_000405600	Emul_77_2
Emul_CUT98449.1	Emul_78_1
Emul_gene-EmuJ_000404800	Emul_79_1
Emul_gene-EmuJ_000307800	Emul_80_1
Emul_gene-EmuJ_000307900	Emul_80_2
Emul_CUT98450.1	Emul_80_3
Emul_CUT98450.1	Emul_80_4
Emul_CUT98450.1	Emul_80_5
Emul_gene-EmuJ_000308300	Emul_80_6
Emul_gene-EmuJ_000308400	Emul_80_7
Emul_gene-EmuJ_000308600	Emul_80_8
Emul_CUT98451.1	Emul_80_9
Emul_CUT98451.1	Emul_80_10
Emul_CUT98451.1	Emul_80_11
Emul_gene-EmuJ_000308700	Emul_80_12
Emul_gene-EmuJ_000308800	Emul_80_13
Emul_gene-EmuJ_000308900	Emul_80_14
Emul_gene-EmuJ_000033800	Emul_81_1
Emul_gene-EmuJ_000566300	Emul_81_2
Emul_gene-EmuJ_000013600	Emul_81_3
Emul_CUT98452.1	Emul_82_1
Emul_CUT98453.1	Emul_82_2
Emul_gene-EmuJ_000014400	Emul_83_1
Emul_gene-EmuJ_001203400	Emul_84_1
Emul_gene-EmuJ_000014900	Emul_85_1
Emul_CUT98454.1	Emul_86_1
Emul_CUT98454.1	Emul_86_2
Emul_CUT98454.1	Emul_86_3
Emul_gene-EmuJ_000285000	Emul_86_4
Emul_gene-EmuJ_000036200	Emul_87_1
Emul_gene-EmuJ_000024300	Emul_88_1
Emul_CUT98455.1	Emul_89_1
Emul_CUT98455.1	Emul_89_2
Emul_CUT98455.1	Emul_89_3
Emul_gene-EmuJ_000681100	Emul_90_1
Emul_gene-EmuJ_000681200	Emul_90_2
Emul_gene-EmuJ_000681300	Emul_90_3
Emul_gene-EmuJ_000681400	Emul_90_4
Emul_gene-EmuJ_000006000	Emul_91_1
Emul_gene-EmuJ_000092400	Emul_92_1
Emul_gene-EmuJ_000092500	Emul_92_2
Emul_CUT98456.1	Emul_92_3
Emul_CUT98456.1	Emul_92_4
Emul_CUT98456.1	Emul_92_5
Emul_CUT98456.1	Emul_92_6
Emul_CUT98456.1	Emul_92_7
Emul_CUT98456.1	Emul_92_8
Emul_CUT98456.1	Emul_92_9
Emul_gene-EmuJ_000092700	Emul_92_10
Emul_gene-EmuJ_000092800	Emul_92_11
Emul_gene-EmuJ_000092900	Emul_92_12
Emul_gene-EmuJ_000560800	Emul_93_1
Emul_gene-EmuJ_000561000	Emul_93_2
Emul_gene-EmuJ_000561100	Emul_93_3
Emul_CUT98457.1	Emul_94_1
Emul_gene-EmuJ_000033000	Emul_95_1
Emul_gene-EmuJ_000024600	Emul_96_1
Emul_CUT98458.1	Emul_97_1
Emul_CUT98458.1	Emul_97_2
Emul_CUT98458.1	Emul_97_3
Emul_CUT98459.1	Emul_98_1
Emul_gene-EmuJ_000279600	Emul_98_2
Emul_gene-EmuJ_000005000	Emul_99_1
Emul_gene-EmuJ_000277800	Emul_100_1
Emul_gene-EmuJ_000372200	Emul_101_1
Emul_gene-EmuJ_000370100	Emul_102_1
Emul_CUT98460.1	Emul_102_2
Emul_CUT98460.1	Emul_102_3
Emul_CUT98460.1	Emul_102_4
Emul_CUT98460.1	Emul_102_5
Emul_CUT98460.1	Emul_102_6
Emul_CUT98460.1	Emul_102_7
Emul_CUT98461.1	Emul_103_1
Emul_CUT98461.1	Emul_103_2
Emul_CUT98462.1	Emul_103_3
Emul_CUT98462.1	Emul_103_4
Emul_gene-EmuJ_000273700	Emul_104_1
Emul_gene-EmuJ_000559700	Emul_105_1
Emul_gene-EmuJ_000559800	Emul_105_2
Emul_gene-EmuJ_000559900	Emul_105_3
Emul_gene-EmuJ_000278700	Emul_106_1
Emul_gene-EmuJ_000050500	Emul_107_1
Emul_gene-EmuJ_000026400	Emul_108_1
Emul_gene-EmuJ_000272700	Emul_109_1
Emul_gene-EmuJ_000272800	Emul_109_2
Emul_gene-EmuJ_000287800	Emul_110_1
Emul_gene-EmuJ_000561500	Emul_111_1
Emul_CUT98463.1	Emul_112_1
Emul_CUT98463.1	Emul_112_2
Emul_CUT98463.1	Emul_112_3
Emul_gene-EmuJ_000017400	Emul_113_1
Emul_CUT98464.1	Emul_114_1
Emul_CUT98464.1	Emul_114_2
Emul_gene-EmuJ_000561700	Emul_115_1
Emul_gene-EmuJ_000382800	Emul_116_1
Emul_gene-EmuJ_000382700	Emul_116_2
Emul_gene-EmuJ_000010700	Emul_116_3
Emul_gene-EmuJ_000014500	Emul_117_1
Emul_gene-EmuJ_000266700	Emul_118_1
Emul_gene-EmuJ_000266600	Emul_118_2
Emul_gene-EmuJ_000280600	Emul_119_1
Emul_CUT98465.1	Emul_120_1
Emul_CUT98466.1	Emul_121_1
Emul_CUT98466.1	Emul_121_2
Emul_CUT98466.1	Emul_121_3
Emul_CUT98466.1	Emul_121_4
Emul_CUT98466.1	Emul_121_5
Emul_gene-EmuJ_000005600	Emul_122_1
Emul_gene-EmuJ_000282600	Emul_123_1
Emul_CUT98467.1	Emul_124_1
Emul_CUT98467.1	Emul_124_2
Emul_CUT98467.1	Emul_124_3
Emul_CUT98467.1	Emul_124_4
Emul_CUT98467.1	Emul_124_5
Emul_CUT98468.1	Emul_125_1
Emul_CUT98468.1	Emul_125_2
Emul_CUT98468.1	Emul_125_3
Emul_gene-EmuJ_000276000	Emul_126_1
Emul_gene-EmuJ_000276100	Emul_126_2
Emul_gene-EmuJ_000035200	Emul_127_1
Emul_gene-EmuJ_000368300	Emul_128_1
Emul_gene-EmuJ_000368200	Emul_128_2
Emul_gene-EmuJ_000367900	Emul_128_3
Emul_CUT98469.1	Emul_128_4
Emul_CUT98469.1	Emul_128_5
Emul_gene-EmuJ_000273800	Emul_129_1
Emul_gene-EmuJ_000273900	Emul_129_2
Emul_gene-EmuJ_000010600	Emul_130_1
Emul_CUT98470.1	Emul_131_1
Emul_CUT98470.1	Emul_131_2
Emul_CUT98470.1	Emul_131_3
Emul_gene-EmuJ_000050100	Emul_132_1
Emul_gene-EmuJ_000578300	Emul_133_1
Emul_gene-EmuJ_000046900	Emul_134_1
Emul_gene-EmuJ_000270800	Emul_135_1
Emul_gene-EmuJ_000299200	Emul_135_2
Emul_gene-EmuJ_000299300	Emul_135_3
Emul_gene-EmuJ_000027100	Emul_136_1
Emul_CUT98471.1	Emul_137_1
Emul_CUT98471.1	Emul_137_2
Emul_CUT98471.1	Emul_137_3
Emul_gene-EmuJ_000559500	Emul_137_4
Emul_CUT98472.1	Emul_138_1
Emul_gene-EmuJ_001136800	Emul_139_1
Emul_CUT98473.1	Emul_140_1
Emul_CUT98473.1	Emul_140_2
Emul_CUT98473.1	Emul_140_3
Emul_CUT98473.1	Emul_140_4
Emul_gene-EmuJ_001105600	Emul_141_1
Emul_gene-EmuJ_000299900	Emul_142_1
Emul_CUT98474.1	Emul_143_1
Emul_CUT98474.1	Emul_143_2
Emul_CUT98475.1	Emul_144_1
Emul_CUT98476.1	Emul_145_1
Emul_CUT98476.1	Emul_145_2
Emul_CUT98476.1	Emul_145_3
Emul_CUT98476.1	Emul_145_4
Emul_gene-EmuJ_000031300	Emul_146_1
Emul_gene-EmuJ_000291400	Emul_147_1
Emul_gene-EmuJ_000515700	Emul_148_1
Emul_gene-EmuJ_000316000	Emul_149_1
Emul_gene-EmuJ_000300100	Emul_149_2
Emul_gene-EmuJ_000315900	Emul_149_3
Emul_gene-EmuJ_000315800	Emul_149_4
Emul_gene-EmuJ_000315700	Emul_149_5
Emul_gene-EmuJ_000315600	Emul_149_6
Emul_gene-EmuJ_000315500	Emul_149_7
Emul_gene-EmuJ_000315400	Emul_149_8
Emul_gene-EmuJ_000315300	Emul_149_9
Emul_gene-EmuJ_000315200	Emul_149_10
Emul_gene-EmuJ_000315100	Emul_149_11
Emul_gene-EmuJ_000315000	Emul_149_12
Emul_gene-EmuJ_000314900	Emul_149_13
Emul_gene-EmuJ_000314700	Emul_149_14
Emul_CUT98477.1	Emul_149_15
Emul_gene-EmuJ_000314600	Emul_149_16
Emul_gene-EmuJ_000314500	Emul_149_17
Emul_gene-EmuJ_000314400	Emul_149_18
Emul_gene-EmuJ_000314300	Emul_149_19
Emul_gene-EmuJ_000314200	Emul_149_20
Emul_gene-EmuJ_000314100	Emul_149_21
Emul_CUT98478.1	Emul_149_22
Emul_CUT98478.1	Emul_149_23
Emul_CUT98478.1	Emul_149_24
Emul_gene-EmuJ_000314000	Emul_149_25
Emul_gene-EmuJ_000313900	Emul_149_26
Emul_CUT98479.1	Emul_149_27
Emul_CUT98479.1	Emul_149_28
Emul_gene-EmuJ_000313700	Emul_149_29
Emul_gene-EmuJ_000313600	Emul_149_30
Emul_gene-EmuJ_000313400	Emul_149_31
Emul_CUT98480.1	Emul_149_32
Emul_CUT98480.1	Emul_149_33
Emul_CUT98480.1	Emul_149_34
Emul_gene-EmuJ_000313200	Emul_149_35
Emul_CUT98481.1	Emul_149_36
Emul_CUT98481.1	Emul_149_37
Emul_gene-EmuJ_000313100	Emul_149_38
Emul_gene-EmuJ_000039600	Emul_150_1
Emul_gene-EmuJ_000559600	Emul_151_1
Emul_gene-EmuJ_000034900	Emul_152_1
Emul_gene-EmuJ_000034800	Emul_152_2
Emul_CUT98482.1	Emul_153_1
Emul_CUT98482.1	Emul_153_2
Emul_CUT98482.1	Emul_153_3
Emul_gene-EmuJ_000025500	Emul_154_1
Emul_CUT98483.1	Emul_155_1
Emul_CUT98483.1	Emul_155_2
Emul_CUT98484.1	Emul_156_1
Emul_CUT98484.1	Emul_156_2
Emul_CUT98484.1	Emul_156_3
Emul_CUT98484.1	Emul_156_4
Emul_gene-EmuJ_000008400	Emul_157_1
Emul_gene-EmuJ_000278600	Emul_158_1
Emul_gene-EmuJ_000051400	Emul_159_1
Emul_CUT98485.1	Emul_160_1
Emul_gene-EmuJ_000709800	Emul_161_1
Emul_CUT98486.1	Emul_162_1
Emul_CUT98487.1	Emul_163_1
Emul_gene-EmuJ_000037000	Emul_164_1
Emul_gene-EmuJ_000036900	Emul_164_2
Emul_CUT98488.1	Emul_165_1
Emul_CUT98488.1	Emul_165_2
Emul_CUT98488.1	Emul_165_3
Emul_CUT98489.1	Emul_166_1
Emul_CUT98489.1	Emul_166_2
Emul_gene-EmuJ_000298500	Emul_167_1
Emul_gene-EmuJ_000026200	Emul_168_1
Emul_gene-EmuJ_000682600	Emul_169_1
Emul_gene-EmuJ_000682550	Emul_169_2
Emul_gene-EmuJ_000682500	Emul_169_3
Emul_gene-EmuJ_000682350	Emul_169_4
Emul_gene-EmuJ_000682300	Emul_169_5
Emul_CUT98490.1	Emul_170_1
Emul_CUT98490.1	Emul_170_2
Emul_CUT98490.1	Emul_170_3
Emul_CUT98490.1	Emul_170_4
Emul_CUT98490.1	Emul_170_5
Emul_gene-EmuJ_000371900	Emul_171_1
Emul_gene-EmuJ_000567000	Emul_172_1
Emul_gene-EmuJ_000567100	Emul_172_2
Emul_CUT98491.1	Emul_173_1
Emul_CUT98491.1	Emul_173_2
Emul_gene-EmuJ_000026000	Emul_174_1
Emul_CUT98492.1	Emul_175_1
Emul_gene-EmuJ_000021600	Emul_176_1
Emul_gene-EmuJ_000397100	Emul_177_1
Emul_gene-EmuJ_000271200	Emul_177_2
Emul_gene-EmuJ_000271300	Emul_177_3
Emul_gene-EmuJ_000005800	Emul_178_1
Emul_gene-EmuJ_000402100	Emul_179_1
Emul_gene-EmuJ_000402200	Emul_179_2
Emul_gene-EmuJ_000025000	Emul_180_1
Emul_CUT98493.1	Emul_181_1
Emul_CUT98493.1	Emul_181_2
Emul_CUT98493.1	Emul_181_3
Emul_CUT98493.1	Emul_181_4
Emul_gene-EmuJ_001077400	Emul_182_1
Emul_gene-EmuJ_000004600	Emul_183_1
Emul_CUT98494.1	Emul_184_1
Emul_gene-EmuJ_000009500	Emul_185_1
Emul_gene-EmuJ_000017500	Emul_186_1
Emul_gene-EmuJ_001160600	Emul_187_1
Emul_gene-EmuJ_000004500	Emul_188_1
Emul_gene-EmuJ_000275200	Emul_189_1
Emul_gene-EmuJ_000021800	Emul_190_1
Emul_gene-EmuJ_000021900	Emul_190_2
Emul_gene-EmuJ_000011500	Emul_191_1
Emul_gene-EmuJ_000561900	Emul_192_1
Emul_gene-EmuJ_000371500	Emul_193_1
Emul_gene-EmuJ_000371600	Emul_193_2
Emul_gene-EmuJ_000371700	Emul_193_3
Emul_CUT98495.1	Emul_194_1
Emul_CUT98495.1	Emul_194_2
Emul_CUT98495.1	Emul_194_3
Emul_CUT98496.1	Emul_195_1
Emul_gene-EmuJ_000406400	Emul_195_2
Emul_CUT98497.1	Emul_196_1
Emul_CUT98497.1	Emul_196_2
Emul_CUT98497.1	Emul_196_3
Emul_CUT98497.1	Emul_196_4
Emul_gene-EmuJ_000398500	Emul_197_1
Emul_CUT98498.1	Emul_197_2
Emul_CUT98498.1	Emul_197_3
Emul_gene-EmuJ_000398600	Emul_197_4
Emul_gene-EmuJ_000014700	Emul_198_1
Emul_CUT98499.1	Emul_199_1
Emul_gene-EmuJ_000007400	Emul_199_2
Emul_gene-EmuJ_000304300	Emul_200_1
Emul_gene-EmuJ_000304200	Emul_200_2
Emul_gene-EmuJ_000304100	Emul_200_3
Emul_gene-EmuJ_000304000	Emul_200_4
Emul_gene-EmuJ_000303900	Emul_200_5
Emul_gene-EmuJ_000303800	Emul_200_6
Emul_gene-EmuJ_000303700	Emul_200_7
Emul_gene-EmuJ_000303600	Emul_200_8
Emul_gene-EmuJ_000303500	Emul_200_9
Emul_gene-EmuJ_000303400	Emul_200_10
Emul_gene-EmuJ_000303300	Emul_200_11
Emul_gene-EmuJ_000303200	Emul_200_12
Emul_gene-EmuJ_000303100	Emul_200_13
Emul_gene-EmuJ_000303000	Emul_200_14
Emul_gene-EmuJ_000302900	Emul_200_15
Emul_gene-EmuJ_000302400	Emul_200_16
Emul_gene-EmuJ_000302300	Emul_200_17
Emul_gene-EmuJ_000302100	Emul_200_18
Emul_gene-EmuJ_000302000	Emul_200_19
Emul_gene-EmuJ_000301800	Emul_200_20
Emul_CUT98500.1	Emul_200_21
Emul_CUT98500.1	Emul_200_22
Emul_CUT98500.1	Emul_200_23
Emul_gene-EmuJ_000301500	Emul_200_24
Emul_gene-EmuJ_000301400	Emul_200_25
Emul_gene-EmuJ_000301300	Emul_200_26
Emul_gene-EmuJ_000301200	Emul_200_27
Emul_gene-EmuJ_000301100	Emul_200_28
Emul_gene-EmuJ_000300800	Emul_200_29
Emul_gene-EmuJ_000300700	Emul_200_30
Emul_gene-EmuJ_000300500	Emul_200_31
Emul_CUT98501.1	Emul_200_32
Emul_CUT98501.1	Emul_200_33
Emul_CUT98502.1	Emul_200_34
Emul_CUT98502.1	Emul_200_35
Emul_CUT98502.1	Emul_200_36
Emul_CUT98503.1	Emul_200_37
Emul_CUT98503.1	Emul_200_38
Emul_CUT98503.1	Emul_200_39
Emul_gene-EmuJ_000300300	Emul_200_40
Emul_gene-EmuJ_000276400	Emul_201_1
Emul_gene-EmuJ_000400700	Emul_202_1
Emul_gene-EmuJ_000400800	Emul_202_2
Emul_gene-EmuJ_000047000	Emul_203_1
Emul_gene-EmuJ_000025300	Emul_204_1
Emul_gene-EmuJ_000025400	Emul_205_1
Emul_gene-EmuJ_000035600	Emul_206_1
Emul_gene-EmuJ_000002800	Emul_207_1
Emul_CUT98504.1	Emul_208_1
Emul_CUT98504.1	Emul_208_2
Emul_CUT98504.1	Emul_208_3
Emul_gene-EmuJ_001201700	Emul_209_1
Emul_CUT98505.1	Emul_210_1
Emul_CUT98505.1	Emul_210_2
Emul_CUT98506.1	Emul_210_3
Emul_CUT98506.1	Emul_210_4
Emul_gene-EmuJ_000051500	Emul_211_1
Emul_gene-EmuJ_000292900	Emul_212_1
Emul_gene-EmuJ_000292700	Emul_212_2
Emul_gene-EmuJ_000292600	Emul_212_3
Emul_gene-EmuJ_000292500	Emul_212_4
Emul_gene-EmuJ_000033100	Emul_213_1
Emul_gene-EmuJ_000565900	Emul_214_1
Emul_CUT98507.1	Emul_214_2
Emul_CUT98507.1	Emul_214_3
Emul_CUT98508.1	Emul_214_4
Emul_CUT98508.1	Emul_214_5
Emul_gene-EmuJ_000010100	Emul_215_1
Emul_CUT98509.1	Emul_216_1
Emul_CUT98509.1	Emul_216_2
Emul_CUT98509.1	Emul_216_3
Emul_CUT98510.1	Emul_216_4
Emul_CUT98510.1	Emul_216_5
Emul_gene-EmuJ_000291500	Emul_216_6
Emul_gene-EmuJ_000020400	Emul_216_7
Emul_gene-EmuJ_000020200	Emul_216_8
Emul_CUT98511.1	Emul_216_9
Emul_CUT98511.1	Emul_216_10
Emul_CUT98511.1	Emul_216_11
Emul_gene-EmuJ_000274100	Emul_217_1
Emul_gene-EmuJ_000382500	Emul_217_2
Emul_CUT98512.1	Emul_217_3
Emul_CUT98513.1	Emul_218_1
Emul_gene-EmuJ_000005300	Emul_219_1
Emul_gene-EmuJ_000049700	Emul_220_1
Emul_gene-EmuJ_000049800	Emul_220_2
Emul_gene-EmuJ_000049900	Emul_220_3
Emul_gene-EmuJ_000047500	Emul_221_1
Emul_gene-EmuJ_000047600	Emul_221_2
Emul_gene-EmuJ_000008700	Emul_222_1
Emul_gene-EmuJ_000274400	Emul_223_1
Emul_gene-EmuJ_000035100	Emul_224_1
Emul_gene-EmuJ_000299700	Emul_225_1
Emul_gene-EmuJ_000299800	Emul_225_2
