Acoe_PIA58328.1 36 119 CBFD_NFYB_HMF
Acoe_PIA58329.1 34 117 CBFD_NFYB_HMF
Acoe_PIA58461.1 1 99 Histone,CBFD_NFYB_HMF
Acoe_PIA58462.1 5 101 Histone,CBFD_NFYB_HMF
Acoe_PIA60609.1 1 136 Histone
Acoe_PIA61326.1 1 137 Histone
Acoe_PIA61503.1 1 105 Histone,CBFD_NFYB_HMF
Acoe_PIA61525.1 23 117 Histone,CBFD_NFYB_HMF
Acoe_PIA63450.1 6 89 CBFD_NFYB_HMF
Acoe_PIA63698.1 1 136 Histone
Acoe_PIA63723.1 11 104 Histone,CBFD_NFYB_HMF
Adig_XP_015747477.1 1 127 Histone
Adig_XP_015747477.1 113 229 Histone
Adig_XP_015747488.1 30 107 CENP-T_C
Adig_XP_015747488.1 98 206 Histone,CBFD_NFYB_HMF
Adig_XP_015747496.1 1 98 Histone,CBFD_NFYB_HMF
Adig_XP_015747523.1 1 110 Histone
Adig_XP_015747524.1 2 98 Histone,CBFD_NFYB_HMF
Adig_XP_015747527.1 27 103 CENP-T_C
Adig_XP_015747528.1 26 103 CENP-T_C
Adig_XP_015747529.1 1 127 Histone
Adig_XP_015747529.1 113 229 Histone
Adig_XP_015747530.1 30 107 CENP-T_C
Adig_XP_015747530.1 101 211 Histone
Adig_XP_015748861.1 1 136 Histone
Adig_XP_015748862.1 1 98 Histone,CBFD_NFYB_HMF
Adig_XP_015749287.1 14 64 CBFD_NFYB_HMF
Adig_XP_015751216.1 51 173 Histone
Adig_XP_015751813.1 7 76 CBFD_NFYB_HMF
Adig_XP_015753031.1 91 174 CBFD_NFYB_HMF
Adig_XP_015753227.1 1 82 CBFD_NFYB_HMF
Adig_XP_015758900.1 1 108 Histone,CBFD_NFYB_HMF
Adig_XP_015759837.1 90 199 Histone,CBFD_NFYB_HMF
Adig_XP_015761246.1 27 107 CENP-T_C
Adig_XP_015761247.1 27 106 CENP-T_C
Adig_XP_015761341.1 1 100 Histone
Adig_XP_015765533.1 1 84 Histone,CBFD_NFYB_HMF
Adig_XP_015766271.1 44 166 Histone,CENP-T_C
Adig_XP_015766372.1 1 136 Histone
Adig_XP_015766894.1 288 403 CENP-T_C
Adig_XP_015767152.1 664 804 Histone,CBFD_NFYB_HMF
Adig_XP_015767172.1 90 199 Histone,CBFD_NFYB_HMF
Adig_XP_015767710.1 1 64 CBFD_NFYB_HMF,Histone
Adig_XP_015769293.1 1 98 Histone,CBFD_NFYB_HMF
Adig_XP_015769294.1 1 105 Histone,CBFD_NFYB_HMF
Adig_XP_015769980.1 19 98 CBFD_NFYB_HMF
Adig_XP_015770236.1 30 107 CENP-T_C
Adig_XP_015770236.1 98 207 Histone,CBFD_NFYB_HMF
Adig_XP_015772913.1 1 99 Histone
Adig_XP_015772948.1 1 78 CBFD_NFYB_HMF
Adig_XP_015773700.1 43 121 CBFD_NFYB_HMF
Adig_XP_015774604.1 154 249 Histone,CBFD_NFYB_HMF
Adig_XP_015774720.1 1 97 Histone
Adig_XP_015774830.1 1 109 Histone,CBFD_NFYB_HMF
Alblai_CCA14657 5 102 Histone
Alblai_CCA15304 1 136 Histone
Alblai_CCA15305 26 103 CENP-T_C
Alblai_CCA16754 1 76 CBFD_NFYB_HMF
Alblai_CCA18155 12 113 Histone
Alblai_CCA18819 369 491 Histone,CBFD_NFYB_HMF
Alblai_CCA19402 9 92 CBFD_NFYB_HMF
Alblai_CCA20926 9 106 Histone
Alblai_CCA21060 43 130 Histone,CBFD_NFYB_HMF
Alblai_CCA21453 18 160 Histone
Alblai_CCA22507 1 136 Histone
Alblai_CCA23602 40 130 CENP-T_C
Amac_KNE55234 28 119 Histone,CBFD_NFYB_HMF
Amac_KNE55235 5 100 Histone,CBFD_NFYB_HMF
Amac_KNE55959 88 177 Histone,CBFD_NFYB_HMF
Amac_KNE56571 130 236 Histone
Amac_KNE57951 17 100 CBFD_NFYB_HMF,Histone
Amac_KNE59127 13 100 Histone,CBFD_NFYB_HMF
Amac_KNE59880 28 119 Histone,CBFD_NFYB_HMF
Amac_KNE60951 1 136 Histone
Amac_KNE60952 25 103 CENP-T_C
Amac_KNE60959 14 121 Histone,CBFD_NFYB_HMF
Amac_KNE62220 74 157 CBFD_NFYB_HMF
Amac_KNE63190 74 157 CBFD_NFYB_HMF
Amac_KNE63606 13 103 Histone
Amac_KNE64507 35 176 Histone
Amac_KNE64799 13 103 Histone
Amac_KNE65441 6 89 CBFD_NFYB_HMF
Amac_KNE68356 1 81 CBFD_NFYB_HMF
Amac_KNE69537 1 77 CBFD_NFYB_HMF
Amac_KNE69927 1 136 Histone
Amac_KNE71367 52 134 CBFD_NFYB_HMF
Amobb2_AMBB2_00308.mRNA.1 25 103 CENP-T_C
Amobb2_AMBB2_00702.mRNA.1 2 127 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_02445.mRNA.1 72 179 Histone
Amobb2_AMBB2_02445.mRNA.2 72 200 Histone
Amobb2_AMBB2_02668.mRNA.1 1 134 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_02674.mRNA.1 2 127 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_03252.mRNA.1 1 84 CBFD_NFYB_HMF
Amobb2_AMBB2_04158.mRNA.1 75 182 Histone
Amobb2_AMBB2_05074.mRNA.1 1 137 Histone
Amobb2_AMBB2_06103.mRNA.1 15 98 CBFD_NFYB_HMF
Amobb2_AMBB2_06103.mRNA.3 15 98 CBFD_NFYB_HMF
Amobb2_AMBB2_07932.mRNA.1 9 128 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_07932.mRNA.2 9 126 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_08234.mRNA.1 1 138 Histone
Amobb2_AMBB2_08451.mRNA.1 1 138 Histone
Amobb2_AMBB2_09283.mRNA.1 1 132 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_09703.mRNA.1 1 131 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_10354.mRNA.1 49 110 CBFD_NFYB_HMF
Amobb2_AMBB2_11984.mRNA.1 11 141 Histone,CBFD_NFYB_HMF
Amobb2_AMBB2_13126.mRNA.1 132 278 Histone
Ancsig_Gene.1299 1 137 Histone
Ancsig_Gene.26153 1 82 CBFD_NFYB_HMF
Ancsig_Gene.2930 21 117 Histone,CBFD_NFYB_HMF
Ancsig_Gene.3129 1 103 Histone,CBFD_NFYB_HMF
Ancsig_Gene.34621 44 129 CBFD_NFYB_HMF,Histone
Ancsig_Gene.4702 26 103 Histone
Ancsig_Gene.48701 1 54 CBFD_NFYB_HMF
Ancsig_Gene.5596 48 125 CENP-T_C
Ancsig_Gene.61378 15 113 CENP-T_C
Ancsig_Gene.67593 1 141 Histone
Ancsig_Gene.787 3 102 Histone
Andgod_ANDGO_00196.mRNA.1 335 465 Histone
Andgod_ANDGO_00312.mRNA.1 25 101 CBFD_NFYB_HMF,CENP-T_C
Andgod_ANDGO_01199.mRNA.1 1 150 Histone
Andgod_ANDGO_01400.mRNA.1 14 97 CBFD_NFYB_HMF
Andgod_ANDGO_01413.mRNA.1 2 84 CBFD_NFYB_HMF
Andgod_ANDGO_01438.mRNA.1 5 89 Histone,CBFD_NFYB_HMF
Andgod_ANDGO_01724.mRNA.1 5 107 Histone,CBFD_NFYB_HMF
Andgod_ANDGO_02546.mRNA.1 11 92 CBFD_NFYB_HMF
Andgod_ANDGO_02881.mRNA.1 1 80 CBFD_NFYB_HMF
Andgod_ANDGO_03778.mRNA.1 1 74 CBFD_NFYB_HMF
Andgod_ANDGO_03791.mRNA.1 359 474 CENP-T_C
Andgod_ANDGO_03842.mRNA.1 1 151 Histone
Andgod_ANDGO_06087.mRNA.1 10 116 Histone,CBFD_NFYB_HMF
Andgod_ANDGO_06484.mRNA.1 1 89 Histone,CENP-T_C
Andgod_ANDGO_06958.mRNA.1 146 209 CBFD_NFYB_HMF
Andgod_ANDGO_07080.mRNA.1 21 127 Histone,CBFD_NFYB_HMF
Andgod_ANDGO_07580.mRNA.1 32 151 Histone
Andgod_ANDGO_07679.mRNA.1 1 116 Histone
Andgod_ANDGO_08629.mRNA.1 1 116 Histone
Apla_XP_022080340.1 30 107 CENP-T_C
Apla_XP_022080340.1 138 282 Histone
Apla_XP_022080478.1 1 98 Histone,CBFD_NFYB_HMF
Apla_XP_022080479.1 13 107 Histone,CBFD_NFYB_HMF
Apla_XP_022081763.1 170 248 CBFD_NFYB_HMF
Apla_XP_022082253.1 1 136 Histone
Apla_XP_022084353.1 8 90 CBFD_NFYB_HMF
Apla_XP_022085190.1 1 84 Histone,CBFD_NFYB_HMF
Apla_XP_022086624.1 1 104 Histone
Apla_XP_022088067.1 30 106 CENP-T_C
Apla_XP_022088067.1 141 285 Histone
Apla_XP_022088152.1 8 113 Histone,CBFD_NFYB_HMF
Apla_XP_022088169.1 1 98 Histone,CBFD_NFYB_HMF
Apla_XP_022088700.1 2 84 CBFD_NFYB_HMF
Apla_XP_022088904.1 61 176 Histone
Apla_XP_022090676.1 1 136 Histone
Apla_XP_022092439.1 1 117 Histone,CBFD_NFYB_HMF
Apla_XP_022092476.1 2 81 CBFD_NFYB_HMF
Apla_XP_022099243.1 39 133 Histone,CBFD_NFYB_HMF
Apla_XP_022101787.1 17 108 Histone,CBFD_NFYB_HMF
Apla_XP_022101788.1 17 98 Histone,CBFD_NFYB_HMF
Apla_XP_022103217.1 1 98 Histone,CBFD_NFYB_HMF
Apla_XP_022105286.1 49 171 Histone
Apla_XP_022105288.1 49 171 Histone
Apla_XP_022106309.1 8 101 Histone,CBFD_NFYB_HMF
Apla_XP_022107282.1 462 578 CENP-T_C
Apla_XP_022108863.1 1 97 Histone,CBFD_NFYB_HMF
Apla_XP_022111595.1 82 137 CENP-T_C,CBFD_NFYB_HMF
Apla_XP_022111903.1 1 95 Histone
Aplker_103705 222 331 CENP-T_C
Aplker_104514 26 104 CENP-T_C
Aplker_104780 20 93 CENP-T_C
Aplker_22031 1 91 Histone,CBFD_NFYB_HMF
Aplker_23428 1 107 Histone,CBFD_NFYB_HMF
Aplker_27708 1 68 CBFD_NFYB_HMF
Aplker_29866 1 101 Histone
Aplker_44770 1 137 Histone
Aplker_44957 6 111 Histone
Aplker_47605 1 104 Histone
Aplker_51867 2 100 Histone,CBFD_NFYB_HMF
Aplker_52939 1 60 CBFD_NFYB_HMF
Aplker_54810 796 873 CBFD_NFYB_HMF
Aplker_56172 1 82 CBFD_NFYB_HMF
Aplker_69170 38 120 Histone,CBFD_NFYB_HMF
Aplker_73624 1 104 Histone
Aplker_74481 20 127 Histone,CBFD_NFYB_HMF
Aplker_81582 12 95 CBFD_NFYB_HMF
Aplker_89966 96 166 CBFD_NFYB_HMF
Aplker_92133 1 137 Histone
Aque_Aqu2.1.08427_001 1 136 Histone
Aque_Aqu2.1.08429_001 47 123 CENP-T_C
Aque_Aqu2.1.08430_001 4 107 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.08431_001 2 98 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.14534_001 1 131 Histone
Aque_Aqu2.1.21492_001 1 98 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.27250_001 5 87 CBFD_NFYB_HMF
Aque_Aqu2.1.30319_001 29 105 CENP-T_C
Aque_Aqu2.1.30847_001 83 227 Histone
Aque_Aqu2.1.37258_001 1 82 CBFD_NFYB_HMF
Aque_Aqu2.1.37423_001 116 197 CBFD_NFYB_HMF
Aque_Aqu2.1.37741_001 172 257 CBFD_NFYB_HMF
Aque_Aqu2.1.38753_001 68 150 CBFD_NFYB_HMF
Aque_Aqu2.1.39740_001 1 136 Histone
Aque_Aqu2.1.39820_001 1 136 Histone
Aque_Aqu2.1.39901_001 1 98 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.40839_001 26 103 CENP-T_C
Aque_Aqu2.1.40841_001 2 84 CBFD_NFYB_HMF
Aque_Aqu2.1.41269_001 98 183 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.41480_001 52 140 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.41897_001 8 79 CBFD_NFYB_HMF,Histone
Aque_Aqu2.1.41943_001 1 110 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.42548_001 1 98 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.42549_001 6 110 Histone,CBFD_NFYB_HMF
Aque_Aqu2.1.43963_001 4 103 Histone
Atha_AT1G01370.1 38 178 Histone
Atha_AT1G07660.1 27 103 CENP-T_C
Atha_AT1G07790.1 1 134 Histone
Atha_AT1G07820.1 27 103 CENP-T_C
Atha_AT1G07980.1 100 182 CBFD_NFYB_HMF
Atha_AT1G08170.1 80 224 Histone,CBFD_NFYB_HMF
Atha_AT1G08880.1 8 106 Histone,CBFD_NFYB_HMF
Atha_AT1G08970.1 27 153 Histone,CBFD_NFYB_HMF
Atha_AT1G09030.1 1 81 CBFD_NFYB_HMF
Atha_AT1G09200.1 1 136 Histone
Atha_AT1G13370.1 1 136 Histone
Atha_AT1G19890.1 1 137 Histone
Atha_AT1G21970.1 54 137 CBFD_NFYB_HMF
Atha_AT1G51060.1 4 100 Histone,CBFD_NFYB_HMF
Atha_AT1G52740.1 7 113 Histone
Atha_AT1G54690.1 8 106 Histone,CBFD_NFYB_HMF
Atha_AT1G54830.1 25 143 Histone,CBFD_NFYB_HMF
Atha_AT1G56170.1 39 149 Histone,CBFD_NFYB_HMF
Atha_AT1G75600.1 1 136 Histone
Atha_AT2G13570.1 4 114 Histone,CBFD_NFYB_HMF
Atha_AT2G27470.1 1 89 CBFD_NFYB_HMF
Atha_AT2G28720.1 1 137 Histone,CBFD_NFYB_HMF
Atha_AT2G28740.1 27 103 CENP-T_C
Atha_AT2G37060.1 25 108 CBFD_NFYB_HMF
Atha_AT2G37470.1 1 125 Histone
Atha_AT2G38810.1 13 115 Histone
Atha_AT2G38880.11 16 99 CBFD_NFYB_HMF
Atha_AT2G47810.1 33 129 Histone,CBFD_NFYB_HMF
Atha_AT3G09480.1 1 112 Histone
Atha_AT3G12480.1 1 81 CBFD_NFYB_HMF
Atha_AT3G20670.1 5 100 Histone,CBFD_NFYB_HMF
Atha_AT3G27360.1 1 136 Histone
Atha_AT3G45930.1 27 103 CENP-T_C
Atha_AT3G45980.1 1 136 Histone
Atha_AT3G46030.1 1 131 Histone
Atha_AT3G46320.1 27 103 CENP-T_C
Atha_AT3G48590.1 43 138 Histone,CBFD_NFYB_HMF
Atha_AT3G53340.1 24 107 CBFD_NFYB_HMF
Atha_AT3G53650.1 1 124 Histone
Atha_AT3G53730.1 27 103 CENP-T_C
Atha_AT3G54560.1 4 115 Histone
Atha_AT4G13570.2 26 113 Histone
Atha_AT4G14540.1 16 99 CBFD_NFYB_HMF
Atha_AT4G27230.1 4 100 Histone,CBFD_NFYB_HMF
Atha_AT4G40030.2 20 164 Histone
Atha_AT4G40040.1 1 136 Histone
Atha_AT5G02570.1 1 118 Histone
Atha_AT5G08190.1 5 89 CBFD_NFYB_HMF
Atha_AT5G10390.1 1 136 Histone
Atha_AT5G10400.1 1 136 Histone
Atha_AT5G10980.1 1 136 Histone
Atha_AT5G12910.1 1 131 Histone
Atha_AT5G19490.1 1 81 CBFD_NFYB_HMF
Atha_AT5G22880.1 1 131 Histone
Atha_AT5G23090.1 5 89 CBFD_NFYB_HMF
Atha_AT5G27670.1 1 109 Histone
Atha_AT5G27910.1 16 109 Histone,CBFD_NFYB_HMF
Atha_AT5G38140.1 58 141 CBFD_NFYB_HMF,Histone
Atha_AT5G43250.1 1 85 Histone,CBFD_NFYB_HMF
Atha_AT5G47640.1 22 105 CBFD_NFYB_HMF
Atha_AT5G47670.1 35 136 Histone,CBFD_NFYB_HMF
Atha_AT5G50470.1 47 132 Histone,CBFD_NFYB_HMF
Atha_AT5G50480.1 26 127 Histone,CBFD_NFYB_HMF
Atha_AT5G50490.1 21 109 Histone,CBFD_NFYB_HMF
Atha_AT5G50930.1 134 214 CENP-T_C
Atha_AT5G54640.1 4 100 Histone,CBFD_NFYB_HMF
Atha_AT5G59690.1 27 103 CENP-T_C
Atha_AT5G59870.1 12 108 Histone
Atha_AT5G59910.1 1 136 Histone,CBFD_NFYB_HMF
Atha_AT5G59970.1 27 103 CENP-T_C
Atha_AT5G63470.1 54 151 Histone,CBFD_NFYB_HMF
Atha_AT5G65350.1 1 139 Histone
Atha_AT5G65360.1 1 136 Histone
Atri_ERM93786 67 182 Histone,CBFD_NFYB_HMF
Atri_ERM94282 1 136 Histone
Atri_ERM94322 14 97 CBFD_NFYB_HMF
Atri_ERM95023 1 136 Histone
Atri_ERM95065 1 136 Histone
Atri_ERM95106 54 145 Histone,CBFD_NFYB_HMF
Atri_ERM95413 1 136 Histone
Atri_ERM96612 27 103 CENP-T_C
Atri_ERM97885 5 100 Histone,CBFD_NFYB_HMF
Atri_ERM99076 1 81 CBFD_NFYB_HMF
Atri_ERN01668 1 75 CBFD_NFYB_HMF
Atri_ERN02469 1 90 Histone,CBFD_NFYB_HMF
Atri_ERN02719 1 122 Histone,CBFD_NFYB_HMF
Atri_ERN03579 6 89 CBFD_NFYB_HMF
Atri_ERN03859 1 82 CBFD_NFYB_HMF,Histone
Atri_ERN04890 90 173 CBFD_NFYB_HMF
Atri_ERN05293 1 78 CBFD_NFYB_HMF,Histone
Atri_ERN06144 26 118 CENP-T_C
Atri_ERN06311 4 100 Histone
Atri_ERN06609 2 101 Histone
Atri_ERN06716 21 104 CBFD_NFYB_HMF
Atri_ERN07738 1 134 Histone
Atri_ERN07750 1 125 Histone
Atri_ERN07751 1 134 Histone
Atri_ERN07754 1 125 Histone
Atri_ERN08187 61 142 Histone
Atri_ERN09839 49 139 Histone,CBFD_NFYB_HMF
Atri_ERN09883 1 65 CBFD_NFYB_HMF
Atri_ERN10168 10 106 Histone
Atri_ERN12121 1 100 Histone
Atri_ERN13271 1 136 Histone
Atri_ERN15727 84 177 Histone,CBFD_NFYB_HMF
Atri_ERN16538 23 89 CBFD_NFYB_HMF
Atri_ERN16970 31 124 Histone,CBFD_NFYB_HMF
Atri_ERN17007 9 105 Histone,CBFD_NFYB_HMF
Atri_ERN17766 20 103 CBFD_NFYB_HMF
Atri_ERN18121 1 81 CBFD_NFYB_HMF
Atri_ERN18381 5 100 Histone,CBFD_NFYB_HMF
Atri_ERN18477 7 104 Histone,CBFD_NFYB_HMF
Atri_ERN19273 10 105 Histone,CBFD_NFYB_HMF
Auraur_scaffold104.g10.t1 25 125 Histone,CBFD_NFYB_HMF
Auraur_scaffold121.g36.t1 1 54 Histone
Auraur_scaffold1826.g10.t1 23 119 Histone,CBFD_NFYB_HMF
Auraur_scaffold1826.g7.t1 26 103 CENP-T_C
Auraur_scaffold204.g3.t1 1 103 Histone
Auraur_scaffold2674.g1.t1 3 78 CENP-T_C
Auraur_scaffold332.g7.t1 10 93 CBFD_NFYB_HMF,Histone
Auraur_scaffold3332.g1.t1 1 64 CBFD_NFYB_HMF,Histone
Auraur_scaffold3571.g1.t1 30 113 Histone
Auraur_scaffold374.g17.t1 1 136 Histone
Auraur_scaffold681.g3.t1 2 100 Histone
Auraur_scaffold83.g17.t1 1 95 Histone
Auraur_scaffold890.g17.t1 1 118 Histone,CBFD_NFYB_HMF
Aurlim_12230 540 627 Histone,CBFD_NFYB_HMF
Aurlim_137653 1 137 Histone
Aurlim_137655 25 104 CENP-T_C
Aurlim_142209 1 108 Histone
Aurlim_32480 7 111 Histone
Aurlim_41641 120 236 CENP-T_C
Aurlim_43427 1 68 CBFD_NFYB_HMF
Aurlim_59042 5 88 CBFD_NFYB_HMF
Aurlim_62660 1 74 CBFD_NFYB_HMF
Aurlim_68553 1 116 Histone
Aurlim_69078 40 134 Histone,CBFD_NFYB_HMF
Aurlim_73070 40 134 Histone,CBFD_NFYB_HMF
Aurlim_73836 1 137 Histone
Aurlim_74473 32 111 CBFD_NFYB_HMF
Aurlim_77131 36 140 Histone
Aurlim_78415 22 105 Histone,CBFD_NFYB_HMF
Aurlim_80514 40 134 Histone,CBFD_NFYB_HMF
Aurlim_81539 1 63 Histone
Aurlim_85462 17 100 Histone,CBFD_NFYB_HMF
Aurlim_85998 1 137 Histone
Azfi_s0001.g000349 56 175 Histone
Azfi_s0002.g001167 16 124 Histone
Azfi_s0003.g007945 29 112 CBFD_NFYB_HMF
Azfi_s0003.g007998 27 106 CENP-T_C
Azfi_s0005.g008911 6 141 Histone,CBFD_NFYB_HMF
Azfi_s0005.g008912 19 142 Histone,CBFD_NFYB_HMF
Azfi_s0005.g009474 1 99 Histone,CBFD_NFYB_HMF
Azfi_s0007.g010920 30 106 CENP-T_C
Azfi_s0007.g010920 165 234 CENP-T_C
Azfi_s0007.g010982 22 105 CENP-T_C
Azfi_s0009.g012007 53 136 CBFD_NFYB_HMF
Azfi_s0019.g015127 1 116 Histone,CBFD_NFYB_HMF
Azfi_s0019.g015129 1 132 Histone,CBFD_NFYB_HMF
Azfi_s0020.g015452 11 117 Histone
Azfi_s0027.g023695 1 98 Histone,CBFD_NFYB_HMF
Azfi_s0032.g024682 49 132 CBFD_NFYB_HMF
Azfi_s0045.g029851 1 137 Histone
Azfi_s0056.g034070 59 134 CENP-T_C
Azfi_s0066.g036069 85 148 CBFD_NFYB_HMF
Azfi_s0068.g036415 57 154 Histone,CBFD_NFYB_HMF
Azfi_s0076.g037806 76 151 CENP-T_C
Azfi_s0079.g038413 62 207 Histone
Azfi_s0091.g042865 98 176 CBFD_NFYB_HMF
Azfi_s0095.g043581 27 110 CBFD_NFYB_HMF
Azfi_s0102.g044568 8 104 Histone
Azfi_s0103.g044648 24 123 Histone
Azfi_s0109.g045300 23 163 Histone
Azfi_s0109.g045338 7 107 Histone
Azfi_s0123.g048379 1 99 Histone,CBFD_NFYB_HMF
Azfi_s0144.g051570 4 99 Histone,CBFD_NFYB_HMF
Azfi_s0154.g053563 78 207 Histone,CBFD_NFYB_HMF
Azfi_s0157.g053826 124 228 Histone
Azfi_s0201.g057556 174 319 Histone
Azfi_s0216.g058490 39 118 CBFD_NFYB_HMF
Azfi_s0293.g063460 20 101 CBFD_NFYB_HMF
Azfi_s0349.g066506 44 161 Histone,CBFD_NFYB_HMF
Azfi_s0447.g070669 1 131 Histone,CBFD_NFYB_HMF
Azfi_s0678.g081837 33 99 Histone
Azfi_s2006.g108631 107 242 Histone,CBFD_NFYB_HMF
Azfi_s2141.g109596 84 160 CENP-T_C
Bden_EGF78726 72 155 CBFD_NFYB_HMF
Bden_EGF78877 1 136 Histone
Bden_EGF79075 29 106 CENP-T_C
Bden_EGF79847 5 127 Histone
Bden_EGF80066 1 67 CBFD_NFYB_HMF
Bden_EGF80430 29 119 CENP-T_C
Bden_EGF80712 26 116 Histone,CBFD_NFYB_HMF
Bden_EGF81752 1 94 Histone,CBFD_NFYB_HMF
Bden_EGF82349 24 147 Histone,CBFD_NFYB_HMF
Bden_EGF83343 12 116 Histone,CBFD_NFYB_HMF
Bden_EGF84074 1 90 Histone,CBFD_NFYB_HMF
Bden_EGF84161 1 90 Histone,CBFD_NFYB_HMF
Bden_EGF84205 9 92 CBFD_NFYB_HMF
Bdis_KQJ82897 1 136 Histone
Bdis_KQJ86512 17 112 Histone,CBFD_NFYB_HMF
Bdis_KQJ86807 1 136 Histone
Bdis_KQJ88021 7 112 Histone
Bdis_KQJ88292 1 81 CBFD_NFYB_HMF
Bdis_KQJ89933 16 111 Histone
Bdis_KQJ90692 50 154 Histone,CBFD_NFYB_HMF
Bdis_KQJ91588 34 126 Histone,CBFD_NFYB_HMF
Bdis_KQJ91633 142 278 Histone
Bdis_KQJ93544 68 177 Histone,CBFD_NFYB_HMF
Bdis_KQJ95195 39 122 CBFD_NFYB_HMF
Bdis_KQJ95465 12 95 CBFD_NFYB_HMF
