members	component	classification	posx	posy
arc_WP_135389167.1_1-70	0		-0.08379483222961426	0.18771709501743317
arc_RLF82482.1_1-67	0	H4	-0.07948528975248337	-0.014931603334844112
arc_AEF95593.1_1-66	0		-0.06576471775770187	-0.07868866622447968
arc_WP_068324793.1_1-67	0	other_CENP	-0.0824572741985321	-0.018343450501561165
arc_OPX69668.1_1-68	0		0.29748207330703735	0.3265853226184845
arc_ASJ01246.1_1-67	0		-0.11152591556310654	-0.01611305959522724
arc_WP_054835947.1_1-63	0		0.30449217557907104	0.7623363137245178
arc_KXA91906.1_1-68	0		-0.08914189785718918	0.04439893364906311
arc_WP_167894615.1_1-67	0	other_CENP	-0.047670211642980576	-0.021069297567009926
arc_KXH71038.1_1-68	0		-0.0007047182298265398	0.043993882834911346
arc_RJS89940.1_1-64	0		-0.6016294360160828	0.10102757811546326
arc_AAR39136.1_1-82	0	other_POLE	-0.22933459281921387	-0.043752238154411316
arc_WP_013296030.1_1-68	0	H4	0.09581959247589111	0.04258594289422035
arc_EOD42189.1_1-75	0		0.030835773795843124	-0.020002393051981926
arc_OGD56212.1_1-63	0		-0.11750039458274841	-0.14759793877601624
arc_TLX96536.1_1-73	0	other_CENP	-0.14672401547431946	-0.2518642246723175
arc_ODV49910.1_1-73	0		-0.039418548345565796	0.14000964164733887
arc_AIG97158.1_1-67	0		-0.02419045940041542	-0.021893808618187904
arc_PIU59751.1_1-73	0	H4	-0.1185358539223671	-0.12704788148403168
arc_PIO03956.1_1-68	0	other_CENP	0.046463485807180405	-0.019749704748392105
arc_WP_167913243.1_1-67	0	other_CENP	-0.06523369997739792	-0.04609905555844307
arc_WP_167891731.1_1-67	0		-0.06245226040482521	-0.04210864380002022
arc_WP_011251239.1_1-67	0		-0.0893612653017044	-0.012711694464087486
arc_RAP53015.1_1-66	0	H4	0.044448722153902054	0.03477732837200165
arc_WP_069776304.1_1-53	0		0.14271265268325806	0.054016418755054474
arc_KYK36719.1_4-73	0		-0.09244181215763092	-0.057289380580186844
arc_KXA94486.1_1-70	0		-0.35848724842071533	0.10748141258955002
arc_RLG97371.1_1-75	0		-0.44973188638687134	0.09856022149324417
arc_AAA67720.1_1-67	0	H4	0.07256819307804108	0.042367324233055115
arc_PIV68144.1_1-73	0		-0.08460193872451782	0.07209763675928116
arc_WP_109968614.1_1-68	0	other_DR1	0.30834537744522095	0.32065969705581665
arc_RLI16445.1_1-73	0	other_CENP	-0.09687058627605438	-0.1253294050693512
arc_TES96489.1_1-69	0		0.2953231632709503	-0.2523239254951477
arc_PIT84774.1_1-70	0		-0.11117346584796906	0.14290225505828857
arc_RMD58340.1_1-71	0	H4	0.018762724474072456	-0.0065906597301363945
arc_SNQ62340.1_1-76	0	H2A	-0.10713907331228256	0.1463601440191269
arc_WP_042706743.1_1-68	0	H3	0.3331574499607086	0.3390396535396576
arc_GCC10589.1_1-91	0		0.019366180524230003	-0.22285380959510803
arc_TFG01382.1_1-71	0	H4	0.31337854266166687	-0.2631872594356537
arc_ABC57162.1_1-68	0	H4	0.08891203999519348	-0.022855892777442932
arc_AUB60250.1_1-67	0	H4	0.09879457205533981	0.05524803698062897
arc_BAD86478.1_1-67	0		-0.10483156144618988	-0.019123975187540054
arc_TET02768.1_1-68	0		-0.08262573182582855	0.030818553641438484
arc_EKF85494.1_1-67	0	H4	0.1014646366238594	0.054660677909851074
arc_BAW31588.1_1-69	0		0.09209460020065308	0.04058690369129181
arc_AMK15548.1_1-65	0	other_CENP	0.10980857908725739	-0.01905004121363163
arc_AEK19283.1_1-67	0		-0.04637907072901726	-0.0886024534702301
arc_AWX32163.1_1-67	0	other_CENP	0.10727570950984955	0.05642612278461456
arc_TBR10608.1_1-73	0		-0.16875576972961426	-0.29046744108200073
arc_PKL67344.1_1-68	0		0.10582266002893448	0.06951497495174408
arc_GBC72737.1_1-76	0		-0.13659366965293884	-0.18644991517066956
arc_RAP45999.1_1-66	0		0.01484400499612093	0.062382444739341736
arc_RAP53391.1_1-69	0	H2B	0.11492597311735153	0.07934022694826126
arc_RDJ39063.1_1-73	0	H4	-0.17218820750713348	-0.297921359539032
arc_RNJ78779.1_1-73	0		-0.16927163302898407	-0.2781798839569092
arc_TET58133.1_1-70	0		0.27949032187461853	-0.24224001169204712
arc_RAP50801.1_1-67	0		0.07311680912971497	0.06476219743490219
arc_WP_042706862.1_1-66	0	other_CENP	0.11078488826751709	-0.0018081216840073466
arc_OQB20086.1_1-76	0	H4	-0.05494818091392517	0.07585763186216354
arc_AAY98354.1_1-75	0		-0.16238915920257568	-0.2461227923631668
arc_TFG19626.1_11-66	0		0.2864375412464142	-0.26886695623397827
arc_sp|P19267.1|HMFB_METFE_1-69	0	other_CENP	0.07243473827838898	0.05410439148545265
arc_AKB41777.1_1-48	0		-0.14293032884597778	0.23034122586250305
arc_PIO03131.1_1-66	0		-0.04578253999352455	0.00815563928335905
arc_TMI14418.1_1-73	0		-0.14945529401302338	-0.23014169931411743
arc_WP_088859137.1_1-61	0		-0.10807176679372787	-0.0062786368653178215
arc_VVB57331.1_1-68	0		-0.0930900052189827	0.13226915895938873
arc_WP_062370460.1_1-67	0	other_CENP	-0.07193797081708908	-0.01985396258533001
arc_WP_075055998.1_1-63	0		-0.18006964027881622	-0.3076951503753662
arc_TMI50233.1_1-73	0		-0.15130066871643066	-0.23266726732254028
arc_RJS83215.1_1-75	0	H4	-0.12038140743970871	-0.16263754665851593
arc_GBC68992.1_1-78	0	other_POLE	-0.10635274648666382	-0.16899123787879944
arc_OIO41945.1_1-68	0		0.10501667857170105	-0.10468444228172302
arc_WP_058738187.1_1-70	0	other_NFY	0.044173385947942734	-0.02547692134976387
arc_RLI83582.1_1-67	0	H4	-0.037115346640348434	-0.03197605162858963
arc_WP_012106616.1_1-68	0	other_CENP	0.2941398322582245	0.31025534868240356
arc_AKG39450.1_1-81	0	H4	-0.1113089770078659	-0.03532949835062027
arc_OGI12509.1_1-67	0		-1.0	0.17138035595417023
arc_WP_012956529.1_1-67	0		0.011580027639865875	-0.04605300724506378
arc_TXT67714.1_1-78	0		0.2821148931980133	-0.23972567915916443
arc_WP_048059736.1_1-69	0	other_TAF	0.08038392663002014	0.0020765322260558605
arc_AKB45016.1_1-69	0	H4	-0.12845037877559662	0.20853033661842346
arc_WP_011405984.1_1-68	0	H2A	0.14854149520397186	0.0037139493506401777
arc_WP_016358442.1_1-67	0	H4	0.11053725332021713	0.0033650528639554977
arc_WP_012956558.1_1-74	0	H4	0.04448484629392624	-0.06178778409957886
arc_KXA89487.1_1-69	0	H4	-0.08676288276910782	0.021371399983763695
arc_AGB03314.1_1-68	0		0.3044397830963135	0.3204279839992523
arc_KHO53560.1_1-70	0	H2B	-0.01858621835708618	0.0013774293474853039
arc_PIN73483.1_1-69	0		-0.03222948685288429	0.04353455454111099
arc_SFL58515.1_1-67	0		0.014178219251334667	-0.05480761080980301
arc_CDI06137.1_1-73	0	H4	-0.1521463245153427	-0.24970009922981262
arc_AEK20368.1_1-66	0		-0.03934817016124725	-0.06135597079992294
arc_PAV06641.1_1-66	0	other_NFY	0.11293067783117294	0.0215308740735054
arc_WP_069573245.1_1-66	0	other_CENP	0.1344100683927536	0.0018674564780667424
arc_WP_011406117.1_1-66	0		0.10974811762571335	0.017122499644756317
arc_OLS15619.1_1-72	0		0.26215967535972595	-0.22969341278076172
arc_TLX70292.1_2-73	0		-0.16355302929878235	-0.2801697552204132
arc_sp|O28779.1|HAF2_ARCFU_1-67	0		-0.0004495971370488405	-0.03690702095627785
arc_CDG65490.1_1-74	0		0.09832924604415894	0.07394805550575256
arc_OPX80233.1_1-75	0	H4	-0.027963930740952492	0.12350855767726898
arc_OEC88095.1_1-71	0	other_CENP	0.06944703310728073	0.06487413495779037
arc_KZX09898.1_1-65	0	other_CENP	0.137198805809021	-0.000485347758512944
arc_ADK25985.1_1-75	0	H4	-0.1447841227054596	-0.2455296367406845
arc_WP_069575768.1_1-68	0		0.03238334506750107	-0.0459139384329319
arc_PJB98127.1_1-71	0		-0.16210447251796722	-0.2588309347629547
arc_KXB06722.1_1-68	0		-0.09643502533435822	0.02647344581782818
arc_KUK17959.1_1-67	0		-0.12041023373603821	-0.0007956858607940376
arc_KKH54856.1_1-70	0	H4	-0.11826819181442261	0.19788001477718353
arc_RLI21379.1_1-63	0	H4	-0.12111832201480865	-0.15547563135623932
arc_RLF73810.1_1-67	0	H4	-0.08514980226755142	-0.025378653779625893
arc_WP_094516696.1_1-65	0	other_CENP	0.1388135850429535	-0.004066589288413525
arc_EHK02148.1_1-35	0		0.37297770380973816	-0.0018217854667454958
arc_WP_109940533.1_1-69	0		0.30724066495895386	0.33166828751564026
arc_EEB74510.1_1-67	0	other_CENP	-0.08219373226165771	-0.017045384272933006
arc_WP_023845718.1_1-70	0	H4	-0.08160562068223953	0.1863035410642624
arc_PAV06868.1_1-65	0		0.06636424362659454	0.08543168753385544
arc_TMI69481.1_1-73	0		-0.12493989616632462	-0.17531536519527435
arc_ACS32979.1_1-67	0		-0.1230292022228241	-0.030194133520126343
arc_OPZ44809.1_1-67	0	other_CENP	0.310126930475235	0.3343265652656555
arc_TEU10834.1_1-66	0		-0.567793607711792	0.09323281794786453
arc_CBH36533.1_1-71	0	H4	0.08563028275966644	0.039210785180330276
arc_AMK15744.1_1-67	0		0.00836377963423729	-0.058670178055763245
arc_OLS22328.1_21-91	0		-0.19298535585403442	0.1199200227856636
arc_TFF89048.1_4-70	0		0.2797373831272125	-0.24587534368038177
arc_PIO00105.1_1-70	0		-0.12218747287988663	0.19209589064121246
arc_KZX17147.1_1-68	0		0.1514500230550766	-0.012247310020029545
arc_AIF15442.1_1-63	0		-0.1772896945476532	-0.30834725499153137
arc_KUO94326.1_1-76	0	H2B	-0.08876660466194153	-0.0434439592063427
arc_KXB02097.1_1-71	0		-0.06923983246088028	0.05792989581823349
arc_OWT33289.1_1-69	0	H4	0.13499705493450165	-0.0066396999172866344
arc_RLF98333.1_1-78	0		-0.12130343914031982	-0.14159876108169556
arc_CVK32371.1_1-68	0		0.3245803117752075	0.3346979320049286
arc_OEC93458.1_1-53	0		0.14274466037750244	0.05391010269522667
arc_ACJ15670.1_1-67	0	H4	-0.05216468498110771	-0.017532603815197945
arc_WP_007044809.1_1-67	0		-0.06926584988832474	-0.07432821393013
arc_KXB05872.1_1-70	0		-0.37415802478790283	0.1321122944355011
arc_RJQ17343.1_1-69	0	other_CENP	0.03933899849653244	-0.015261969529092312
arc_OIO28764.1_1-67	0		-0.04883631691336632	0.0023355840239673853
arc_RZN44126.1_1-66	0		0.023687142878770828	0.005794599652290344
arc_WP_012309780.1_1-74	0	H4	0.011339693330228329	-0.018582848832011223
arc_WP_007314107.1_1-68	0	H3	0.30250024795532227	0.3306897282600403
arc_SCL75094.1_1-68	0	H3	0.32258012890815735	0.3338533937931061
arc_ASJ11296.1_1-67	0	H4	-0.08751889318227768	-0.024856993928551674
arc_ADE37181.1_1-73	0		-0.060309093445539474	0.13648734986782074
arc_TFH18743.1_1-63	0	H4	-0.13178250193595886	-0.1266617327928543
arc_WP_013684040.1_1-67	0		-0.05349569395184517	-0.005491935648024082
arc_AVB76870.1_1-66	0		-0.040028370916843414	-0.05941888317465782
arc_ADG13648.1_1-67	0		-0.0590018555521965	-0.06561366468667984
arc_TFF69462.1_1-71	0	H4	0.2839619517326355	-0.25037917494773865
arc_AAC37073.1_1-67	0		-0.07409948110580444	-0.09277068078517914
arc_WP_042680281.1_1-67	0	other_CENP	-0.0929688960313797	-0.030780557543039322
arc_ATZ60043.1_1-66	0	other_CENP	0.11447937041521072	0.0033044079318642616
arc_OQC71622.1_1-68	0	other_CENP	0.3023538887500763	0.3318771719932556
arc_RLE73533.1_1-78	0		-0.011971412226557732	-0.028273332864046097
arc_RLE61818.1_1-84	0	H4	-0.03231465443968773	-0.010406432673335075
arc_RCV65464.1_1-66	0	H4	0.08968470990657806	0.056808337569236755
arc_TMS43153.1_1-75	0	H2B	0.09781227260828018	0.06118900701403618
arc_WP_042691314.1_1-66	0	other_CENP	0.11318186670541763	0.0024370334576815367
arc_AIF69774.1_1-67	0	H4	-0.09267391264438629	-0.00964612327516079
arc_KXA95527.1_1-69	0	H4	-0.08308300375938416	0.018910031765699387
arc_WP_010890076.1_1-67	0		-0.06887239962816238	-0.08054564148187637
arc_WP_109876957.1_1-73	0		-0.16406476497650146	-0.2775908410549164
arc_RXE57306.1_1-69	0		0.047139380127191544	0.0779581218957901
