members	component	classification	posx	posy
Sphfal_Sphfalx05G045800.1.p_3-127	0	H2B	0.3263339698314667	-0.6737232804298401
Cowc_KJE91053_1-111	0	H2B	-0.36743658781051636	0.41475921869277954
Spur_NP_999717.1_13-108	0	H2B	-0.3937016725540161	0.25254085659980774
Clim_evm15s167_12-106	0	H2B	0.024623136967420578	0.1563241183757782
Sbic_EES15460_1-138	0	H2B	0.3405449688434601	-0.7419463992118835
Aplker_23428_1-107	0	H2B	0.13390196859836578	-0.21951435506343842
Sphfal_Sphfalx15G007300.1.p_5-128	0	H2B	0.2411603033542633	-0.4374953806400299
Bralan_BL29242_evm0_1-52	0	H2B	-0.33304256200790405	0.5381888747215271
Ehux_EOD16252_1-105	0	H2B	0.18672557175159454	-0.20645959675312042
Scil_scpid95679_2-113	0	H2B	-0.37867042422294617	0.1774154156446457
Chabra_GBG65725_1-111	0	H2B	0.26703065633773804	-0.580453634262085
Perkma_EER12562_110-195	0	H2B	0.31127190589904785	0.10685481876134872
Marpol_PTQ27188_1-131	0	H2B	0.3333624303340912	-0.8027485609054565
Azfi_s0019.g015127_1-116	0	H2B	0.33350035548210144	-0.7145529985427856
Sacu_v1.1_s0073.g017109_3-132	0	H2B	0.35055357217788696	-0.7565382122993469
Lcom_lcpid209646_1-106	0	H2B	0.34985074400901794	0.023554926738142967
Crei_PNW70209_1-139	0	H2B	0.314968079328537	-0.6433739066123962
Cocsub_XP_005643701.1_1-105	0	H2B	0.16378839313983917	-0.3467326760292053
Gefoke_MALSP_13867.mRNA.1_1-84	0	H2B	0.11946938931941986	-0.26795506477355957
Emue_0001g2522a_12-106	0	H2B	0.01982499286532402	0.3106791079044342
Drer_ENSDARP00000142232.1_4-109	0	H2B	-0.07539395987987518	0.23737460374832153
Spur_NP_999706.1_1-125	0	H2B	-0.32674920558929443	0.08543778210878372
Cscu_XP_023242603.1_1-109	0	H2B	-0.3607015907764435	0.1952551156282425
Coka_g12255.t1_1-102	0	H2B	0.13464882969856262	0.06353505700826645
Spur_NP_999719.1_5-108	0	H2B	-0.39669206738471985	0.40795964002609253
Dmel_FBpp0091139_1-108	0	H2B	-0.545110285282135	0.18876515328884125
Sappar_KDO23558_1-104	0	H2B	0.19023247063159943	-0.14739252626895905
Manpla_Gene.796_1-99	0	H2B	0.22510339319705963	0.05146779865026474
Drer_ENSDARP00000055912.4_1-111	0	H2B	-0.3122462034225464	0.344448059797287
Bdis_KQK22306_1-136	0	H2B	0.35629522800445557	-0.7634764313697815
Tadh_P27729_1-109	0	H2B	-0.5047574043273926	0.19484134018421173
Cvar_XP_005843643.1_1-107	0	H2B	0.41080477833747864	-0.8092576265335083
Bralan_BL08805_cuf0_10-106	0	H2B	-0.04229263216257095	0.22412174940109253
Cvar_XP_005843116.1_1-108	0	H2B	0.2909245491027832	-0.6240595579147339
Symmic_Smic13018_235-375	0	H2B	0.2749967575073242	0.05347362905740738
Nvec_NVE23382_9-88	0	H2B	-0.07307852059602737	0.5014412999153137
Azfi_s0005.g008912_19-142	0	H2B	0.33067870140075684	-0.6943662762641907
Perkma_EER11412_4-94	0	H2B	0.33327147364616394	0.07581361383199692
Mgut_XP_012834789.1_1-135	0	H2B	0.3196503221988678	-0.6707746982574463
Skow_XP_002732769.1_6-118	0	H2B	-0.39959442615509033	0.21886873245239258
Nvec_NVE24041_10-108	0	H2B	-0.07806742191314697	0.24032099545001984
Dmel_FBpp0085281_1-108	0	H2B	-0.48298969864845276	0.22595883905887604
Ddis_EAL60556_1-89	0	H2B	-0.08713840693235397	-0.19257871806621552
Schagg_80068_1-108	0	H2B	-0.13800020515918732	-0.02268773876130581
Crei_PNW70284_1-139	0	H2B	0.31578537821769714	-0.6495586633682251
Bralan_BL03311_evm0_22-113	0	H2B	-0.03642040863633156	0.3449249267578125
Emue_0007g212a_12-106	0	H2B	0.04655960574746132	0.3638269901275635
Marpol_PTQ49634_32-167	0	H2B	0.33266544342041016	-0.6018325090408325
Sphfal_Sphfalx08G117800.1.p_2-120	0	H2B	0.39881089329719543	-0.8318103551864624
Pbla_XP_018291081.1_11-111	0	H2B	0.12074155360460281	0.09634732455015182
Atha_AT3G45980.1_1-136	0	H2B	0.36912840604782104	-0.754767119884491
Mbre_EDQ87964_1-105	0	H2B	-0.32032233476638794	0.081135593354702
Cocsub_XP_005649500.1_1-66	0	H2B	-0.9837068319320679	-1.0
Ttra_KNC50249_20-116	0	H2B	-0.0056946780532598495	-0.1407763808965683
Perkma_EER13023_1-52	0	H2B	0.13453878462314606	-0.38474953174591064
Crei_PNW82042_1-123	0	H2B	0.309164822101593	-0.6282017827033997
Klenit_GAQ82270.1_25-149	0	H2B	0.31167539954185486	-0.6417921185493469
Porumb_OSX77443.1_3-113	0	H2B	0.004396097734570503	0.05049056187272072
Drer_ENSDARP00000126726.1_2-109	0	H2B	-0.06320931017398834	0.22692140936851501
Drer_ENSDARP00000142187.1_2-109	0	H2B	-0.0689377412199974	0.25072577595710754
Dmel_FBpp0091133_1-108	0	H2B	-0.49630123376846313	0.20818662643432617
Retfil_ETO25278_53-176	0	H2B	0.20960994064807892	-0.028303181752562523
Ctel_CapteP207719_128-230	0	H2B	-0.36940428614616394	0.20756009221076965
Ehux_EOD36317_1-104	0	H2B	0.18034712970256805	-0.17788788676261902
Crei_PNW70169_1-139	0	H2B	0.31153014302253723	-0.6422411203384399
Cavfas_EGG17760_1-145	0	H2B	0.36660754680633545	0.12179803103208542
Sacu_v1.1_s0001.g000331_2-124	0	H2B	0.31963562965393066	-0.7397065758705139
Emue_0007g194a_12-106	0	H2B	0.04646129533648491	0.3525095283985138
Spis_XP_022792402_1_98-207	0	H2B	-0.023073643445968628	0.17080660164356232
Skow_XP_006823988.1_1-109	0	H2B	-0.16047370433807373	0.19611790776252747
Andgod_ANDGO_08629.mRNA.1_1-116	0	H2B	0.07969321310520172	-0.2455681413412094
Atha_AT3G53650.1_1-124	0	H2B	0.37404540181159973	-0.7850754261016846
Perkma_EER07141_12-126	0	H2B	0.3072514235973358	-0.2029893696308136
Lpol_XP_013776727.1_1-109	0	H2B	-0.49188312888145447	0.3601175844669342
Tetwil_Twilhelma_g11987.t1_4-108	0	H2B	0.07927649468183517	0.23761524260044098
Crei_PNW70180_1-139	0	H2B	0.291687548160553	-0.5932971239089966
Cocsub_XP_005643326.1_11-108	0	H2B	0.35609859228134155	-0.6964300870895386
Skow_XP_002731993.1_2-109	0	H2B	-0.17475956678390503	0.16873766481876373
Nvec_NVE21350_10-108	0	H2B	-0.12277232855558395	0.24183820188045502
Cfra_CFRG3671T1_7-108	0	H2B	0.06508161872625351	0.23402324318885803
Drer_ENSDARP00000107702.1_2-109	0	H2B	-0.2666154205799103	0.33762940764427185
Aplker_73624_1-104	0	H2B	0.2961672842502594	-0.2114763706922531
Lmaj_CAJ03024_1-98	0	H2B	-0.07149821519851685	-0.12358815968036652
Mcir_OAD07987_1-107	0	H2B	0.1390889585018158	0.09321165084838867
Dmel_FBpp0091123_1-108	0	H2B	-0.5455636382102966	0.2360951006412506
Sbic_EER97675_1-137	0	H2B	0.3576451539993286	-0.7484869956970215
Emue_0007g190a_1-107	0	H2B	-0.0022772843949496746	0.308017373085022
Cscu_XP_023244702.1_1-109	0	H2B	-0.38093301653862	0.19622649252414703
Mgut_XP_012843330.1_126-266	0	H2B	0.33949729800224304	-0.7264412045478821
Exapal_XP_020917667.1_101-212	0	H2B	-0.26266539096832275	0.30418914556503296
Cgig_EKC28032_1-108	0	H2B	-0.4163028299808502	0.2209508717060089
Adig_XP_015774830.1_1-109	0	H2B	0.0034100571647286415	0.18534189462661743
Chabra_GBG70472_1-111	0	H2B	0.2486935257911682	-0.5399613976478577
Nvec_NVE24048_1-52	0	H2B	-0.2578481435775757	0.5792093873023987
Drer_ENSDARP00000129172.1_2-110	0	H2B	-0.08244297653436661	0.24041342735290527
Vcar_XP_002948276.1_1-141	0	H2B	0.2805916666984558	-0.6513062715530396
Bnat_JGI_V11_68607_1-105	0	H2B	0.19975686073303223	-0.00010124524123966694
Gpro_KXS14521_1-122	0	H2B	0.15534542500972748	0.12009886652231216
Plebac_Pbla_mRNA_8875_1-133	0	H2B	0.16550663113594055	0.130977600812912
Atha_AT5G22880.1_1-131	0	H2B	0.35042592883110046	-0.7217245101928711
Hsap_ENSP00000495192.1_13-107	0	H2B	0.015779584646224976	0.2488945573568344
Spur_XP_030846557.1_1-111	0	H2B	-0.020874127745628357	0.0901288092136383
Nvec_NVE18841_1-107	0	H2B	-0.03237059712409973	0.24455274641513824
Phatri_Phatr3_J11823.p1_1-102	0	H2B	0.20206202566623688	0.0029551873449236155
Nvec_NVE19491_1-86	0	H2B	-0.02999940514564514	0.6022580862045288
Crei_PNW81889_1-139	0	H2B	0.2941688001155853	-0.5940454602241516
Atri_ERN07751_1-134	0	H2B	0.37676289677619934	-0.7886102199554443
Hsap_ENSP00000349430.2_1-111	0	H2B	-0.3266773223876953	0.4774344265460968
Plafun_PRP84035_30-155	0	H2B	0.21532368659973145	0.08220233023166656
Exapal_XP_020894114.1_1-109	0	H2B	-0.13545146584510803	0.22196918725967407
Maljak_MALJA_13247.mRNA.1_30-118	0	H2B	-0.2166178673505783	0.053988657891750336
Ctel_CapteP219998_2-87	0	H2B	-0.26820600032806396	0.5333144664764404
Bnat_JGI_V11_136283_1-105	0	H2B	0.22479672729969025	-0.021038468927145004
Skow_XP_002739290.1_7-107	0	H2B	-0.4174429476261139	0.21622169017791748
Nvec_NVE24044_10-108	0	H2B	-0.06784311681985855	0.3318995237350464
Cvar_XP_005845509.1_1-74	0	H2B	0.025078006088733673	-0.20043769478797913
Cscu_XP_023238105.1_15-129	0	H2B	-0.5389768481254578	0.2404809296131134
Carmem_6448.p4_1-108	0	H2B	-0.5268611907958984	0.1958581954240799
Spun_KND03296_14-117	0	H2B	-0.02203771471977234	0.3514955937862396
Lepsey_KPI89070_1-97	0	H2B	-0.09211263060569763	-0.1539808064699173
Ccin_EAU89258_1-128	0	H2B	0.18738733232021332	0.12771721184253693
Perkma_EER13882_1-98	0	H2B	0.36202365159988403	0.08076875656843185
Morvir_scaffold37.g45.t1_6-123	0	H2B	-0.15577681362628937	0.1948266625404358
Phoaus_g5991.t1_11-107	0	H2B	-0.1410771757364273	0.2334539294242859
Nvec_NVE24007_10-108	0	H2B	-0.06577566266059875	0.2735910713672638
Skow_XP_006820571.1_1-109	0	H2B	-0.30015692114830017	0.11175860464572906
Mgut_XP_012838584.1_1-142	0	H2B	0.33891919255256653	-0.7321622967720032
Gracho_PXF49105.1_4-112	0	H2B	0.106684610247612	0.08519860357046127
Drer_ENSDARP00000102775.2_2-109	0	H2B	-0.10518646985292435	0.20288226008415222
Cint_ENSCINP00000002195.2_17-105	0	H2B	0.27206212282180786	-0.008915450423955917
Ppat_Pp3c4_20250V3.2_52-175	0	H2B	0.3281138241291046	-0.7145353555679321
Atha_AT3G09480.1_1-112	0	H2B	0.33036908507347107	-0.6979758739471436
Ancsig_Gene.3129_1-103	0	H2B	0.10507935285568237	0.08160806447267532
Hsap_ENSP00000358151.2_1-111	0	H2B	-0.3191176652908325	0.46142739057540894
Nvec_NVE9469_1-103	0	H2B	-0.19803129136562347	0.4103851318359375
Lcom_lcpid189290_7-115	0	H2B	-0.2485159933567047	-0.05794162675738335
Tvag_XP_001301678.1_13-115	0	H2B	0.1312534511089325	-0.056067854166030884
Ctel_CapteP213180_1-103	0	H2B	-0.32452914118766785	0.16865989565849304
Spis_XP_022808224_1_1-109	0	H2B	0.02461286447942257	0.14157752692699432
Lcom_lcpid206616_18-109	0	H2B	0.14538376033306122	0.3744034469127655
Hemkuk_7606_TR2615_c0_g1_1-115	0	H2B	0.05050963908433914	0.175673708319664
Hduj_OQV16007.1_66-149	0	H2B	0.19491030275821686	-0.33480921387672424
Maljak_MALJA_01026.mRNA.1_1-121	0	H2B	0.045426834374666214	0.01777367666363716
Spur_NP_001229615.1_1-108	0	H2B	-0.3159482479095459	0.1391373723745346
Sphfal_Sphfalx08G117800.2.p_2-120	0	H2B	0.3593854010105133	-0.7849594950675964
Atha_AT1G08170.1_80-224	0	H2B	0.08889332413673401	-0.16515740752220154
Bdis_KQK13244_1-139	0	H2B	0.3493107557296753	-0.7445942163467407
Emue_0007g152a_12-106	0	H2B	0.03367651626467705	0.3245863914489746
Acoe_PIA41554.1_1-129	0	H2B	0.337799608707428	-0.6642538905143738
Aano_EGB02157_1-106	0	H2B	0.3036227524280548	0.17507797479629517
Hduj_OQV17568.1_1-110	0	H2B	-0.10441465675830841	0.13706551492214203
Phakir_PHAKIR_07797.mRNA.1_1-108	0	H2B	-0.035186391323804855	-0.1849750578403473
Mgut_XP_012838320.1_112-252	0	H2B	0.15964174270629883	-0.4398166835308075
Otau_XP_003080759.2_5-99	0	H2B	0.25175291299819946	-0.4554201662540436
Sbic_EES00399_1-136	0	H2B	0.3534867465496063	-0.749853789806366
Apla_XP_022080479.1_13-107	0	H2B	-0.34813544154167175	0.2192913293838501
Smoe_EFJ32017_29-132	0	H2B	0.32183220982551575	-0.7315717339515686
Dpul_EFX87063_1-108	0	H2B	-0.37322959303855896	0.2938254475593567
Vitbra_CEM20937.1_1-108	0	H2B	0.265231728553772	-0.2682470679283142
Hsap_ENSP00000482674.2_1-111	0	H2B	-0.33267131447792053	0.4079478979110718
Vcar_XP_002947842.1_1-140	0	H2B	0.24424901604652405	-0.591524600982666
Cfra_CFRG4822T1_6-108	0	H2B	0.08704449981451035	0.22054588794708252
Recame_RECAM_10453.mRNA.1_1-111	0	H2B	-0.1597503274679184	-0.010048223659396172
Nvec_NVE5172_1-104	0	H2B	-0.12313329428434372	0.41395512223243713
Drer_ENSDARP00000116739.2_2-109	0	H2B	-0.06759220361709595	0.21841681003570557
Fabtro_Gene.5255_11-105	0	H2B	0.22499774396419525	0.05282360687851906
Mgut_XP_012843330.1_1-124	0	H2B	0.2667122483253479	-0.5230607986450195
Dmel_FBpp0091143_1-108	0	H2B	-0.5601077675819397	0.2056628316640854
Hsap_ENSP00000366962.3_1-111	0	H2B	-0.3321034610271454	0.48183491826057434
Marpol_PTQ32158_1-128	0	H2B	0.2717539668083191	-0.7419214844703674
Atri_ERN07754_1-125	0	H2B	0.3448765277862549	-0.7389046549797058
Nvec_NVE14996_1-108	0	H2B	-0.10419309139251709	0.2843025028705597
Cvel_11131.t1-p1_1-109	0	H2B	0.11186131834983826	0.07122088968753815
Vcar_XP_002948133.1_1-140	0	H2B	0.30734387040138245	-0.703683078289032
Eimten_CDJ37496_1-107	0	H2B	0.09772367030382156	0.15125305950641632
Perkma_EEQ99303_3-98	0	H2B	0.3614088296890259	0.10793770104646683
Cfra_CFRG3584T1_8-109	0	H2B	0.1109427735209465	0.19867251813411713
Aque_Aqu2.1.41943_001_1-110	0	H2B	-0.01812436617910862	0.2834661304950714
Pisp_OUM65158.1_17-111	0	H2B	0.11412980407476425	0.11818841099739075
Ptet_CAK92565_1-110	0	H2B	0.05682646110653877	0.23063813149929047
Spur_XP_011662709.1_15-108	0	H2B	-0.033942099660634995	0.48840266466140747
Scer_YBL002W_1-114	0	H2B	0.1953035444021225	0.16824905574321747
Tmel_CAZ79647_1-122	0	H2B	0.14203974604606628	0.057501427829265594
Bdis_KQJ91633_142-278	0	H2B	0.1529199331998825	-0.3004313111305237
Perkma_EEQ98672_2-91	0	H2B	0.3867039978504181	0.21675872802734375
Carmem_b6984.p1_4-123	0	H2B	0.22631539404392242	0.31676995754241943
Hydvul_Sc4wPfr_433.g11155.t1_6-119	0	H2B	-0.010789221152663231	0.45794984698295593
Ppat_Pp3c26_6060V3.1_1-119	0	H2B	0.3543539345264435	-0.7524605393409729
Drer_ENSDARP00000142542.1_2-109	0	H2B	-0.06770811975002289	0.2524454891681671
Spur_XP_011683150.1_1-108	0	H2B	-0.28681161999702454	0.14956563711166382
Porumb_OSX81222.1_4-114	0	H2B	-0.040016815066337585	0.048742979764938354
Bralan_BL18032_evm0_10-106	0	H2B	-0.03602423146367073	0.2582252621650696
Atha_AT5G59910.1_1-136	0	H2B	0.3646310865879059	-0.6749235391616821
Emul_CDS36284.1_24-130	0	H2B	-0.294811487197876	0.2407362461090088
Spur_XP_011670730.1_1-108	0	H2B	-0.4245741367340088	0.21119317412376404
Concor_KXN72409_1-113	0	H2B	-0.22848117351531982	0.06960096955299377
Cocsub_XP_005646090.1_1-77	0	H2B	-0.12794171273708344	-0.2231738567352295
Caulen_g6084.t1_1-107	0	H2B	0.24671557545661926	-0.5313350558280945
Emue_0007g216a_11-105	0	H2B	-0.030449872836470604	0.5264796614646912
Helrob_HelroP158271_1-105	0	H2B	-0.3118382692337036	0.19690732657909393
Tcru_EAN91921_11-120	0	H2B	-0.2423679083585739	-0.17691652476787567
Emul_CDS36085.1_27-131	0	H2B	-0.20894964039325714	0.208383247256279
Drer_ENSDARP00000129570.1_6-110	0	H2B	-0.05140030384063721	0.22181512415409088
Ramvar_GAU94130.1_1-109	0	H2B	-0.09293579310178757	0.15097573399543762
Crei_PNW74885_1-139	0	H2B	0.30023616552352905	-0.6249458193778992
Bralan_BL09074_evm0_1-105	0	H2B	-0.3764782249927521	0.3719324767589569
Secula_SECUL_01527.mRNA.1_7-105	0	H2B	0.11556337773799896	0.10001562535762787
Tthe_EAR89829_4-106	0	H2B	0.09609787911176682	-0.13750571012496948
Acoe_PIA38711.1_1-132	0	H2B	0.35101285576820374	-0.7264830470085144
Emul_CDS36812.1_29-131	0	H2B	-0.15315324068069458	0.23587940633296967
Dmel_FBpp0091125_1-108	0	H2B	-0.565274178981781	0.23607602715492249
Rhidel_EIE83419_1-108	0	H2B	0.09742580354213715	0.10613876581192017
Nvec_NVE23182_10-107	0	H2B	-0.11112472414970398	0.3464553654193878
Skow_XP_002733416.1_1-109	0	H2B	-0.31989535689353943	0.10498691350221634
Emul_CDS35647.1_29-131	0	H2B	-0.13519027829170227	0.23205262422561646
Lcom_lcpid231467_1-101	0	H2B	0.16820649802684784	-0.27856966853141785
Emul_CDS36694.1_42-144	0	H2B	-0.19197125732898712	0.234586700797081
Azfi_s0019.g015129_1-132	0	H2B	0.3428824245929718	-0.7535404562950134
Nvec_NVE2038_1-107	0	H2B	-0.056510984897613525	0.22683483362197876
Dmel_FBpp0091117_1-108	0	H2B	-0.5344178676605225	0.19624263048171997
Cpar_Cpar_evm1s170_1-135	0	H2B	0.2621004581451416	-0.2141997218132019
Dpul_EFX69644_17-109	0	H2B	0.3310704827308655	0.2265193611383438
Cvar_XP_005851845.1_1-111	0	H2B	0.36302581429481506	-0.7923606634140015
Nvec_NVE5225_9-108	0	H2B	-0.05409283936023712	0.24905742704868317
Sbic_OQU87075_1-139	0	H2B	0.4049443006515503	-0.859188437461853
Exapal_XP_020896927.1_98-211	0	H2B	-0.24120578169822693	0.2880735397338867
Ptet_CAK60689_1-110	0	H2B	0.1490623503923416	0.22075718641281128
Chrtob_KOO24329.1_1-105	0	H2B	0.12582729756832123	-0.20161889493465424
Ttra_KNC50347_10-93	0	H2B	0.1162867620587349	0.04466675966978073
Smoe_EFJ37036_9-107	0	H2B	0.3521808385848999	-0.7759538292884827
Acas_ELR16498_1-88	0	H2B	-0.1800595223903656	0.520836353302002
Tcru_EAN83533_1-99	0	H2B	-0.10200531780719757	-0.15010415017604828
Sphfal_Sphfalx05G143800.1.p_1-117	0	H2B	0.3316236436367035	-0.7587729096412659
Exapal_XP_020896800.1_94-207	0	H2B	-0.2321700155735016	0.2948290705680847
Spis_XP_022791544_1_102-213	0	H2B	-0.036363184452056885	0.19292941689491272
Dmel_FBpp0091135_1-108	0	H2B	-0.4956497550010681	0.20817342400550842
Honfer_GBG25869_1-108	0	H2B	-0.026203442364931107	-0.020533708855509758
Acoe_PIA48246.1_1-130	0	H2B	0.37189725041389465	-0.7774629592895508
Morvir_scaffold376.g4.t1_11-102	0	H2B	-0.0770520344376564	0.525765061378479
Emue_0008g1255a_7-106	0	H2B	0.000698445423040539	0.45477309823036194
Perkma_EER00638_3-98	0	H2B	0.35587263107299805	0.08239749073982239
Scil_scpid110045_15-114	0	H2B	0.14861628413200378	-0.030696384608745575
Acoe_PIA32103.1_1-136	0	H2B	0.26602408289909363	-0.5083215236663818
Aque_Aqu2.1.08430_001_4-107	0	H2B	-0.4577106833457947	0.20499226450920105
Drer_ENSDARP00000139362.1_1-109	0	H2B	-0.08471879363059998	0.2521153390407562
Nvec_NVE24022_1-52	0	H2B	-0.26828667521476746	0.5436209440231323
Bdis_KQK20688_1-140	0	H2B	0.41466090083122253	-0.8901973366737366
Concor_KXN74095_1-112	0	H2B	0.18238376080989838	0.14266188442707062
Spur_XP_011669701.1_13-108	0	H2B	-0.41758379340171814	0.1486632376909256
Emue_0014g551a_12-106	0	H2B	0.010165609419345856	0.3423497974872589
Nvec_NVE4058_1-107	0	H2B	-0.08064843714237213	0.26211807131767273
Retfil_ETO11355_1-127	0	H2B	0.11151062697172165	0.3655114769935608
Spis_XP_022808494_1_97-213	0	H2B	-0.07049310207366943	0.16535548865795135
Perkma_EER19181_4-99	0	H2B	0.315516859292984	0.06916370987892151
Spur_XP_791271.1_7-109	0	H2B	-0.3169269561767578	0.3355017900466919
Mbre_EDQ89212_1-105	0	H2B	-0.32033848762512207	0.08081278204917908
Sman_Smp_036220.1_pep_4-107	0	H2B	-0.48961904644966125	0.2292969971895218
Nvec_NVE22352_1-100	0	H2B	-0.057516101747751236	0.46142593026161194
Vcar_XP_002947412.1_1-143	0	H2B	0.29849445819854736	-0.5465101003646851
Atha_AT1G07790.1_1-134	0	H2B	0.3274579346179962	-0.737106442451477
Emue_0007g158a_12-106	0	H2B	0.037708718329668045	0.3493797183036804
Hsap_ENSP00000491341.1_1-111	0	H2B	-0.3323749303817749	0.4912243187427521
Gefoke_MALSP_17332.mRNA.1_1-122	0	H2B	0.10939915478229523	-0.1964157670736313
Tcas_XP_008190457.2_47-159	0	H2B	-0.44476595520973206	0.26702186465263367
Sbic_EER96770_1-139	0	H2B	0.4125817120075226	-0.8739635944366455
Apla_XP_022092439.1_1-117	0	H2B	-0.47537869215011597	0.13995614647865295
Ncra_EAA30204_1-121	0	H2B	0.12949560582637787	0.11468738317489624
Cang_ORZ41075_10-112	0	H2B	0.16885799169540405	0.1548391878604889
Emue_0082g4a_12-106	0	H2B	0.031013324856758118	0.3790739178657532
Cscu_XP_023234367.1_1-109	0	H2B	-0.3782624900341034	0.20254477858543396
Oxytri_EJY77706_104-239	0	H2B	0.3291761577129364	0.166096493601799
Lcom_lcpid210197_12-120	0	H2B	-0.24710148572921753	0.17782920598983765
Chabra_GBG65727_1-111	0	H2B	0.2664540112018585	-0.6206715106964111
Carmem_b5137.p1_1-84	0	H2B	0.33118200302124023	0.4503755271434784
Drer_ENSDARP00000151365.1_1-109	0	H2B	-0.0717887431383133	0.23102697730064392
Spis_XP_022801281_1_7-106	0	H2B	-0.05296006426215172	0.2303534746170044
Hsap_ENSP00000477907.2_6-111	0	H2B	-0.3149445950984955	0.44494643807411194
Tvag_XP_001307632.1_1-52	0	H2B	-0.47273606061935425	0.0710066631436348
Emue_0007g165a_12-106	0	H2B	0.044341012835502625	0.3071590065956116
Emue_0082g1a_12-106	0	H2B	0.02688281238079071	0.3831530809402466
Nvec_NVE17265_6-107	0	H2B	-0.24890482425689697	0.36232736706733704
Smoe_EFJ25938_1-90	0	H2B	0.19400496780872345	-0.37938353419303894
Sacu_v1.1_s0204.g025680_4-130	0	H2B	0.33168235421180725	-0.7083975672721863
Sbic_EER98531_151-284	0	H2B	0.2969816327095032	-0.45678919553756714
Sarc_Sarc4_g3247T_7-108	0	H2B	-0.10446015000343323	0.2175525575876236
Pavlsp_901730_46-165	0	H2B	0.20375384390354156	-0.1671353578567505
Tcru_EAN93695_11-120	0	H2B	-0.24425488710403442	-0.18507631123065948
Drer_ENSDARP00000101525.2_1-109	0	H2B	-0.10096792131662369	0.19727562367916107
Hduj_OWA52497.1_2-81	0	H2B	-0.03731987625360489	-0.08579286932945251
Sarc_Sarc4_g12928T_7-108	0	H2B	0.09389102458953857	0.19093826413154602
Pinf_PITG_03550T0_11-101	0	H2B	0.11423251032829285	0.07866021990776062
Lcom_lcpid204157_1-124	0	H2B	0.035259757190942764	-0.08716481924057007
Dpul_EFX78425_1-51	0	H2B	-0.5118666291236877	0.45527198910713196
Bremin_symbB.v1.2.031944.t1_14-109	0	H2B	0.3053453862667084	-0.12513911724090576
Acoe_PIA54946.1_1-129	0	H2B	0.374831885099411	-0.7791459560394287
Spur_XP_792239.1_6-108	0	H2B	-0.4120739996433258	0.1696767508983612
Gpro_KXS09017_1-122	0	H2B	0.13270169496536255	0.13062690198421478
Amac_KNE60959_14-121	0	H2B	0.02803466096520424	0.007558177690953016
Amobb2_AMBB2_09703.mRNA.1_1-131	0	H2B	-0.04126844182610512	-0.19614724814891815
Hsap_ENSP00000477527.2_2-111	0	H2B	-0.3215636909008026	0.469323068857193
Lcom_lcpid183850_7-110	0	H2B	-0.4714594781398773	0.2847016155719757
Emue_0014g877a_12-106	0	H2B	0.016717202961444855	0.4055194854736328
Spur_XP_030838378.1_936-1002	0	H2B	-0.3073570728302002	0.5836729407310486
Rirr_GBC46416_1-129	0	H2B	0.0591374933719635	0.15103588998317719
Mcir_OAD03482_1-105	0	H2B	-0.1493660807609558	0.5150477290153503
Umbram_229050_10-112	0	H2B	0.1371227353811264	0.07907106727361679
Bdis_KQK05897_1-133	0	H2B	0.12587864696979523	0.12864162027835846
