Malcal_MALCA_06249.mRNA.1	1	132	Histone	PF00125.24	1.2e-54
Scil_scpid107673	1	132	Histone	PF00125.24	1.3e-54
Ppat_Pp3c3_37020V3.2	1	132	Histone	PF00125.24	1.4e-54
Adig_XP_015748861.1	1	132	Histone	PF00125.24	1.4e-54
Aque_Aqu2.1.08427_001	1	132	Histone	PF00125.24	1.4e-54
Cgig_EKC28014	1	132	Histone	PF00125.24	1.4e-54
Ctel_CapteP103051	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0085250	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091051	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091053	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091056	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091058	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091061	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091064	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091067	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091070	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091073	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091076	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091079	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091082	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091085	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091088	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091091	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091094	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091097	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091100	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091103	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091106	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091109	1	132	Histone	PF00125.24	1.4e-54
Dmel_FBpp0091112	1	132	Histone	PF00125.24	1.4e-54
Dpul_EFX62753	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000084277.3	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000099321.3	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000107737.2	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000112824.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000130595.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000135695.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000139024.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000140767.2	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000142122.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000142272.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000142515.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000145961.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000146454.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000149802.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000153520.1	1	132	Histone	PF00125.24	1.4e-54
Drer_ENSDARP00000156321.1	1	132	Histone	PF00125.24	1.4e-54
Exapal_XP_020894112.1	1	132	Histone	PF00125.24	1.4e-54
Helrob_HelroP79198	1	132	Histone	PF00125.24	1.4e-54
Hsap_ENSP00000333277.2	1	132	Histone	PF00125.24	1.4e-54
Hsap_ENSP00000358154.1	1	132	Histone	PF00125.24	1.4e-54
Hsap_ENSP00000385479.1	1	132	Histone	PF00125.24	1.4e-54
Lgig_LotgiP145440	1	132	Histone	PF00125.24	1.4e-54
Morvir_scaffold402.g10.t1	1	132	Histone	PF00125.24	1.4e-54
Notgen_g17927.t1	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE11854	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE14105	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE14708	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE14832	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE18408	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE18410	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE18634	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE21352	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE21355	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE21465	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE22187	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE23185	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE24005	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE24018	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE24051	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE24629	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE24647	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE24664	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE3901	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE3927	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE5227	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE5232	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE8841	1	132	Histone	PF00125.24	1.4e-54
Nvec_NVE8848	1	132	Histone	PF00125.24	1.4e-54
Phoaus_g874.t1	1	132	Histone	PF00125.24	1.4e-54
Spis_XP_022792399_1	1	132	Histone	PF00125.24	1.4e-54
Spis_XP_022792400_1	1	132	Histone	PF00125.24	1.4e-54
Spis_XP_022803377_1	1	132	Histone	PF00125.24	1.4e-54
Spis_XP_022808489_1	1	132	Histone	PF00125.24	1.4e-54
Spis_XP_022808491_1	1	132	Histone	PF00125.24	1.4e-54
Tadh_P24875	1	132	Histone	PF00125.24	1.4e-54
Tcas_XP_966487.1	1	132	Histone	PF00125.24	1.4e-54
Exapal_XP_020900503.1	1	132	Histone	PF00125.24	1.5e-54
Carmem_7178.p1	1	132	Histone	PF00125.24	1.5e-54
Bdis_KQJ86807	1	132	Histone	PF00125.24	1.5e-54
Hduj_OQV20926.1	1	132	Histone	PF00125.24	1.5e-54
Ocar_g497.t1	1	132	Histone	PF00125.24	1.5e-54
Ramvar_GAU94132.1	1	132	Histone	PF00125.24	1.5e-54
Emul_CUT98752.1	1	132	Histone	PF00125.24	1.6e-54
Sman_Smp_082240.1_pep	1	132	Histone	PF00125.24	1.6e-54
Cint_ENSCINP00000005615.3	1	132	Histone	PF00125.24	1.6e-54
Bralan_BL13500_evm0	1	132	Histone	PF00125.24	1.6e-54
Cgig_EKC17910	1	132	Histone	PF00125.24	1.6e-54
Cint_ENSCINP00000029998.1	1	132	Histone	PF00125.24	1.6e-54
Cscu_XP_023212098.1	1	132	Histone	PF00125.24	1.6e-54
Ctel_CapteP152257	1	132	Histone	PF00125.24	1.6e-54
Dmel_FBpp0071280	1	132	Histone	PF00125.24	1.6e-54
Dmel_FBpp0078649	1	132	Histone	PF00125.24	1.6e-54
Dpul_EFX74442	1	132	Histone	PF00125.24	1.6e-54
Drer_ENSDARP00000047268.5	1	132	Histone	PF00125.24	1.6e-54
Drer_ENSDARP00000089753.2	1	132	Histone	PF00125.24	1.6e-54
Drer_ENSDARP00000117879.1	1	132	Histone	PF00125.24	1.6e-54
Drer_ENSDARP00000120344.1	1	132	Histone	PF00125.24	1.6e-54
Drer_ENSDARP00000126130.1	1	132	Histone	PF00125.24	1.6e-54
Drer_ENSDARP00000157380.1	1	132	Histone	PF00125.24	1.6e-54
Hduj_OQV18469.1	1	132	Histone	PF00125.24	1.6e-54
Helrob_HelroP185455	1	132	Histone	PF00125.24	1.6e-54
Hsap_ENSP00000355778.1	1	132	Histone	PF00125.24	1.6e-54
Lcom_lcpid163265	1	132	Histone	PF00125.24	1.6e-54
Lgig_LotgiP150994	1	132	Histone	PF00125.24	1.6e-54
Lpol_XP_013773710.1	1	132	Histone	PF00125.24	1.6e-54
Ramvar_GAV07599.1	1	132	Histone	PF00125.24	1.6e-54
Scil_scpid47783	1	132	Histone	PF00125.24	1.6e-54
Skow_XP_002732447.1	1	132	Histone	PF00125.24	1.6e-54
Tcas_XP_008197392.1	1	132	Histone	PF00125.24	1.6e-54
Klenit_GAQ89306.1	1	132	Histone	PF00125.24	1.6e-54
Sros_EGD76768	1	132	Histone	PF00125.24	1.6e-54
Sros_EGD79491	1	132	Histone	PF00125.24	1.6e-54
Bralan_BL00703_cuf0	6	137	Histone	PF00125.24	1.7e-54
Mpus_XP_003057560.1	1	132	Histone	PF00125.24	1.7e-54
Adig_XP_015766372.1	1	132	Histone	PF00125.24	1.7e-54
Clyhem_TCONS_00017052-protein	1	132	Histone	PF00125.24	1.7e-54
Exapal_XP_020916224.1	1	132	Histone	PF00125.24	1.7e-54
Hydvul_Sc4wPfr_952.g24547.t1	1	132	Histone	PF00125.24	1.7e-54
Morvir_scaffold1.g266.t1	1	132	Histone	PF00125.24	1.7e-54
Nvec_NVE15668	1	132	Histone	PF00125.24	1.7e-54
Spis_XP_022795472_1	1	132	Histone	PF00125.24	1.7e-54
Tadh_P36142	1	132	Histone	PF00125.24	1.7e-54
Atha_AT4G40040.1	1	132	Histone	PF00125.24	1.7e-54
Atha_AT5G10980.1	1	132	Histone	PF00125.24	1.7e-54
Atri_ERM95413	1	132	Histone	PF00125.24	1.7e-54
Bdis_KQJ82897	1	132	Histone	PF00125.24	1.7e-54
Chabra_GBG71910	1	132	Histone	PF00125.24	1.7e-54
Marpol_PTQ31889	1	132	Histone	PF00125.24	1.7e-54
Mgut_XP_012845140.1	1	132	Histone	PF00125.24	1.7e-54
Tgon_TGME49_218260-t26_1-p1-CDS1	1	132	Histone	PF00125.24	1.7e-54
Azfi_s0045.g029851	1	132	Histone	PF00125.24	1.8e-54
Sphfal_Sphfalx05G102500.1.p	1	132	Histone	PF00125.24	1.8e-54
Sappar_KDO26684	1	132	Histone	PF00125.24	1.8e-54
Otau_XP_003079482.2	1	132	Histone	PF00125.24	1.8e-54
Pinf_PITG_06953T0	1	132	Histone	PF00125.24	1.8e-54
Pinf_PITG_03551T0	1	132	Histone	PF00125.24	1.9e-54
Sappar_KDO27242	1	132	Histone	PF00125.24	1.9e-54
Atha_AT1G09200.1	1	132	Histone	PF00125.24	1.9e-54
Atha_AT3G27360.1	1	132	Histone	PF00125.24	1.9e-54
Atha_AT5G10390.1	1	132	Histone	PF00125.24	1.9e-54
Atha_AT5G10400.1	1	132	Histone	PF00125.24	1.9e-54
Atha_AT5G65360.1	1	132	Histone	PF00125.24	1.9e-54
Atri_ERM95023	1	132	Histone	PF00125.24	1.9e-54
Mgut_XP_012828407.1	1	132	Histone	PF00125.24	1.9e-54
Sbic_EER87889	1	132	Histone	PF00125.24	1.9e-54
Alblai_CCA22507	1	132	Histone	PF00125.24	1.9e-54
Ppat_Pp3c20_8550V3.2	39	170	Histone	PF00125.24	2.1e-54
Coka_g16601.t1	1	132	Histone	PF00125.24	2e-54
Esil_CBN79887	1	132	Histone	PF00125.24	2e-54
Phatri_Phatr3_J21239.p1	1	132	Histone	PF00125.24	2e-54
Porpur_KAA8492817.1	7	140	Histone	PF00125.24	2.1e-54
Ppat_Pp3c18_14470V3.1	8	139	Histone	PF00125.24	2.1e-54
Sman_Smp_074610.1_pep	1	132	Histone	PF00125.24	2.1e-54
Drer_ENSDARP00000127819.1	16	147	Histone	PF00125.24	2.1e-54
Clim_evm43s158	1	132	Histone	PF00125.24	2.1e-54
Perkma_EER07736	1	132	Histone	PF00125.24	2.2e-54
Ppat_Pp3c18_12300V3.1	11	142	Histone	PF00125.24	2.3e-54
Aplker_44770	1	132	Histone	PF00125.24	2.3e-54
Scil_scpid107671	21	152	Histone	PF00125.24	2.4e-54
Gthe_EKX43239	1	132	Histone	PF00125.24	2.4e-54
Coka_g12257.t1	1	132	Histone	PF00125.24	2.4e-54
Esil_CBJ32075	1	132	Histone	PF00125.24	2.4e-54
Lpol_XP_013778868.1	1	132	Histone	PF00125.24	2.5e-54
Auraur_scaffold374.g17.t1	1	132	Histone	PF00125.24	2.6e-54
Bnat_JGI_V11_141571	1	132	Histone	PF00125.24	2.6e-54
Aque_Aqu2.1.39740_001	1	132	Histone	PF00125.24	2.7e-54
Aque_Aqu2.1.39820_001	1	132	Histone	PF00125.24	2.7e-54
Emue_0020g572a	1	132	Histone	PF00125.24	2.7e-54
Tetwil_Twilhelma_g8817.t1	1	132	Histone	PF00125.24	2.7e-54
Clim_evm30s146	1	132	Histone	PF00125.24	2.8e-54
Bralan_BL24307_evm1	1	132	Histone	PF00125.24	2.8e-54
Nvec_NVE23956	1	132	Histone	PF00125.24	2.8e-54
Ptyfla_pfl_40v0_9_20150316_1g8817.t1	1	132	Histone	PF00125.24	2.8e-54
Skow_XP_006813652.1	1	132	Histone	PF00125.24	2.8e-54
Hemkuk_301_TR91_c0_g1	1	133	Histone	PF00125.24	2.8e-54
Lcom_lcpid129799	1	132	Histone	PF00125.24	2.9e-54
Drer_ENSDARP00000142201.1	1	132	Histone	PF00125.24	2.9e-54
Atha_AT4G40030.2	29	160	Histone	PF00125.24	3.4e-54
Nvec_NVE18842	1	132	Histone	PF00125.24	3.3e-54
Azfi_s0079.g038413	71	202	Histone	PF00125.24	3.2e-54
Crei_PNW81893	1	131	Histone	PF00125.24	3.9e-54
Ptyfla_pfl_40v0_9_20150316_1g22942.t1	1	132	Histone	PF00125.24	3.7e-54
Nk52_evm1s269	1	132	Histone	PF00125.24	3.8e-54
Acoe_PIA53454.1	29	160	Histone	PF00125.24	3.9e-54
Mbre_EDQ85965	1	132	Histone	PF00125.24	3.8e-54
Mbre_EDQ88095	1	132	Histone	PF00125.24	3.8e-54
Mbre_EDQ89349	1	132	Histone	PF00125.24	3.8e-54
Aurlim_137653	1	132	Histone	PF00125.24	4e-54
Nk52_evm28s1401	1	132	Histone	PF00125.24	4.1e-54
Pfal_CAG24994	1	132	Histone	PF00125.24	4.1e-54
Crei_PNW71302	1	131	Histone	PF00125.24	4.4e-54
Scil_scpid109349	3	134	Histone	PF00125.24	4.4e-54
Emue_0012g533a	1	132	Histone	PF00125.24	4.5e-54
Emue_0012g554a	1	132	Histone	PF00125.24	4.5e-54
Emue_0012g569a	1	132	Histone	PF00125.24	4.5e-54
Emue_0012g578a	1	132	Histone	PF00125.24	4.5e-54
Emue_0012g581a	1	132	Histone	PF00125.24	4.5e-54
Emue_0012g623a	1	132	Histone	PF00125.24	4.5e-54
Emue_0015g322a	1	132	Histone	PF00125.24	4.5e-54
Emue_0015g323a	1	132	Histone	PF00125.24	4.5e-54
Emue_0015g81a	1	132	Histone	PF00125.24	4.5e-54
Tetwil_Twilhelma_g13912.t1	1	132	Histone	PF00125.24	4.5e-54
Aurlim_85998	1	132	Histone	PF00125.24	5e-54
Mbre_EDQ91566	1	132	Histone	PF00125.24	5.1e-54
Ctel_CapteP138532	1	132	Histone	PF00125.24	5.3e-54
Pfal_CAG25345	1	132	Histone	PF00125.24	5.4e-54
Plabra_CEO95731	1	132	Histone	PF00125.24	5.5e-54
Vcar_XP_002954719.1	1	131	Histone	PF00125.24	5.5e-54
Apla_XP_022090676.1	1	132	Histone	PF00125.24	5.7e-54
Ptyfla_pfl_40v0_9_20150316_1g32280.t1	1	132	Histone	PF00125.24	6.1e-54
Cocsub_XP_005643646.1	1	132	Histone	PF00125.24	5.7e-54
Ptyfla_pfl_40v0_9_20150316_1g33465.t1	1	132	Histone	PF00125.24	6.7e-54
Esil_CBJ48892	1	132	Histone	PF00125.24	6.4e-54
Atri_ERN13271	1	132	Histone	PF00125.24	6.9e-54
Rall_EPZ34930	1	135	Histone	PF00125.24	7.3e-54
Smoe_EFJ11891	1	132	Histone	PF00125.24	7.6e-54
Aque_Aqu2.1.30847_001	92	223	Histone	PF00125.24	8.8e-54
Ulvmut_UM001_03791	1	132	Histone	PF00125.24	8.6e-54
Hsap_ENSP00000355657.2	1	132	Histone	PF00125.24	8.7e-54
Hsap_ENSP00000494070.1	1	132	Histone	PF00125.24	8.7e-54
Lgig_LotgiP176845	1	132	Histone	PF00125.24	8.7e-54
Chocri_XP_005710238.1	1	132	Histone	PF00125.24	8.9e-54
Nvec_NVE24359	1	132	Histone	PF00125.24	9.1e-54
Chocri_XP_005711872.1	1	132	Histone	PF00125.24	9.3e-54
Gonavo_comp63997_c0_seq1_6_ORF4_221	86	217	Histone	PF00125.24	1.4e-53
Mlei_ML0135_g12_t1	1	132	Histone	PF00125.24	1.1e-53
Azfi_s0201.g057556	183	314	Histone	PF00125.24	9.9e-54
Drer_ENSDARP00000067896.1	1	132	Histone	PF00125.24	1.1e-53
Drer_ENSDARP00000126796.1	1	132	Histone	PF00125.24	1.1e-53
Drer_ENSDARP00000136534.2	1	132	Histone	PF00125.24	1.1e-53
Drer_ENSDARP00000148343.1	1	132	Histone	PF00125.24	1.1e-53
Drer_ENSDARP00000150137.1	1	132	Histone	PF00125.24	1.1e-53
Drer_ENSDARP00000154015.1	1	132	Histone	PF00125.24	1.1e-53
Drer_ENSDARP00000155745.1	1	132	Histone	PF00125.24	1.1e-53
Ehux_EOD22945	1	132	Histone	PF00125.24	1.9e-53
Alblai_CCA15304	1	132	Histone	PF00125.24	1.2e-53
Vitbra_CEM25384.1	1	132	Histone	PF00125.24	1.2e-53
Spur_XP_030831293.1	1	132	Histone	PF00125.24	1.3e-53
Aano_EGB03692	1	132	Histone	PF00125.24	1.3e-53
Apla_XP_022082253.1	1	132	Histone	PF00125.24	1.4e-53
Ptyfla_pfl_40v0_9_20150316_1g22933.t1	1	132	Histone	PF00125.24	1.4e-53
Cvel_20077.t1-p1	1	132	Histone	PF00125.24	1.4e-53
Ctel_CapteP90093	1	132	Histone	PF00125.24	1.5e-53
Amobb2_AMBB2_05074.mRNA.1	1	133	Histone	PF00125.24	1.5e-53
Exapal_XP_020893576.1	1	132	Histone	PF00125.24	1.5e-53
Sbic_OQU92483	125	256	Histone	PF00125.24	1.4e-53
Manpla_Gene.630	37	168	Histone	PF00125.24	2.2e-53
Sappar_KDO17733	1	131	Histone	PF00125.24	1.7e-53
Acoe_PIA52035.1	156	287	Histone	PF00125.24	1.8e-53
Ptyfla_pfl_40v0_9_20150316_1g22936.t1	34	163	Histone	PF00125.24	2.3e-53
Ngad_EWM25200	90	221	Histone	PF00125.24	2.5e-53
Porumb_OSX80298.1	1	132	Histone	PF00125.24	2.2e-53
Fabtro_Gene.1127	25	156	Histone	PF00125.24	2.4e-53
Falb_KCV68606	1	132	Histone	PF00125.24	2.5e-53
Plabra_CEO98532	1	132	Histone	PF00125.24	2.6e-53
Klenit_GAQ88311.1	1	132	Histone	PF00125.24	2.6e-53
Mcir_OAD00957	1	132	Histone	PF00125.24	2.7e-53
Pbla_XP_018286972.1	1	132	Histone	PF00125.24	2.7e-53
Rhidel_EIE79225	1	132	Histone	PF00125.24	2.7e-53
Nutlon_comp18383_c0_seq1.p3	7	138	Histone	PF00125.24	2.7e-53
Plebac_Pbla_mRNA_12613	1	132	Histone	PF00125.24	2.7e-53
Cscu_XP_023211338.1	1	132	Histone	PF00125.24	2.9e-53
Spun_KNC95973	1	132	Histone	PF00125.24	3.1e-53
Meteor_CRO19MET_NODE_11236.p2	2	133	Histone	PF00125.24	3.4e-53
Porumb_OSX70171.1	1	131	Histone	PF00125.24	3.7e-53
Gracho_PXF48546.1	1	132	Histone	PF00125.24	3.8e-53
Caulen_g3403.t1	1	132	Histone	PF00125.24	4e-53
Amobb2_AMBB2_08451.mRNA.1	1	134	Histone	PF00125.24	4.4e-53
Hetalb_XP_020435448.1	1	131	Histone	PF00125.24	4.8e-53
Spimul_8487_TR4455_c0_g1	1	132	Histone	PF00125.24	5.2e-53
Rall_EPZ32225	1	134	Histone	PF00125.24	5.3e-53
Ngad_EWM24685	1	132	Histone	PF00125.24	5.4e-53
Pbla_XP_018294765.1	1	132	Histone	PF00125.24	6.4e-53
Plebac_Pbla_mRNA_4573	1	132	Histone	PF00125.24	6.5e-53
Ptyfla_pfl_40v0_9_20150316_1g22938.t1	1	129	Histone	PF00125.24	7.3e-53
Pbla_XP_018291084.1	1	132	Histone	PF00125.24	7.1e-53
Plebac_Pbla_mRNA_8871	1	132	Histone	PF00125.24	7.2e-53
Gpro_KXS13515	1	132	Histone	PF00125.24	6.7e-53
Amac_KNE60951	1	132	Histone	PF00125.24	6.8e-53
Cowc_KJE96932	1	132	Histone	PF00125.24	6.9e-53
Sappar_KDO24570	1	132	Histone	PF00125.24	6.9e-53
Rirr_GBC26265	1	132	Histone	PF00125.24	7.1e-53
Cavfas_EGG13659	1	133	Histone	PF00125.24	7.1e-53
Bden_EGF78877	1	132	Histone	PF00125.24	7.3e-53
Pisp_OUM63886.1	1	132	Histone	PF00125.24	7.3e-53
Spun_KNC96050	1	132	Histone	PF00125.24	7.3e-53
Amac_KNE69927	1	132	Histone	PF00125.24	7.5e-53
Umbram_171390	1	132	Histone	PF00125.24	8.2e-53
Ptyfla_pfl_40v0_9_20150316_1g20750.t1	1	129	Histone	PF00125.24	8.7e-53
Caulen_g7257.t1	761	892	Histone	PF00125.24	7.5e-53
Cowc_KJE90506	1	132	Histone	PF00125.24	9e-53
Cowc_KJE91165	1	132	Histone	PF00125.24	9e-53
Spimul_4185_TR2093_c0_g6	13	147	Histone	PF00125.24	1e-52
Spom_SPAC1834.04.1_pep	1	132	Histone	PF00125.24	1e-52
Spom_SPBC1105.11c.1_pep	1	132	Histone	PF00125.24	1e-52
Spom_SPBC8D2.04.1_pep	1	132	Histone	PF00125.24	1e-52
Spimul_4182_TR2093_c0_g3	17	151	Histone	PF00125.24	1.2e-52
Spimul_4187_TR2093_c0_g8	18	152	Histone	PF00125.24	1.2e-52
Spis_XP_022784137_1	1	132	Histone	PF00125.24	1.3e-52
Lcom_lcpid181078	1	132	Histone	PF00125.24	1.5e-52
Pinf_PITG_06950T0	48	175	Histone	PF00125.24	2e-52
Tmel_CAZ83100	1	132	Histone	PF00125.24	1.5e-52
Mcir_OAC98791	1	132	Histone	PF00125.24	1.6e-52
Pbla_XP_018289395.1	1	132	Histone	PF00125.24	1.6e-52
Rhidel_EIE82544	1	132	Histone	PF00125.24	1.6e-52
Bnat_JGI_V11_49481	1	132	Histone	PF00125.24	1.6e-52
Plebac_Pbla_mRNA_10421	1	132	Histone	PF00125.24	1.6e-52
Concor_KXN73427	1	132	Histone	PF00125.24	1.7e-52
Morelo_OAQ25420	1	132	Histone	PF00125.24	1.7e-52
Hsap_ENSP00000339835.3	1	131	Histone	PF00125.24	1.9e-52
Cvel_22756.t1-p1	1	132	Histone	PF00125.24	2.1e-52
