ERX556101.60	ERX556101.60		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556119.13	ERX556119.13		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556119.17	ERX556119.17		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556121.51	ERX556121.51		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556127.13	ERX556127.13		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556127.7	ERX556127.7		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556127.9	ERX556127.9		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556299.34	ERX556299.34		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX556340.12	ERX556340.12		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX633348.16	ERX633348.16		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX633354.2	ERX633354.2		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX633354.21	ERX633354.21		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX633355.23	ERX633355.23		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX633356.9	ERX633356.9		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
ERX943717.70	ERX943717.70		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX514547.24	SRX514547.24		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX514547.36	SRX514547.36		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX514547.41	SRX514547.41		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX672316.10	SRX672316.10		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802073.32	SRX802073.32		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802074.38	SRX802074.38		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802076.42	SRX802076.42		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802076.50	SRX802076.50		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802143.45	SRX802143.45		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802143.75	SRX802143.75		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX802189.59	SRX802189.59		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX803008.7	SRX803008.7		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX871251.15	SRX871251.15		Late_Phycodnaviridae_clade_1	Late_Phycodnaviridae					Viruses
SRX272783.128	SRX272783.128		Late_Phycodnaviridae_clade_2	Late_Phycodnaviridae					Viruses
SRX327520.45	SRX327520.45		Late_Phycodnaviridae_clade_2	Late_Phycodnaviridae					Viruses
ERX552261.44	ERX552261.44		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
ERX552270.64	ERX552270.64		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
ERX555907.31	ERX555907.31		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
ERX555907.69	ERX555907.69		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
ERX555967.39	ERX555967.39		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
SRX802077.116	SRX802077.116		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
SRX802202.141	SRX802202.141		Late_Phycodnaviridae_clade_3	Late_Phycodnaviridae					Viruses
ERX552270.119	ERX552270.119		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX552274.3	ERX552274.3		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX552283.9	ERX552283.9		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX555917.66	ERX555917.66		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX555919.35	ERX555919.35		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX556005.53	ERX556005.53		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX556005.59	ERX556005.59		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX556017.11	ERX556017.11		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX556034.5	ERX556034.5		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX556101.28	ERX556101.28		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX556101.9	ERX556101.9		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX633347.21	ERX633347.21		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
SRX802077.163	SRX802077.163		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
SRX802143.131	SRX802143.131		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
SRX802202.135	SRX802202.135		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
SRX802202.24	SRX802202.24		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
SRX802963.53	SRX802963.53		Late_Phycodnaviridae_clade_4	Late_Phycodnaviridae					Viruses
ERX552270.7	ERX552270.7		Late_Phycodnaviridae_clade_5	Late_Phycodnaviridae					Viruses
ERX552270.8	ERX552270.8		Late_Phycodnaviridae_clade_5	Late_Phycodnaviridae					Viruses
ERX552270.50	ERX552270.50		Late_Phycodnaviridae_clade_6	Late_Phycodnaviridae					Viruses
SRX802077.154	SRX802077.154		Marseilleviridae_clade_1	Marseilleviridae					Viruses
ERX288947.1	ERX288947.1		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX288947.11	ERX288947.11		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX288947.59	ERX288947.59		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX288965.16	ERX288965.16		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX288973.1	ERX288973.1		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX288975.8	ERX288975.8		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX289005.28	ERX289005.28		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX289005.60	ERX289005.60		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552243.80	ERX552243.80		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552243.92	ERX552243.92		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552244.9	ERX552244.9		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552246.27	ERX552246.27		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552252.1	ERX552252.1		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552254.32	ERX552254.32		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552254.5	ERX552254.5		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552255.28	ERX552255.28		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552255.49	ERX552255.49		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552256.4	ERX552256.4		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552256.7	ERX552256.7		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552257.75	ERX552257.75		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.100	ERX552270.100		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.106	ERX552270.106		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.108	ERX552270.108		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.110	ERX552270.110		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.114	ERX552270.114		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.24	ERX552270.24		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.27	ERX552270.27		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.51	ERX552270.51		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.52	ERX552270.52		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.55	ERX552270.55		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.62	ERX552270.62		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.65	ERX552270.65		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.73	ERX552270.73		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.74	ERX552270.74		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.86	ERX552270.86		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.87	ERX552270.87		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552270.94	ERX552270.94		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552274.21	ERX552274.21		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552274.30	ERX552274.30		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552274.5	ERX552274.5		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552274.9	ERX552274.9		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552283.5	ERX552283.5		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552288.111	ERX552288.111		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552288.39	ERX552288.39		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552288.95	ERX552288.95		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552290.18	ERX552290.18		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552292.53	ERX552292.53		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552296.13	ERX552296.13		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552296.3	ERX552296.3		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552296.31	ERX552296.31		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552296.34	ERX552296.34		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552296.45	ERX552296.45		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552296.8	ERX552296.8		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552297.51	ERX552297.51		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552297.80	ERX552297.80		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552298.27	ERX552298.27		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552300.47	ERX552300.47		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552302.25	ERX552302.25		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552302.42	ERX552302.42		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX552302.47	ERX552302.47		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555907.46	ERX555907.46		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555913.6	ERX555913.6		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555913.65	ERX555913.65		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555926.27	ERX555926.27		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555926.39	ERX555926.39		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555933.22	ERX555933.22		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555943.12	ERX555943.12		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555943.14	ERX555943.14		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555943.9	ERX555943.9		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555951.10	ERX555951.10		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555954.29	ERX555954.29		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555963.29	ERX555963.29		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555964.34	ERX555964.34		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.10	ERX555965.10		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.20	ERX555965.20		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.48	ERX555965.48		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.5	ERX555965.5		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.52	ERX555965.52		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.56	ERX555965.56		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555965.60	ERX555965.60		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555967.26	ERX555967.26		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555967.81	ERX555967.81		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555967.90	ERX555967.90		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555978.8	ERX555978.8		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555988.97	ERX555988.97		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555997.23	ERX555997.23		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555997.4	ERX555997.4		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX555997.5	ERX555997.5		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556003.31	ERX556003.31		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556007.6	ERX556007.6		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556009.10	ERX556009.10		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556009.6	ERX556009.6		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556009.7	ERX556009.7		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556019.13	ERX556019.13		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556019.45	ERX556019.45		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556022.14	ERX556022.14		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556022.4	ERX556022.4		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556028.57	ERX556028.57		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556028.70	ERX556028.70		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556031.10	ERX556031.10		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556031.42	ERX556031.42		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556032.62	ERX556032.62		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556037.19	ERX556037.19		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556037.23	ERX556037.23		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556037.25	ERX556037.25		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556045.12	ERX556045.12		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556049.12	ERX556049.12		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556054.14	ERX556054.14		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556054.25	ERX556054.25		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556058.18	ERX556058.18		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556068.30	ERX556068.30		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556088.18	ERX556088.18		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556088.21	ERX556088.21		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556101.13	ERX556101.13		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556106.20	ERX556106.20		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX556127.29	ERX556127.29		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX633355.15	ERX633355.15		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX633356.44	ERX633356.44		Mimiviridae_clade_1	Mimiviridae					Viruses
ERX943721.3	ERX943721.3		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX327520.18	SRX327520.18		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX327520.258	SRX327520.258		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX327520.410	SRX327520.410		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.16	SRX331703.16		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.17	SRX331703.17		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.27	SRX331703.27		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.34	SRX331703.34		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.39	SRX331703.39		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.43	SRX331703.43		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331703.48	SRX331703.48		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331950.13	SRX331950.13		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331950.15	SRX331950.15		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331950.31	SRX331950.31		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331950.43	SRX331950.43		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331950.6	SRX331950.6		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX331965.24	SRX331965.24		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX474032.22	SRX474032.22		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX474032.80	SRX474032.80		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.110	SRX802073.110		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.139	SRX802073.139		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.18	SRX802073.18		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.23	SRX802073.23		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.50	SRX802073.50		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.53	SRX802073.53		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.61	SRX802073.61		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.68	SRX802073.68		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.70	SRX802073.70		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.74	SRX802073.74		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802073.99	SRX802073.99		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802074.42	SRX802074.42		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802075.4	SRX802075.4		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802076.68	SRX802076.68		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.111	SRX802077.111		Mimiviridae_clade_1	Mimiviridae					Viruses
SRX802077.118	SRX802077.118		Mimiviridae_clade_1	Mimiviridae					Viruses
