gene	orthogroup	orthologous_to	family	architecture
Otau_XP_003078017.2	PHD.HG5.2:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4		PHD	PWWP PHD HMG_box SAND PHD_2 zf-HC5HC2H_2 zf-CW SET
Pinf_PITG_17767T0	PHD.HG5.4:KMT2A/KMT2B/KMT2C/KMT2D	islike:KMT2A/KMT2B/KMT2C/KMT2D	PHD	PHD zf-CW zf-CW zf-CW
Otau_XP_003078017.2	PWWP.HG1.0:like:AC098650.1/BRD1/BRPF1/BRPF3/DNMT3A/DNMT3B/GLYR1/HDGFL1/HDGFL2/HDGFL3/MBD5/MSH6/NSD1/NSD2/NSD3/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2/ZMYND8/ZMYND11:likeclu:2/3/8/14/17/18/22		PWWP	PWWP PHD HMG_box SAND PHD_2 zf-HC5HC2H_2 zf-CW SET
Crei_PNW75707	PWWP.HG1.1:like:AC098650.1/BRD1/BRPF1/BRPF3/DNMT3A/DNMT3B/GLYR1/HDGFL1/HDGFL2/HDGFL3/MBD5/MSH6/NSD1/NSD2/NSD3/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2/ZMYND8/ZMYND11:likeclu:2/3/8/14/17/18/22		PWWP	zf-CW PWWP SNF2_N Helicase_C
Vcar_XP_002950874.1	PWWP.HG1.1:like:AC098650.1/BRD1/BRPF1/BRPF3/DNMT3A/DNMT3B/GLYR1/HDGFL1/HDGFL2/HDGFL3/MBD5/MSH6/NSD1/NSD2/NSD3/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2/ZMYND8/ZMYND11:likeclu:2/3/8/14/17/18/22		PWWP	zf-CW PWWP SNF2_N Helicase_C
Caulen_g2845.t1	PWWP.HG1.5:like:AC098650.1/BRD1/BRPF1/BRPF3/GLYR1/HDGFL1/HDGFL2/HDGFL3/MBD5/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2/ZMYND8/ZMYND11:likeclu:8/14/17/18/22		PWWP	zf-CW PWWP Chromo
Cgig_EKC30603	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Notgen_g25184.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Lgig_LotgiP238097	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP
Nvec_NVE23560	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Tetwil_Twilhelma_g18967.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP
Notgen_g39726.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Mlei_ML0925_g4_t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Linana_g25755.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Morvir_scaffold208.g24.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP Exo_endo_phos_2 RVT_1
Exapal_XP_028515004.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Adig_XP_015756570.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Ctel_CapteP189024	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Auraur_scaffold770.g1.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Lcom_lcpid31873	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Ocar_g5379.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP
Bralan_BL20754_cuf2	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Clyhem_TCONS_00022102-protein	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Ctel_CapteP198746	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Apla_XP_022102335.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Spur_XP_030834902.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Tetwil_Twilhelma_g24595.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Notgen_g30356.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Auraur_scaffold755.g1.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Apla_XP_022100664.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Apla_XP_022102336.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Scil_scpid30656	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Spis_XP_022789795_1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Hsap_ENSP00000489994.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP
Aque_Aqu2.1.23474_001	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Phoaus_g7967.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Clyhem_TCONS_00071056-protein	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Lpol_XP_022254787.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Tetwil_Twilhelma_g24595.t2	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Spis_XP_022789287_1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Spur_XP_030843304.1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Phoaus_g8543.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP ARID
Lcom_lcpid107144	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Emue_0008g831a	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Aque_Aqu2.1.43707_001	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP
Hsap_ENSP00000373278.2	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW2	PWWP	zf-CW PWWP
Morvir_scaffold108.g53.t1	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Sman_Smp_154860.1_pep	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	AC098650.1/ZCWPW1/ZCWPW2	PWWP	zf-CW PWWP
Hsap_ENSP00000381109.2	PWWP.HG1.8:AC098650.1/GLYR1/HDGFL1/HDGFL2/HDGFL3/MSH6/PSIP1/PWWP2A/PWWP2B/PWWP3B/ZCWPW1/ZCWPW2	ZCWPW1	PWWP	zf-CW PWWP
Gthe_EKX55001	PWWP.HG1.11:like:BRD1/BRPF1/BRPF3:likeclu:14		PWWP	zf-CW PWWP TFIIS_M SPOC
Mpus_XP_003058155.1	PWWP.HG1.19:like:BRD1/BRPF1/BRPF3:likeclu:14		PWWP	PWWP zf-CW
Otau_XP_003078017.2	SET.HG3.15:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:21/22		SET	PWWP PHD HMG_box SAND PHD_2 zf-HC5HC2H_2 zf-CW SET
Phatri_Phatr3_J44935.p1	SET.HG4.3:like:KMT2E/SETD5:likeclu:5		SET	SET zf-CW
Coka_g11223.t1	SET.HG4.3:like:KMT2E/SETD5:likeclu:5		SET	SET zf-CW
Otau_XP_022839927.1	SET.HG4.3:like:KMT2E/SETD5:likeclu:5		SET	zf-CW zf-CW SET
Aplker_99154	SET.HG4.3:like:KMT2E/SETD5:likeclu:5		SET	Bromodomain SET zf-CW
Tpse_EED92469	SET.HG4.3:like:KMT2E/SETD5:likeclu:5		SET	SET zf-CW Homeobox_KN Homeobox_KN
Esil_CBN77807	SET.HG4.3:like:KMT2E/SETD5:likeclu:5		SET	SET zf-CW TPR_12
Chrtob_KOO25319.1	SET.HG4.5:KMT2E/SETD5	KMT2E/SETD5	SET	SET zf-CW
Otau_XP_022840487.1	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Klenit_GAQ87738.1	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET SRI
Sphfal_Sphfalx05G081800.1.p	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Mgut_XP_012853357.1	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Azfi_s0037.g025856	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Sacu_v1.1_s0019.g007788	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Sbic_EES06952	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Ppat_Pp3c1_33770V3.12	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Marpol_PTQ27569	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Ulvmut_UM003_02701	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Sacu_v1.1_s0124.g021623	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Smoe_EFJ16223	SET.HG4.11:SETD2	SETD2	SET	ATP11 zf-CW AWS SET
Azfi_s0012.g013026	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Crei_PNW78859	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Atha_AT1G77300.1	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Atri_ERN08747	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Sphfal_Sphfalx08G078700.1.p	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Ppat_Pp3c2_12540V3.1	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Bdis_KQJ99871	SET.HG4.11:SETD2	SETD2	SET	zf-CW AWS SET
Ehux_EOD11907	SIR2.HG2.1:SIRT4/SIRT5	islike:SIRT4/SIRT5	SIR2	SIR2 zf-CW
Aano_EGB08412	SNF2_N.HG10.1:SHPRH	islike:SHPRH	SNF2_N	SNF2_N zf-CW Helicase_C
Sacu_v1.1_s0013.g005901	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box-like SNF2_N zf-CW Helicase_C
Vcar_XP_002953194.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW
Acoe_PIA48159.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW
Klenit_GAQ89141.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW Helicase_C
Azfi_s0027.g023548	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box-like SNF2_N zf-CW Helicase_C
Mgut_XP_012836420.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW Helicase_C
Marpol_PTQ37206	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box-like SNF2_N zf-CW Helicase_C
Atha_AT3G54460.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW Helicase_C
Acoe_PIA48161.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW Helicase_C
Crei_PNW83305	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW
Smoe_EFJ15867	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box-like SNF2_N zf-CW Helicase_C
Sbic_KXG34126	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW Helicase_C
Atri_ERN16230	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW
Cvar_XP_005844801.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW
Ppat_Pp3c16_14340V3.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW Helicase_C
Smoe_EFJ32992	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box-like SNF2_N zf-CW Helicase_C
Chabra_GBG65906	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box-like SNF2_N zf-CW Helicase_C
Cocsub_XP_005646341.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW SNF2_N Helicase_C
Sphfal_Sphfalx10G091300.1.p	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW Helicase_C
Bdis_KQK11493	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	F-box SNF2_N zf-CW Helicase_C
Mpus_XP_003054815.1	SNF2_N.HG1.4:like:HLTF/TTF2:likeclu:18/26		SNF2_N	SNF2_N zf-CW
Otau_XP_022840135.1	SNF2_N.HG2.15:like:SMARCA1/SMARCA5:likeclu:10		SNF2_N	SNF2_N Helicase_C zf-CW
Crei_PNW75707	SNF2_N.HG4.2:like:CHD1/CHD2:likeclu:6		SNF2_N	zf-CW PWWP SNF2_N Helicase_C
Vcar_XP_002950874.1	SNF2_N.HG4.2:like:CHD1/CHD2:likeclu:6		SNF2_N	zf-CW PWWP SNF2_N Helicase_C
Tpse_EED89286	SNF2_N.HG5.2:RAD54L2	RAD54L2	SNF2_N	SNF2_N Helicase_C zf-CW
Plabra_CEP01278	SNF2_N.HG8.1:CHD6/CHD7/CHD8/CHD9	islike:CHD6/CHD7/CHD8/CHD9	SNF2_N	zf-CW Chromo SNF2_N Helicase_C
Helrob_HelroP190449	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Lpol_XP_022252437.1	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Skow_XP_006825544.1	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Apla_XP_022088783.1	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Cint_ENSCINP00000014786.3	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Phoaus_g9610.t1	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM
Clyhem_TCONS_00019650-protein	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Bralan_BL07876_evm0	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Adig_XP_015752864.1	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM SWIRM Amino_oxidase
Nvec_NVE17156	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Mlei_ML0953_g11_t1	SWIRM.HG3.0:KDM1A	islike:KDM1A	SWIRM	zf-CW SWIRM Amino_oxidase
Crei_PNW81038	zf-CW.HG1.0:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW
Vcar_XP_002951715.1	zf-CW.HG1.0:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW
Bnat_JGI_V11_66119	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW ARID
Chrtob_KOO32640.1	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CXXC zf-CW
Strcul_EPY15457	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW
Vitbra_CEM21197.1	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW zf-CW zf-CW
Cocsub_XP_005649547.1	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	TBP-binding DUF3591 zf-CCHC_6 Bromodomain zf-CW
Vcar_XP_002955823.1	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	DUF4033 zf-CW
Ehux_EOD41034	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW
Vitbra_CEM38392.1	zf-CW.HG1.1:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW Hist_deacetyl
Gthe_EKX55001	zf-CW.HG1.2:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW PWWP TFIIS_M SPOC
Diprot_Gene.24974	zf-CW.HG1.2:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	JmjN JmjC zf-CW
Gonavo_comp40205_c0_seq1_6_ORF18_539	zf-CW.HG1.2:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	JmjN JmjC zf-CW zf-CW
Chrtob_KOO25319.1	zf-CW.HG1.2:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	SET zf-CW
Phatri_Phatr3_J43179.p1	zf-CW.HG1.3:like:AC098650.1/KDM1B/MORC1/MORC2/MORC3/MORC4/ZCWPW1/ZCWPW2:likeclu:14/16/17/18		zf-CW	zf-CW zf-CW
