gene	orthogroup	orthologous_to	family	architecture
Cang_ORZ39360	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Rirr_GBC53590	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sbic_KXG25529	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Diprot_Gene.10425	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Mpus_XP_003055390.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sman_Smp_212220.1_pep	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Ulvmut_UM030_00201	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ccin_EAU88389	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Auraur_scaffold318.g2.t3	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Linana_g30304.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106 ATG27
Ramvar_GAU95532.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Schagg_61718	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ptet_CAK60914	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Mbre_EDQ90301	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Rtt106
Maljak_MALJA_15142.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sarc_Sarc4_g30479T	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Morvir_scaffold47.g176.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Ppat_Pp3c13_15990V3.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Auraur_scaffold318.g2.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Phatri_Phatr3_J18239.p1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ngru_EFC41568	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Notgen_g6483.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Eimten_CDJ38732	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Aque_Aqu2.1.37890_001	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tgon_TGME49_221670-t26_1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Amobb2_AMBB2_08001.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Retfil_ETO34005	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Oxytri_EJY83465	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Oxytri_EJY83408	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ttra_KNC56189	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Chocri_XP_005711361.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sacu_v1.1_s0124.g021592	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sbic_KXG37201	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Esil_CBJ48313	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Aplker_72398	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Adig_XP_015778637.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Gracho_PXF42592.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Bdis_KQK21282	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Amac_KNE55111	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Skow_XP_002733005.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Spis_XP_022794768_1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Bdis_KQJ86806	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Hsap_ENSP00000216297.2	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tadh_P18255	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Acas_ELR19917	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cavfas_EGG20843	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Meteor_CRO19MET_NODE_1643.p1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Morelo_OAQ33302	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Maljak_MALJA_04666.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Rall_EPZ34080	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Aurlim_38931	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Dmel_FBpp0072743	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Rigram_Gene.19619	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cmer_CMS358CT	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Nvec_NVE13787	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Pbla_XP_018287076.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Spun_KNC97903	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Umbram_217392	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Lcom_lcpid28005	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sappar_KDO29493	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Mgut_XP_012835888.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Malcal_MALCA_08757.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Marpol_PTQ49489	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Spur_XP_030831419.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tielac_KYQ92358	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cscu_XP_023213721.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Gefoke_MALSP_01823.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Spom_SPBP8B7.19.1_pep	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cfra_CFRG0782T1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Gpro_KXS15107	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Umay_KIS66580	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ptet_CAK83841	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tpse_EED92313	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Vcar_XP_002955705.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106 Abhydro_lipase
Porumb_OSX75937.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Porpur_KAA8495563.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Lpol_XP_013776943.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ptet_CAK57463	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cgig_EKC29643	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Atri_ERM97861	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Coka_g5573.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106 Ank_2
Bnat_JGI_V11_84833	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Pygbif_GCRY01003682.1.p1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ngad_EWM30360	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Concor_KXN73281	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tcas_XP_972477.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Acoe_PIA37977.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sros_EGD75018	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Caulen_g2426.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Mgut_XP_012859031.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Crei_PNW76311	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tmel_CAZ80542	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Nk52_evm24s675	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ctel_CapteP155000	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Helrob_HelroP193835	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cvel_21555.t1-p1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Hetalb_XP_020438888.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Bremin_symbB.v1.2.001474.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Cocsub_XP_005647797.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ddis_EAL66198	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Smoe_EFJ08291	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Vitbra_CEM04056.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Aano_EGB04544	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Cowc_KJE97150	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Sphfal_Sphfalx02G113400.1.p	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Exapal_XP_020911009.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Bdis_KQK21280	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Nutlon_comp19798_c0_seq1.p1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Ncra_EAA32294	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Amac_KNE56776	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Lgig_LotgiP124718	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Ihof_evm4s544	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Hydvul_Sc4wPfr_39.g20468.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Atri_ERN15830	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Atha_AT4G10670.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Emue_0018g834a	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Perkma_EER20308	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Honfer_GBG27947	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Linana_g23566.t1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106 ATG27
Clyhem_TCONS_00021341-protein	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cvar_XP_005850785.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Apla_XP_022082378.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Plafun_PRP76098	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Mcir_OAD04082	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Emul_CDS43613.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Coerev_PIA19017.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Scer_YGL207W	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Scil_scpid27997	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Chrtob_KOO29846.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Rhidel_EIE81524	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Clim_evm107s134	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Acoe_PIA25218.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cneo_AAW42200	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Klenit_GAQ87220.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Carmem_2810.p1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	SPT16 Rtt106
Recame_RECAM_19991.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Strcul_EPY22325	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Lmaj_CBZ12333	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Strcul_EPY27821	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Andgod_ANDGO_05424.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tvag_XP_001325321.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Tcru_EAN82045	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	Peptidase_M24 SPT16 Rtt106
Secula_SECUL_02893.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Jakbah_JAKBA_08017.mRNA.1	Rtt106.HG2.0:SUPT16H	SUPT16H	Rtt106	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Bodsal_CUG88658.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	Peptidase_M24 SPT16 Rtt106
Chocri_XP_005711361.1	SPT16.HG1.0:SUPT16H	islike:SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Hsap_ENSP00000216297.2	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Maljak_MALJA_15142.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Klenit_GAQ87220.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Rall_EPZ34080	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Cint_ENSCINP00000006432.3	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Bden_EGF81416	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Tmel_CAZ80542	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Gthe_EKX36655	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16
Pisp_OUM59449.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Phakir_PHAKIR_17309.mRNA.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16
Atri_ERN15830	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	SPT16 Rtt106
Sacu_v1.1_s0124.g021592	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Falb_KCV71854	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	Peptidase_M24 SPT16 Rtt106
Atha_AT4G10710.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
Chabra_GBG67251	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	Peptidase_M24 SPT16 Rtt106
Skow_XP_002733005.1	SPT16.HG1.0:SUPT16H	SUPT16H	SPT16	FACT-Spt16_Nlob Peptidase_M24 SPT16 Rtt106
