i	j	weight
Acetyltransf_1	DAO	1
Acetyltransf_1	DDE_1	1
Acetyltransf_1	DDE_3	1
Acetyltransf_1	DED	1
Acetyltransf_1	DER1	1
Acetyltransf_1	DHC_N1	1
Acetyltransf_1	DHC_N2	1
Acetyltransf_1	DHHA2	1
Acetyltransf_1	DNA_methylase	1
Acetyltransf_1	DNA_mis_repair	1
Acetyltransf_1	DTW	1
Acetyltransf_1	DUF150	1
Acetyltransf_1	DUF150_C	1
Acetyltransf_1	DUF218	1
Acetyltransf_1	DUF294	1
Acetyltransf_1	DUF294_C	1
Acetyltransf_1	DUF3335	2
Acetyltransf_1	DUF3419	1
Acetyltransf_1	DUF5609	1
Acetyltransf_1	DUF697	1
Acetyltransf_1	DUF72	1
Acetyltransf_1	DUF818	1
Acetyltransf_1	Dala_Dala_lig_C	1
Acetyltransf_1	Death	1
Acetyltransf_1	DeoC	1
Acetyltransf_1	DinB_2	1
Acetyltransf_1	Diphthamide_syn	2
Acetyltransf_1	DnaJ	2
Acetyltransf_1	DsbD	1
Acetyltransf_1	Dynamitin	1
Acetyltransf_1	Dynein_C	1
Acetyltransf_1	Dynein_heavy	1
Acetyltransf_1	EF-hand_7	1
Acetyltransf_1	ERG4_ERG24	1
Acetyltransf_1	Enolase_C	1
Acetyltransf_1	Epimerase	2
Acetyltransf_1	FAD_binding_3	1
Acetyltransf_1	FA_desaturase	1
Acetyltransf_1	FCH	1
Acetyltransf_1	FHA	1
Acetyltransf_1	FUR	1
Acetyltransf_1	Fn3-like	1
Acetyltransf_1	GATase	1
Acetyltransf_1	GATase_6	1
Acetyltransf_1	GLTP	1
Acetyltransf_1	GNVR	1
Acetyltransf_1	GPHR_N	1
Acetyltransf_1	GSH-S_ATP	1
Acetyltransf_1	GST_C	1
Acetyltransf_1	GST_C_3	1
Acetyltransf_1	GST_N_3	2
Acetyltransf_1	GTP_EFTU	4
Acetyltransf_1	Gate	1
Acetyltransf_1	Glyco_hydro_19	1
Acetyltransf_1	Glyco_hydro_25	1
Acetyltransf_1	Glyco_hydro_3	5
Acetyltransf_1	Glyco_hydro_3_C	1
Acetyltransf_1	Glyco_transf_54	1
Acetyltransf_1	Glycos_trans_3N	2
Acetyltransf_1	Glycos_transf_3	2
Acetyltransf_1	Glyoxalase_2	1
Acetyltransf_1	GspL_C	1
Acetyltransf_1	Guanylate_cyc	3
Acetyltransf_1	HATPase_c	1
Acetyltransf_1	HMGL-like	1
Acetyltransf_1	HTH_24	1
Acetyltransf_1	HTH_27	1
Acetyltransf_1	HTH_3	1
Acetyltransf_1	Haem_degrading	1
Acetyltransf_1	Hat1_N	26
Acetyltransf_1	Helicase_RecD	1
Acetyltransf_1	Hexapep	1
Acetyltransf_1	Hexapep_2	1
Acetyltransf_1	HhH-GPD	1
Acetyltransf_1	HisG	1
Acetyltransf_1	Histidinol_dh	1
Acetyltransf_1	HlyD_D23	1
Acetyltransf_1	Hydrolase	1
Acetyltransf_1	IF-2	1
Acetyltransf_1	IF2_N	1
Acetyltransf_1	IPK	1
Acetyltransf_1	IU_nuc_hydro	2
Acetyltransf_1	Inhibitor_I29	1
Acetyltransf_1	Inositol_P	2
Acetyltransf_1	Integrase_H2C2	2
Acetyltransf_1	Iso_dh	1
Acetyltransf_1	JTB	1
Acetyltransf_1	Jas	3
Acetyltransf_1	KH_5	1
Acetyltransf_1	Kazal_2	2
Acetyltransf_1	LCM	2
Acetyltransf_1	LMWPc	1
Acetyltransf_1	LRR_6	1
Acetyltransf_1	LUC7	1
Acetyltransf_1	L_HMGIC_fpl	2
Acetyltransf_1	Lactamase_B	1
Acetyltransf_1	LeuA_dimer	1
Acetyltransf_1	Ligase_CoA_2	7
Acetyltransf_1	Lipid_DES	1
Acetyltransf_1	Lyase_1	1
Acetyltransf_1	MCM	1
Acetyltransf_1	MCM_OB	1
Acetyltransf_1	MFS_1	2
Acetyltransf_1	MIF4G	1
Acetyltransf_1	MIOX	5
Acetyltransf_1	MMR_HSR1	1
Acetyltransf_1	MMR_HSR1_Xtn	1
Acetyltransf_1	MT	1
Acetyltransf_1	MarR_2	2
Acetyltransf_1	MazG	1
Acetyltransf_1	MerR-DNA-bind	1
Acetyltransf_1	Metalloenzyme	1
Acetyltransf_1	Metallophos	1
Acetyltransf_1	Methyltr_RsmB-F	1
Acetyltransf_1	Methyltransf_11	1
Acetyltransf_1	Methyltransf_23	1
Acetyltransf_1	Methyltransf_25	2
Acetyltransf_1	Methyltransf_4	1
Acetyltransf_1	MlaC	1
Acetyltransf_1	Myosin_head	1
Acetyltransf_1	NACHT	1
Acetyltransf_1	NAD_binding_8	1
Acetyltransf_1	NAGidase	8
Acetyltransf_1	NIBRIN_BRCT_II	1
Acetyltransf_1	NTP_transf_3	1
Acetyltransf_1	NUDIX	2
Acetyltransf_1	NYD-SP28	1
Acetyltransf_1	NYD-SP28_assoc	1
Acetyltransf_1	N_methyl	1
Acetyltransf_1	Na_H_Exchanger	1
Acetyltransf_1	Nfu_N	2
Acetyltransf_1	NifU	2
Acetyltransf_1	Nitroreductase	1
Acetyltransf_1	Nucleos_tra2_C	1
Acetyltransf_1	Nucleos_tra2_N	1
Acetyltransf_1	NusA_N	1
Acetyltransf_1	OEP	1
Acetyltransf_1	Orn_Arg_deC_N	1
Acetyltransf_1	Orn_DAP_Arg_deC	1
Acetyltransf_1	OsmC	1
Acetyltransf_1	PA	1
Acetyltransf_1	PARP	2
Acetyltransf_1	PCAF_N	49
Acetyltransf_1	PG_binding_1	1
Acetyltransf_1	PH	4
Acetyltransf_1	PHD	4
Acetyltransf_1	PLATZ	1
Acetyltransf_1	PMT_2	1
Acetyltransf_1	PNP_UDP_1	2
Acetyltransf_1	PPR	1
Acetyltransf_1	PPR_2	1
Acetyltransf_1	PRO8NT	1
Acetyltransf_1	PRP4	1
Acetyltransf_1	PTR2	1
Acetyltransf_1	PYNP_C	1
Acetyltransf_1	PadR	1
Acetyltransf_1	Peptidase_C13	1
Acetyltransf_1	Peptidase_M14	1
Acetyltransf_1	Peptidase_M3	1
Acetyltransf_1	Peptidase_S9	2
Acetyltransf_1	Peptidase_S9_N	2
Acetyltransf_1	PfkB	1
Acetyltransf_1	PhoH	1
Acetyltransf_1	PhzC-PhzF	17
Acetyltransf_1	Pirin	1
Acetyltransf_1	Pirin_C	1
Acetyltransf_1	Pkinase	11
Acetyltransf_1	Pkinase_Tyr	1
Acetyltransf_1	Plug	1
Acetyltransf_1	Porin_3	1
Acetyltransf_1	Pribosyltran	1
Acetyltransf_1	Profilin	1
Acetyltransf_1	PseudoU_synth_2	1
Acetyltransf_1	Pyr_redox_2	2
Acetyltransf_1	Pyr_redox_3	1
Acetyltransf_1	Pyr_redox_dim	2
Acetyltransf_1	RF3_C	3
Acetyltransf_1	RMMBL	1
Acetyltransf_1	RNase_HII	1
Acetyltransf_1	RTT107_BRCT_5	1
Acetyltransf_1	RT_RNaseH	1
Acetyltransf_1	RT_RNaseH_2	1
Acetyltransf_1	RVT_1	1
Acetyltransf_1	Radical_SAM	164
Acetyltransf_1	Radical_SAM_C	165
Acetyltransf_1	Ras	2
Acetyltransf_1	RhoGAP	2
Acetyltransf_1	Rhodanese	1
Acetyltransf_1	Ribonuclease_T2	1
Acetyltransf_1	Ribosomal_L27	1
Acetyltransf_1	Ribosomal_S11	1
Acetyltransf_1	Ribosomal_S9	1
Acetyltransf_1	Rieske	1
Acetyltransf_1	RsmJ	1
Acetyltransf_1	S-AdoMet_synt_C	1
Acetyltransf_1	S-AdoMet_synt_M	1
Acetyltransf_1	S-AdoMet_synt_N	1
Acetyltransf_1	SBP_bac_3	2
Acetyltransf_1	SBP_bac_5	1
Acetyltransf_1	SIS	1
Acetyltransf_1	SNARE_assoc	1
Acetyltransf_1	SSF	1
Acetyltransf_1	Sacchrp_dh_C	1
Acetyltransf_1	Sacchrp_dh_NADP	1
Acetyltransf_1	Sigma70_r2	1
Acetyltransf_1	Sigma70_r3	1
Acetyltransf_1	Sigma70_r4	1
Acetyltransf_1	Snf7	1
Acetyltransf_1	SnoaL_2	2
Acetyltransf_1	Succ_CoA_lig	9
Acetyltransf_1	Sulf_transp	1
Acetyltransf_1	Sybindin	1
Acetyltransf_1	T2SSE	1
Acetyltransf_1	T2SSF	1
Acetyltransf_1	T2SSG	1
Acetyltransf_1	T2SSI	1
Acetyltransf_1	T2SSJ	1
Acetyltransf_1	T2SSK	1
Acetyltransf_1	T2SSL	1
Acetyltransf_1	T2SSM	1
Acetyltransf_1	TGS	1
Acetyltransf_1	TatD_DNase	1
Acetyltransf_1	TetR_N	1
Acetyltransf_1	Thioredoxin	1
Acetyltransf_1	Thioredoxin_7	1
Acetyltransf_1	TonB_dep_Rec	1
Acetyltransf_1	Trypsin	1
Acetyltransf_1	TsaD	2
Acetyltransf_1	Tudor-knot	1
Acetyltransf_1	U-box	1
Acetyltransf_1	UCR_Fe-S_N	2
Acetyltransf_1	UPF0004	1
Acetyltransf_1	UPF0020	1
Acetyltransf_1	UPF0262	1
Acetyltransf_1	Utp12	1
Acetyltransf_1	WD40	2
Acetyltransf_1	WSC	1
Acetyltransf_1	WW	2
Acetyltransf_1	YbjQ_1	1
Acetyltransf_1	YiiD_C	1
Acetyltransf_1	ZZ	5
Acetyltransf_1	adh_short	1
Acetyltransf_1	cobW	1
Acetyltransf_1	mTERF	1
Acetyltransf_1	rve	2
Acetyltransf_1	tRNA-synt_1	1
Acetyltransf_1	tRNA-synt_1g	1
Acetyltransf_1	tRNA_U5-meth_tr	1
Acetyltransf_1	zf-C2H2	2
Acetyltransf_1	zf-C3HC4_3	1
Acetyltransf_1	zf-CCCH	1
Acetyltransf_1	zf-RING_2	3
Acetyltransf_10	Acetyltransf_10	262
Acetyltransf_10	Acetyltransf_18	3
Acetyltransf_10	Ank_2	1
Acetyltransf_10	Ank_4	1
Acetyltransf_10	Band_7	1
Acetyltransf_10	Cupin_4	1
Acetyltransf_10	DHFR_1	1
Acetyltransf_10	DOT1	1
Acetyltransf_10	DUF489	1
Acetyltransf_10	DUF747	2
Acetyltransf_10	Flavodoxin_1	1
Acetyltransf_10	Glyoxalase	2
Acetyltransf_10	Ketoacyl-synt_C	1
Acetyltransf_10	LON_substr_bdg	1
Acetyltransf_10	Lyase_1	1
Acetyltransf_10	MCM	1
Acetyltransf_10	MCM_N	1
Acetyltransf_10	MCM_OB	1
Acetyltransf_10	MCM_lid	1
Acetyltransf_10	NIR_SIR	1
Acetyltransf_10	NIR_SIR_ferr	1
Acetyltransf_10	NUDIX	1
Acetyltransf_10	OB_Dis3	1
Acetyltransf_10	PARP	3
Acetyltransf_10	PDZ	1
Acetyltransf_10	PDZ_2	1
Acetyltransf_10	POR_N	1
Acetyltransf_10	PP-binding	1
Acetyltransf_10	PRK	1
Acetyltransf_10	PhzC-PhzF	4
Acetyltransf_10	RINGv	1
Acetyltransf_10	RNB	1
Acetyltransf_10	RNase_HII	1
Acetyltransf_10	RTT107_BRCT_5	2
Acetyltransf_10	Radical_SAM	1
Acetyltransf_10	Rrp44_CSD1	1
Acetyltransf_10	TAXi_N	1
Acetyltransf_10	TIR_2	1
Acetyltransf_10	TLD	1
Acetyltransf_10	Trypsin_2	1
Acetyltransf_10	WD40	1
Acetyltransf_10	ketoacyl-synt	1
Acetyltransf_10	tRNA_Me_trans	1
Acetyltransf_10	ubiquitin	2
Acetyltransf_10	zf-SNAP50_C	1
Acetyltransf_13	Acetyltransf_13	2
Acetyltransf_13	LIM	1
Acetyltransf_13	zf-C2H2_3	17
Acetyltransf_18	Acetyltransf_18	4
Acetyltransf_18	Acetyltransf_7	9
Acetyltransf_18	Acetyltransf_9	1
Acetyltransf_18	L_HMGIC_fpl	1
Acetyltransf_3	Acetyltransf_3	259
Acetyltransf_3	Aldedh	1
Acetyltransf_3	COX2	1
Acetyltransf_3	COX2_TM	1
Acetyltransf_3	COX3	2
Acetyltransf_3	CTP_transf_like	1
Acetyltransf_3	CoA_binding_2	5
Acetyltransf_3	CtaG_Cox11	1
Acetyltransf_3	DUF2948	1
Acetyltransf_3	EF-hand_5	1
Acetyltransf_3	EF-hand_7	1
Acetyltransf_3	FAD-oxidase_C	1
Acetyltransf_3	FAD_binding_4	1
Acetyltransf_3	FR47	1
Acetyltransf_3	FabA	1
Acetyltransf_3	GTP1_OBG	1
Acetyltransf_3	Glycos_transf_1	1
Acetyltransf_3	HHH	1
Acetyltransf_3	HhH-GPD	1
Acetyltransf_3	Histidinol_dh	1
Acetyltransf_3	IPPT	1
Acetyltransf_3	Ketoacyl-synt_C	1
Acetyltransf_3	LMWPc	1
Acetyltransf_3	Ligase_CoA_2	6
Acetyltransf_3	MMR_HSR1	1
Acetyltransf_3	Maf	1
Acetyltransf_3	Metallophos	1
Acetyltransf_3	Methyltransf_23	2
Acetyltransf_3	PALP	2
Acetyltransf_3	PDZ_2	1
Acetyltransf_3	PUA	1
Acetyltransf_3	Peptidase_M16	2
Acetyltransf_3	Peptidase_M16_C	2
Acetyltransf_3	Peptidase_M23	1
Acetyltransf_3	Peptidase_S41	1
Acetyltransf_3	Ribosomal_L21p	1
Acetyltransf_3	Ribosomal_L27	1
Acetyltransf_3	RsfS	1
Acetyltransf_3	SDF	1
Acetyltransf_3	SPOUT_MTase	1
Acetyltransf_3	SURF1	2
Acetyltransf_3	Succ_CoA_lig	7
Acetyltransf_3	TetR_C_24	1
Acetyltransf_3	TetR_N	1
Acetyltransf_3	Thr_synth_N	2
Acetyltransf_3	UPF0262	1
Acetyltransf_3	UbiA	1
Acetyltransf_3	adh_short_C2	1
Acetyltransf_3	ketoacyl-synt	1
Acetyltransf_3	zf-MYND	1
Acetyltransf_4	Acetyltransf_4	32
Acetyltransf_4	PP_kinase	1
Acetyltransf_4	PP_kinase_C	1
Acetyltransf_4	PP_kinase_C_1	1
Acetyltransf_4	PP_kinase_N	1
Acetyltransf_4	TerB	1
Acetyltransf_5	Acetyltransf_7	1
Acetyltransf_7	Acetyltransf_7	149
Acetyltransf_7	Ank_3	1
Acetyltransf_7	Bromodomain	1
Acetyltransf_7	DNA_methylase	1
Acetyltransf_7	EcsC	1
Acetyltransf_7	GYF	1
Acetyltransf_7	Ion_trans	1
Acetyltransf_7	MS_channel	1
Acetyltransf_7	Maf	1
Acetyltransf_7	NTF2	1
Acetyltransf_7	PHD	1
Acetyltransf_7	Pkinase	1
Acetyltransf_7	Ribosomal_L27	1
Acetyltransf_7	TRP_2	1
Acetyltransf_8	EF_TS	1
Acetyltransf_8	Ribosomal_S2	1
Acetyltransf_9	Acetyltransf_9	39
Acetyltransf_9	Formyl_trans_C	1
Acetyltransf_9	Formyl_trans_N	1
Acetyltransf_9	GCS2	1
Acetyltransf_9	Methyltrans_RNA	1
Acetyltransf_9	PseudoU_synth_1	1
Acetyltransf_CG	Acetyltransf_CG	14
Acyl-CoA_dh_1	Acyl-CoA_dh_M	2
Acyl-CoA_dh_1	Acyl-CoA_dh_N	2
Acyl-CoA_dh_1	Glyco_hydro_25	1
Acyl-CoA_dh_1	MerR-DNA-bind	1
Acyl-CoA_dh_1	OsmC	1
Acyl-CoA_dh_M	Acyl-CoA_dh_N	2
Acyl-CoA_dh_M	Glyco_hydro_25	1
Acyl-CoA_dh_M	MerR-DNA-bind	1
Acyl-CoA_dh_M	OsmC	1
Acyl-CoA_dh_N	Glyco_hydro_25	1
Acyl-CoA_dh_N	MerR-DNA-bind	1
Acyl-CoA_dh_N	OsmC	1
Acyltransferase	CBS	1
Acyltransferase	CN_hydrolase	1
Acyltransferase	CorC_HlyC	1
Acyltransferase	DUF150	1
Acyltransferase	DUF150_C	1
Acyltransferase	FUR	1
Acyltransferase	GTP_EFTU	1
Acyltransferase	HTH_3	1
Acyltransferase	IF-2	1
Acyltransferase	IF2_N	1
Acyltransferase	KH_5	1
Acyltransferase	Methyltransf_4	1
Acyltransferase	Nfu_N	1
Acyltransferase	NifU	1
Acyltransferase	NusA_N	1
Acyltransferase	PhoH	1
Acyltransferase	Radical_SAM	1
Acyltransferase	S-AdoMet_synt_C	1
Acyltransferase	S-AdoMet_synt_M	1
Acyltransferase	S-AdoMet_synt_N	1
Acyltransferase	TsaD	1
Acyltransferase	UPF0004	1
Aldedh	CTP_transf_like	1
Aldedh	GTP1_OBG	1
Aldedh	MMR_HSR1	1
Aldedh	PDZ_2	1
Aldedh	PUA	1
Aldedh	Peptidase_M23	1
Aldedh	Peptidase_S41	1
Aldedh	Ribosomal_L21p	1
Aldedh	Ribosomal_L27	1
Aldedh	RsfS	1
Aldedh	SPOUT_MTase	1
Aldo_ket_red	Asp_Glu_race	1
Aldo_ket_red	CN_hydrolase	1
Aldo_ket_red	Pyr_redox_3	1
Aldo_ket_red	Radical_SAM	1
Amino_oxidase	NAD_binding_8	1
Aminotran_3	BCCT	1
Aminotran_3	CBS	1
Aminotran_3	DUF294	1
Aminotran_3	DUF294_C	1
Aminotran_3	Pyr_redox_2	1
Aminotran_3	Pyr_redox_dim	1
Aminotran_3	Radical_SAM	1
Aminotran_3	SNARE_assoc	1
Aminotran_3	SSF	1
Aminotran_3	Sigma70_r2	1
Aminotran_3	Sigma70_r3	1
Aminotran_3	Sigma70_r4	1
Ank	Ank_5	1
Ank	MFS_1	1
Ank_2	Ank_3	1
Ank_2	IQ	1
Ank_2	Radical_SAM	1
Ank_2	Radical_SAM_C	1
Ank_2	Sybindin	1
Ank_2	WW	1
Ank_3	Ion_trans	1
Ank_3	Sybindin	1
Ank_3	TRP_2	1
Ank_5	MFS_1	1
Anticodon_1	DUF697	1
Anticodon_1	tRNA-synt_1	1
Antistasin	Kazal_2	2
ArfGap	MCM_OB	1
Arginase	AsnC_trans_reg	1
Arginase	HTH_24	1
Arginase	YbjQ_1	1
AsnC_trans_reg	HTH_24	1
AsnC_trans_reg	YbjQ_1	1
Asp	Pkinase	1
Asp_Glu_race	CN_hydrolase	1
Asp_Glu_race	Pyr_redox_3	1
Asp_Glu_race	Radical_SAM	1
AstE_AspA	GSH-S_ATP	1
BCCT	CBS	1
BCCT	DUF294	1
BCCT	DUF294_C	1
BPD_transp_1	PMT_2	1
BPD_transp_1	SBP_bac_3	1
Band_7	DHFR_1	1
Band_7	PDZ	1
Band_7	PDZ_2	1
Band_7	Trypsin_2	1
Beta-Casp	Lactamase_B	1
Beta-Casp	RMMBL	1
BicD	NACHT	1
Bmp	Nfu_N	1
Bmp	NifU	1
Bmp	TsaD	1
Bromodomain	CRT-like	1
Bromodomain	PCAF_N	45
Bromodomain	PHD	1
Bromodomain	Utp12	1
Bromodomain	WD40	1
Bromodomain	ZZ	1
CBS	CN_hydrolase	1
CBS	CorC_HlyC	1
CBS	DUF150	1
CBS	DUF150_C	1
CBS	DUF21	1
CBS	DUF294	1
CBS	DUF294_C	1
CBS	EFG_C	1
CBS	EFG_III	1
