gene	orthogroup	orthologous_to	family	architecture
Smoe_EFJ23133	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Atha_AT3G44530.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Plabra_CEO95775	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira Hira UQ_con
Apla_XP_022108841.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 WD40 Hira
Phatri_Phatr3_J33295.p1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Hetalb_XP_020431543.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 Hira
Acoe_PIA28330.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Mgut_XP_012837969.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Manpla_Gene.57212	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Ocar_g5096.t1	Hira.HG1.0:HIRA	HIRA	Hira	Hira
Rigram_Gene.25938	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Vcar_XP_002949315.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Secula_SECUL_08250.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 Hira
Auraur_scaffold959.g2.t1	Hira.HG1.0:HIRA	HIRA	Hira	Hira
Esil_CBN78366	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Adig_XP_015770492.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 Hira
Sbic_EER90801	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Phakir_PHAKIR_00895.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 Hira
Chabra_GBG66406	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Maljak_MALJA_18652.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 ANAPC4_WD40 Hira
Marpol_PTQ39875	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Morvir_scaffold180.g39.t1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Hduj_OQV24613.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Tetwil_Twilhelma_g5048.t2	Hira.HG1.0:HIRA	HIRA	Hira	PH BTK SH2 Pkinase_Tyr WD40 WD40 WD40 HIRA_B Hira
Exapal_XP_020908538.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira
Jaklib_JAKLI_07810.mRNA.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 Hira
Emul_CDS35985.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira
Cmer_CMP310CT	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 Hira
Phoaus_g13191.t1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Masbal_CACRSC010000056.1.p19	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Sacu_v1.1_s0023.g008819	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira Hira
Ddis_EAL69165	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Sphfal_Sphfalx02G157900.1.p	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Crei_PNW73865	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 Hira
Drer_ENSDARP00000119160.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Atri_ERN13085	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Sappar_KDO30943	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Mvib_comp11050_c0_seq1_fr6	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Scil_scpid12412	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira
Ihof_evm1s702	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Ttra_KNC51818	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 HIRA_B Hira
Clim_evm15s205	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 ANAPC4_WD40 HIRA_B Hira
Gonavo_comp46089_c0_seq1_6_ORF3_310	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Chrtob_KOO26923.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Diprot_Gene.16645	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Mpus_XP_003057853.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Oxytri_EJY65630	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 Hira
Tthe_EAR94477	Hira.HG1.0:HIRA	islike:HIRA	Hira	Hira
Emue_0163g2a	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Cgig_EKC19265	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Azfi_s0042.g026852	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Skow_XP_002732568.2	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira Peptidase_A17 Integrase_H2C2 Hira
Klenit_GAQ84586.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Sman_Smp_090070.1_pep	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira
Cfra_CFRG5038T1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Sarc_Sarc4_g5873T	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Auraur_scaffold959.g1.t1	Hira.HG1.0:HIRA	HIRA	Hira	Hira
Nvec_NVE3453	Hira.HG1.0:HIRA	HIRA	Hira	HIRA_B Hira
Acoe_PIA28331.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Emue_0010g263a	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Cvar_XP_005847117.1	Hira.HG1.0:HIRA	islike:HIRA	Hira	WD40 WD40 WD40 Hira
Tmel_CAZ85813	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira
Spun_KND00338	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 HIRA_B Hira Hira
Spom_SPBC31F10.13c.1_pep	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 PD40 HIRA_B Hira
Umay_KIS67027	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Morelo_OAQ32583	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Cneo_AAW45343	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Rhidel_EIE90920	Hira.HG1.0:HIRA	HIRA	Hira	Hira
Rirr_GBC49530	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 HIRA_B Hira
Umbram_243896	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 HIRA_B Hira
Ncra_EAA28414	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Spom_SPBC15D4.03.1_pep	Hira.HG1.0:HIRA	HIRA	Hira	WD40 Hira
Ccin_EAU82822	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 Hira
Pisp_OUM61011.1	Hira.HG1.0:HIRA	HIRA	Hira	Hira Hira
Pbla_XP_018288417.1	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 Hira
Rall_EPZ32266	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 WD40 WD40 WD40 HIRA_B Hira
Scer_YBL008W	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 HIRA_B Hira
Gpro_KXS21760	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira
Bden_EGF81401	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 HIRA_B Hira Hira
Mcir_OAD00478	Hira.HG1.0:HIRA	HIRA	Hira	WD40 WD40 WD40 WD40 WD40 HIRA_B Hira
