gene	orthogroup	orthologous_to	family	architecture
Nutlon_comp8846_c0_seq1.p1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd
Mbre_EDQ92019	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Concor_KXN66420	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd
Hetalb_XP_020429549.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Scil_scpid52412	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Pfal_CAD52414	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Amac_KNE71995	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Drer_ENSDARP00000108096.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Pinf_PITG_11170T0	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Spis_XP_022781390_1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Acas_ELR21731	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Cpar_Cpar_evm1s3089	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd
Lpol_XP_013786707.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Ancsig_Gene.21591	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Cint_ENSCINP00000016261.3	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Aque_Aqu2.1.33333_001	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Cfra_CFRG1107T1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Caulen_g5629.t1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Pygbif_GCRY01001365.1.p1	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Spom_SPAC29A4.18.1_pep	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Chocri_XP_005714608.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Spom_SPCC1672.10.1_pep	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Diprot_Gene.12799	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Pbla_XP_018286128.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Sacu_v1.1_s0091.g018762	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Falb_KCV70028	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Retfil_ETO29717	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Azfi_s0052.g031641	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Aano_EGB03311	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Dpul_EFX76181	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Mlei_ML0174_g31_t1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Coka_g6051.t1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Cang_ORZ33779	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Vitbra_CEL91949.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Ihof_evm4s288	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd Cullin ANAPC2
Jakbah_JAKBA_04518.mRNA.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd eIF2A WD40
Mgut_XP_012839791.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Smoe_EFJ05929	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40
Amac_KNE55580	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Drer_ENSDARP00000048143.5	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Scer_YEL056W	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40
Ptet_CAK94074	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Ulvmut_UM028_00451	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Otau_XP_003082166.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 ANAPC4_WD40 WD40
Schagg_80043	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Spun_KND04531	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Clim_evm44s201	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Mcir_OAD05263	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Tgon_TGME49_247250-t26_1	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40
Cvar_XP_005846967.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Phatri_Phatr3_J17948.p1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Porpur_KAA8492986.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Clyhem_TCONS_00019231-protein	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Aurlim_137853	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Sarc_Sarc4_g19873T	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd
Aplker_56371	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Ptet_CAK94084	CAF1C.HG1.1:RBBP4/RBBP7	islike:RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40
Cavfas_EGG23863	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Tielac_KYQ89529	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Chabra_GBG77620	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40
Emul_CUT99052.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Emue_0023g375a	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Plamic_ANCSI_04315.mRNA.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Coerev_PIA14039.1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40
Helrob_HelroP157495	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40
Phoaus_g10081.t1	CAF1C.HG1.1:RBBP4/RBBP7	RBBP4/RBBP7	CAF1C	CAF1C_H4-bd WD40 WD40 WD40 WD40 WD40 WD40
