gene	orthogroup	orthologous_to	family	architecture
Lpol_XP_022240054.1	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone PHD zf-MYST MOZ_SAS
Cscu_XP_023225843.1	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	PHD PHD zf-MYST MOZ_SAS
Ctel_CapteP224752	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone PHD zf-MYST MOZ_SAS
Lcom_lcpid18805	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone PHD zf-C2HC zf-MYST MOZ_SAS
Linana_g7746.t1	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone PHD zf-C2HC zf-MYST MOZ_SAS
Cgig_EKC31016	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone PHD zf-C2HC zf-MYST MOZ_SAS
Mlei_ML1046_g30_t1	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone PHD zf-MYST MOZ_SAS
Ocar_g6224.t1	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20		LinkerHistone	Linker_histone zf-MYST MOZ_SAS
Tcas_XP_970807.1	LinkerHistone.HG1.13:H1-8	H1-8	LinkerHistone	Linker_histone zf-MYST MOZ_SAS
Tcas_XP_008197080.1	LinkerHistone.HG1.13:H1-8	H1-8	LinkerHistone	Linker_histone zf-MYST MOZ_SAS
Bnat_JGI_V11_131015	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N Acetyltransf_1
Scer_YMR127C	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Pbla_XP_018293428.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Rirr_GBC35223	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST MOZ_SAS
Gpro_KXS19730	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Ncra_EAA30657	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	MOZ_SAS
Spun_KNC96419	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST MOZ_SAS
Rhidel_EIE92479	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS MOZ_SAS
Cneo_AAW47067	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST zf-MYST MOZ_SAS
Ccin_EAU93391	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST MOZ_SAS
Tetwil_Twilhelma_g10111.t1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Acetyltransf_18
Tmel_CAZ79634	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Mcir_OAD08704	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Morelo_OAQ27743	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Umay_KIS71300	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST MOZ_SAS
Umbram_223970	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Concor_KXN67496	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Emul_CDI98387.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N
Skow_NP_001171746.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N Acetyltransf_1
Tadh_P53567	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N MOZ_SAS
Recame_RECAM_15295.mRNA.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N Acetyltransf_1
Jaklib_JAKLI_07130.mRNA.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N
Mgut_XP_012831905.1	MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Hat1_N
Aplker_40995	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Gracho_PXF49349.1	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS MOZ_SAS
Porpur_KAA8495985.1	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST MOZ_SAS
Chocri_XP_005716301.1	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	Tudor-knot zf-MYST MOZ_SAS
Coerev_PIA18720.1	MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5		MOZ_SAS	zf-MYST MOZ_SAS
Carmem_4481.p1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B/KAT7	MOZ_SAS	MOZ_SAS
Mbre_EDQ92242	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B/KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Tmel_CAZ86542	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Apla_XP_022098508.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Clyhem_TCONS_00051802-protein	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Mlei_ML1046_g30_t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD zf-MYST MOZ_SAS
Lpol_XP_022246590.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Tcas_XP_015839123.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Drer_ENSDARP00000123679.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Mcir_OAD08665	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Notgen_g4912.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Amac_KNE71267	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	MOZ_SAS
Auraur_scaffold96.g35.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Emul_CUT99266.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Tadh_P55230	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Pisp_OUM68649.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	MOZ_SAS
Rhidel_EIE82572	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	PHD zf-MYST MOZ_SAS
Cang_ORZ40784	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Adig_XP_015761912.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Drer_ENSDARP00000114005.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Lgig_LotgiP110219	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Gpro_KXS18628	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Bralan_BL22788_cuf7	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Ptyfla_pfl_40v0_9_20150316_1g22231.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone MOZ_SAS
Lpol_XP_022240054.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD zf-MYST MOZ_SAS
Ptyfla_pfl_40v0_9_20150316_1g22108.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS Lectin_C
Rhidel_EIE88617	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Drer_ENSDARP00000150189.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Nvec_NVE15405	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Nvec_NVE5096	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	MOZ_SAS
Hduj_OQV24442.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B/KAT7	MOZ_SAS	PHD zf-C2HC MOZ_SAS
Phoaus_g7977.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Nk52_evm13s227	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-MYST MOZ_SAS
Lcom_lcpid18805	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD zf-C2HC zf-MYST MOZ_SAS
Lcom_lcpid108346	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	MOZ_SAS
Umay_KIS68734	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	PHD zf-MYST MOZ_SAS
Hsap_ENSP00000486595.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Emue_0005g129a	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-C2HC zf-MYST MOZ_SAS
Lcom_lcpid252039	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B	MOZ_SAS	MOZ_SAS
Scer_YBL052C	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B/KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Coerev_PIA19707.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Hydvul_Sc4wPfr_10.g18961.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Ctel_CapteP224752	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD zf-MYST MOZ_SAS
Tcas_XP_015839125.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Lpol_XP_022251268.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Drer_ENSDARP00000014581.6	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A	MOZ_SAS	PHD zf-MYST MOZ_SAS
Umbram_169230	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Hsap_ENSP00000385888.2	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A	MOZ_SAS	PHD zf-MYST MOZ_SAS
Spur_XP_030835458.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Cgig_EKC31016	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD zf-C2HC zf-MYST MOZ_SAS
Spur_XP_030835461.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Emue_0005g172a	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-C2HC zf-MYST MOZ_SAS
Cscu_XP_023220307.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Hduj_OQV15798.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Morvir_scaffold144.g16.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS MOZ_SAS
Lpol_XP_022240086.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Auraur_scaffold340.g14.t2	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Dmel_FBpp0072159	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Helrob_HelroP175687	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B/KAT7	MOZ_SAS	zf-MYST MOZ_SAS MOZ_SAS
Adig_XP_015761914.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Apla_XP_022101254.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Lgig_LotgiP135618	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Cscu_XP_023225843.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD PHD zf-MYST MOZ_SAS
Notgen_g18641.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS C2
Bralan_BL02234_cuf9	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Nvec_NVE25944	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD PHD zf-C2HC zf-MYST MOZ_SAS
Cgig_EKC41444	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	MOZ_SAS
Hydvul_Sc4wPfr_10.g18961.t2	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Amac_KNE70458	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Cneo_AAW44449	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	PHD zf-MYST MOZ_SAS
Tcas_XP_970807.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone zf-MYST MOZ_SAS
Scil_scpid56792	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-MYST MOZ_SAS
Linana_g30297.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	ENT zf-MYST MOZ_SAS
Skow_XP_006812175.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Apla_XP_022101249.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Ccin_EFI27928	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	Methyltransf_32 PHD zf-MYST MOZ_SAS
Ramvar_GAV03561.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Adig_XP_015761911.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Cscu_XP_023218411.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Helrob_HelroP73049	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Spis_XP_022788197_1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Mbre_EDQ87513	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Emul_CDI97909.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD PHD zf-MYST MOZ_SAS
Sros_EGD79725	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B/KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Tetwil_Twilhelma_g12322.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Spis_XP_022786543_1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	Linker_histone PHD zf-C2HC zf-MYST MOZ_SAS
Phoaus_g14438.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Cint_ENSCINP00000016731.3	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Tcas_XP_015838160.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Spom_SPAC17G8.13c.1_pep	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Spur_XP_030835459.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	PHD zf-MYST MOZ_SAS
Dpul_EFX89586	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	MOZ_SAS
Clyhem_TCONS_00007090-protein	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-MYST MOZ_SAS
Mvib_comp162631_c0_seq1_fr6	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Mcir_OAD04110	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Cint_ENSCINP00000006517.3	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Cgig_EKC24416	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Phoaus_g20124.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Ocar_g10128.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-MYST MOZ_SAS Histone Histone_H2A_C Macro NAP NAP Ig_3
Lpol_XP_013783186.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	PHD zf-C2HC zf-MYST MOZ_SAS
Skow_XP_006818821.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Rall_EPZ32335	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	MMR_HSR1 Septin zf-MYST MOZ_SAS
Ctel_CapteP228212	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
Morvir_scaffold13.g148.t1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Mcir_OAD06916	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT7	MOZ_SAS	zf-MYST MOZ_SAS
Hduj_OQV15815.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	islike:KAT6A/KAT6B	MOZ_SAS	zf-MYST MOZ_SAS
Tcas_XP_008197990.1	MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	KAT7	MOZ_SAS	zf-C2HC zf-MYST MOZ_SAS
