gene	orthogroup	orthologous_to	family	architecture
Bnat_JGI_V11_88957	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Styinc_Gene20487_m20487	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Spur_XP_030836450.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	RMI1_N UBA TUDOR
Alblai_CCA28165	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Lgig_LotgiP231750	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Ccin_EFI28625	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	SMN
Chrtob_KOO30025.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Bremin_symbB.v1.2.013313.t1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Amobb2_AMBB2_07459.mRNA.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	SMN
Gonavo_g18997.t1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Rall_EPZ35555	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	SMN
Phakir_PHAKIR_09901.mRNA.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	SMN
Ehux_EOD22089	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Hemkuk_9504_TR3306_c0_g9	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Nk52_evm64s221	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR TUDOR TUDOR
Pisp_OUM57449.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	LBR_tudor
Dpul_EFX72753	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR
Dpul_EFX64267	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	RRM_1 TUDOR TUDOR
Dpul_EFX72787	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR
Hduj_OQV13947.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Dpul_EFX70204	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Dpul_EFX74740	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	RRM_1 zf-MYND TUDOR TUDOR
Ramvar_GAU96746.1	TUDOR.HG1.2:like:TDRD12:likeclu:1		TUDOR	TUDOR
Spur_XP_030831269.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Bralan_BL13974_cuf11	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR Arm Arm CS
Scil_scpid6362	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR DEAD TUDOR TUDOR Arm
Linana_g8366.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR CS
Ctel_CapteP221731	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Auraur_scaffold133.g8.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Helrob_HelroP159553	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Lpol_XP_022249711.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR CS
Exapal_XP_028513210.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR SNase
Clyhem_TCONS_00010704-protein	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR DEAD TUDOR TUDOR
Adig_XP_015756357.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR Arm Arm
Apla_XP_022098100.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR DEAD TUDOR TUDOR
Tetwil_Twilhelma_g12553.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Phoaus_g16144.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR DEAD TUDOR TUDOR Arm_2 CS
Auraur_scaffold70.g42.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR Arm
Mlei_ML0144_g2_t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR Syja_N
Cint_ENSCINP00000022835.2	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Exapal_XP_020894432.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD TUDOR TUDOR Arm Arm
Linana_g12110.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR CS
Hydvul_Sc4wPfr_1362.g13667.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD TUDOR CS
Mlei_ML1971_g1_t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DUF4817 TUDOR
Retfil_ETO33234	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Notgen_g20831.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Dmel_FBpp0291095	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Skow_XP_006814118.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Lcom_lcpid10490	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR DEAD TUDOR TUDOR Arm
Cgig_EKC42887	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD Helicase_C TUDOR TUDOR CS
Adig_XP_015756405.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Notgen_g1761.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	Pkinase TUDOR Pkinase
Auraur_scaffold4884.g1.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Tetwil_Twilhelma_g12553.t2	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Notgen_g20835.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD TUDOR TUDOR CS
Nvec_NVE7564	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD TUDOR TUDOR
Morvir_scaffold10.g77.t1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD TUDOR
Spis_XP_022794068_1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR DEAD TUDOR TUDOR Arm Arm Arm CS
Spur_XP_030831855.1	TUDOR.HG1.3:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Cgig_EKC32014	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR
Ctel_CapteP203456	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR
Hydvul_Sc4wPfr_1243.g15454.t1	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR
Emue_0011g41a	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	zf-B_box TUDOR TUDOR TUDOR
Spur_XP_030835782.1	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	RRM_1 TUDOR Pkinase
Cint_ENSCINP00000020205.3	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR
Emue_1196g1a	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR
Auraur_scaffold72.g1.t1	TUDOR.HG1.4:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR RVT_1
Adig_XP_015753699.1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Hydvul_Sc4wPfr_10.g18939.t2	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Bralan_BL04410_cuf2	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	zf-CCCH TUDOR
Lcom_lcpid25790	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR zf-CCCH_4 TUDOR
Scil_scpid19758	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR zf-CCCH_4 TUDOR
Cscu_XP_023223782.1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Clyhem_TCONS_00047197-protein	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Hydvul_Sc4wPfr_10.g18939.t1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Phoaus_g6283.t1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Linana_g19112.t1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Auraur_scaffold211.g5.t1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Lgig_LotgiP164571	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	zf-CCCH TUDOR
Spis_XP_022792423_1	TUDOR.HG1.5:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Skow_XP_006820502.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Phoaus_g6286.t1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Nvec_NVE6462	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR
Auraur_scaffold391.g8.t1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Apla_XP_022081094.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Spur_XP_030838681.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Cgig_EKC28416	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Spur_XP_030855839.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Exapal_XP_020909327.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	PWI TUDOR TUDOR TUDOR TUDOR
Exapal_XP_028517441.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	PWI TUDOR TUDOR TUDOR TUDOR
Linana_g19117.t1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Apla_XP_022081095.1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Ctel_CapteP224014	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR zf-CCCH TUDOR
Linana_g19116.t1	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Lpol_XP_013787143.2	TUDOR.HG1.6:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR
Clyhem_TCONS_00042495-protein	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR TUDOR TUDOR
Mlei_ML0713_g1_t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	OST-HTH OST-HTH TUDOR
Notgen_g222.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Cscu_XP_023223771.1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR
Cgig_EKC39390	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Nvec_NVE11814	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN SMN
Ocar_g3475.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR
Exapal_XP_020907613.1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN SMN
Ocar_g5954.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR
Emue_0013g845a	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR
Notgen_g39754.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Linana_g21721.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Lgig_LotgiP234254	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Adig_XP_015776230.1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR
Linana_g21598.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Drer_ENSDARP00000017636.5	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Spis_XP_022783227_1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN SMN
Lpol_XP_013777635.1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Ctel_CapteP170515	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	SMN
Ocar_g7860.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	RRM_1 TUDOR TUDOR TUDOR
Ptyfla_pfl_40v0_9_20150316_1g8159.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR
Bralan_BL97136_cuf7	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR
Cint_ENSCINP00000033847.1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR
Auraur_scaffold211.g3.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR
Lcom_lcpid41451	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	TUDOR TUDOR TUDOR TUDOR TUDOR
Morvir_scaffold5.g133.t1	TUDOR.HG1.7:like:AKAP1/RNF17/SND1/STK31/TDRD1/TDRD3/TDRD5/TDRD7/TDRD9/TDRD10/TDRKH:likeclu:17/18/25/26/27/34/40/43/47/51/56		TUDOR	RRM_1 TUDOR TUDOR TUDOR TUDOR
Apla_XP_022086654.1	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR
Emue_0001g1098a	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR BTB BACK Kelch_1 Kelch_1 Kelch_1 Kelch_1 Kelch_1
Emue_0001g1081a	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR BTB BACK Kelch_1 Kelch_1 Kelch_1 Kelch_1 Kelch_1
Cgig_EKC26215	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR
Notgen_g10250.t1	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR
Lgig_LotgiP159624	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR
Ptyfla_pfl_40v0_9_20150316_1g33691.t1	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	DEAD TUDOR
Exapal_XP_020897372.1	TUDOR.HG1.8:like:TDRD6/TDRD15:likeclu:20		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR
Skow_XP_006815565.1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR
Exapal_XP_028513668.1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	OST-HTH TUDOR TUDOR TUDOR TUDOR
Adig_XP_015776254.1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Cscu_XP_023243229.1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Linana_g7210.t1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR
Bralan_BL97135_cuf5	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Notgen_g28490.t1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	OST-HTH dsrm TUDOR TUDOR TUDOR TUDOR
Linana_g17050.t1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR
Linana_g23474.t1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Notgen_g36148.t1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR
Spis_XP_022786361_1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR TUDOR TUDOR TUDOR
Lpol_XP_013780708.1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	OST-HTH TUDOR TUDOR TUDOR
Cscu_XP_023243616.1	TUDOR.HG1.9:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Nvec_NVE1899	TUDOR.HG1.10:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
Lcom_lcpid10230	TUDOR.HG1.10:like:TDRD6/TDRD15:likeclu:20		TUDOR	RRM_1 zf-MYND TUDOR TUDOR TUDOR TUDOR TUDOR TUDOR
Diprot_Gene.11210	TUDOR.HG1.10:like:TDRD6/TDRD15:likeclu:20		TUDOR	TUDOR
