og_class	orthogroup	Pattern	og_id	og_tmp	og_name	og_name_short	og_id_short	gene_class	gene_type	domains	search	inflation	min_size	sum_gain	sum_loss	sum_pres_total	sum_pres_extant	n_presence_bin	ancestral_support_string	ancestral_support_count	ancestral_support_summary
Acetyltransf_1	Acetyltransf_1.HG1.4:like:NAT14:likeclu:23	0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000110012100000000001100000001020000000000000000000000	Acetyltransf_1.HG1.4	Acetyltransf_1.HG1.4:like_NAT14	like:NAT14	like:NAT14	Acetyltransf_1.HG1.4 | like:NAT14	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	42.3268230639928	10	10	AmorCRUM,Diaphoratickes	2	Amo+Dia
Acetyltransf_1	Acetyltransf_1.HG1.7:like:NAA30/NAT8/NAT8L/NAT14:likeclu:14/23/38	0000000000000000000000000000000000000000000000000000000100000000100100001000000000010000001000000000000001000000001000000000000000000010000000000020000000000000000000000100	Acetyltransf_1.HG1.7	Acetyltransf_1.HG1.7:like_NAA30/NAT8/NAT8L/NAT14	like:NAA30/NAT8/NAT8L/NAT14	like:NAA30/NAT8/NAT8L/NAT14	Acetyltransf_1.HG1.7 | like:NAA30/NAT8/NAT8L/NAT14	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	51.1293325715586	11	11	AmorCRUM,Diaphoratickes,Malawimonadidae	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG10.0:NAA40	1101111111111111110111111101111111121002001011011110110111111101010101111100000011120111022111112110132111111111220001100201111111113321101110000000100021010000001111114110	Acetyltransf_1.HG10.0	Acetyltransf_1.HG10.0:NAA40	NAA40	NAA40	Acetyltransf_1.HG10.0 | NAA40	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	268.989278753181	123	123	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Hemimastigophora,Malawimonadidae,Metamonada,Meteor	8	Amo+Dia+Dis+(Oth)
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	Other (2)
Acetyltransf_1	Acetyltransf_1.HG12.0:NA	0000000000000000010000000000001000000000100000000110000010000000000000000000000020030002000000000000000000000000000000002000003000000000010100100000000000000000000010000000	Acetyltransf_1.HG12.0	Acetyltransf_1.HG12.0:NA	NA	NA	Acetyltransf_1.HG12.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	74.0151192376511	15	15	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG12.1:NA	0000000000000000000000000000000000000000000000001000000000000000000070000000000000111100000000000000000000000000000001000101000000111110000001100000020000000000000010000000	Acetyltransf_1.HG12.1	Acetyltransf_1.HG12.1:NA	NA	NA	Acetyltransf_1.HG12.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	68.1518348408249	18	18	AmorCRUM,Ancyromonadida,Diaphoratickes	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG12.2:NA	0000000000000000000000000000000000000000000000000121004000333200310000010044330222020021122000000000000000620021013001000111101000010030002102300011010000000000000000000300	Acetyltransf_1.HG12.2	Acetyltransf_1.HG12.2:NA	NA	NA	Acetyltransf_1.HG12.2 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	134.526297873725	46	46	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae,Metamonada	6	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG13.0:NA	0000000000000000000000000000000000000000000001101000010000000000000000001011112010010111000000000000000000000000001011000010000000100000000000100000120300000000000000000000	Acetyltransf_1.HG13.0	Acetyltransf_1.HG13.0:NA	NA	NA	Acetyltransf_1.HG13.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	76.2531761526625	24	24	AmorCRUM,Ancyromonadida,Diaphoratickes	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG13.1:NA	0000000000000000000000000001100000001000000001010000000000000000120000001001000000001000000000000000000000000000000000000100012000000000100324300001010000001000000000000000	Acetyltransf_1.HG13.1	Acetyltransf_1.HG13.1:NA	NA	NA	Acetyltransf_1.HG13.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	78.6055672486301	21	21	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG13.6:NA	0000000000000000000000000000000000000000000000000100000000000000000000000000100000010001000000000000000000000000000000000000001000600000000001100000000000000000000000000000	Acetyltransf_1.HG13.6	Acetyltransf_1.HG13.6:NA	NA	NA	Acetyltransf_1.HG13.6 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	37.0511875554108	8	8	AmorCRUM,Ancyromonadida,Diaphoratickes	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG14.1:NAT9	1201102110110001110111001301101311000021010011000100001010011111002010010101110011100001022111111110101111110001111110000111111110110100000012011110100000011110110011100000	Acetyltransf_1.HG14.1	Acetyltransf_1.HG14.1:NAT9	NAT9	NAT9	Acetyltransf_1.HG14.1 | NAT9	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	243.963219078056	97	97	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae,Meteor	6	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG15.0:NA	0000000000000000000000000000000000000000000000000010000000111100100000000000000010000001000000000000000011101001011201100111111100000000003101100000041000000000000000000000	Acetyltransf_1.HG15.0	Acetyltransf_1.HG15.0:NA	NA	NA	Acetyltransf_1.HG15.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	101.462570355928	31	31	AmorCRUM,Ancyromonadida,Diaphoratickes	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG15.1:NA	0000000000000000000000000000100001000000111000010000000020252100001100002013321120001000101000000000000000000000001011000100011000112100000000000001000000010000000001110000	Acetyltransf_1.HG15.1	Acetyltransf_1.HG15.1:NA	NA	NA	Acetyltransf_1.HG15.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	114.175009159062	39	39	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae	5	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG16.0:AANAT	1203000200000000020212000000000030000000000021000111101111111110110000001000000101111111112100000000000001110001111011001103112120311310001100000021010100111000000110000000	Acetyltransf_1.HG16.0	Acetyltransf_1.HG16.0:AANAT	AANAT	AANAT	Acetyltransf_1.HG16.0 | AANAT	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	186.323968121992	72	72	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae,Meteor	6	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG17.2:NA	0200000030200000010000000000000002000022011101000000000000010000000000001012100000001100001000000000000002000000000000000000000000010000000100000000000000000000000110000000	Acetyltransf_1.HG17.2	Acetyltransf_1.HG17.2:NA	NA	NA	Acetyltransf_1.HG17.2 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	84.1752092162765	24	24	AmorCRUM,Ancyromonadida,Discoba,Malawimonadidae	4	Amo+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG18.0:NA	00010100000020000309590042610000700(13)0000100000000000000010100102030000000000000000020001010000000000000000000000000001000000002000000000001000000100000000001000000000010000	Acetyltransf_1.HG18.0	Acetyltransf_1.HG18.0:NA	NA	NA	Acetyltransf_1.HG18.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	121.987774150363	28	28	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae	5	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG19.1:NA	0000000000000000000000000000001000000000000000001000000000000000000000000000000000010001000023112101522211111112111112100020311011111110001102100000000100000000000000000000	Acetyltransf_1.HG19.1	Acetyltransf_1.HG19.1:NA	NA	NA	Acetyltransf_1.HG19.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	113.380540239313	46	46	AmorCRUM,Ancyromonadida,Diaphoratickes	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.0:KAT14	1211111111101001111111001101000110012012001000011000000011111111101110010011110110100000021000000000000000000000000000000100101000000000000003000000000000001000000000000000	Acetyltransf_1.HG2.0	Acetyltransf_1.HG2.0:KAT14	KAT14	KAT14	Acetyltransf_1.HG2.0 | KAT14	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	158.267995368654	58	58	AmorCRUM,Diaphoratickes,Discoba,Malawimonadidae	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.1:like:NAA50/NAA60:likeclu:8/17	0000000000100000000000000000000000000000000010000000000000000000000000000000000000010001120000000000000000111000000000000100000000000000000000000000000000000000000000000000	Acetyltransf_1.HG2.1	Acetyltransf_1.HG2.1:like_NAA50/NAA60	like:NAA50/NAA60	like:NAA50/NAA60	Acetyltransf_1.HG2.1 | like:NAA50/NAA60	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	35.9661865122822	10	10	AmorCRUM,Ancyromonadida,Diaphoratickes,Malawimonadidae	4	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.15:like:NAA50:likeclu:17	0000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000110001000000000000000000000000000000100000010000000100000000	Acetyltransf_1.HG2.15	Acetyltransf_1.HG2.15:like_NAA50	like:NAA50	like:NAA50	Acetyltransf_1.HG2.15 | like:NAA50	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	41.5939421104222	8	8	AmorCRUM,Diaphoratickes,Discoba	3	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.16:like:NAA50:likeclu:17	0000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000100000000000000000000001010001111112120121110101121100001000000100000001011110000	Acetyltransf_1.HG2.16	Acetyltransf_1.HG2.16:like_NAA50	like:NAA50	like:NAA50	Acetyltransf_1.HG2.16 | like:NAA50	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	80.3853693011601	32	32	AmorCRUM,Diaphoratickes,Discoba,Meteor	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.17:NAA50	1211002111111111011111111101214112101012111011211101111110221102011100010111110110000000001011111122211111111011000000010000000000100000000000031101001111101111110000001000	Acetyltransf_1.HG2.17	Acetyltransf_1.HG2.17:NAA50	NAA50	NAA50	Acetyltransf_1.HG2.17 | NAA50	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	229.795720178205	103	103	AmorCRUM,Diaphoratickes,Discoba,Hemimastigophora,Malawimonadidae	5	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.4:like:NAA50/NAA60:likeclu:8/17	00000000000000000000000000000000000000000000000000000001000000000100000000000000100000000010000000000300000000001012011001002010000000000010(15)0000000000000000000001010000000	Acetyltransf_1.HG2.4	Acetyltransf_1.HG2.4:like_NAA50/NAA60	like:NAA50/NAA60	like:NAA50/NAA60	Acetyltransf_1.HG2.4 | like:NAA50/NAA60	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	60.7691209824208	17	17	AmorCRUM,Diaphoratickes,Discoba,Malawimonadidae	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.6:like:NAA50/NAA60:likeclu:8/17	0000000000000000000000000000000000000000000000000000000000000000000000000001100001010000021000000000000000000000000000001000001011000000100001300000000000000000000010000000	Acetyltransf_1.HG2.6	Acetyltransf_1.HG2.6:like_NAA50/NAA60	like:NAA50/NAA60	like:NAA50/NAA60	Acetyltransf_1.HG2.6 | like:NAA50/NAA60	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	58.5083704358044	14	14	AmorCRUM,Diaphoratickes,Malawimonadidae	3	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG2.8:NAA60	1111101112111111011112100101112011123011010000000000001000000000000000001011111121101001102121111110221111220201010000002011111111111110111122323101110201112100111122222000	Acetyltransf_1.HG2.8	Acetyltransf_1.HG2.8:NAA60	NAA60	NAA60	Acetyltransf_1.HG2.8 | NAA60	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	241.047401920492	110	110	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Hemimastigophora,Malawimonadidae,Metamonada,Meteor	8	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG20.1:NA	00007(15)0054500000000000000000100000020000000010000000000010000000000000000000000010200000002000000000000000000000000000000000000000000000000101000040000000301000000121000000	Acetyltransf_1.HG20.1	Acetyltransf_1.HG20.1:NA	NA	NA	Acetyltransf_1.HG20.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	78.4189924907231	20	20	AmorCRUM,Diaphoratickes,Discoba,Malawimonadidae	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG21.0:NA	0000001000000000000000000000001000000000000000000000000000000000000000001000000000011000100043655254222100000000000000101100000000000000000103200000001002002000000000100000	Acetyltransf_1.HG21.0	Acetyltransf_1.HG21.0:NA	NA	NA	Acetyltransf_1.HG21.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	86.2096209270716	28	28	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Hemimastigophora	5	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG22.0:NA	000011000000000000000000000000000000001000000000000000000002000001001000010000001102000000000000000000000000000000000000000100100000000000100(12)(16)00000000100100000010010000000	Acetyltransf_1.HG22.0	Acetyltransf_1.HG22.0:NA	NA	NA	Acetyltransf_1.HG22.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	71.1001933125791	19	19	AmorCRUM,Diaphoratickes,Discoba	3	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG23.0:NA	0000000000000000000000000000000000000000001000000000000000000000000100000001010101010011101000000000000000000000000000100000000000000000000001100000100000101000000000000000	Acetyltransf_1.HG23.0	Acetyltransf_1.HG23.0:NA	NA	NA	Acetyltransf_1.HG23.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	65.5383835983586	17	17	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae	5	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG23.1:NA	0000000000000000000000000000000000000003010000010000000010000000100020000011110000001000000000000000000000000000000000001000000101000000000000000001000000000000000011000000	Acetyltransf_1.HG23.1	Acetyltransf_1.HG23.1:NA	NA	NA	Acetyltransf_1.HG23.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	74.2094831891231	17	17	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG25.1:NA	0000000000000000010001100000000000020000000000000000001000000200100010000000000110000011001100000000000000000000000000000001002011100000000000100000000000310000001000000100	Acetyltransf_1.HG25.1	Acetyltransf_1.HG25.1:NA	NA	NA	Acetyltransf_1.HG25.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	86.8693611201333	24	24	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae,Meteor	6	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG26.0:NA	0001060000000001120002001121110000000001000100010000000000000000010000001100000000020001000000000000000000000000000000000000001000000000000000000000000000000000000000000000	Acetyltransf_1.HG26.0	Acetyltransf_1.HG26.0:NA	NA	NA	Acetyltransf_1.HG26.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	75.0573856977225	21	21	AmorCRUM,Ancyromonadida	2	Other (2)
Acetyltransf_1	Acetyltransf_1.HG27.0:NA	0000000001000000000000000000000000000000000000001000000000000010001100000000100000000000010010210100011111001001100000100100000000110000000000000001110000010000000010000000	Acetyltransf_1.HG27.0	Acetyltransf_1.HG27.0:NA	NA	NA	Acetyltransf_1.HG27.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	96.1931706626967	28	28	AmorCRUM,Diaphoratickes,Discoba	3	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG28.1:NA	0000000000000000000000000111000100110021010000000011001000000000000000001100000000010100001000000000000000000000000000000000001000000000000000000000000000000000000000000000	Acetyltransf_1.HG28.1	Acetyltransf_1.HG28.1:NA	NA	NA	Acetyltransf_1.HG28.1 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	68.0884058569519	18	18	AmorCRUM,Malawimonadidae	2	Other (2)
Acetyltransf_1	Acetyltransf_1.HG29.0:NA	0001000000000000030004002101000000000000210000001000000000000000000000000000000000000000000000000000000000000001001110100000100000011000000000000001000000000000001000000000	Acetyltransf_1.HG29.0	Acetyltransf_1.HG29.0:NA	NA	NA	Acetyltransf_1.HG29.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	83.8535827711215	19	19	AmorCRUM,Diaphoratickes,Discoba	3	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG3.0:like:GNPNAT1/NAA80:likeclu:4/5	0000000000000130000000000000000000110000001000000020000000120100001000000100012100020022000033432357449334243323330110100000012000100000000100000000020000000000000004001002	Acetyltransf_1.HG3.0	Acetyltransf_1.HG3.0:like_GNPNAT1/NAA80	like:GNPNAT1/NAA80	like:GNPNAT1/NAA80	Acetyltransf_1.HG3.0 | like:GNPNAT1/NAA80	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	151.324802690705	50	50	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG3.4:NAA80	1110101411111111011111001201110100100011011011111000000000000000000000001111100100000001000100000000000000000000000000000010000000001100100000000011000000000000000000000000	Acetyltransf_1.HG3.4	Acetyltransf_1.HG3.4:NAA80	NAA80	NAA80	Acetyltransf_1.HG3.4 | NAA80	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	130.294679305247	49	49	AmorCRUM,Ancyromonadida,Diaphoratickes,Meteor	4	Amo+Dia+(Oth)
Acetyltransf_1	Acetyltransf_1.HG3.5:GNPNAT1	1101111212021112111112101111112111111011111100011111121223232211102242211111011111111111122111222220212101110111111111211100000000000000000101011211110112113121111111101220	Acetyltransf_1.HG3.5	Acetyltransf_1.HG3.5:GNPNAT1	GNPNAT1	GNPNAT1	Acetyltransf_1.HG3.5 | GNPNAT1	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	283.482245831813	138	138	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Hemimastigophora,Malawimonadidae,Metamonada,Meteor	8	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG30.0:NA	0000000000000000000000000000001000000000000000010000000000000000000000001000001010011001000000000000000001000000110000000010000000000010000100000010010101600000000000000000	Acetyltransf_1.HG30.0	Acetyltransf_1.HG30.0:NA	NA	NA	Acetyltransf_1.HG30.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	69.9232136802906	19	19	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba	4	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG31.0:NA	0000000000000000000000000000000000000000000000000000000010000000000000000000100200010001011000000000000000000000000000000000005000000000000000000000000000001001012100000000	Acetyltransf_1.HG31.0	Acetyltransf_1.HG31.0:NA	NA	NA	Acetyltransf_1.HG31.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	53.8951150164649	13	13	AmorCRUM,Ancyromonadida,Diaphoratickes,Discoba,Malawimonadidae	5	Amo+Dia+Dis+(Oth)
Acetyltransf_1	Acetyltransf_1.HG34.0:NA	0000000000000000000000000000001000000000000000000010000030000000000100000020100000030010000100000000000000000000000000000000000000000000000000001000000000000000000000000000	Acetyltransf_1.HG34.0	Acetyltransf_1.HG34.0:NA	NA	NA	Acetyltransf_1.HG34.0 | NA	Acetylation	Acetylase	Acetyltransf_1	GA	1.1	2	NA	NA	45.3002074252496	10	10	AmorCRUM,Ancyromonadida,Meteor	3	Other (3+)
