Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Gthe_44948_Histone_H2A,86,33.7209302325581,13,6
Gthe_98884,302,4.63576158940397,1,1
Gthe_115012,252,39.6825396825397,27,11
Gthe_165720,230,7.82608695652174,3,2
CON_002203273,644,2.17391304347826,2,1
Gthe_159818,187,9.09090909090909,4,2
Gthe_146868,302,4.96688741721854,1,1
Gthe_100339,113,99.1150442477876,84,42
Gthe_102901,69,20.2898550724638,2,1
Gthe_101682,580,1.89655172413793,1,1
Gthe_92563,907,2.20507166482911,2,2
Gthe_156664,151,7.28476821192053,2,1
CON_009065291,378,2.64550264550265,1,1
Gthe_119439,299,2.34113712374582,2,1
Gthe_154874,368,6.52173913043478,5,3
Gthe_155705,288,2.08333333333333,1,1
Gthe_121090,93,13.9784946236559,2,1
Gthe_112322,221,7.23981900452489,3,2
Gthe_105843,357,1.96078431372549,1,1
Gthe_159969,246,3.2520325203252,1,1
Gthe_45298,917,0.763358778625954,1,1
Gthe_121855,224,10.7142857142857,4,2
Gthe_132180,1420,0.774647887323944,1,1
Gthe_156265,396,5.80808080808081,2,1
Gthe_164379,1853,16.4058283864004,36,24
Gthe_152630,369,6.77506775067751,2,2
Gthe_122336,413,2.90556900726392,2,1
Gthe_166179,390,3.33333333333333,2,1
Gthe_89001,130,9.23076923076923,1,1
Gthe_164683,559,2.86225402504472,1,1
Gthe_113510,73,16.4383561643836,1,1
Gthe_156497,145,8.27586206896552,1,1
Gthe_132308,245,4.48979591836735,2,1
Gthe_96203,51,11.7647058823529,1,1
Gthe_110901,74,22.972972972973,5,2
Gthe_155648,87,10.3448275862069,1,1
Gthe_160736,220,13.6363636363636,6,3
Gthe_84236,1177,1.18946474086661,1,1
Gthe_52161,111,32.4324324324324,4,3
Gthe_84118,238,7.14285714285714,4,2
Gthe_58308,224,7.14285714285714,1,1
Gthe_153377,56,58.9285714285714,24,6
Gthe_138738,670,0.0,5,0
Gthe_118293,1205,4.31535269709544,2,1
Gthe_162948,370,2.97297297297297,2,1
Gthe_122108,835,6.58682634730539,2,2
Gthe_113580,486,1.85185185185185,1,1
Gthe_160918,149,12.751677852349,2,1
Gthe_74893,483,3.93374741200828,3,2
Gthe_153650,56,66.0714285714286,26,7
CON_006864501,610,1.14754098360656,1,1
Gthe_150128,249,7.2289156626506,2,2
Gthe_107868,650,2.46153846153846,2,1
Gthe_47177_Histone_H2A,86,22.093023255814,9,4
Gthe_52985,59,45.7627118644068,7,4
Gthe_121099,408,1.7156862745098,1,1
Gthe_152406,169,22.4852071005917,7,5
Gthe_75201,672,5.95238095238095,1,1
Gthe_119726,1645,4.80243161094225,2,2
Gthe_153555,662,1.3595166163142,2,1
CON_007984922,570,2.10526315789474,1,1
Gthe_NUCL_XP_001713581.1,650,4.46153846153846,3,2
Gthe_146496,251,3.58565737051793,1,1
Gthe_64866,481,5.1975051975052,2,2
Gthe_89163,141,5.67375886524823,2,1
Gthe_105110,1018,4.71512770137525,1,1
Gthe_117911,542,6.82656826568266,28,7
Gthe_NUCL_XP_001713235.1,129,5.42635658914729,1,1
CON_000193593,623,2.56821829855538,4,1
Gthe_105364,609,49.4252873563218,22,9
Gthe_97875,151,5.29801324503311,1,1
Gthe_78187,304,10.5263157894737,1,1
Gthe_151175_Histone_H2B,125,35.2,12,6
CON_007061513,1271,0.708103855232101,1,1
Gthe_153732,83,13.2530120481928,2,1
Gthe_114566,1048,0.66793893129771,1,1
Gthe_151970,272,4.77941176470588,3,1
Gthe_158518,199,4.02010050251256,2,1
Gthe_164879,259,5.40540540540541,3,2
Gthe_151781,56,66.0714285714286,28,7
Gthe_78192,730,13.1506849315068,1,1
Gthe_160509,354,3.38983050847458,2,1
Gthe_166957,323,2.47678018575851,2,1
Gthe_149850,62,41.9354838709677,11,5
Gthe_92598,239,13.3891213389121,5,3
Gthe_113531,601,1.16472545757072,1,1
Gthe_154980,284,13.7323943661972,6,4
Gthe_108192,339,2.06489675516224,2,1
Gthe_166530,1321,1.43830431491294,1,1
Gthe_80753,607,0.988467874794069,1,1
CON_007138142,333,4.2042042042042,1,1
Gthe_94344,118,18.6440677966102,3,2
Gthe_92227,1189,1.34566862910008,1,1
Gthe_153742,60,70.0,23,5
Gthe_161127,281,3.55871886120996,1,1
Gthe_163821,188,11.7021276595745,3,2
Gthe_100039,815,8.83435582822086,11,7
Gthe_95940_Histone_H4,103,44.6601941747573,39,8
Gthe_96429,216,9.25925925925926,2,2
Gthe_137156,630,3.80952380952381,3,2
Gthe_161608,258,3.48837209302326,1,1
Gthe_140222,185,3.78378378378378,2,1
Gthe_151969,361,4.98614958448753,3,2
Gthe_164366,149,6.04026845637584,3,2
Gthe_90230,193,5.69948186528497,1,1
Gthe_152929,376,3.45744680851064,2,1
Gthe_76310,178,4.49438202247191,2,1
Gthe_98873,258,3.10077519379845,2,1
Gthe_101175,754,1.3262599469496,2,1
CON_006980585,130,6.92307692307692,4,1
Gthe_160877,202,5.94059405940594,2,1
Gthe_98435,792,1.51515151515152,1,1
