Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Ppat_XP_001769455,110,8.18181818181818,21,1
Ppat_XP_001763611,307,3.58306188925081,2,1
Ppat_XP_001765728,272,18.0147058823529,31,3
Ppat_XP_001759262,352,6.53409090909091,2,2
Ppat_XP_001756184,207,23.1884057971014,9,4
Ppat_XP_001782300,509,1.96463654223969,3,1
Ppat_XP_001760804,157,17.8343949044586,23,1
Ppat_XP_001783271,409,4.88997555012225,5,2
Ppat_NP_904232,92,28.2608695652174,32,4
Ppat_XP_001769482,198,24.7474747474747,21,4
Ppat_XP_001755582,157,40.7643312101911,16,2
Ppat_XP_001783446,176,13.6363636363636,12,3
Ppat_XP_001782182,636,1.72955974842767,2,1
Ppat_XP_001772015|Histone_H2A,132,42.4242424242424,79,9
Ppat_XP_001777414,704,3.55113636363636,10,3
Ppat_XP_001786848,407,2.94840294840295,2,1
Ppat_XP_001763566,448,6.69642857142857,12,3
Ppat_XP_001761191|Histone_H2A,132,42.4242424242424,79,9
Ppat_XP_001772370,436,6.19266055045872,5,3
Ppat_XP_001768835,190,8.42105263157895,15,1
Ppat_XP_001776057,443,2.03160270880361,3,1
Ppat_XP_001762537,149,9.39597315436242,1,1
Ppat_XP_001764245,779,5.39152759948652,7,4
Ppat_XP_001755877,928,1.72413793103448,2,1
Ppat_XP_001761108,650,0.923076923076923,3,1
Ppat_XP_001767815,204,6.86274509803922,4,1
Ppat_XP_001751741,122,23.7704918032787,17,3
Ppat_XP_001784745,173,8.67052023121387,4,1
Ppat_XP_001751855,152,17.1052631578947,25,3
Ppat_XP_001755938,832,8.05288461538462,11,5
Ppat_XP_001751736,102,8.82352941176471,3,1
Ppat_XP_001761092,944,2.01271186440678,3,1
Ppat_XP_001774270,291,2.74914089347079,4,1
Ppat_XP_001773957,511,1.17416829745597,1,1
Ppat_XP_001764980,292,21.2328767123288,12,4
Ppat_XP_001757885,231,9.09090909090909,3,2
Ppat_XP_001767830,401,22.9426433915212,39,6
Ppat_XP_001765056,262,8.77862595419847,4,1
Ppat_XP_001781750,263,7.22433460076046,3,2
Ppat_XP_001754966,130,9.23076923076923,3,1
Ppat_XP_001754387,164,4.8780487804878,3,1
Ppat_XP_001751723,835,2.39520958083832,3,2
Ppat_XP_001770136,248,7.66129032258065,8,1
Ppat_XP_001784937,843,3.44009489916963,17,3
Ppat_XP_001762373,271,5.16605166051661,2,1
Ppat_XP_001772869,757,1.58520475561427,1,1
Ppat_XP_001753043,138,44.2028985507246,90,6
Ppat_XP_001751935,144,13.8888888888889,18,2
Ppat_XP_001782006,102,23.5294117647059,14,2
Ppat_XP_001760082,197,7.10659898477157,7,2
Ppat_XP_001758183,437,13.0434782608696,15,5
Ppat_XP_001752208,195,13.8461538461538,13,3
Ppat_XP_001755222,232,10.7758620689655,9,4
Ppat_XP_001762267,132,6.06060606060606,21,1
Ppat_XP_001765440,174,7.47126436781609,2,1
Ppat_XP_001767221,652,3.06748466257669,4,2
Ppat_XP_001785810,90,28.8888888888889,9,2
Ppat_XP_001766315,109,64.2201834862385,109,10
Ppat_XP_001757941,239,19.2468619246862,9,2
Ppat_XP_001765658,564,2.30496453900709,2,2
Ppat_XP_001760690,252,7.53968253968254,12,3
Ppat_XP_001785312,156,9.61538461538462,15,1
Ppat_XP_001764943|Histone_H2A,148,33.1081081081081,62,8
Ppat_XP_001779328,303,1.98019801980198,1,1
Ppat_XP_001758178,158,11.3924050632911,23,2
Ppat_XP_001763570,244,20.4918032786885,21,4
Ppat_XP_001757304,974,5.44147843942505,8,4
Ppat_XP_001772309,1289,2.40496508921645,3,2
Ppat_XP_001753162,244,10.655737704918,5,2
Ppat_XP_001756443,61,32.7868852459016,27,4
Ppat_XP_001758740,767,4.43285528031291,8,3
Ppat_XP_001786134,384,2.60416666666667,2,1
Ppat_XP_001764599,319,5.01567398119122,3,1
Ppat_XP_001759357,606,2.64026402640264,8,1
Ppat_XP_001773583,71,11.2676056338028,2,1
Ppat_XP_001757499,262,3.81679389312977,5,2
Ppat_XP_001784348,289,5.19031141868512,7,1
Ppat_XP_001758572,818,3.30073349633252,2,2
CON_007083981,607,10.0494233937397,15,5
Ppat_XP_001763830,105,10.4761904761905,10,1
Ppat_XP_001769997,715,1.3986013986014,1,1
Ppat_XP_001765740,160,36.875,25,6
Ppat_XP_001784792,117,21.3675213675214,14,2
Ppat_XP_001758507,398,32.1608040201005,73,8
Ppat_XP_001759949,389,3.8560411311054,4,2
Ppat_XP_001751665,89,25.8426966292135,10,2
Ppat_XP_001772436,421,14.7268408551069,10,4
Ppat_XP_001769147,526,6.4638783269962,23,3
Ppat_XP_001765795,63,44.4444444444444,14,3
Ppat_XP_001755145,240,14.5833333333333,14,5
Ppat_XP_001772389,105,33.3333333333333,26,2
Ppat_XP_001782961,196,12.7551020408163,4,2
Ppat_XP_001774614,1095,3.10502283105023,13,3
Ppat_XP_001756645,933,13.9335476956056,42,11
Ppat_XP_001767509,1061,5.27803958529689,10,5
Ppat_XP_001783653,301,8.30564784053156,8,2
Ppat_XP_001768260,115,7.82608695652174,21,1
Ppat_XP_001754974,147,5.4421768707483,5,1
Ppat_XP_001762916,780,1.79487179487179,1,1
Ppat_XP_001774708,3541,0.395368539960463,4,2
Ppat_XP_001753059,447,9.61968680089485,13,4
Ppat_XP_001779395,118,16.1016949152542,20,2
Ppat_XP_001756647,186,8.60215053763441,15,1
Ppat_XP_001779431,562,1.77935943060498,1,1
Ppat_XP_001755040,140,39.2857142857143,44,6
Ppat_XP_001760081,215,9.30232558139535,12,2
Ppat_XP_001783916,298,3.35570469798658,9,1
Ppat_XP_001784545,119,15.9663865546218,20,2
Ppat_XP_001752783,88,20.4545454545455,10,3
Ppat_XP_001780988,216,8.33333333333333,15,1
Ppat_XP_001765352,208,12.0192307692308,7,3
Ppat_XP_001785890|Histone_H3,136,38.9705882352941,45,5
Ppat_XP_001775250,1245,1.60642570281124,11,2
Ppat_XP_001773891,366,6.83060109289618,3,2
Ppat_XP_001770437,1107,1.806684733514,2,2
Ppat_XP_001766812,565,3.89380530973451,7,3
Ppat_XP_001759482,165,34.5454545454545,19,5
Ppat_XP_001768071,244,4.0983606557377,9,2
Ppat_XP_001754760,151,19.205298013245,4,2
Ppat_XP_001770516,566,4.24028268551237,3,2
Ppat_XP_001768164,296,4.05405405405405,2,1
Ppat_XP_001780537,103,9.70873786407767,12,1
Ppat_XP_001782816,280,4.64285714285714,2,1
Ppat_XP_001785374,294,10.8843537414966,14,3
Ppat_XP_001773834,89,20.2247191011236,6,2
Ppat_XP_001759467,142,9.15492957746479,13,1
Ppat_XP_001783902,378,8.99470899470899,7,2
Ppat_XP_001759034,394,5.58375634517767,13,3
Ppat_XP_001753885,1847,1.29940443963184,3,2
Ppat_XP_001756838,135,8.14814814814815,30,1
Ppat_XP_001762461,232,10.7758620689655,9,2
Ppat_XP_001782959,154,6.49350649350649,2,1
Ppat_XP_001767687,744,3.62903225806452,10,2
Ppat_XP_001778741,392,11.2244897959184,11,4
Ppat_XP_001785732,860,5.0,13,4
Ppat_XP_001777813,216,8.33333333333333,9,1
Ppat_XP_001773299,240,15.0,13,2
Ppat_XP_001769019,271,20.6642066420664,21,5
Ppat_XP_001779221,247,15.3846153846154,11,5
Ppat_XP_001758889,688,2.47093023255814,4,2
Ppat_XP_001752431,210,76.6666666666667,378,15
Ppat_XP_001768836,509,1.96463654223969,3,1
Ppat_XP_001753773,174,20.6896551724138,18,2
Ppat_XP_001783042,315,4.76190476190476,2,1
Ppat_XP_001776049,122,23.7704918032787,13,3
Ppat_XP_001769513,816,4.90196078431373,13,5
Ppat_XP_001771291,87,11.4942528735632,13,1
Ppat_XP_001765474,122,23.7704918032787,17,3
Ppat_XP_001783585,392,5.35714285714286,8,3
Ppat_XP_001772868,232,9.48275862068965,13,4
Ppat_XP_001777179,632,1.74050632911392,2,1
Ppat_XP_001757588,114,6.14035087719298,17,1
Ppat_XP_001782648,349,9.45558739255014,9,2
Ppat_XP_001752387,325,11.6923076923077,2,2
Ppat_XP_001757374,312,1.92307692307692,1,1
Ppat_XP_001767668,1178,1.35823429541596,2,2
Ppat_XP_001771331,994,9.35613682092555,15,6
Ppat_XP_001774990,177,23.728813559322,10,3
Ppat_XP_001774935,159,9.43396226415094,13,1
Ppat_XP_001765621,267,3.37078651685393,2,1
Ppat_XP_001769942,79,48.1012658227848,40,2
Ppat_XP_001771056,820,4.02439024390244,7,4
Ppat_XP_001779706,630,1.74603174603175,1,1
Ppat_XP_001769044,946,2.85412262156448,3,2
Ppat_XP_001767162,104,33.6538461538462,21,2
Ppat_XP_001754804,261,5.3639846743295,2,1
Ppat_XP_001753716,180,12.7777777777778,1,1
Ppat_XP_001785926,1085,3.31797235023042,14,2
Ppat_XP_001778449,524,4.19847328244275,5,2
Ppat_XP_001777119,152,11.8421052631579,3,2
Ppat_XP_001768205|Histone_H4,103,53.3980582524272,78,6
Ppat_XP_001759365,296,5.40540540540541,2,1
Ppat_XP_001775568,614,5.04885993485342,9,2
Ppat_XP_001752726,91,21.978021978022,48,3
Ppat_XP_001779917,109,41.2844036697248,51,4
Ppat_XP_001760027,404,17.5742574257426,20,5
Ppat_XP_001773309,263,6.4638783269962,1,1
Ppat_XP_001773008,879,1.13765642775882,6,1
Ppat_XP_001773905,725,1.79310344827586,1,1
Ppat_XP_001761084,557,3.94973070017953,4,2
Ppat_XP_001770919,104,46.1538461538462,86,4
Ppat_XP_001782036,148,36.4864864864865,13,5
Ppat_XP_001771945,214,44.8598130841121,62,7
Ppat_XP_001753227,170,24.7058823529412,5,3
Ppat_XP_001778207,458,5.89519650655022,14,2
Ppat_XP_001778057,72,18.0555555555556,18,1
Ppat_XP_001775036,103,49.5145631067961,12,3
Ppat_XP_001767745,1148,1.82926829268293,3,2
Ppat_XP_001764366,715,8.53146853146853,13,4
Ppat_XP_001785274,403,16.8734491315136,56,6
Ppat_XP_001777821,69,23.1884057971014,24,2
Ppat_XP_001775973,1367,1.75566934893928,4,2
Ppat_XP_001767975,138,44.2028985507246,80,5
Ppat_XP_001779880,524,2.29007633587786,5,1
Ppat_XP_001772230,175,10.2857142857143,5,2
Ppat_XP_001763912,118,16.1016949152542,2,2
Ppat_XP_001761208,894,0.894854586129754,1,1
Ppat_XP_001758887,691,2.46020260492041,4,2
Ppat_XP_001776318,130,17.6923076923077,7,3
Ppat_XP_001764215,500,2.2,2,1
Ppat_XP_001757611,1120,1.69642857142857,4,1
Ppat_XP_001779222,247,15.3846153846154,11,5
Ppat_XP_001780821,210,16.1904761904762,10,3
Ppat_XP_001781342,1842,2.82301845819761,8,4
Ppat_XP_001755020,1068,0.655430711610487,3,1
Ppat_XP_001755681,298,3.35570469798658,9,1
Ppat_XP_001752725,128,15.625,48,3
Ppat_XP_001779761,399,3.25814536340852,10,2
Ppat_XP_001752607,415,3.6144578313253,2,2
Ppat_XP_001759342,312,4.16666666666667,1,1
Ppat_XP_001783328,135,8.14814814814815,30,1
Ppat_XP_001774253,208,7.21153846153846,6,2
Ppat_XP_001764514,458,12.0087336244541,24,5
Ppat_XP_001764381,228,8.7719298245614,12,2
Ppat_XP_001771528,464,2.37068965517241,1,1
Ppat_XP_001768191,178,5.61797752808989,1,1
Ppat_XP_001785197,134,17.1641791044776,7,3
Ppat_XP_001766470,313,2.55591054313099,1,1
Ppat_XP_001756288,561,3.92156862745098,9,2
CON_000098652,593,7.41989881956155,8,3
Ppat_XP_001768669,461,3.03687635574837,3,1
Ppat_XP_001758240,242,4.54545454545455,5,1
Ppat_XP_001785833,667,1.49925037481259,2,1
Ppat_XP_001762316,146,6.16438356164384,8,2
Ppat_XP_001777120,136,5.88235294117647,13,1
Ppat_XP_001765908,244,8.60655737704918,14,2
Ppat_XP_001774105,530,2.26415094339623,1,1
Ppat_XP_001754081,125,16.8,10,2
Ppat_XP_001759874,648,5.55555555555556,5,3
Ppat_XP_001784199,184,14.1304347826087,9,3
Ppat_XP_001772468,342,7.01754385964912,17,2
Ppat_XP_001762122,130,32.3076923076923,41,3
Ppat_XP_001751359,267,3.74531835205993,29,2
Ppat_XP_001780339,892,1.00896860986547,3,1
Ppat_XP_001775114,263,3.80228136882129,29,2
Ppat_XP_001763201,447,12.751677852349,25,8
Ppat_XP_001783581,108,19.4444444444444,5,2
Ppat_XP_001782301,155,21.9354838709677,21,2
Ppat_XP_001769569,361,3.601108033241,5,1
Ppat_XP_001755843,227,14.9779735682819,8,3
Ppat_XP_001786901,175,3.42857142857143,7,1
Ppat_XP_001769280,178,46.6292134831461,35,8
Ppat_XP_001757191,179,10.6145251396648,24,2
Ppat_XP_001756785,237,16.0337552742616,12,4
Ppat_XP_001772840,855,3.62573099415205,5,3
Ppat_XP_001755440,535,5.04672897196262,4,2
Ppat_XP_001754418,145,11.7241379310345,8,2
Ppat_XP_001767626,149,9.39597315436242,1,1
Ppat_XP_001755443,867,3.34486735870819,5,2
Ppat_XP_001772266,336,5.35714285714286,1,1
Ppat_XP_001771521,843,4.98220640569395,17,4
Ppat_XP_001767785,167,34.7305389221557,61,5
Ppat_XP_001762053,1208,0.496688741721854,1,1
Ppat_XP_001754323,490,1.22448979591837,1,1
Ppat_XP_001760975,1327,0.602863602110023,2,1
Ppat_XP_001774351,384,2.60416666666667,2,1
Ppat_XP_001780946,95,21.0526315789474,3,2
Ppat_XP_001767220,164,21.9512195121951,8,4
CON_008376482,223,3.1390134529148,4,1
Ppat_XP_001753761,384,12.7604166666667,27,5
Ppat_XP_001765026,132,6.06060606060606,13,1
Ppat_XP_001760393,162,6.17283950617284,13,1
Ppat_XP_001755498,216,18.5185185185185,19,3
Ppat_XP_001785411,675,5.92592592592593,16,3
Ppat_XP_001779998,233,14.1630901287554,5,3
Ppat_XP_001754131,467,33.1905781584582,112,10
Ppat_XP_001752471,255,5.88235294117647,4,2
Ppat_XP_001768914,285,5.26315789473684,1,1
Ppat_XP_001774349,309,6.47249190938511,4,2
Ppat_XP_001761947,481,1.45530145530146,4,1
Ppat_XP_001780454,65,64.6153846153846,57,7
Ppat_XP_001783818|Histone_H4,103,53.3980582524272,78,6
Ppat_XP_001776952,244,4.0983606557377,9,2
Ppat_XP_001778656,142,16.9014084507042,6,2
Ppat_XP_001785313,184,8.15217391304348,15,1
Ppat_XP_001780481,628,1.11464968152866,13,1
Ppat_XP_001778064,69,24.6376811594203,8,2
Ppat_XP_001779889,124,4.83870967741935,5,1
Ppat_XP_001769822,505,7.32673267326733,6,2
Ppat_XP_001765625,434,2.07373271889401,8,1
Ppat_XP_001760750,570,3.50877192982456,2,1
Ppat_XP_001764386,321,5.9190031152648,5,2
Ppat_XP_001784127,1223,0.899427636958299,6,1
Ppat_XP_001755332,277,8.30324909747292,12,2
Ppat_XP_001767962,133,40.6015037593985,17,6
Ppat_XP_001782209,661,5.74886535552194,4,3
Ppat_XP_001781806,183,8.19672131147541,12,1
Ppat_XP_001768081,192,5.72916666666667,2,1
Ppat_XP_001779388,650,6.30769230769231,11,3
Ppat_XP_001784711,548,2.91970802919708,1,1
CON_007264311,690,32.6086956521739,27,3
Ppat_XP_001774452,268,3.73134328358209,29,2
Ppat_XP_001770272,277,3.6101083032491,3,1
Ppat_XP_001765758,340,7.05882352941176,16,2
Ppat_XP_001758751,110,85.4545454545455,65,10
Ppat_XP_001782345,304,2.63157894736842,5,1
Ppat_XP_001783159,506,3.16205533596838,1,1
Ppat_XP_001762089,263,3.80228136882129,29,2
Ppat_XP_001782965,139,20.1438848920863,15,3
Ppat_XP_001760675,1610,1.30434782608696,1,1
Ppat_XP_001773467,244,2.45901639344262,2,1
Ppat_XP_001779362,299,2.0066889632107,1,1
Ppat_XP_001782393,439,2.96127562642369,3,1
Ppat_XP_001772100,190,12.6315789473684,20,1
CON_007110311,641,5.61622464898596,5,3
Ppat_XP_001763447,111,7.20720720720721,1,1
Ppat_XP_001758041,354,4.51977401129944,4,2
Ppat_XP_001761858,264,3.78787878787879,2,1
Ppat_XP_001785495,697,4.30416068866571,7,2
Ppat_NP_904165,155,14.1935483870968,7,3
Ppat_XP_001762793,122,23.7704918032787,17,3
Ppat_XP_001767116,372,14.5161290322581,9,5
Ppat_XP_001766755,235,3.82978723404255,10,1
Ppat_XP_001773385,216,8.33333333333333,11,1
Ppat_XP_001753447,96,29.1666666666667,13,2
Ppat_XP_001765562,132,7.57575757575758,2,1
Ppat_XP_001754076,655,1.98473282442748,4,1
Ppat_XP_001772092,198,13.1313131313131,28,3
Ppat_XP_001760678,521,3.26295585412668,1,1
Ppat_XP_001763307,666,2.1021021021021,1,1
Ppat_XP_001774874,680,7.94117647058823,21,5
Ppat_XP_001760295,142,16.9014084507042,6,2
Ppat_XP_001754443,126,18.2539682539683,7,3
Ppat_XP_001760853,545,1.10091743119266,1,1
Ppat_XP_001761489,599,1.5025041736227,7,1
Ppat_XP_001783456,195,12.3076923076923,5,3
Ppat_XP_001755950,134,40.2985074626866,95,6
Ppat_XP_001772239,507,9.07297830374753,11,3
Ppat_XP_001759464,504,2.18253968253968,2,1
Ppat_XP_001776500,268,32.8358208955224,19,8
Ppat_XP_001775583,278,3.59712230215827,2,1
Ppat_XP_001779162,922,9.76138828633406,41,10
Ppat_XP_001767216,412,2.66990291262136,5,1
Ppat_XP_001783388,820,1.21951219512195,2,1
Ppat_XP_001779363,93,47.3118279569892,15,4
Ppat_XP_001785814,382,3.40314136125654,2,1
Ppat_XP_001783348,147,8.16326530612245,6,1
Ppat_XP_001759535,1035,0.966183574879227,1,1
Ppat_XP_001752370,880,1.13636363636364,6,1
Ppat_XP_001770034,85,42.3529411764706,23,3
Ppat_XP_001784494,304,2.30263157894737,2,1
CON_Trypsin,231,25.1082251082251,73,4
Ppat_NP_904196,140,22.8571428571429,27,3
Ppat_XP_001756751,79,31.6455696202532,17,2
Ppat_XP_001772563,170,24.1176470588235,25,4
Ppat_XP_001778344,371,9.43396226415094,18,3
Ppat_XP_001776035,445,20.2247191011236,26,5
Ppat_XP_001776084,92,21.7391304347826,22,2
Ppat_XP_001770872,422,8.05687203791469,8,2
Ppat_XP_001784185,57,35.0877192982456,15,2
Ppat_XP_001751748,144,13.8888888888889,18,2
Ppat_XP_001766223,1125,0.8,2,1
Ppat_XP_001773625,86,27.906976744186,8,2
Ppat_XP_001774626,414,3.38164251207729,2,1
Ppat_XP_001765144,307,1.95439739413681,3,1
Ppat_XP_001761018,263,7.98479087452472,14,2
Ppat_XP_001766314,135,22.962962962963,31,3
Ppat_XP_001783240,308,2.92207792207792,6,1
Ppat_XP_001776507,1182,1.01522842639594,3,1
Ppat_XP_001768155,173,32.9479768786127,51,4
Ppat_XP_001775296,883,14.3827859569649,51,10
Ppat_XP_001757385,478,4.81171548117155,5,2
Ppat_XP_001784177,153,15.6862745098039,22,2
Ppat_XP_001780856,69,23.1884057971014,24,2
Ppat_XP_001753529,415,6.02409638554217,2,2
Ppat_XP_001771171,176,7.95454545454545,6,2
Ppat_XP_001751769,526,2.6615969581749,4,1
Ppat_XP_001773960,987,1.21580547112462,2,1
Ppat_XP_001782594,113,9.73451327433628,1,1
Ppat_XP_001752153,800,1.125,1,1
Ppat_XP_001785358,481,2.91060291060291,1,1
Ppat_XP_001777123,125,31.2,26,3
Ppat_XP_001770699,222,6.30630630630631,4,2
Ppat_XP_001785704,315,2.85714285714286,2,1
Ppat_XP_001760958,198,20.7070707070707,20,4
Ppat_XP_001785492,386,11.6580310880829,15,3
Ppat_XP_001758697,1222,2.61865793780687,7,4
Ppat_XP_001782244,870,0.0,27,0
Ppat_XP_001769570,643,8.24261275272162,3,3
Ppat_XP_001775526,582,3.26460481099656,4,2
Ppat_XP_001785264,139,41.0071942446043,13,3
Ppat_XP_001785726,1171,3.07429547395389,7,3
Ppat_XP_001763057,149,10.738255033557,19,1
Ppat_XP_001756299,187,8.55614973262032,2,1
Ppat_XP_001760636,177,28.2485875706215,9,4
Ppat_XP_001756260,138,44.2028985507246,90,6
Ppat_XP_001777943,76,17.1052631578947,9,1
Ppat_XP_001773137,199,5.0251256281407,1,1
Ppat_XP_001767839,649,9.24499229583975,10,5
Ppat_XP_001780766,396,15.6565656565657,12,5
Ppat_XP_001757091,849,6.12485276796231,16,5
Ppat_XP_001761910,800,5.375,12,3
Ppat_XP_001759373,135,17.037037037037,7,3
Ppat_XP_001765579,156,100.0,394,15
Ppat_XP_001781329,609,2.95566502463054,5,2
Ppat_XP_001777437,135,22.962962962963,31,3
Ppat_XP_001753713,418,5.98086124401914,9,4
Ppat_XP_001754431,168,8.92857142857143,3,2
Ppat_XP_001759951,346,26.5895953757225,61,6
Ppat_XP_001753513,917,4.4711014176663,13,4
Ppat_XP_001779216,320,4.0625,1,1
Ppat_XP_001756140,142,39.4366197183099,48,5
Ppat_XP_001772622,170,28.8235294117647,20,5
Ppat_XP_001760899,155,7.74193548387097,8,1
Ppat_XP_001755909,128,17.96875,10,2
Ppat_XP_001783767,73,8.21917808219178,1,1
Ppat_XP_001781322,883,1.92525481313703,7,2
Ppat_XP_001751315,215,38.6046511627907,118,8
Ppat_XP_001784170,154,3.8961038961039,1,1
Ppat_XP_001779602,1602,2.74656679151061,5,4
Ppat_XP_001754023,345,8.40579710144928,7,3
Ppat_XP_001759115,762,3.1496062992126,6,3
Ppat_XP_001775762,1068,1.49812734082397,4,2
Ppat_XP_001752243,793,1.51324085750315,1,1
Ppat_XP_001752746,591,2.03045685279188,4,1
Ppat_XP_001762246,176,7.38636363636364,2,1
Ppat_XP_001760368,432,5.55555555555556,4,1
Ppat_XP_001783652,310,2.58064516129032,5,1
Ppat_XP_001753239,87,20.6896551724138,3,2
Ppat_XP_001779296,860,1.51162790697674,2,1
Ppat_XP_001764467,223,23.3183856502242,14,2
Ppat_XP_001782583,135,22.962962962963,31,3
Ppat_XP_001782635,315,3.17460317460317,4,1
Ppat_XP_001785277,120,27.5,5,3
Ppat_XP_001759124,301,8.30564784053156,8,2
Ppat_XP_001785367,267,6.74157303370786,33,3
Ppat_XP_001782687,377,9.01856763925729,7,2
Ppat_XP_001751580,352,2.27272727272727,18,1
Ppat_XP_001767326,263,7.98479087452472,14,2
Ppat_XP_001780840,662,5.89123867069486,9,3
Ppat_XP_001775338,449,3.11804008908686,4,1
Ppat_XP_001753347,1098,2.45901639344262,9,3
Ppat_XP_001759241,181,4.41988950276243,2,1
Ppat_XP_001772119,536,1.11940298507463,1,1
Ppat_XP_001785699,133,40.6015037593985,20,6
Ppat_XP_001761113|Histone_H2A,145,11.0344827586207,22,2
Ppat_XP_001764949,318,55.9748427672956,51,4
Ppat_XP_001753074,279,3.584229390681,5,2
Ppat_XP_001754703,434,1.38248847926267,2,1
Ppat_XP_001764155,328,7.01219512195122,2,1
Ppat_XP_001764497,233,17.5965665236052,6,4
Ppat_XP_001755358,582,6.3573883161512,8,3
CON_006862463,241,3.3195020746888,2,1
Ppat_XP_001766510,404,8.41584158415842,11,3
Ppat_XP_001780884,316,2.21518987341772,1,1
Ppat_XP_001770912,170,16.4705882352941,9,1
Ppat_XP_001764862,420,3.33333333333333,2,1
Ppat_XP_001761951,299,19.3979933110368,22,4
Ppat_XP_001770548,645,6.97674418604651,33,5
Ppat_XP_001760060,149,21.4765100671141,22,2
Ppat_XP_001761620,525,16.952380952381,44,6
Ppat_XP_001759374,625,2.72,2,2
Ppat_XP_001773964,958,1.56576200417537,2,2
Ppat_XP_001785185,515,1.35922330097087,20,1
Ppat_XP_001756422,223,13.0044843049327,9,3
Ppat_XP_001756692,208,6.73076923076923,3,2
Ppat_XP_001763213,137,4.37956204379562,5,1
Ppat_XP_001780113,151,56.953642384106,97,9
Ppat_XP_001778348,376,4.25531914893617,2,1
Ppat_XP_001780168,112,8.03571428571429,7,1
Ppat_XP_001780494,139,27.3381294964029,11,3
Ppat_XP_001762544,184,32.0652173913043,11,4
Ppat_XP_001779108,550,8.0,7,4
Ppat_XP_001779505,188,4.25531914893617,8,1
Ppat_XP_001767858,229,6.98689956331878,2,1
Ppat_XP_001770798,560,1.60714285714286,4,1
Ppat_XP_001758714,386,12.9533678756477,13,3
Ppat_XP_001766224,86,27.906976744186,13,4
Ppat_XP_001759827,122,23.7704918032787,17,3
Ppat_XP_001766272,120,21.6666666666667,15,2
Ppat_XP_001779167,179,12.8491620111732,41,3
Ppat_XP_001770943,170,37.6470588235294,10,2
Ppat_XP_001756765,109,68.8073394495413,88,9
Ppat_NP_904231,118,32.2033898305085,15,4
Ppat_XP_001782980,223,13.0044843049327,9,3
Ppat_XP_001774906,643,12.1306376360809,27,6
Ppat_XP_001759876,1879,0.798296966471527,11,2
Ppat_XP_001785868,202,20.2970297029703,20,4
Ppat_XP_001778764,393,11.1959287531807,11,4
Ppat_XP_001767768,549,15.1183970856102,16,6
