Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Ddis_XP_646792|Histone_H3,136,49.2647058823529,75,8
Ddis_XP_636772,138,5.79710144927536,1,1
Ddis_XP_640098,381,47.244094488189,19,4
Ddis_XP_637655,482,1.86721991701245,2,1
Ddis_XP_647549,638,11.128526645768,20,8
CON_007083981,607,8.40197693574959,15,6
Ddis_XP_629089,630,4.28571428571429,10,2
Ddis_XP_645986,305,47.2131147540984,19,4
Ddis_XP_640688,1097,0.546946216955333,2,1
Ddis_XP_639372,952,6.40756302521008,7,5
Ddis_XP_644504,104,8.65384615384615,2,1
Ddis_XP_635999,185,52.972972972973,23,9
Ddis_XP_641063,314,2.86624203821656,4,1
CON_IPI007458722,609,4.59770114942529,9,4
Ddis_XP_637628,1137,0.527704485488127,2,1
Ddis_XP_636778,126,88.8888888888889,91,14
Ddis_XP_645332,1030,3.68932038834951,3,3
Ddis_XP_001733029,611,5.89198036006547,8,3
Ddis_XP_647166,309,6.47249190938511,9,2
Ddis_XP_637400,953,1.36411332633788,3,1
Ddis_XP_644524,208,25.4807692307692,25,7
Ddis_XP_629099,169,17.1597633136095,14,4
Ddis_XP_642749,439,2.50569476082005,1,1
Ddis_XP_637521,295,7.45762711864407,2,2
Ddis_XP_640812,91,20.8791208791209,9,2
Ddis_XP_647459,954,2.72536687631027,4,2
Ddis_XP_639351,467,1.71306209850107,2,1
Ddis_XP_629153,1623,0.369685767097967,5,1
Ddis_XP_638709,261,9.96168582375479,12,4
Ddis_XP_638211,540,5.0,12,3
Ddis_XP_644676,561,7.30837789661319,6,3
Ddis_XP_636881,713,1.26227208976157,2,1
Ddis_XP_646996,152,8.55263157894737,4,1
Ddis_XP_629347,218,5.96330275229358,6,1
Ddis_XP_643708,1478,2.84167794316644,2,1
Ddis_XP_629113,395,1.51898734177215,2,1
Ddis_XP_641724,160,30.0,16,5
Ddis_XP_637714,105,84.7619047619048,25,8
Ddis_XP_643517,1290,1.47286821705426,3,2
Ddis_XP_636248,716,1.81564245810056,2,1
Ddis_XP_638666,136,8.82352941176471,5,1
Ddis_XP_643923,1282,0.62402496099844,2,1
Ddis_XP_629294,525,11.4285714285714,2,2
CON_000098652,593,7.5885328836425,5,4
Ddis_XP_628890,595,1.68067226890756,3,1
Ddis_XP_640582,186,41.9354838709677,52,14
Ddis_XP_643120,154,39.6103896103896,35,12
Ddis_XP_628814,111,19.8198198198198,9,2
Ddis_XP_636620,771,7.00389105058366,8,4
Ddis_XP_635459,2110,7.67772511848341,48,17
Ddis_XP_647117,1185,1.60337552742616,1,1
Ddis_XP_647083,689,2.90275761973875,1,1
Ddis_XP_638261,920,0.760869565217391,2,1
Ddis_XP_637722,122,27.0491803278689,12,3
Ddis_XP_642751,273,25.2747252747253,19,6
CON_006954891,416,4.56730769230769,3,2
CON_007264311,690,65.6521739130435,21,5
Ddis_XP_643598,277,3.24909747292419,4,2
Ddis_XP_637181,195,3.07692307692308,2,1
Ddis_XP_638307,180,33.8888888888889,22,8
Ddis_XP_642298,138,10.1449275362319,10,2
Ddis_XP_637177,500,1.8,1,1
Ddis_XP_641955,1571,0.572883513685551,2,1
Ddis_XP_628948,806,2.23325062034739,9,1
CON_007110311,641,3.74414976599064,5,2
Ddis_XP_638965,439,4.78359908883827,6,2
Ddis_XP_629373,700,1.57142857142857,4,1
Ddis_XP_639076,971,3.29557157569516,14,3
Ddis_XP_635722,164,11.5853658536585,4,2
Ddis_XP_642577,85,27.0588235294118,8,3
Ddis_XP_635456,2205,0.770975056689342,2,1
Ddis_XP_643148,2104,0.61787072243346,6,2
Ddis_XP_641675,199,9.04522613065327,11,3
Ddis_XP_647136,684,8.33333333333333,5,4
Ddis_XP_640674,418,1.91387559808612,2,1
CON_Trypsin,231,7.79220779220779,12,2
Ddis_XP_628885,146,16.4383561643836,10,2
Ddis_XP_643903,2102,0.285442435775452,2,1
Ddis_XP_636109,481,8.93970893970894,13,5
Ddis_XP_637926,112,65.1785714285714,53,8
Ddis_XP_637885,422,3.7914691943128,6,2
Ddis_XP_629942,657,8.52359208523592,31,4
Ddis_XP_645463,105,95.2380952380952,106,12
Ddis_XP_638011,1401,0.642398286937901,2,1
Ddis_XP_645217,857,1.28354725787631,1,1
Ddis_XP_646453,162,4.93827160493827,1,1
Ddis_XP_646657,141,9.21985815602837,8,3
Ddis_XP_641354,986,3.24543610547667,10,3
Ddis_XP_645886,83,8.43373493975904,4,1
Ddis_XP_636121,185,5.40540540540541,3,1
Ddis_XP_645331,611,9.98363338788871,15,3
Ddis_XP_637428,498,1.80722891566265,3,1
Ddis_XP_638090,174,45.4022988505747,45,11
Ddis_XP_640380,818,4.76772616136919,8,4
Ddis_XP_641456,181,47.5138121546961,22,8
Ddis_XP_644298,827,2.29746070133011,1,1
Ddis_XP_647630,272,9.55882352941176,13,2
Ddis_XP_643715,231,3.03030303030303,1,1
Ddis_XP_638267,348,4.31034482758621,3,1
Ddis_XP_636571,1042,1.63147792706334,2,2
Ddis_XP_642762,557,8.43806104129264,9,3
Ddis_XP_636512,464,3.44827586206897,5,2
Ddis_XP_636270,418,5.26315789473684,4,2
Ddis_XP_642429,292,9.58904109589041,10,3
Ddis_XP_643631,126,30.952380952381,32,6
Ddis_XP_641860,1145,0.873362445414847,5,1
Ddis_XP_629876,209,50.2392344497608,66,14
Ddis_XP_002649155,169,13.0177514792899,11,4
Ddis_XP_641319,127,42.5196850393701,33,6
Ddis_XP_643417,911,4.72008781558727,5,2
Ddis_XP_645287,547,4.20475319926874,2,2
Ddis_XP_638786,878,3.64464692482916,4,3
Ddis_XP_643058,526,5.893536121673,10,3
Ddis_XP_638099,426,12.9107981220657,11,5
Ddis_XP_635732,693,8.65800865800866,14,6
Ddis_XP_641041,374,18.1818181818182,21,6
Ddis_XP_629960,94,29.7872340425532,6,2
Ddis_XP_646617,640,7.96875,14,4
Ddis_XP_641888,177,15.2542372881356,9,3
Ddis_XP_640012,996,0.602409638554217,2,1
Ddis_XP_646078,1390,3.9568345323741,12,5
Ddis_XP_638598,802,1.12219451371571,1,1
Ddis_XP_647686,382,15.4450261780105,25,6
Ddis_XP_640594,140,40.7142857142857,19,7
Ddis_XP_637356,615,4.39024390243902,7,3
Ddis_XP_639127,402,24.1293532338308,12,8
Ddis_XP_629007,565,2.47787610619469,6,2
Ddis_XP_646442,700,1.14285714285714,4,1
Ddis_XP_639159,513,11.3060428849903,8,4
Ddis_XP_635871,135,59.2592592592593,50,11
Ddis_XP_642406,635,1.25984251968504,1,1
Ddis_XP_635956,247,17.0040485829959,10,4
Ddis_XP_641298,1704,0.880281690140845,2,2
Ddis_XP_643969,560,5.0,4,2
Ddis_XP_637928,190,15.2631578947368,14,5
Ddis_XP_645064,205,29.7560975609756,22,8
Ddis_XP_645571,187,4.27807486631016,1,1
Ddis_XP_001134557,379,8.97097625329815,11,3
Ddis_XP_629945,2536,0.394321766561514,1,1
Ddis_XP_637293,1663,1.5634395670475,9,3
Ddis_XP_636859,265,46.7924528301887,83,14
Ddis_XP_642039,107,22.4299065420561,8,2
Ddis_XP_641632,1100,6.18181818181818,12,5
Ddis_XP_638602,944,0.741525423728814,1,1
Ddis_XP_641568,1009,1.78394449950446,5,1
Ddis_XP_640236,602,2.15946843853821,5,2
Ddis_XP_641053,842,3.32541567695962,4,3
Ddis_XP_637573,461,2.16919739696312,4,1
Ddis_XP_641203,304,5.59210526315789,2,2
Ddis_XP_643949,668,3.44311377245509,7,2
Ddis_XP_640010,261,3.83141762452107,5,1
Ddis_XP_629681,2129,2.44246124941287,12,5
Ddis_XP_636393,1279,1.17279124315872,1,1
Ddis_XP_640998,236,35.5932203389831,54,12
Ddis_XP_646136,178,5.61797752808989,4,1
Ddis_XP_635392,2631,0.342075256556442,2,1
Ddis_XP_640703,382,15.4450261780105,25,6
Ddis_XP_642492,774,3.61757105943152,7,3
CON_007083982,609,8.3743842364532,15,6
Ddis_XP_640615,597,4.35510887772194,3,2
Ddis_XP_629025,2014,0.99304865938431,5,1
Ddis_XP_635154,2364,0.592216582064298,4,1
Ddis_XP_635352|Histone_H3,619,18.4168012924071,17,5
Ddis_XP_643199,789,1.01394169835234,1,1
Ddis_XP_628813,334,11.0778443113772,16,4
Ddis_XP_002649122,51,27.4509803921569,12,3
Ddis_XP_638266,327,35.474006116208,38,12
CON_006989001,375,20.0,29,7
Ddis_XP_638126,144,19.4444444444444,7,2
Ddis_XP_638950,712,4.7752808988764,7,3
CON_000213041,645,12.5581395348837,7,4
Ddis_XP_644424,162,4.93827160493827,1,1
Ddis_XP_636369,1673,0.418410041841004,2,1
Ddis_XP_638899,256,3.90625,3,1
Ddis_XP_638466,317,5.6782334384858,5,2
Ddis_XP_646481,265,16.2264150943396,19,5
Ddis_XP_645978,453,4.19426048565121,2,2
Ddis_XP_646440,687,16.448326055313,40,11
Ddis_XP_640076,375,3.2,2,1
Ddis_XP_642934,211,32.2274881516588,20,5
Ddis_XP_639348,293,11.2627986348123,8,3
Ddis_XP_636775,64,56.25,18,3
Ddis_XP_638746,147,21.7687074829932,15,4
Ddis_XP_638611,251,10.3585657370518,7,3
Ddis_XP_639980,464,16.3793103448276,36,6
Ddis_XP_638255,112,7.14285714285714,4,1
Ddis_XP_636069,1125,1.68888888888889,2,2
Ddis_XP_646791|Histone_H3,136,33.0882352941176,62,7
Ddis_XP_641587|Histone_H2A,154,37.6623376623377,73,8
Ddis_XP_640178,132,19.6969696969697,15,3
Ddis_XP_638424,546,9.34065934065934,15,4
Ddis_XP_643377,699,3.57653791130186,11,1
Ddis_XP_638767,293,43.3447098976109,34,15
Ddis_XP_636622,263,7.98479087452472,17,2
Ddis_XP_646448,796,2.51256281407035,5,1
Ddis_XP_629388,706,1.13314447592068,3,1
Ddis_XP_637255,1461,1.16358658453114,4,2
Ddis_XP_646473,313,1.91693290734824,2,1
Ddis_XP_644639,481,1.66320166320166,3,1
Ddis_XP_640973,654,1.22324159021407,1,1
CON_002203273,644,16.4596273291925,23,9
Ddis_XP_643791,921,1.41150922909881,4,1
Ddis_XP_646924,358,8.65921787709497,12,3
Ddis_XP_646325,496,4.83870967741935,6,3
Ddis_XP_639227,616,7.62987012987013,13,5
Ddis_XP_645193,101,13.8613861386139,3,1
Ddis_XP_645275,392,1.78571428571429,2,1
Ddis_XP_641946,111,14.4144144144144,5,2
Ddis_XP_644695,861,0.696864111498258,2,1
Ddis_XP_646127,1561,0.448430493273543,2,1
Ddis_XP_641862,295,14.5762711864407,36,6
Ddis_XP_637112,107,13.0841121495327,4,1
Ddis_XP_629261,3071,0.651253663301856,4,3
Ddis_XP_643818,466,1.28755364806867,9,1
Ddis_XP_628781,79,27.8481012658228,9,2
Ddis_XP_638071,674,8.90207715133531,13,6
Ddis_XP_643275,339,6.19469026548673,7,1
Ddis_XP_630003,2646,0.642479213907785,1,1
CON_006945611,1222,0.490998363338789,2,1
CON_009065291,378,11.6402116402116,17,4
Ddis_XP_629104,508,9.84251968503937,5,3
Ddis_XP_647200,668,1.49700598802395,3,1
Ddis_XP_642815,154,23.3766233766234,19,4
Ddis_XP_642484,369,16.8021680216802,17,7
Ddis_XP_002649158,1283,5.06625097427903,11,5
Ddis_XP_644913,267,35.9550561797753,49,10
Ddis_XP_637684|Histone_H2B,154,48.0519480519481,72,11
Ddis_XP_641585,258,3.48837209302326,3,1
Ddis_XP_640573,112,43.75,4,4
Ddis_XP_637859,154,18.1818181818182,10,3
Ddis_XP_641984,1045,6.41148325358852,55,10
Ddis_XP_639360,1381,1.44822592324403,3,1
Ddis_XP_647692,382,15.4450261780105,26,6
Ddis_XP_642566,285,36.140350877193,75,14
CON_009061821,417,4.55635491606715,3,2
Ddis_XP_636288,1200,0.5,1,1
Ddis_XP_635128,1080,1.94444444444444,7,2
Ddis_XP_646584,900,5.66666666666667,12,4
Ddis_XP_641729,202,14.3564356435644,11,4
Ddis_XP_645990,75,45.3333333333333,22,4
Ddis_XP_636030,376,16.7553191489362,27,6
Ddis_XP_636210,533,47.2795497185741,19,4
Ddis_XP_644432,268,26.865671641791,18,6
Ddis_XP_647663,529,14.1776937618147,10,4
Ddis_XP_645351,133,41.3533834586466,21,6
Ddis_XP_641726,148,45.2702702702703,17,9
Ddis_XP_643145,246,36.9918699186992,42,8
Ddis_XP_638044,317,14.1955835962145,9,4
Ddis_XP_642766,136,8.08823529411765,2,2
Ddis_XP_643762,684,0.87719298245614,2,1
Ddis_XP_640068,1346,11.4413075780089,33,9
Ddis_XP_644247,374,8.02139037433155,8,3
Ddis_XP_638554,151,27.8145695364238,15,4
Ddis_XP_638995,139,53.2374100719424,57,12
Ddis_XP_641195,639,0.938967136150235,4,1
Ddis_XP_637145,595,3.52941176470588,4,2
Ddis_XP_644082,317,16.7192429022082,24,7
Ddis_XP_638974,93,12.9032258064516,4,1
Ddis_XP_637840,969,3.30237358101135,9,3
Ddis_XP_644192,255,31.7647058823529,41,11
Ddis_XP_636725,241,21.9917012448133,7,3
Ddis_XP_641792,495,2.82828282828283,4,1
Ddis_XP_637740,2116,5.5765595463138,19,12
Ddis_XP_629009,527,7.59013282732448,6,3
Ddis_XP_629921,398,15.5778894472362,47,8
Ddis_XP_643982,919,1.19695321001088,2,1
Ddis_XP_629349,377,2.38726790450928,2,1
Ddis_XP_001134610,411,2.91970802919708,6,2
Ddis_XP_638123,550,5.27272727272727,6,3
Ddis_XP_647187,75,29.3333333333333,9,2
Ddis_XP_640699,686,1.89504373177843,1,1
Ddis_XP_641787,800,6.875,10,4
Ddis_XP_636672,679,1.17820324005891,4,1
Ddis_XP_638024,91,32.967032967033,17,5
Ddis_XP_642308,66,18.1818181818182,8,2
Ddis_XP_640258,381,47.244094488189,20,5
Ddis_XP_642958|Histone_H4,108,84.2592592592593,163,18
Ddis_XP_645635,210,8.57142857142857,2,1
Ddis_XP_636140,740,1.62162162162162,2,1
Ddis_XP_646184,1103,1.4505893019039,2,2
Ddis_XP_640577,647,7.1097372488408,10,4
Ddis_XP_635182,2053,1.60740379931807,3,2
Ddis_XP_644762,66,84.8484848484848,56,6
Ddis_XP_628995,78,14.1025641025641,5,1
Ddis_XP_646200,1350,1.85185185185185,4,2
Ddis_XP_645137,516,8.13953488372093,15,6
Ddis_XP_641286,1221,1.06470106470106,2,1
Ddis_XP_645684,1461,3.14852840520192,15,5
Ddis_XP_636797,166,10.2409638554217,1,1
Ddis_XP_638923,217,13.3640552995392,9,4
Ddis_XP_643977,929,1.18406889128095,2,1
Ddis_XP_641158,685,1.02189781021898,3,1
Ddis_XP_002649182,1839,0.65252854812398,8,1
Ddis_XP_647818,188,21.2765957446809,10,4
CON_008394082,531,3.01318267419962,1,1
Ddis_XP_640597,783,6.76883780332056,12,6
Ddis_XP_640366,489,3.88548057259714,1,1
Ddis_XP_638512,579,3.79965457685665,4,1
Ddis_XP_643650,874,0.68649885583524,2,1
Ddis_XP_636526,560,6.25,3,2
Ddis_XP_001134482,844,1.06635071090047,3,1
Ddis_XP_635277,152,23.6842105263158,15,5
Ddis_XP_640523,142,5.63380281690141,9,1
Ddis_XP_646060,149,14.7651006711409,4,2
Ddis_XP_643507,885,1.12994350282486,3,1
Ddis_XP_642817,279,3.2258064516129,4,1
Ddis_XP_640309,579,6.39032815198618,16,3
Ddis_XP_646256,1059,1.51085930122757,4,2
Ddis_XP_643105,852,3.05164319248826,21,2
Ddis_XP_641818,925,3.67567567567568,12,3
Ddis_XP_642506,293,17.7474402730375,22,5
Ddis_XP_636818,217,12.4423963133641,6,3
Ddis_XP_628967,265,17.3584905660377,10,5
Ddis_XP_637176,984,3.76016260162602,8,4
Ddis_XP_644818,268,29.8507462686567,21,7
Ddis_XP_638790,530,3.0188679245283,1,1
Ddis_XP_629601,148,10.8108108108108,9,2
Ddis_XP_629837,1222,0.654664484451719,3,1
Ddis_XP_638847,1175,0.51063829787234,1,1
Ddis_XP_643865,376,16.7553191489362,27,6
Ddis_XP_640944,326,7.36196319018405,2,1
Ddis_XP_646233,812,8.62068965517241,23,7
Ddis_XP_637320,105,6.66666666666667,2,1
Ddis_XP_638148,72,36.1111111111111,10,4
CON_000193593,623,24.5585874799358,39,11
Ddis_XP_641769,803,1.99252801992528,1,1
Ddis_XP_641061,689,0.870827285921626,6,1
Ddis_XP_640676,182,3.84615384615385,5,1
Ddis_XP_642533,587,1.87393526405451,4,1
Ddis_XP_644806,389,4.11311053984576,4,1
Ddis_XP_629151,669,1.49476831091181,4,1
Ddis_XP_645920,1313,1.5993907083016,7,2
Ddis_XP_641429,98,10.2040816326531,4,1
Ddis_XP_643592,799,4.00500625782228,6,2
Ddis_XP_647715,136,27.2058823529412,16,4
Ddis_XP_646938,281,5.69395017793594,7,2
Ddis_XP_636192,376,13.8297872340426,26,5
Ddis_XP_645662,110,32.7272727272727,97,4
Ddis_XP_645640,1505,0.996677740863787,1,1
Ddis_XP_643609,787,8.76747141041931,6,3
Ddis_XP_636800,305,4.91803278688525,3,1
Ddis_XP_647006,2846,0.421644413211525,1,1
Ddis_XP_629406,606,1.98019801980198,5,1
Ddis_XP_640928,678,7.66961651917404,7,3
Ddis_XP_647304,1097,0.546946216955333,2,1
Ddis_XP_644970,164,15.8536585365854,6,3
Ddis_XP_644924,905,2.20994475138122,2,1
Ddis_XP_635648,508,1.77165354330709,2,1
Ddis_XP_001733039,187,4.27807486631016,1,1
Ddis_XP_647159,194,7.21649484536082,4,2
Ddis_XP_644428,632,6.32911392405063,7,3
Ddis_XP_636431,170,39.4117647058824,46,6
Ddis_XP_647577|Histone_H3,139,66.9064748201439,94,11
Ddis_XP_637163,198,13.1313131313131,3,2
Ddis_XP_642657,180,23.3333333333333,12,3
Ddis_XP_639281,571,2.45183887915937,3,2
Ddis_XP_629177,1147,0.523103748910201,2,1
Ddis_XP_640698,93,63.4408602150538,25,6
Ddis_XP_642618,494,1.21457489878543,2,1
Ddis_XP_638264,364,5.76923076923077,7,3
Ddis_XP_643811,876,0.684931506849315,6,1
Ddis_XP_644132,376,16.7553191489362,27,6
Ddis_XP_645130,55,49.0909090909091,24,3
Ddis_XP_642124,384,4.6875,5,1
Ddis_XP_629242,781,0.89628681177977,1,1
Ddis_XP_644439,1723,1.85722576900754,4,3
