Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Ttra_AMSG_05429,323,14.8606811145511,41,6
Ttra_AMSG_10397,190,3.68421052631579,1,1
Ttra_AMSG_02854,916,3.49344978165939,5,3
CON_ENO2,437,1.37299771167048,1,1
Ttra_AMSG_03462,633,4.42338072669826,3,2
Ttra_AMSG_12263|Histone_H4,200,40.5,232,17
CON_003844445,472,8.05084745762712,6,4
Ttra_AMSG_07315,188,43.6170212765958,71,10
Ttra_AMSG_01326,263,19.3916349809886,15,3
Ttra_AMSG_04454,267,47.1910112359551,50,8
Ttra_AMSG_00323|Histone_H4,103,85.4368932038835,234,18
Ttra_AMSG_05631,203,7.38916256157635,1,1
Ttra_AMSG_01080,264,4.16666666666667,2,1
CON_001244992,531,1.88323917137476,1,1
CON_006978511,601,1.66389351081531,1,1
CON_002991459,564,1.77304964539007,1,1
Ttra_AMSG_03918,668,2.09580838323353,2,1
Ttra_AMSG_03890,107,63.5514018691589,27,5
CON_007083982,609,9.52380952380952,11,7
Ttra_AMSG_06187,123,82.1138211382114,66,12
CON_006989001,375,23.2,34,7
CON_000213041,645,11.3178294573643,18,4
Ttra_AMSG_00613,270,47.7777777777778,42,13
Ttra_AMSG_00397,332,3.01204819277108,1,1
Ttra_AMSG_02262,149,52.3489932885906,25,7
CON_004621401,572,3.14685314685315,2,2
Ttra_AMSG_10625,132,38.6363636363636,34,5
CON_002203273,644,14.7515527950311,20,7
Ttra_AMSG_04161,476,3.36134453781513,1,1
Ttra_AMSG_07946,227,59.4713656387665,25,4
CON_IPI0030695910,469,4.47761194029851,3,2
Ttra_AMSG_09483,242,22.3140495867769,16,6
CON_009065291,378,14.8148148148148,19,5
Ttra_AMSG_08145,375,33.0666666666667,39,8
Ttra_AMSG_05005,254,9.84251968503937,10,3
Ttra_AMSG_12202,668,18.4131736526946,26,5
CON_009061821,417,4.55635491606715,4,2
CON_IPI004063773,457,2.18818380743982,1,1
Ttra_AMSG_07625,197,8.62944162436548,9,2
Ttra_AMSG_09053,325,17.8461538461538,21,5
Ttra_AMSG_00005,120,43.3333333333333,20,6
CON_007070953,434,17.0506912442396,10,6
CON_007008654,451,22.3946784922395,35,7
Ttra_AMSG_08635,148,34.4594594594595,27,4
Ttra_AMSG_00492,131,21.3740458015267,26,4
CON_008406552,571,1.75131348511384,1,1
CON_007008653,451,22.3946784922395,35,7
Ttra_AMSG_00694,197,42.1319796954315,28,8
Ttra_AMSG_11699,407,46.9287469287469,101,13
Ttra_AMSG_07514,400,12.0,21,6
Ttra_AMSG_04107,600,8.16666666666667,16,5
CON_LysC,653,12.2511485451761,5,3
CON_002936657,564,1.77304964539007,1,1
CON_008394082,531,5.08474576271187,3,2
CON_004507687,432,14.3518518518519,8,6
Ttra_AMSG_02445|Histone_H2A,127,59.0551181102362,106,7
Ttra_AMSG_05756,80,13.75,1,1
Ttra_AMSG_09896,656,1.67682926829268,2,1
Ttra_AMSG_10153|Histone_H3,155,53.5483870967742,298,18
Ttra_AMSG_02865,643,9.95334370139969,18,6
Ttra_AMSG_04340,262,7.25190839694656,1,1
CON_000193593,623,15.4093097913323,21,5
Ttra_AMSG_00842,659,2.42792109256449,1,1
Ttra_AMSG_02429,511,5.67514677103718,14,2
CON_IPI005546483,483,4.76190476190476,3,2
Ttra_AMSG_01816,445,4.04494382022472,3,2
Ttra_AMSG_03861,2220,1.08108108108108,6,3
CON_001393013,580,1.72413793103448,1,1
CON_006996223,733,9.27694406548431,7,5
CON_ENO1,437,1.37299771167048,1,1
CON_006892283,466,6.22317596566524,6,3
CON_IPI002303655,433,11.3163972286374,7,5
CON_007073201,245,5.71428571428571,1,1
Ttra_AMSG_11231,465,6.02150537634409,4,3
CON_006964351,255,14.5098039215686,7,3
CON_000098673,590,1.69491525423729,1,1
Ttra_AMSG_02444|Histone_H2B,93,75.2688172043011,152,15
CON_006980585,130,12.3076923076923,34,2
Ttra_AMSG_02907,236,18.6440677966102,19,5
