Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
CON_006954891,416,2.64423076923077,1,1
Tpse_XP_002294539,146,30.8219178082192,15,4
Tpse_XP_002289997,203,3.94088669950739,7,1
Tpse_XP_002297424,159,23.8993710691824,18,2
Tpse_XP_002293045,248,4.03225806451613,2,1
CON_007264311,690,51.5942028985507,18,3
CON_007212703,477,14.4654088050314,26,6
CON_IPI003763793,578,2.07612456747405,2,1
CON_007110311,641,4.21216848673947,5,2
Tpse_XP_002288367,161,24.223602484472,15,4
Tpse_XP_002290311,436,1.37614678899083,1,1
CON_6686299,404,3.96039603960396,5,2
Tpse_XP_002293532,663,44.0422322775264,322,66
Tpse_XP_002286813,309,3.23624595469256,1,1
CON_IPI003281033,459,1.96078431372549,9,1
Tpse_XP_002288232,194,8.76288659793814,6,2
Tpse_XP_002295134,619,1.45395799676898,1,1
Tpse_XP_002293701|Histone_H3,136,63.9705882352941,307,17
Tpse_XP_002291480,94,15.9574468085106,9,2
CON_008451841,571,9.45709281961471,14,6
CON_Trypsin,231,16.4502164502165,59,3
Tpse_XP_002287021,134,7.46268656716418,3,1
Tpse_XP_002292457,260,19.6153846153846,13,5
Tpse_XP_002289404,106,55.6603773584906,34,8
Tpse_XP_002291853,486,6.37860082304527,19,3
Tpse_XP_002297520,163,12.2699386503067,6,1
Tpse_XP_002286523,294,7.82312925170068,6,3
CON_003007257,564,9.9290780141844,22,6
Tpse_XP_002295105,1131,1.23784261715296,3,2
Tpse_XP_002286571,211,5.21327014218009,6,1
CON_008458461,416,1.68269230769231,4,1
CON_007148761,606,6.93069306930693,17,4
Tpse_XP_002287186,1118,1.61001788908766,4,2
CON_IPI004686963,452,3.53982300884956,6,2
Tpse_XP_002288518,332,24.6987951807229,12,7
Tpse_XP_002296599,1189,1.26156433978133,2,2
CON_007089211,429,5.82750582750583,9,3
Tpse_XP_002296945,138,11.5942028985507,4,1
Tpse_XP_002291508,653,10.7197549770291,15,5
Tpse_XP_002288942,304,7.89473684210526,9,2
CON_ENO2,437,1.37299771167048,1,1
Tpse_XP_002289856,266,16.1654135338346,2,1
Tpse_XP_002287951,683,12.7379209370425,19,6
Tpse_XP_002294876,331,1.81268882175227,3,1
Tpse_XP_002287768,254,3.1496062992126,7,1
Tpse_XP_002296215,1739,0.862564692351926,1,1
CON_001313824,455,3.51648351648352,5,2
Tpse_XP_002296719,182,7.14285714285714,6,1
Tpse_XP_002294891,1410,0.425531914893617,1,1
Tpse_XP_002292395,294,18.7074829931973,33,5
Tpse_XP_002289796,143,5.59440559440559,3,1
Tpse_XP_002290260,1301,0.461183704842429,2,1
Tpse_XP_002289998,151,23.1788079470199,28,4
CON_003844445,472,17.7966101694915,29,7
Tpse_XP_002287003,530,6.41509433962264,11,3
Tpse_XP_002287753,474,4.0084388185654,9,2
Tpse_XP_002295994,236,13.9830508474576,8,3
CON_IPI004186633,486,3.29218106995885,13,2
Tpse_XP_002286017,445,4.49438202247191,2,2
CON_007034072,464,3.44827586206897,13,2
Tpse_XP_002290429,148,23.6486486486486,26,4
CON_IPI001312093,474,3.37552742616034,13,2
Tpse_XP_002293941,1127,1.24223602484472,5,2
Tpse_XP_002294186,267,4.11985018726592,3,1
Tpse_XP_002297530,215,5.58139534883721,2,1
Tpse_XP_002296167|Histone_H3,136,63.9705882352941,319,18
Tpse_XP_002286304,1339,0.970873786407767,3,1
CON_IPI003759102,468,1.92307692307692,9,1
Tpse_XP_002286470,69,20.2898550724638,6,2
Tpse_XP_002288764,113,30.0884955752212,7,3
CON_006978511,601,16.4725457570715,16,10
CON_002991459,564,9.9290780141844,21,6
Tpse_XP_002286413|Histone_H2A,130,43.0769230769231,58,10
Tpse_XP_002296511,310,30.0,56,13
Tpse_XP_002292184,300,6.66666666666667,19,2
CON_007083982,609,9.52380952380952,19,7
Tpse_XP_002291955,176,9.09090909090909,29,3
Tpse_XP_002287934,323,2.1671826625387,7,1
Tpse_XP_002292124,600,3.0,5,2
Tpse_XP_002294610,160,5.625,3,1
CON_007004712,543,5.15653775322284,6,3
Tpse_XP_002294008|Histone_H2A,124,46.7741935483871,175,15
Tpse_XP_002287033,324,13.8888888888889,20,5
CON_006989001,375,10.9333333333333,5,3
Tpse_XP_002289648,311,2.2508038585209,1,1
Tpse_XP_002297120,279,16.1290322580645,15,4
CON_000213041,645,25.8914728682171,81,12
Tpse_XP_002289560,587,1.19250425894378,1,1
Tpse_XP_002287520,184,10.8695652173913,21,3
Tpse_XP_002289855,1012,0.889328063241107,3,1
Tpse_XP_002293798,257,23.3463035019455,19,6
Tpse_XP_002291118,706,1.98300283286119,1,1
Tpse_XP_002293809,112,31.25,16,3
Tpse_XP_002287473,168,6.54761904761905,5,1
Tpse_XP_002292428,830,7.2289156626506,14,3
CON_001360561,437,6.40732265446224,17,4
Tpse_XP_002289839,178,12.3595505617978,4,2
Tpse_XP_002286181,383,4.17754569190601,2,1
Tpse_XP_002289748,655,1.37404580152672,1,1
CON_IPI003114935,423,1.6548463356974,4,1
Tpse_XP_002295312,67,26.865671641791,10,2
Tpse_XP_002292183,293,16.382252559727,25,4
Tpse_XP_002294917,377,10.8753315649867,5,3
Tpse_XP_002297534,471,2.54777070063694,5,1
CON_004621401,572,3.84615384615385,3,2
Tpse_XP_002288195|Histone_H2B,120,65.0,117,17
Tpse_XP_002292994,284,4.22535211267606,2,1
CON_006982853,525,1.33333333333333,4,1
Tpse_XP_002287825,486,1.23456790123457,1,1
Tpse_XP_002290569,91,26.3736263736264,8,3
Tpse_XP_002292715,1233,2.67639902676399,3,2
Tpse_XP_002292744,262,4.58015267175572,6,1
Tpse_XP_002290236,209,11.4832535885167,6,2
Tpse_XP_002292085,326,9.50920245398773,29,3
CON_002203273,644,30.2795031055901,90,19
Tpse_XP_002290188,104,77.8846153846154,31,10
Tpse_XP_002295862,265,7.16981132075472,11,1
Tpse_XP_002288867,741,0.944669365721997,1,1
CON_6016413,416,3.84615384615385,5,2
CON_001222812,453,1.54525386313466,4,1
Tpse_XP_002295468,263,6.84410646387833,6,2
Tpse_XP_002287265,549,2.9143897996357,1,1
Tpse_XP_002290725,710,1.69014084507042,2,1
Tpse_XP_002294375,1576,18.5913705583756,109,24
Tpse_XP_002290279,136,27.2058823529412,11,6
CON_009065291,378,2.64550264550265,1,1
Tpse_XP_002293859,189,7.93650793650794,7,2
CON_6016414,448,1.5625,4,1
CON_007095905,549,3.09653916211293,9,2
Tpse_XP_002287127,146,23.2876712328767,14,4
Tpse_XP_002294360,58,31.0344827586207,7,2
Tpse_XP_002285993,239,8.78661087866109,5,2
CON_IPI003759112,450,2.0,9,1
Tpse_XP_002293579,140,16.4285714285714,3,2
Tpse_XP_002290837,3340,0.988023952095809,7,3
CON_009061821,417,2.6378896882494,1,1
Tpse_XP_002289777,998,8.71743486973948,74,10
Tpse_XP_002294294,422,11.6113744075829,9,5
Tpse_XP_002286797,66,31.8181818181818,34,5
CON_IPI008735981,420,6.66666666666667,13,4
Tpse_XP_002297527,148,30.4054054054054,8,3
Tpse_XP_002292943,136,38.9705882352941,57,7
Tpse_XP_002295556,557,4.66786355475763,5,2
Tpse_XP_002286440,651,6.60522273425499,14,3
Tpse_XP_002293493,65,41.5384615384615,4,2
CON_007078572,1463,0.615174299384826,2,1
Tpse_XP_002291674,590,6.77966101694915,7,4
Tpse_XP_002291933,638,0.940438871473354,5,1
CON_006864473,2889,0.726895119418484,2,2
Tpse_XP_002297538,72,26.3888888888889,18,3
Tpse_XP_002293213,121,28.9256198347107,31,5
CON_008285281,93,23.6559139784946,3,1
Tpse_XP_002285990,184,8.69565217391304,19,2
Tpse_XP_002287616,69,42.0289855072464,17,5
CON_007070953,434,5.76036866359447,2,2
Tpse_XP_002289074,663,5.2790346907994,22,4
Tpse_XP_002289305,415,1.68674698795181,4,1
Tpse_XP_002286436,210,20.4761904761905,10,4
Tpse_XP_002288953,567,4.40917107583774,3,2
Tpse_XP_002292745,221,6.33484162895928,4,1
Tpse_XP_002293454,649,1.84899845916795,5,1
Tpse_XP_002294885,328,3.04878048780488,5,1
CON_002253783,456,7.45614035087719,20,4
Tpse_XP_002295592,437,1.60183066361556,3,1
CON_008406552,571,9.45709281961471,14,6
CON_IPI000153091,494,1.82186234817814,5,1
Tpse_XP_002290887,735,1.36054421768707,3,1
Tpse_XP_002295250,325,12.0,23,5
Tpse_XP_002293983,492,3.45528455284553,7,2
Tpse_XP_002297470,591,1.52284263959391,6,1
Tpse_XP_002295316,436,3.89908256880734,1,1
Tpse_XP_002294558,105,12.3809523809524,3,1
CON_006864501,610,1.14754098360656,1,1
Tpse_XP_002287497,435,2.98850574712644,1,1
Tpse_XP_002290419|Histone_H2A,125,46.4,175,15
Tpse_XP_002293281,1631,0.490496627835684,6,1
Tpse_XP_002291089,1570,0.382165605095541,1,1
CON_002936657,564,9.9290780141844,21,6
CON_008394082,531,2.07156308851224,1,1
Tpse_XP_002288584,483,4.1407867494824,3,2
CON_004507687,432,8.7962962962963,14,4
Tpse_XP_002292953,145,11.7241379310345,12,2
Tpse_XP_002288070,901,1.33185349611543,3,1
CON_007984922,570,8.59649122807018,35,6
Tpse_XP_002297213,1094,1.09689213893967,1,1
Tpse_XP_002297557,103,22.3300970873786,11,2
Tpse_XP_002286182,1381,0.506879073135409,1,1
Tpse_XP_002297512,89,37.0786516853933,21,5
Tpse_XP_002297548,179,41.8994413407821,46,9
Tpse_XP_002289864,113,12.3893805309735,15,2
Tpse_XP_002291009,122,10.655737704918,1,1
Tpse_XP_002291505,222,7.65765765765766,2,1
CON_000193593,623,34.1894060995185,88,16
CON_001129471,403,6.20347394540943,11,3
CON_IPI002900785,594,2.86195286195286,9,2
Tpse_XP_002291376,116,8.62068965517241,8,2
Tpse_XP_002296774,123,47.1544715447154,26,6
Tpse_XP_002287111,910,1.75824175824176,5,1
Tpse_XP_002289706,190,45.2631578947368,44,8
Tpse_XP_002287478,50,74.0,38,5
CON_IPI004791452,400,6.25,11,3
CON_18266794,456,1.53508771929825,4,1
CON_IPI002900771,456,5.48245614035088,11,3
Tpse_XP_002294138,115,6.95652173913043,2,1
CON_6686303,425,1.64705882352941,4,1
CON_001393013,580,9.6551724137931,8,6
CON_006996223,733,5.45702592087312,4,4
CON_ENO1,437,1.37299771167048,1,1
Tpse_XP_002288567,644,1.39751552795031,3,1
Tpse_XP_002296155,192,27.0833333333333,26,5
Tpse_XP_002297100,507,8.48126232741617,9,4
CON_002179633,473,10.1479915433404,21,5
Tpse_XP_002292812,453,2.86975717439294,6,2
Tpse_XP_002290480,941,3.50690754516472,8,3
CON_IPI002303655,433,8.77598152424942,14,4
CON_009122951,453,3.53200883002207,6,2
Tpse_XP_002292987,576,7.11805555555556,6,4
Tpse_XP_002288928,952,0.840336134453782,2,1
Tpse_XP_002294007,207,29.951690821256,12,6
Tpse_XP_002294859,267,2.24719101123596,1,1
Tpse_XP_002288009,967,4.44674250258532,7,3
Tpse_XP_002293763,274,15.3284671532847,6,3
Tpse_XP_002289543,206,14.5631067961165,26,4
Tpse_XP_002296171|Histone_H2B,120,65.0,125,18
Tpse_XP_002288151,167,7.78443113772455,4,1
CON_000098673,590,21.6949152542373,36,13
Tpse_XP_002286833,265,4.52830188679245,3,1
Tpse_XP_002293430,98,18.3673469387755,7,1
Tpse_XP_002294144,173,17.3410404624277,15,2
CON_008492051,476,1.47058823529412,4,1
Tpse_XP_002289217,1429,1.3296011196641,5,2
Tpse_XP_002289806,264,10.6060606060606,9,3
Tpse_XP_002288729,201,11.9402985074627,11,3
CON_006980585,130,16.9230769230769,14,3
Tpse_XP_002287857,500,4.6,3,2
