Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Bnat_130284,446,14.3497757847534,47,5
Bnat_80747,489,2.04498977505112,1,1
Bnat_91623,311,8.03858520900322,12,4
Bnat_130411,203,15.7635467980296,6,3
Bnat_83022,653,9.80091883614089,47,5
Bnat_53326,259,4.63320463320463,5,1
Bnat_NUCL_XP_001712781.1,528,1.32575757575758,1,1
Bnat_132955,372,6.18279569892473,4,2
Bnat_91683,425,5.64705882352941,13,4
Bnat_129500,147,8.16326530612245,2,1
Bnat_129736,497,12.8772635814889,47,5
Bnat_53920,184,16.8478260869565,18,3
Bnat_136137,94,6.38297872340426,2,1
Bnat_130881,347,15.2737752161383,38,4
Bnat_91846,444,2.7027027027027,1,1
Bnat_125925,222,4.05405405405405,1,1
Bnat_88102,597,1.00502512562814,1,1
Bnat_88520,145,6.20689655172414,2,1
Bnat_89433,580,9.6551724137931,20,7
Bnat_133104,694,34.5821325648415,88,20
Bnat_87244,723,3.45781466113416,4,2
Bnat_86551,281,4.27046263345196,3,1
Bnat_81842,679,2.65095729013255,5,2
Bnat_141110,67,13.4328358208955,1,1
Bnat_37234,256,5.46875,2,1
Bnat_81170,140,5.71428571428571,1,1
Bnat_140217,306,3.59477124183007,1,1
Bnat_141651,464,3.44827586206897,1,1
Bnat_90038,181,4.41988950276243,1,1
Bnat_46379,333,2.4024024024024,5,1
Bnat_144062,262,9.16030534351145,31,2
Bnat_56703,155,18.7096774193548,13,3
Bnat_86973,150,6.0,1,1
Bnat_72137,332,3.01204819277108,4,1
CON_007083981,607,6.75453047775947,12,5
Bnat_84436,353,15.014164305949,38,4
Bnat_80091,586,1.70648464163823,2,1
Bnat_89068,621,2.09339774557166,1,1
Bnat_125482,462,1.73160173160173,2,1
Bnat_87505,169,4.14201183431953,3,1
Bnat_89776,415,10.1204819277108,4,3
Bnat_87923,196,12.7551020408163,20,5
Bnat_61106,184,9.78260869565217,3,1
Bnat_145361,466,13.7339055793991,47,5
Bnat_89239,279,12.9032258064516,12,4
Bnat_88322,295,14.2372881355932,16,4
Bnat_127025,152,30.9210526315789,3,3
Bnat_89706,1581,1.58127767235927,3,3
Bnat_88140,604,2.98013245033113,3,1
Bnat_85791,267,6.36704119850187,7,3
Bnat_66100,666,1.05105105105105,1,1
Bnat_69153,271,10.7011070110701,3,3
Bnat_86850,193,13.9896373056995,11,3
Bnat_51018,61,65.5737704918033,36,9
Bnat_90000,270,11.4814814814815,10,3
Bnat_137674,337,2.9673590504451,4,1
Bnat_88906,985,1.21827411167513,1,1
Bnat_63508,113,28.3185840707965,7,2
Bnat_89107,272,6.98529411764706,10,2
Bnat_88034,510,2.74509803921569,4,1
CON_007458722,609,3.61247947454844,8,3
Bnat_136659,824,7.76699029126214,47,5
Bnat_80088,635,5.35433070866142,4,3
Bnat_67669,1277,0.469851213782302,8,1
Bnat_144068,193,18.1347150259067,9,2
CON_006222404,707,2.97029702970297,5,2
Bnat_88918,173,10.9826589595376,18,2
Bnat_80876,837,0.716845878136201,2,1
Bnat_87880,461,23.644251626898,30,10
Bnat_76814,969,6.39834881320949,35,7
Bnat_62505,146,7.53424657534247,2,2
Bnat_90515,611,6.21931260229133,8,3
Bnat_81950,755,0.794701986754967,1,1
CON_008248471,617,3.40356564019449,2,2
Bnat_77751,546,2.01465201465201,1,1
Bnat_73872,486,2.26337448559671,4,1
Bnat_46016,221,16.289592760181,15,4
CON_009125541,566,6.71378091872792,7,4
Bnat_85631,3060,0.686274509803922,2,2
Bnat_91293,433,0.0,295,0
Bnat_147019,646,9.90712074303406,47,5
Bnat_142134,200,7.0,4,1
Bnat_145033,364,14.5604395604396,38,4
Bnat_51802,259,32.046332046332,51,9
Bnat_89526,270,8.14814814814815,1,1
Bnat_86564,421,2.61282660332542,1,1
Bnat_80732,945,6.77248677248677,47,5
Bnat_90165,1111,0.99009900990099,1,1
Bnat_67404,262,9.54198473282443,2,2
Bnat_92772_Histone_H2A,153,41.1764705882353,70,11
Bnat_47173,131,16.030534351145,15,3
CON_004689564,524,2.29007633587786,1,1
Bnat_57840,92,33.695652173913,16,4
Bnat_128013,302,3.64238410596026,3,1
Bnat_82175,162,37.037037037037,4,4
Bnat_53194,2168,1.70664206642066,12,3
Bnat_86734,2558,0.390930414386239,4,1
Bnat_90200,158,36.0759493670886,27,6
Bnat_90613,214,26.1682242990654,44,9
Bnat_45922,250,8.4,8,2
Bnat_130960,176,13.6363636363636,31,2
Bnat_48653,239,34.7280334728033,35,9
Bnat_130950,347,15.2737752161383,38,4
Bnat_90146,264,3.40909090909091,3,1
Bnat_55852,253,2.76679841897233,3,1
Bnat_67201,234,2.99145299145299,1,1
Bnat_82150,2260,0.619469026548673,3,2
Bnat_88942,584,1.1986301369863,1,1
Bnat_80921,487,1.23203285420945,2,1
CON_007161663,3170,0.694006309148265,5,2
Bnat_91351,302,3.64238410596026,1,1
Bnat_75402,395,11.3924050632911,10,3
Bnat_72852,304,15.1315789473684,22,6
Bnat_47290,444,3.82882882882883,2,2
Bnat_86499,2230,2.152466367713,8,3
Bnat_90443,569,4.21792618629174,31,2
Bnat_68234,511,6.26223091976517,3,2
Bnat_72851,1470,4.35374149659864,47,5
CON_003471102,539,2.22634508348794,1,1
Bnat_138906,266,2.25563909774436,3,1
Bnat_48383,191,17.2774869109948,19,3
Bnat_91583,388,5.92783505154639,4,2
Bnat_91522,1126,5.06216696269982,13,5
Bnat_77592,537,2.60707635009311,1,1
Bnat_88549,1401,0.428265524625268,1,1
Bnat_73381,473,4.0169133192389,3,2
Bnat_125699,89,35.9550561797753,7,3
Bnat_62857,73,9.58904109589041,4,1
Bnat_74463,217,4.14746543778802,4,1
Bnat_64240,98,10.2040816326531,3,1
Bnat_125977,694,1.87319884726225,4,2
Bnat_48457,327,7.95107033639144,5,2
Bnat_85846,166,24.0963855421687,16,5
Bnat_135121,345,11.5942028985507,2,1
Bnat_90903,263,3.04182509505703,1,1
Bnat_90640,2433,0.863131935881628,6,2
Bnat_51369,174,11.4942528735632,1,1
Bnat_91090,2570,0.622568093385214,4,2
Bnat_38539,473,2.32558139534884,1,1
Bnat_83766,423,8.51063829787234,4,3
CON_000098652,593,17.3693086003373,23,9
Bnat_80110,1017,0.688298918387414,7,1
Bnat_58429_Histone_H3,130,11.5384615384615,79,3
Bnat_128843,500,3.4,5,2
Bnat_132484,437,5.94965675057208,4,2
Bnat_54525,120,23.3333333333333,10,3
Bnat_68055,581,11.0154905335628,47,5
Bnat_87330,516,9.30232558139535,2,2
Bnat_126365,403,6.45161290322581,2,2
Bnat_90528,246,9.34959349593496,7,2
Bnat_67230,245,10.2040816326531,2,2
Bnat_90677,286,9.79020979020979,10,2
Bnat_88389,215,13.4883720930233,3,2
Bnat_145656,543,11.7863720073665,47,5
Bnat_141752,2621,0.572300648607402,2,1
Bnat_56762,487,4.31211498973306,2,2
Bnat_87104,103,22.3300970873786,2,2
Bnat_51212,573,2.09424083769634,1,1
Bnat_86162,997,0.902708124373119,2,1
Bnat_50330,153,33.3333333333333,21,7
Bnat_52823,454,6.82819383259912,9,3
Bnat_86747,550,1.63636363636364,2,1
Bnat_92728,263,3.04182509505703,5,1
Bnat_35667_Histone_H3,138,38.4057971014493,65,10
Bnat_88414,420,4.28571428571429,7,2
Bnat_48928,235,15.3191489361702,31,5
Bnat_88077,194,14.4329896907216,28,5
Bnat_69794,560,3.39285714285714,3,2
Bnat_54579,842,3.68171021377672,6,3
Bnat_91963,319,2.82131661442006,2,1
Bnat_77498,618,4.36893203883495,4,2
Bnat_56067,414,6.03864734299517,7,2
Bnat_87578,172,32.5581395348837,42,7
Bnat_87357,1051,0.570884871550904,9,1
Bnat_76504,322,1.86335403726708,3,1
Bnat_69865,2372,0.295109612141653,1,1
Bnat_81163,213,12.6760563380282,7,2
Bnat_138140,419,6.44391408114559,5,3
Bnat_44596,72,37.5,12,3
Bnat_57721_Histone_H3,146,17.8082191780822,9,4
Bnat_79217,507,2.36686390532544,1,1
Bnat_45787,499,5.21042084168337,3,2
Bnat_47133,242,6.19834710743802,1,1
Bnat_47320,185,35.1351351351351,30,9
Bnat_87949,145,25.5172413793103,9,3
Bnat_86205,453,1.98675496688742,1,1
Bnat_141739,315,16.1904761904762,10,3
Bnat_47794,245,4.89795918367347,4,1
Bnat_66149,390,10.5128205128205,29,5
Bnat_84214,1761,3.63429869392391,47,5
Bnat_90761,925,3.13513513513514,5,2
Bnat_54572,357,10.9243697478992,6,5
Bnat_87963,430,3.48837209302326,5,1
Bnat_145527,875,7.31428571428571,47,5
Bnat_147182,485,32.5773195876289,197,29
Bnat_77937,373,1.60857908847185,2,1
Bnat_73975,770,1.2987012987013,2,1
CON_007264311,690,75.0724637681159,8,5
Bnat_87252,132,6.06060606060606,7,1
Bnat_58549,743,1.34589502018843,4,1
Bnat_91930,293,13.9931740614334,16,4
Bnat_126484,615,10.4065040650407,47,5
CON_007212703,477,10.062893081761,8,5
Bnat_54268,274,25.5474452554745,19,5
Bnat_88859,256,11.71875,6,3
Bnat_81103,148,8.10810810810811,6,1
CON_IPI003763793,578,3.28719723183391,2,2
Bnat_87313,362,9.11602209944751,1,1
Bnat_76916,137,12.4087591240876,8,2
Bnat_91974,291,14.7766323024055,3,2
Bnat_67748,1438,1.46036161335188,2,2
Bnat_84867,254,16.9291338582677,10,4
Bnat_84461,531,11.4877589453861,18,8
Bnat_91561,2505,0.239520958083832,27,1
Bnat_79648,466,1.71673819742489,2,1
Bnat_74783,468,1.92307692307692,2,1
Bnat_138038,395,4.55696202531646,3,2
Bnat_77154,182,20.8791208791209,10,3
Bnat_36494,546,1.46520146520147,1,1
Bnat_73508,507,4.73372781065089,4,2
Bnat_69508,1256,5.49363057324841,16,6
Bnat_74044,1063,0.658513640639699,3,1
Bnat_89377,434,1.38248847926267,1,1
Bnat_56966,922,1.84381778741865,3,2
Bnat_81865,199,5.52763819095477,2,1
Bnat_136988,647,1.08191653786708,5,1
Bnat_147225,416,1.92307692307692,6,2
Bnat_46489,128,5.46875,1,1
Bnat_80217,1539,0.454840805717999,1,1
Bnat_73898,406,2.70935960591133,2,1
Bnat_85736,409,4.40097799511002,2,1
Bnat_53173,237,7.17299578059072,17,2
Bnat_88880,377,2.12201591511936,2,1
CON_008451841,571,3.32749562171629,3,3
Bnat_68239,318,2.51572327044025,4,1
CON_Trypsin,231,25.1082251082251,49,4
Bnat_87409,1008,6.34920634920635,47,5
Bnat_90206,330,5.75757575757576,1,1
Bnat_89323,525,6.66666666666667,2,2
Bnat_54352,330,2.72727272727273,3,1
Bnat_50205_Histone_H3,136,67.6470588235294,231,20
Bnat_52234,51,27.4509803921569,4,3
Bnat_83059,846,7.56501182033097,47,5
Bnat_63965,124,6.45161290322581,1,1
Bnat_88084,299,13.7123745819398,20,4
Bnat_80103,570,4.73684210526316,4,1
Bnat_82252,291,14.4329896907216,19,3
Bnat_66334,710,1.26760563380282,3,1
Bnat_90172,325,4.61538461538462,5,2
Bnat_46330,252,4.76190476190476,1,1
Bnat_68458,1638,3.23565323565324,14,5
Bnat_56340_Histone_H4,103,62.1359223300971,249,14
Bnat_39029,207,11.5942028985507,4,2
Bnat_87768,338,3.55029585798817,1,1
Bnat_48789,1251,0.559552358113509,2,1
Bnat_92558,351,2.27920227920228,1,1
Bnat_78785,1293,12.5290023201856,47,15
Bnat_68607_Histone_H2B,120,80.0,127,18
Bnat_92238,237,18.9873417721519,10,2
Bnat_127119,184,13.0434782608696,31,2
Bnat_91133,265,4.90566037735849,4,1
Bnat_78291,216,5.09259259259259,1,1
CON_003007257,564,3.36879432624113,3,3
Bnat_73662,580,5.0,4,2
Bnat_67615,733,2.31923601637108,3,2
Bnat_34697,154,62.3376623376623,49,22
Bnat_56546,163,28.8343558282209,4,2
Bnat_80815,582,6.01374570446735,40,3
Bnat_130201,533,12.0075046904315,47,5
Bnat_68267,896,0.0,217,0
Bnat_90638,202,3.46534653465347,2,1
Bnat_88615,199,5.0251256281407,2,1
Bnat_128142,236,2.96610169491525,2,1
Bnat_126124,150,10.0,10,2
Bnat_76926,417,5.51558752997602,6,4
Bnat_88320,510,2.35294117647059,1,1
Bnat_132778,419,2.38663484486873,1,1
Bnat_55239,288,5.90277777777778,5,2
Bnat_87554,139,7.19424460431655,9,1
Bnat_69020,897,0.668896321070234,1,1
Bnat_53921,134,5.97014925373134,1,1
Bnat_49631,111,11.7117117117117,3,1
Bnat_53395,461,2.38611713665944,1,1
CON_007148761,606,8.08580858085809,5,5
Bnat_49803,377,3.97877984084881,9,2
Bnat_46574,178,17.9775280898876,8,3
Bnat_70507,833,0.720288115246098,2,1
Bnat_51387,157,31.8471337579618,21,5
Bnat_145931,1068,2.71535580524345,3,3
Bnat_63459,306,27.7777777777778,33,8
Bnat_71699,1407,4.54868514570007,47,5
Bnat_80425,1493,0.803750837240455,3,1
Bnat_86255,131,8.3969465648855,3,1
Bnat_65711,114,8.7719298245614,4,1
Bnat_127653,532,6.39097744360902,4,4
Bnat_86112,156,5.12820512820513,6,1
Bnat_68477,428,7.24299065420561,5,2
Bnat_63173,99,33.3333333333333,16,4
Bnat_66556,201,4.97512437810945,1,1
Bnat_83266,329,16.1094224924012,38,4
Bnat_139202,1236,10.7605177993528,23,11
Bnat_28188,59,33.8983050847458,9,3
Bnat_147191,316,19.620253164557,16,5
Bnat_88400,132,32.5757575757576,25,5
Bnat_129997,782,8.18414322250639,47,5
Bnat_85559,767,1.04302477183833,2,1
Bnat_60861,157,7.64331210191083,1,1
Bnat_79450,369,1.8970189701897,1,1
Bnat_77217,1970,0.355329949238579,1,1
Bnat_134068,309,3.55987055016181,6,1
Bnat_87523,150,5.33333333333333,2,1
Bnat_144368,293,20.4778156996587,14,4
Bnat_90376,501,29.940119760479,139,21
Bnat_91987,947,6.75818373812038,47,5
Bnat_89981,949,6.74394099051633,47,5
Bnat_82646,488,1.4344262295082,1,1
Bnat_50565,369,3.7940379403794,5,1
Bnat_84818,196,38.7755102040816,64,13
Bnat_145331,599,1.1686143572621,1,1
Bnat_79986,328,5.18292682926829,2,1
Bnat_85038,441,2.04081632653061,1,1
Bnat_92630,200,18.0,8,3
Bnat_74990,428,1.63551401869159,5,1
Bnat_86248,1630,0.98159509202454,2,1
Bnat_91777,127,31.496062992126,26,4
Bnat_83381,699,6.29470672389127,3,3
Bnat_56533,400,6.75,4,3
Bnat_79081,385,1.55844155844156,1,1
Bnat_129432,176,5.11363636363636,8,1
Bnat_55870,134,10.4477611940298,19,2
Bnat_87297,360,6.11111111111111,6,2
Bnat_83694,441,1.58730158730159,2,1
Bnat_66497,1717,1.92195690157251,4,3
Bnat_76692,1657,0.543150271575136,2,1
Bnat_41202,278,2.87769784172662,1,1
Bnat_88367,697,1.43472022955524,3,1
Bnat_76514,242,3.71900826446281,2,1
Bnat_38219_Histone_H4,116,39.6551724137931,14,5
Bnat_54787,373,7.23860589812332,15,2
Bnat_50990,410,1.46341463414634,1,1
Bnat_134268,700,8.85714285714286,29,5
Bnat_91926,548,1.64233576642336,3,1
Bnat_86519,545,7.3394495412844,11,4
Bnat_75407,318,3.45911949685535,3,1
Bnat_128494,806,4.83870967741935,38,3
Bnat_92655,724,1.65745856353591,1,1
Bnat_52295,240,2.91666666666667,1,1
Bnat_86118,849,13.0742049469965,60,13
Bnat_56258,275,8.72727272727273,2,2
Bnat_60815,75,9.33333333333333,1,1
Bnat_70443,628,4.29936305732484,5,2
Bnat_49584,392,2.55102040816327,4,1
Bnat_54944,92,38.0434782608696,41,8
Bnat_91290,162,31.4814814814815,15,9
Bnat_78773,228,3.07017543859649,7,1
Bnat_90114,192,4.16666666666667,3,1
Bnat_50237,145,32.4137931034483,15,5
Bnat_56563_Histone_H2A,175,12.5714285714286,10,3
Bnat_92656,492,4.26829268292683,4,2
Bnat_142074,981,0.713557594291539,1,1
CON_003844445,472,8.05084745762712,7,4
Bnat_55876,237,16.4556962025316,42,5
Bnat_86542,466,1.28755364806867,2,1
Bnat_130951,511,2.15264187866928,9,1
Bnat_86885,1312,0.609756097560976,3,1
Bnat_85471,123,20.3252032520325,11,2
Bnat_86593,190,11.5789473684211,4,2
Bnat_131248,309,1.94174757281553,2,1
Bnat_51323,345,6.95652173913043,6,2
Bnat_72620,669,4.03587443946188,5,2
Bnat_46581,244,37.7049180327869,67,10
Bnat_71919,562,8.71886120996441,24,5
Bnat_137145,1712,0.642523364485981,3,1
Bnat_90174,296,32.4324324324324,34,10
Bnat_68660,374,17.1122994652406,25,6
Bnat_136283_Histone_H2B,121,80.1652892561983,136,20
Bnat_52265,259,7.72200772200772,5,2
Bnat_87681,4870,0.225872689938398,1,1
Bnat_136689,247,10.5263157894737,7,3
Bnat_78718,217,2.76497695852535,2,1
Bnat_75195,258,2.32558139534884,1,1
Bnat_87375,912,4.71491228070175,17,5
Bnat_85808,115,14.7826086956522,4,1
Bnat_84843,436,3.21100917431193,3,1
Bnat_145972,719,8.06675938803894,16,5
Bnat_91163,535,4.48598130841121,8,2
Bnat_140491,359,6.68523676880223,5,2
Bnat_46493,513,2.92397660818713,2,1
Bnat_126170,593,2.36087689713322,3,1
Bnat_91995,336,12.5,12,4
Bnat_137478,390,13.5897435897436,38,4
Bnat_65576,134,9.70149253731343,4,1
Bnat_146296,198,5.55555555555556,1,1
Bnat_71917,378,3.96825396825397,1,1
Bnat_89664,455,4.83516483516484,6,3
Bnat_50018_Histone_H2B,178,19.6629213483146,11,4
Bnat_79472,1672,0.717703349282297,1,1
Bnat_90379,325,5.23076923076923,4,2
Bnat_130365,268,12.3134328358209,4,2
Bnat_132158,151,9.27152317880795,2,1
Bnat_91639,123,30.8943089430894,22,5
Bnat_84924,758,10.4221635883905,11,5
Bnat_80897,1301,0.691775557263643,1,1
Bnat_49122,113,24.7787610619469,25,5
Bnat_79903,523,5.92734225621415,5,2
Bnat_92538,134,29.8507462686567,23,4
Bnat_131137,110,10.0,4,2
Bnat_125784,578,1.55709342560554,2,1
Bnat_52972,291,5.84192439862543,2,2
Bnat_77138,1459,1.30226182316655,3,2
Bnat_144349,832,2.52403846153846,3,1
Bnat_92176,120,30.0,22,4
CON_006978511,601,3.49417637271215,4,3
Bnat_87922,137,16.7883211678832,6,2
Bnat_86186,1675,0.417910447761194,1,1
CON_002991459,564,3.36879432624113,3,3
Bnat_85277,116,0.0,55,0
Bnat_77866,1137,0.703605980650836,1,1
Bnat_88196,1292,3.71517027863777,26,6
Bnat_92742,498,1.40562248995984,3,1
Bnat_127683,1361,0.440852314474651,1,1
Bnat_59979,78,12.8205128205128,3,1
Bnat_143739,372,58.6021505376344,62,11
Bnat_132993,605,7.93388429752066,46,4
Bnat_83943,879,10.2389078498294,52,9
Bnat_142337,406,1.47783251231527,1,1
Bnat_72567,713,1.26227208976157,1,1
Bnat_48466,459,25.0544662309368,31,10
Bnat_74179,507,7.29783037475345,2,2
Bnat_86789,495,11.7171717171717,8,4
Bnat_55420,137,33.5766423357664,19,6
Bnat_91651,277,15.1624548736462,24,5
Bnat_44914,687,1.89228529839884,1,1
Bnat_81264,531,1.31826741996234,5,1
CON_007083982,609,6.73234811165846,12,5
Bnat_86455,194,16.4948453608247,17,3
Bnat_52653,142,17.6056338028169,5,3
Bnat_88445,371,6.73854447439353,13,3
Bnat_136073,312,16.9871794871795,38,4
Bnat_143799,598,1.33779264214047,2,1
Bnat_143401,562,11.3879003558719,47,5
Bnat_130006,483,13.2505175983437,47,5
Bnat_135866,283,18.7279151943463,38,4
Bnat_76935,386,0.0,41,0
Bnat_55697,412,2.9126213592233,6,1
Bnat_50099,242,13.6363636363636,12,2
Bnat_89563,1370,0.948905109489051,1,1
Bnat_70534,590,4.06779661016949,5,3
Bnat_89562,153,5.22875816993464,1,1
Bnat_145549,937,0.96051227321238,1,1
Bnat_86466,305,7.54098360655738,6,1
Bnat_91982,803,4.10958904109589,6,3
Bnat_56207,98,34.6938775510204,8,4
Bnat_73997,271,4.4280442804428,2,1
Bnat_81524,155,7.74193548387097,1,1
Bnat_125311,393,13.4860050890585,38,4
Bnat_74153,2926,0.205058099794942,2,1
Bnat_88426,788,8.12182741116751,47,5
Bnat_127770,418,1.67464114832536,8,1
Bnat_87658,1161,0.602928509905254,2,1
Bnat_49587,157,10.828025477707,5,1
Bnat_88716,329,3.3434650455927,7,1
Bnat_89011,1527,4.19122462344466,47,5
Bnat_87249,1382,0.65123010130246,1,1
Bnat_47349,133,11.2781954887218,3,2
Bnat_92476,142,32.3943661971831,40,6
Bnat_33528,132,14.3939393939394,5,1
Bnat_141869,651,1.0752688172043,5,1
Bnat_142366,215,2.7906976744186,4,1
Bnat_47204,228,22.3684210526316,29,4
Bnat_83233,571,1.22591943957968,5,1
Bnat_88242,472,2.11864406779661,1,1
Bnat_91310,1018,1.17878192534381,1,1
Bnat_89744,1116,0.627240143369176,2,1
Bnat_131765,302,5.96026490066225,5,2
Bnat_50252,146,9.58904109589041,4,1
Bnat_82178,336,15.7738095238095,38,4
Bnat_137079,447,14.3176733780761,47,5
Bnat_85465,260,5.38461538461539,3,1
Bnat_139569,752,1.86170212765957,2,2
CON_006989001,375,22.4,16,7
Bnat_71256,327,2.14067278287462,2,1
Bnat_126157,1460,1.43835616438356,3,2
Bnat_46712_Histone_H2A,142,51.4084507042254,194,18
Bnat_86397,897,7.13489409141583,47,5
CON_000213041,645,18.4496124031008,19,10
Bnat_70286,209,3.82775119617225,2,1
Bnat_147171,502,12.7490039840637,47,5
Bnat_81833,216,30.5555555555556,14,5
Bnat_90563,132,9.09090909090909,10,2
Bnat_146346,574,4.8780487804878,6,3
Bnat_137531,310,2.25806451612903,3,1
Bnat_48294,513,11.6959064327485,27,7
Bnat_66696,662,1.05740181268882,2,1
Bnat_52690,1226,0.570962479608483,15,1
Bnat_89036,348,6.89655172413793,31,2
Bnat_92977,311,7.71704180064309,6,2
Bnat_142724,284,8.45070422535211,3,1
Bnat_68631,553,3.61663652802893,3,2
Bnat_125393,105,5.71428571428571,2,1
Bnat_90289,189,7.93650793650794,4,1
Bnat_54140,248,16.5322580645161,18,4
Bnat_81926,870,2.75862068965517,3,2
Bnat_54879,456,3.7280701754386,2,2
Bnat_87804,1075,5.95348837209302,47,5
Bnat_72858,449,2.00445434298441,2,1
Bnat_52083,238,11.3445378151261,10,3
Bnat_137495,425,15.0588235294118,47,5
Bnat_66883,606,1.65016501650165,1,1
Bnat_92374,219,17.351598173516,11,4
Bnat_65644,181,4.97237569060773,2,1
Bnat_134583,1404,1.63817663817664,3,2
Bnat_71346,3371,1.30525066745773,9,4
Bnat_56454,154,15.5844155844156,3,2
Bnat_135066,601,10.648918469218,47,5
Bnat_90976,187,16.5775401069519,12,3
Bnat_87063,178,10.6741573033708,11,2
Bnat_85524,1233,1.6220600162206,2,2
Bnat_89203,143,12.5874125874126,7,1
Bnat_90494,1586,1.0718789407314,9,2
Bnat_128023,321,3.42679127725857,1,1
Bnat_91985,964,6.63900414937759,47,5
Bnat_141156,242,15.2892561983471,2,1
Bnat_51568,205,8.78048780487805,1,1
Bnat_89094,398,3.01507537688442,5,1
Bnat_85342,155,10.9677419354839,2,2
Bnat_129673,299,6.02006688963211,6,2
Bnat_89647,1024,2.83203125,3,2
Bnat_90216,263,2.28136882129278,1,1
Bnat_59226,155,7.09677419354839,1,1
Bnat_88285,347,52.1613832853026,129,26
Bnat_68554,4298,0.186133085155886,2,1
Bnat_50718,489,2.24948875255624,1,1
Bnat_89321,214,16.8224299065421,23,4
CON_001360561,437,3.66132723112128,3,2
Bnat_86731,386,5.95854922279793,3,2
Bnat_57484,554,2.70758122743682,2,1
Bnat_89637,513,1.55945419103314,1,1
Bnat_91213,106,6.60377358490566,6,1
Bnat_70150,760,1.18421052631579,1,1
Bnat_147050,287,6.27177700348432,9,2
Bnat_136604,210,5.71428571428571,1,1
Bnat_127283,116,9.48275862068965,1,1
Bnat_126411,273,19.4139194139194,38,4
Bnat_36190,76,17.1052631578947,1,1
Bnat_66834,180,12.2222222222222,5,2
Bnat_92063,492,1.42276422764228,2,1
Bnat_136933,575,1.21739130434783,1,1
Bnat_87467,880,0.795454545454545,5,1
Bnat_56843,63,19.047619047619,7,1
Bnat_51217,211,7.58293838862559,1,1
Bnat_87310,167,5.98802395209581,1,1
Bnat_33227,383,2.87206266318538,1,1
Bnat_73194,570,4.3859649122807,14,3
Bnat_89575,346,7.51445086705202,5,2
Bnat_91989,990,6.46464646464646,47,5
Bnat_144693,526,12.1673003802281,41,7
Bnat_52992,165,4.84848484848485,2,1
CON_004621401,572,3.84615384615385,3,3
Bnat_86360,673,2.97176820208024,3,1
Bnat_90522,204,3.43137254901961,6,1
Bnat_57231_Histone_H3,136,66.9117647058823,216,19
Bnat_85823,333,6.90690690690691,9,2
Bnat_78889,691,8.24891461649783,5,3
Bnat_86200,472,0.0,874,0
Bnat_88412,849,7.53828032979976,47,5
Bnat_64706,75,8.0,5,1
Bnat_137939,435,2.98850574712644,3,2
Bnat_81734,421,12.5890736342043,38,4
Bnat_145759,980,3.57142857142857,40,3
Bnat_49481_Histone_H3,136,34.5588235294118,34,7
Bnat_86793,312,9.2948717948718,1,1
Bnat_32868,216,59.7222222222222,123,17
Bnat_131962,611,3.27332242225859,3,2
Bnat_48183,120,13.3333333333333,2,2
Bnat_73528,1343,3.2017870439315,9,3
Bnat_134269,253,5.92885375494071,1,1
Bnat_80154,774,8.2687338501292,47,5
Bnat_90747,272,4.04411764705882,2,1
Bnat_130293,268,19.7761194029851,38,4
Bnat_93000,380,1.84210526315789,2,1
Bnat_90979,371,12.9380053908356,11,4
Bnat_49760,346,2.3121387283237,5,1
