Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Spun_SPPG_02432,260,3.46153846153846,5,1
CON_009125541,566,3.53356890459364,2,2
Spun_SPPG_00184,309,10.6796116504854,9,3
Spun_SPPG_01805,318,5.34591194968553,2,1
Spun_SPPG_03191,81,16.0493827160494,2,2
Spun_SPPG_06373,244,48.3606557377049,124,18
Spun_SPPG_01801,757,46.4993394980185,277,42
Spun_SPPG_03043,249,10.8433734939759,2,2
Spun_SPPG_04798,326,3.68098159509202,4,1
Spun_SPPG_00410,1217,6.57354149548069,24,8
Spun_SPPG_03693,256,7.03125,11,2
Spun_SPPG_02347,156,32.0512820512821,11,4
Spun_SPPG_06862,775,2.45161290322581,3,2
Spun_SPPG_03658,554,1.985559566787,2,1
Spun_SPPG_01666,1570,2.61146496815287,5,4
Spun_SPPG_05141,131,21.3740458015267,19,3
Spun_SPPG_04616,187,37.9679144385027,32,8
Spun_SPPG_04690,112,29.4642857142857,9,3
Spun_SPPG_08730,154,19.4805194805195,11,4
Spun_SPPG_00680,319,5.64263322884013,5,2
Spun_SPPG_01491,2208,0.407608695652174,1,1
Spun_SPPG_03047,534,2.24719101123596,4,1
Spun_SPPG_02579,2277,0.834431269213878,2,2
Spun_SPPG_06295,1033,4.54985479186834,17,6
Spun_SPPG_04965,196,7.6530612244898,8,2
Spun_SPPG_04483,387,0.0,23,0
Spun_SPPG_02104,414,17.6328502415459,6,4
Spun_SPPG_07250,505,1.58415841584158,2,1
Spun_SPPG_04239,430,4.88372093023256,5,3
Spun_SPPG_05676,504,8.92857142857143,13,3
Spun_SPPG_01868,929,1.61463939720129,5,2
Spun_SPPG_06853,797,3.38770388958595,7,3
Spun_SPPG_05645,542,5.90405904059041,8,3
Spun_SPPG_04659,120,31.6666666666667,19,4
Spun_SPPG_08669,311,29.903536977492,44,10
Spun_SPPG_02965,80,32.5,13,2
Spun_SPPG_02482,270,6.2962962962963,6,2
Spun_SPPG_03448,478,8.36820083682008,8,3
Spun_SPPG_01231,411,19.2214111922141,32,7
Spun_SPPG_01792,367,1.63487738419619,1,1
Spun_SPPG_06920,273,11.3553113553114,8,4
Spun_SPPG_01058,309,3.23624595469256,5,1
Spun_SPPG_07328,2559,1.13325517780383,3,3
Spun_SPPG_04125,282,16.6666666666667,14,6
Spun_SPPG_03292,280,5.0,2,1
Spun_SPPG_05403,120,65.8333333333333,86,12
Spun_SPPG_07384,1052,0.855513307984791,1,1
CON_003471102,539,1.48423005565863,1,1
Spun_SPPG_07808,1758,0.341296928327645,3,1
Spun_SPPG_02284,455,35.6043956043956,26,11
Spun_SPPG_03126,166,6.02409638554217,7,1
Spun_SPPG_07894,541,19.2236598890943,37,9
Spun_SPPG_07508,339,2.65486725663717,4,1
Spun_SPPG_03934,190,18.9473684210526,9,3
Spun_SPPG_05668,272,21.3235294117647,17,4
Spun_SPPG_05226,148,6.08108108108108,1,1
Spun_SPPG_00476,341,11.7302052785924,7,4
Spun_SPPG_01931,132,4.54545454545455,3,1
Spun_SPPG_03208,573,1.91972076788831,1,1
Spun_SPPG_03667,261,2.68199233716475,1,1
Spun_SPPG_00046,253,36.7588932806324,97,16
Spun_SPPG_01348,1302,4.22427035330261,8,4
Spun_SPPG_05387,224,6.25,1,1
Spun_SPPG_03793,972,1.74897119341564,6,2
Spun_SPPG_03600,202,45.5445544554455,45,11
Spun_SPPG_01543,467,19.4860813704497,34,9
Spun_SPPG_00814,122,8.19672131147541,6,1
Spun_SPPG_04292,928,3.01724137931034,3,3
Spun_SPPG_08418,331,34.1389728096677,38,10
Spun_SPPG_08096,905,8.95027624309392,23,8
Spun_SPPG_08256,921,22.4755700325733,55,15
Spun_SPPG_07718,89,75.2808988764045,46,6
Spun_SPPG_06603,668,1.19760479041916,1,1
Spun_SPPG_02888,235,2.97872340425532,1,1
Spun_SPPG_04801,470,37.2340425531915,99,23
Spun_SPPG_04546,1118,2.05724508050089,3,3
Spun_SPPG_07636,301,44.5182724252492,62,18
Spun_SPPG_01521,691,3.03907380607815,7,3
Spun_SPPG_05275,56,14.2857142857143,1,1
Spun_SPPG_00754,188,64.8936170212766,143,18
Spun_SPPG_00045,183,10.9289617486339,2,2
Spun_SPPG_00799,713,8.835904628331,18,4
CON_000098652,593,15.008431703204,17,8
Spun_SPPG_06417,1360,9.11764705882353,46,10
Spun_SPPG_06227,381,59.0551181102362,24,5
Spun_SPPG_00609,148,9.45945945945946,4,1
Spun_SPPG_01020,686,1.45772594752187,1,1
Spun_SPPG_07689,214,6.54205607476635,8,1
Spun_SPPG_00844,230,5.65217391304348,6,1
Spun_SPPG_00812,1246,2.8892455858748,3,2
Spun_SPPG_06692,130,32.3076923076923,26,4
Spun_SPPG_06624,461,23.2104121475054,50,11
Spun_SPPG_02100,838,1.07398568019093,2,1
Spun_SPPG_04779,449,2.67260579064588,2,1
Spun_SPPG_00409,809,5.93325092707046,20,5
Spun_SPPG_08140,472,5.08474576271187,11,2
Spun_SPPG_06678,171,12.280701754386,3,2
Spun_SPPG_03450,385,7.01298701298701,8,3
Spun_SPPG_03509,137,29.9270072992701,19,4
Spun_SPPG_06655,1782,0.505050505050505,3,1
Spun_SPPG_02530,872,3.21100917431193,7,3
Spun_SPPG_04453,149,30.8724832214765,8,4
Spun_SPPG_02745,733,2.45566166439291,4,2
Spun_SPPG_04745,319,15.0470219435737,15,4
Spun_SPPG_06333,669,10.3139013452915,20,6
Spun_SPPG_03876,233,27.4678111587983,7,3
Spun_SPPG_08340,730,7.67123287671233,8,4
Spun_SPPG_04053,704,2.13068181818182,4,1
Spun_SPPG_02713,639,5.79029733959311,10,4
Spun_SPPG_06858,533,2.6266416510319,4,1
Spun_SPPG_06558,705,1.84397163120567,1,1
Spun_SPPG_08115,274,4.74452554744525,4,1
Spun_SPPG_03554,432,1.38888888888889,1,1
Spun_SPPG_06914,566,3.00353356890459,1,1
Spun_SPPG_00826,448,30.1339285714286,21,8
Spun_SPPG_02834,169,4.73372781065089,1,1
Spun_SPPG_03224,269,40.5204460966543,27,10
Spun_SPPG_06629,251,19.1235059760956,8,4
Spun_SPPG_00716,664,1.9578313253012,2,1
Spun_SPPG_07821,1083,1.38504155124654,5,2
Spun_SPPG_03015,545,1.10091743119266,2,1
Spun_SPPG_01941,402,2.98507462686567,2,1
Spun_SPPG_00308,1138,2.81195079086116,8,4
Spun_SPPG_00407,1209,7.36145574855252,29,12
Spun_SPPG_07133,181,28.1767955801105,25,9
CON_008376482,223,3.1390134529148,2,1
Spun_SPPG_02114,246,8.13008130081301,2,2
Spun_SPPG_01243,337,16.3204747774481,21,6
Spun_SPPG_03853,143,37.0629370629371,48,8
Spun_SPPG_05461,661,2.11800302571861,3,1
Spun_SPPG_00453,182,12.6373626373626,17,2
Spun_SPPG_03349,2713,0.331736085514191,1,1
Spun_SPPG_01431,213,35.6807511737089,28,5
Spun_SPPG_05911,207,86.9565217391304,144,23
Spun_SPPG_00042,208,49.5192307692308,99,14
Spun_SPPG_05940,333,4.2042042042042,2,2
Spun_SPPG_04502,423,10.1654846335697,14,4
Spun_SPPG_03368,218,18.348623853211,10,3
Spun_SPPG_08015,546,1.83150183150183,2,2
Spun_SPPG_04989,344,14.5348837209302,8,4
Spun_SPPG_01360,227,5.2863436123348,3,1
Spun_SPPG_00444,748,2.00534759358289,3,1
Spun_SPPG_08144,1646,3.40218712029162,20,4
Spun_SPPG_01473,430,17.906976744186,8,4
Spun_SPPG_07911,2003,0.748876684972541,9,2
Spun_SPPG_03305,292,4.45205479452055,2,2
Spun_SPPG_03564,268,7.08955223880597,3,1
Spun_SPPG_04173,765,6.1437908496732,11,4
Spun_SPPG_06289,1320,2.12121212121212,3,1
Spun_SPPG_08402,303,14.8514851485149,8,4
Spun_SPPG_01211,632,3.16455696202532,6,2
Spun_SPPG_07800,236,8.05084745762712,7,2
Spun_SPPG_01454,584,7.02054794520548,6,4
Spun_SPPG_06311,141,76.5957446808511,105,17
Spun_SPPG_06906,828,2.53623188405797,5,2
Spun_SPPG_04721,201,11.4427860696517,7,2
Spun_SPPG_07909,528,17.8030303030303,53,10
Spun_SPPG_01643,593,2.52951096121417,2,2
Spun_SPPG_00386,623,5.61797752808989,5,4
Spun_SPPG_04102,524,1.52671755725191,1,1
Spun_SPPG_03119,118,31.3559322033898,13,3
Spun_SPPG_03155,395,6.58227848101266,14,3
CON_007264311,690,56.5217391304348,24,5
Spun_SPPG_00686,145,22.0689655172414,12,3
Spun_SPPG_00220,455,3.95604395604396,2,2
Spun_SPPG_07547,543,1.47329650092081,2,1
CON_007212703,477,3.77358490566038,5,2
Spun_SPPG_03456,273,40.2930402930403,192,21
Spun_SPPG_06380,518,12.7413127413127,17,6
Spun_SPPG_05164,504,4.16666666666667,7,1
Spun_SPPG_03210,1415,1.27208480565371,9,2
Spun_SPPG_01647,230,60.8695652173913,49,13
Spun_SPPG_01350,678,3.68731563421829,10,2
Spun_SPPG_01458,535,1.49532710280374,1,1
Spun_SPPG_03190,99,50.5050505050505,26,3
Spun_SPPG_04030,95,75.7894736842105,101,10
CON_007110311,641,6.86427457098284,22,4
CON_PNGase_F,314,2.54777070063694,1,1
Spun_SPPG_01565,153,47.7124183006536,74,13
Spun_SPPG_01808,224,7.14285714285714,5,2
Spun_SPPG_06913,263,38.4030418250951,67,18
Spun_SPPG_03659,918,0.762527233115468,1,1
Spun_SPPG_07551,235,7.23404255319149,5,2
Spun_SPPG_02383,155,19.3548387096774,2,2
Spun_SPPG_00629,527,3.98481973434535,8,2
Spun_SPPG_02603,964,0.622406639004149,1,1
Spun_SPPG_00402,531,0.0,201,0
Spun_SPPG_00272,549,7.46812386156649,12,3
Spun_SPPG_01139,537,6.14525139664804,3,2
Spun_SPPG_01598,2202,1.27157129881926,5,3
Spun_SPPG_05345,979,1.32788559754852,1,1
Spun_SPPG_02837,454,1.54185022026432,5,1
Spun_SPPG_07229,501,1.19760479041916,2,1
Spun_SPPG_06257,125,13.6,8,3
Spun_SPPG_06717,468,6.83760683760684,5,3
Spun_SPPG_05993,375,28.0,35,6
Spun_SPPG_07880,773,5.95084087968952,15,5
Spun_SPPG_04294,411,3.16301703163017,3,2
Spun_SPPG_06233,719,1.39082058414465,5,1
Spun_SPPG_01655,895,3.79888268156425,3,2
Spun_SPPG_07295,274,4.01459854014599,5,1
Spun_SPPG_02971,507,1.38067061143984,4,1
Spun_SPPG_03729,270,7.40740740740741,8,2
Spun_SPPG_02961,126,54.7619047619048,47,8
Spun_SPPG_08010|Histone_H2B,132,53.030303030303,74,10
CON_Trypsin,231,25.1082251082251,24,4
Spun_SPPG_06593,4258,0.399248473461719,6,2
Spun_SPPG_08727,972,1.23456790123457,2,1
Spun_SPPG_00661,262,7.63358778625954,3,2
Spun_SPPG_06781,453,7.28476821192053,13,2
Spun_SPPG_05545,613,5.87275693311582,12,3
Spun_SPPG_04421,576,2.08333333333333,3,1
Spun_SPPG_02762,130,6.92307692307692,8,1
CON_IPI000058593,551,1.08892921960073,5,1
Spun_SPPG_08091,261,13.4099616858238,11,4
Spun_SPPG_04460,291,2.40549828178694,2,1
Spun_SPPG_02741,434,11.2903225806452,11,4
Spun_SPPG_01176,173,15.028901734104,12,2
Spun_SPPG_01453,620,2.09677419354839,4,1
Spun_SPPG_04771,68,36.7647058823529,14,4
Spun_SPPG_00975,1505,6.04651162790698,15,9
Spun_SPPG_02212,341,20.2346041055718,21,6
Spun_SPPG_02192,132,4.54545454545455,3,1
Spun_SPPG_06742,617,3.72771474878444,8,2
Spun_SPPG_03197,962,5.40540540540541,13,5
Spun_SPPG_05342,122,63.1147540983607,41,5
Spun_SPPG_03045,734,3.95095367847411,6,2
Spun_SPPG_00126,528,6.62878787878788,15,4
Spun_SPPG_04476,180,41.1111111111111,31,9
Spun_SPPG_07368,257,4.28015564202335,1,1
Spun_SPPG_04254,225,14.2222222222222,4,2
Spun_SPPG_01836,110,57.2727272727273,44,6
Spun_SPPG_01153,1011,4.648862512364,6,4
Spun_SPPG_00522,434,30.184331797235,30,10
Spun_SPPG_05311,530,13.9622641509434,39,7
Spun_SPPG_02203,122,38.5245901639344,41,6
Spun_SPPG_03719,401,7.23192019950125,14,3
Spun_SPPG_04300,63,77.7777777777778,69,7
Spun_SPPG_05245,616,2.5974025974026,2,1
Spun_SPPG_06035,280,4.64285714285714,3,1
Spun_SPPG_04683,628,2.86624203821656,4,2
Spun_SPPG_02112,222,10.8108108108108,9,3
Spun_SPPG_05528,270,7.03703703703704,3,1
Spun_SPPG_03731,367,5.72207084468665,11,2
Spun_SPPG_07953,551,16.3339382940109,26,7
Spun_SPPG_06216,99,33.3333333333333,9,2
Spun_SPPG_00271,264,2.27272727272727,17,1
Spun_SPPG_05525,350,22.0,13,6
Spun_SPPG_04471,197,21.8274111675127,31,5
Spun_SPPG_06966,505,5.94059405940594,9,2
Spun_SPPG_07028,363,34.1597796143251,37,10
Spun_SPPG_06998,399,14.5363408521303,18,6
Spun_SPPG_04545,607,2.63591433278418,4,1
Spun_SPPG_00836,926,4.31965442764579,9,4
Spun_SPPG_08760,406,7.63546798029557,11,4
Spun_SPPG_04358,365,4.38356164383562,3,2
Spun_SPPG_07359,938,3.19829424307036,13,3
Spun_SPPG_02662,288,7.98611111111111,6,2
Spun_SPPG_06801,350,15.1428571428571,17,4
Spun_SPPG_07365,753,6.10889774236388,16,5
Spun_SPPG_03273,153,9.80392156862745,1,1
Spun_SPPG_03472,599,2.00333889816361,3,1
Spun_SPPG_08098,764,3.1413612565445,5,3
Spun_SPPG_03021,384,27.0833333333333,34,12
Spun_SPPG_03231,418,9.56937799043062,8,4
Spun_SPPG_06076,493,7.30223123732252,11,2
Spun_SPPG_00054,365,25.7534246575342,39,10
Spun_SPPG_04455,202,9.9009900990099,2,2
Spun_SPPG_05011,1227,5.62347188264059,16,5
Spun_SPPG_04979,519,1.34874759152216,6,1
Spun_SPPG_02565,643,1.24416796267496,1,1
Spun_SPPG_07289,637,1.72684458398744,5,1
Spun_SPPG_08465,540,2.03703703703704,1,1
Spun_SPPG_06731,225,24.0,35,8
Spun_SPPG_06486,485,4.12371134020619,6,2
Spun_SPPG_03512,336,2.97619047619048,4,1
Spun_SPPG_08581,496,8.66935483870968,2,2
Spun_SPPG_04594,650,9.07692307692308,8,2
Spun_SPPG_01421,316,11.0759493670886,5,3
Spun_SPPG_08312,302,5.96026490066225,9,2
Spun_SPPG_04332,287,17.0731707317073,13,5
Spun_SPPG_08095,100,6.0,6,1
Spun_SPPG_08580,449,13.8084632516704,14,6
Spun_SPPG_01777,309,15.5339805825243,4,4
Spun_SPPG_06190,184,8.15217391304348,4,1
Spun_SPPG_03163,279,3.9426523297491,7,1
Spun_SPPG_05897,744,6.18279569892473,9,4
Spun_SPPG_04756,402,11.1940298507463,3,2
Spun_SPPG_03324,244,14.7540983606557,19,4
Spun_SPPG_02008,745,1.0738255033557,2,1
Spun_SPPG_06299,163,66.2576687116564,44,8
Spun_SPPG_08732,114,7.89473684210526,3,1
Spun_SPPG_02827,330,5.15151515151515,4,3
Spun_SPPG_02229,3322,0.391330523780855,4,2
Spun_SPPG_03217,182,13.7362637362637,5,3
Spun_SPPG_08016,959,1.3555787278415,5,1
Spun_SPPG_05930,1101,1.08991825613079,3,2
Spun_SPPG_03897,296,5.74324324324324,1,1
Spun_SPPG_08317,1035,1.83574879227053,5,2
Spun_SPPG_07973,634,8.3596214511041,8,4
Spun_SPPG_07136,192,29.1666666666667,14,5
Spun_SPPG_00793,160,21.25,23,5
Spun_SPPG_01476,234,18.3760683760684,15,6
Spun_SPPG_03181,1038,1.73410404624277,6,2
Spun_SPPG_03249,154,24.025974025974,14,4
Spun_SPPG_06203,158,28.4810126582279,24,5
Spun_SPPG_06642,1131,3.27144120247569,11,3
Spun_SPPG_02269,150,29.3333333333333,12,4
Spun_SPPG_03912,749,2.53671562082777,3,2
Spun_SPPG_05447,447,3.13199105145414,3,2
Spun_SPPG_07375,150,6.0,1,1
Spun_SPPG_01960,511,21.9178082191781,69,14
Spun_SPPG_03933,193,16.580310880829,13,4
Spun_SPPG_03544,374,3.74331550802139,1,1
Spun_SPPG_02905,130,12.3076923076923,6,1
Spun_SPPG_03048,139,10.7913669064748,9,3
Spun_SPPG_03277,520,2.5,8,1
Spun_SPPG_08352,348,6.89655172413793,2,1
Spun_SPPG_00980,699,5.29327610872675,5,2
Spun_SPPG_05751,664,2.71084337349398,2,2
Spun_SPPG_01190,578,1.90311418685121,1,1
Spun_SPPG_07890,480,16.0416666666667,48,6
Spun_SPPG_02246,439,1.36674259681093,4,1
Spun_SPPG_00348,142,47.887323943662,17,5
Spun_SPPG_03164,138,6.52173913043478,3,1
Spun_SPPG_08060,513,3.31384015594542,1,1
Spun_SPPG_02811,690,2.31884057971015,4,2
Spun_SPPG_04757,133,33.8345864661654,10,4
Spun_SPPG_00383,124,20.1612903225806,4,2
Spun_SPPG_07258,228,15.7894736842105,17,4
Spun_SPPG_01961,103,6.79611650485437,6,1
Spun_SPPG_06579,238,20.5882352941176,15,3
Spun_SPPG_07017,1387,3.24441240086518,10,5
Spun_SPPG_04079,916,3.27510917030568,13,3
Spun_SPPG_05915,1760,18.0681818181818,72,23
Spun_SPPG_01920,539,5.00927643784787,6,3
Spun_SPPG_00730,191,15.1832460732984,10,2
Spun_SPPG_03327,191,26.7015706806283,34,9
CON_003844445,472,3.8135593220339,5,2
Spun_SPPG_08615,1282,1.24804992199688,7,1
Spun_SPPG_03205,188,4.25531914893617,3,1
Spun_SPPG_03747,410,1.95121951219512,1,1
Spun_SPPG_02283,440,25.4545454545455,27,10
Spun_SPPG_01913,318,3.77358490566038,1,1
Spun_SPPG_05030,92,42.3913043478261,36,5
Spun_SPPG_01012,250,4.4,3,1
Spun_SPPG_06641,1404,1.06837606837607,1,1
