Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Acas_g4886,110,10.0,2,1
Acas_g10334,190,42.6315789473684,19,6
Acas_g777,256,13.28125,13,5
Acas_g3788,259,9.26640926640927,7,3
Acas_g6759,1015,3.74384236453202,7,3
Acas_g12333,137,25.5474452554745,13,4
Acas_g6089,711,1.9690576652602,2,1
Acas_g3432,175,3.42857142857143,1,1
Acas_g11363,108,5.55555555555556,1,1
Acas_g9969,466,8.36909871244635,11,4
Acas_g1982,437,3.66132723112128,3,2
Acas_g7920,185,36.2162162162162,28,7
Acas_g5554,1246,1.28410914927769,3,2
Acas_g3067,183,44.8087431693989,25,9
Acas_g12104,921,3.14875135722041,6,2
Acas_g1024,123,26.0162601626016,27,5
Acas_g1126,385,2.5974025974026,2,1
Acas_g8308,264,41.6666666666667,50,12
Acas_g11371,204,4.41176470588235,1,1
Acas_g11812,948,6.11814345991561,22,5
Acas_g4874,362,3.59116022099448,3,2
Acas_g9899,785,0.89171974522293,3,1
Acas_g10066,1338,2.46636771300448,10,4
Acas_g10915,145,17.9310344827586,17,2
Acas_g3035,713,2.10378681626928,4,2
Acas_g18734,44,31.8181818181818,1,1
Acas_g4330,1229,1.5459723352319,3,2
Acas_g8534,75,36.0,1,1
Acas_g475,184,21.7391304347826,12,4
Acas_g9763,578,1.73010380622837,2,1
Acas_g7889,564,1.59574468085106,2,1
Acas_g4577,373,4.28954423592493,12,2
Acas_g8673,487,5.13347022587269,5,2
Acas_g14496,314,6.36942675159236,8,3
Acas_g2405,577,1.38648180242634,1,1
Acas_g3932,249,2.81124497991968,1,1
Acas_g1406,957,6.26959247648903,9,4
Acas_g11795,193,12.4352331606218,1,1
Acas_g7350,1906,0.68205666316894,1,1
Acas_g12016,738,6.23306233062331,10,5
Acas_g14070,764,2.74869109947644,3,2
Acas_g12248,142,12.6760563380282,1,1
Acas_g1595,106,22.6415094339623,13,2
Acas_g8363,235,7.65957446808511,3,2
Acas_g2054,886,5.07900677200903,10,5
Acas_g12256,1324,1.58610271903323,2,2
Acas_g9938,477,1.46750524109015,3,1
Acas_g2251,183,8.19672131147541,1,1
Acas_g7226,467,4.71092077087794,5,2
Acas_g10771,278,19.7841726618705,32,7
Acas_g3389,363,3.58126721763085,1,1
Acas_g765,275,17.0909090909091,6,4
Acas_g5181,206,8.7378640776699,9,3
Acas_g12620,509,9.82318271119843,22,5
Acas_g6334,2635,2.2011385199241,9,6
Acas_g8789,1070,3.45794392523364,6,3
Acas_g3422,153,33.3333333333333,11,4
Acas_g7790,857,2.56709451575263,2,2
Acas_g1200,177,22.5988700564972,13,3
Acas_g6431,159,55.3459119496855,32,9
Acas_g408,1102,0.816696914700544,1,1
Acas_g7219,490,3.87755102040816,1,1
Acas_g2605,1361,3.23291697281411,13,4
Acas_g5499,242,16.9421487603306,10,2
Acas_g1053,186,44.6236559139785,26,9
Acas_g1382,149,9.39597315436242,4,1
Acas_g6987,318,11.9496855345912,8,3
Acas_g1868,378,7.93650793650794,5,3
Acas_g5625,386,2.33160621761658,1,1
Acas_g10766,305,7.21311475409836,3,2
Acas_g5762,1050,0.761904761904762,2,1
Acas_g4992,1028,10.2140077821012,38,12
Acas_g9840,1040,0.865384615384615,2,1
Acas_g7108,972,3.08641975308642,7,3
Acas_g7783,225,28.0,30,4
Acas_g58,176,43.75,34,8
Acas_g9536,965,1.6580310880829,1,1
Acas_g9128,310,4.83870967741935,1,1
Acas_g10007,1088,0.0,507,0
Acas_g16468,100,11.0,4,1
Acas_g7632,511,2.73972602739726,1,1
Acas_g13630,1459,1.91912268677176,5,3
Acas_g3246,246,12.6016260162602,13,3
Acas_g9148,1547,4.58952811893988,14,8
Acas_g7134,839,4.17163289630513,18,4
Acas_g12111,2884,1.62968099861304,12,6
Acas_g3480,105,77.1428571428572,50,10
Acas_g848,284,10.9154929577465,7,3
Acas_g6067,110,73.6363636363636,41,6
Acas_g9965,1004,8.86454183266932,19,8
Acas_g14714,58,13.7931034482759,3,1
Acas_g106,455,6.81318681318681,4,3
Acas_g8105,245,8.97959183673469,6,3
Acas_g12887,365,1.64383561643836,1,1
Acas_g5715,570,8.24561403508772,11,4
Acas_g2608,204,8.33333333333333,4,2
Acas_g10228,294,51.0204081632653,92,21
Acas_g9921,652,7.05521472392638,9,3
Acas_g12410,1930,0.932642487046632,1,1
CON_007083982,609,4.76190476190476,3,3
Acas_g7665,2062,0.969932104752667,5,2
Acas_g8389,2200,2.63636363636364,23,6
Acas_g6893,177,9.6045197740113,3,1
Acas_g11236,2054,2.19084712755599,13,6
Acas_g13507,566,1.06007067137809,3,1
Acas_g8284,185,5.94594594594595,4,1
Acas_g17043,127,6.2992125984252,1,1
Acas_g6298,985,2.13197969543147,3,2
Acas_g8914,458,2.18340611353712,5,1
Acas_g7575,371,4.31266846361186,2,1
Acas_g5442,564,1.59574468085106,1,1
Acas_g12008,1082,0.646950092421442,4,1
Acas_g5188,662,2.56797583081571,2,1
Acas_g13577,131,27.4809160305344,5,3
Acas_g7853,864,2.43055555555556,3,2
Acas_g4619,654,1.37614678899083,1,1
Acas_g7989,578,6.74740484429066,5,4
Acas_g290,277,24.9097472924188,38,10
Acas_g5576,245,17.9591836734694,15,5
Acas_g5134,223,2.69058295964126,2,1
Acas_g5652,1038,2.3121387283237,5,3
Acas_g1056,1143,0.612423447069116,1,1
Acas_g9051,406,6.89655172413793,4,3
Acas_g5027,595,2.18487394957983,1,1
Acas_g209,791,0.884955752212389,2,1
CON_006989001,375,27.7333333333333,85,9
Acas_g2336,141,9.9290780141844,7,1
Acas_g11671,2898,4.34782608695652,51,12
Acas_g10982,306,4.2483660130719,1,1
Acas_g13154,189,15.3439153439153,11,3
Acas_g11924,527,9.29791271347248,16,7
Acas_g10050,1057,2.93282876064333,7,3
CON_000213041,645,9.14728682170543,5,3
Acas_g14540,219,5.47945205479452,2,1
Acas_g10736,424,15.8018867924528,10,5
Acas_g2477,342,5.84795321637427,5,2
Acas_g8314,486,8.43621399176955,5,5
Acas_g7067,250,13.6,12,6
Acas_g3393,133,20.3007518796992,16,2
Acas_g2745,1123,2.93855743544078,5,4
Acas_g6731,280,8.21428571428571,4,2
Acas_g7764,751,4.52729693741678,7,4
Acas_g12394,674,5.34124629080119,4,3
Acas_g14937,228,5.26315789473684,8,1
Acas_g13169,1728,1.62037037037037,3,2
Acas_g14515,168,12.5,16,2
Acas_g9975,658,1.67173252279635,4,1
Acas_g13078,661,9.68229954614221,15,6
Acas_g3293|Histone_H3,134,57.4626865671642,160,11
Acas_g8041,103,12.621359223301,6,3
Acas_g4074,406,1.72413793103448,2,1
Acas_g1897,594,2.69360269360269,9,2
Acas_g10991,990,0.808080808080808,2,1
Acas_g2112,72,20.8333333333333,6,1
Acas_g61,1013,0.592300098716683,1,1
Acas_g5367,398,24.6231155778894,114,19
Acas_g215,295,12.5423728813559,11,4
Acas_g2151,759,2.37154150197628,3,2
Acas_g5191,1129,0.974313551815766,2,1
Acas_g3650,411,16.0583941605839,16,6
Acas_g8804,869,14.1542002301496,18,10
Acas_g5039,168,44.6428571428571,24,5
Acas_g4882,571,9.98248686514886,18,5
Acas_g2195,155,36.1290322580645,15,6
Acas_g2828,379,2.37467018469657,4,1
Acas_g3100,772,2.33160621761658,10,3
Acas_g9066,2461,0.24380333197887,5,1
Acas_g10798,245,15.1020408163265,7,4
Acas_g11771,490,1.42857142857143,2,1
Acas_g14052,120,8.33333333333333,9,1
Acas_g358,353,6.79886685552408,5,2
Acas_g18062,73,27.3972602739726,6,2
Acas_g5119,10771,0.0835577012347971,4,1
Acas_g12826,454,9.2511013215859,8,4
Acas_g10705,283,6.71378091872792,4,3
Acas_g11779|Histone_H2A,229,17.9039301310044,36,5
Acas_g48,1251,1.27897681854516,4,1
Acas_g7036,764,2.22513089005236,1,1
Acas_g8436,700,4.14285714285714,7,3
Acas_g647,220,15.4545454545455,9,5
Acas_g8062,221,21.2669683257919,12,4
Acas_g5609,398,3.76884422110553,1,1
Acas_g2718,525,21.5238095238095,50,11
Acas_g6849,67,10.4477611940298,2,1
Acas_g17200,125,24.8,20,2
Acas_g8372,383,1.56657963446475,1,1
Acas_g3257,137,8.75912408759124,7,2
Acas_g1855,448,2.90178571428571,1,1
Acas_g1764,146,12.3287671232877,5,2
Acas_g4141,175,15.4285714285714,5,2
Acas_g505,397,28.463476070529,49,16
Acas_g3742,1168,2.31164383561644,6,2
Acas_g7018,456,1.97368421052632,3,1
Acas_g2765,2392,1.04515050167224,7,3
Acas_g2194,120,37.5,14,4
Acas_g12157,599,3.17195325542571,5,2
Acas_g1790,318,17.6100628930818,38,8
Acas_g6484,86,27.906976744186,13,2
Acas_g2561,952,3.04621848739496,4,3
Acas_g5822,246,4.8780487804878,5,1
Acas_g8371,174,24.7126436781609,15,5
CON_002203273,644,10.4037267080745,9,4
Acas_g7854,590,7.28813559322034,9,4
Acas_g15981,159,6.91823899371069,3,1
Acas_g5190,575,5.21739130434783,10,4
Acas_g4538,759,2.89855072463768,2,2
Acas_g5453,337,36.4985163204748,31,9
Acas_g2460,296,15.8783783783784,26,5
Acas_g18205,272,16.9117647058824,8,2
Acas_g11314,188,51.5957446808511,79,19
Acas_g12512,423,2.36406619385343,3,1
Acas_g625,304,8.22368421052632,4,3
Acas_g5414,136,16.1764705882353,9,2
Acas_g7063,236,15.2542372881356,13,3
Acas_g4294,426,4.69483568075117,2,2
Acas_g5966,719,8.20584144645341,10,6
Acas_g11377,193,9.84455958549223,5,2
Acas_g9826,374,22.9946524064171,32,10
Acas_g11122,1616,2.90841584158416,8,5
Acas_g2243,385,2.33766233766234,4,1
Acas_g14773,386,7.25388601036269,6,2
Acas_g3043,453,1.76600441501104,1,1
Acas_g1138,727,1.78817056396149,2,1
Acas_g9537,506,9.68379446640316,12,6
Acas_g9594,1073,1.95712954333644,2,2
Acas_g210,327,39.4495412844037,56,13
Acas_g3838,814,2.08845208845209,2,2
Acas_g7133,125,48.0,18,5
Acas_g7057,1066,5.34709193245779,12,7
Acas_g4990,191,3.66492146596859,3,1
CON_009065291,378,19.3121693121693,65,7
Acas_g11726,298,3.69127516778524,8,1
Acas_g11342,468,1.70940170940171,1,1
Acas_g9058,492,4.0650406504065,4,3
Acas_g13319,536,1.11940298507463,2,1
Acas_g5247,253,15.4150197628458,18,5
Acas_g7554,1085,2.67281105990783,5,4
Acas_g6419,954,4.29769392033543,23,6
Acas_g10657,537,15.2700186219739,20,9
Acas_g18103,59,66.1016949152542,16,6
Acas_g15860,92,32.6086956521739,14,4
Acas_g12018,681,3.81791483113069,14,3
Acas_g3247,258,3.87596899224806,1,1
Acas_g7928,1531,9.47093403004572,23,14
Acas_g5411,69,59.4202898550725,19,4
Acas_g4346,516,1.16279069767442,2,1
Acas_g3242,87,42.5287356321839,6,2
Acas_g12522,127,8.66141732283465,13,1
Acas_g10832,239,8.78661087866109,1,1
Acas_g946,165,8.48484848484849,9,1
Acas_g3268,504,4.16666666666667,4,3
Acas_g5847,277,12.2743682310469,13,3
Acas_g7507,308,6.16883116883117,4,2
Acas_g15565,233,47.2103004291845,45,13
Acas_g8847,1016,1.77165354330709,3,2
Acas_g4574,875,5.94285714285714,11,4
Acas_g4666,558,1.0752688172043,1,1
Acas_g6418,228,5.70175438596491,4,1
Acas_g11484,342,3.80116959064327,2,1
Acas_g5445,200,23.5,16,5
Acas_g7629,1093,6.40439158279963,14,6
Acas_g5171,1009,17.0465807730426,41,12
Acas_g3835,387,12.6614987080103,5,3
Acas_g1341,465,3.44086021505376,4,2
Acas_g1193,406,3.69458128078818,2,2
Acas_g1149,295,6.10169491525424,5,2
Acas_g8941,498,1.80722891566265,1,1
Acas_g6595,152,23.6842105263158,13,3
Acas_g192,241,49.3775933609959,58,10
Acas_g5800,290,5.86206896551724,3,1
Acas_g13055,706,1.69971671388102,1,1
Acas_g12368,453,22.9580573951435,23,8
Acas_g13053,1179,0.848176420695505,3,1
Acas_g6843,792,17.6767676767677,47,15
Acas_g10715,1065,1.12676056338028,4,2
Acas_g1282,1537,0.520494469746259,2,1
Acas_g4324,186,6.98924731182796,1,1
Acas_g7037,237,29.1139240506329,15,7
Acas_g2213,632,8.70253164556962,13,5
Acas_g1319,121,36.3636363636364,5,3
Acas_g7669,491,3.25865580448065,4,1
Acas_g10605,293,22.1843003412969,19,6
Acas_g13697,522,1.53256704980843,3,1
Acas_g4258,191,6.282722513089,4,2
Acas_g12072,220,7.27272727272727,5,1
Acas_g5737,1124,12.9893238434164,38,14
Acas_g12627,106,20.7547169811321,7,4
Acas_g12581,1766,0.566251415628539,1,1
Acas_g2110,863,1.96987253765933,5,2
Acas_g3107,148,18.9189189189189,6,2
Acas_g6062,535,3.36448598130841,8,3
Acas_g938,926,5.0755939524838,19,5
Acas_g8123,264,4.16666666666667,1,1
Acas_g2834,1085,1.75115207373272,5,2
Acas_g9529,132,9.84848484848485,14,1
Acas_g7145,346,1.73410404624277,1,1
Acas_g5241,644,2.01863354037267,1,1
Acas_g4969,359,5.2924791086351,5,2
Acas_g3615,1054,1.70777988614801,1,1
Acas_g3165,104,46.1538461538462,49,5
Acas_g2878,1289,2.24980605120248,7,4
Acas_g7123,259,23.1660231660232,15,5
Acas_g5131,486,1.23456790123457,6,1
Acas_g3051,2443,3.39746213671715,20,10
Acas_g4797,1642,0.97442143727162,2,2
Acas_g3784,473,9.93657505285412,13,4
Acas_g13028,1077,1.85701021355617,10,3
Acas_g17110,68,10.2941176470588,1,1
Acas_g6010,1164,6.01374570446735,10,6
Acas_g6060,307,36.8078175895765,61,12
Acas_g7075,996,5.52208835341365,3,3
Acas_g5663,407,12.039312039312,8,5
Acas_g5907,828,2.77777777777778,10,3
Acas_g6081,343,4.66472303206997,1,1
Acas_g11501,182,7.69230769230769,5,2
Acas_g6557,214,22.4299065420561,57,4
Acas_g11928,260,6.15384615384615,9,1
Acas_g10612,195,29.7435897435897,21,5
Acas_g2258,741,3.37381916329285,4,2
Acas_g2842,119,23.5294117647059,6,3
Acas_g12314,646,4.64396284829721,6,3
Acas_g3175,830,3.25301204819277,5,2
Acas_g16912,137,24.0875912408759,8,3
Acas_g11391,543,1.28913443830571,1,1
Acas_g6320,683,2.48901903367496,4,2
Acas_g3738,812,1.35467980295567,2,2
Acas_g8796,204,24.5098039215686,14,4
Acas_g16837,153,39.8692810457516,24,3
Acas_g2242,162,22.8395061728395,13,4
Acas_g1594,296,3.04054054054054,2,1
Acas_g6447,83,43.3734939759036,8,2
Acas_g12051,410,16.3414634146341,27,8
Acas_g896,1114,3.41113105924596,8,4
Acas_g1874,221,3.61990950226244,2,1
Acas_g13116,812,10.7142857142857,20,7
Acas_g904,211,21.3270142180095,3,2
Acas_g13158,808,2.72277227722772,2,2
Acas_g12401,782,3.83631713554987,5,3
Acas_g9599,862,4.98839907192575,8,5
Acas_g5650,641,3.58814352574103,2,2
Acas_g2522,353,3.96600566572238,4,2
Acas_g5667,1803,1.16472545757072,5,2
Acas_g5186,222,37.3873873873874,23,7
Acas_g13107,1143,2.71216097987752,8,3
Acas_g5473,543,6.44567219152855,10,3
Acas_g3912,68,26.4705882352941,6,2
Acas_g14534,162,26.5432098765432,28,5
Acas_g10640,405,2.46913580246914,3,1
Acas_g1364,280,10.7142857142857,13,2
Acas_g17270,126,13.4920634920635,1,1
Acas_g14382,203,5.91133004926108,2,1
Acas_g13706,641,2.65210608424337,7,1
Acas_g10145,249,7.2289156626506,8,2
Acas_g8096,930,1.39784946236559,2,1
Acas_g10337,980,1.42857142857143,5,2
Acas_g9804,258,6.2015503875969,2,1
Acas_g15964,227,53.7444933920705,65,14
Acas_g11455,152,21.0526315789474,18,2
Acas_g2323,164,49.390243902439,25,5
Acas_g5183,400,4.5,5,2
Acas_g1789,137,47.4452554744526,84,13
Acas_g13685,516,4.26356589147287,4,3
Acas_g2463,256,25.0,28,10
Acas_g12743,1709,0.526623756582797,1,1
Acas_g8793,1130,1.85840707964602,7,2
Acas_g5831,840,1.54761904761905,3,2
Acas_g6951,122,32.7868852459016,11,3
Acas_g8647,583,1.20068610634648,1,1
Acas_g11893,710,0.845070422535211,2,1
Acas_g3034,939,15.2289669861555,30,14
Acas_g5837,119,44.5378151260504,30,5
Acas_g5741,671,1.04321907600596,2,2
Acas_g7445,947,0.739176346356917,1,1
Acas_g7337,577,6.41247833622184,4,3
Acas_g7738,214,12.1495327102804,5,2
Acas_g8654,1336,1.87125748502994,3,3
Acas_g12769,391,4.60358056265985,6,2
Acas_g18249,78,38.4615384615385,16,2
Acas_g3182,1305,3.52490421455939,15,5
Acas_g3158,393,2.29007633587786,1,1
Acas_g11238,327,4.28134556574923,1,1
Acas_g4173,408,4.16666666666667,2,2
Acas_g8641,242,5.78512396694215,9,2
Acas_g12291,276,2.89855072463768,3,1
Acas_g13320,161,46.583850931677,45,6
Acas_g6486,502,12.5498007968127,22,6
Acas_g4164,484,9.91735537190083,13,4
