Accession,NumberOfAminoAcids,Coverage,PsmCount,PeptideGroupCount
Scil_100703,158,8.86075949367089,3,1
Scil_114125,107,19.6261682242991,28,2
Scil_93373,185,13.5135135135135,7,3
Scil_105033,182,10.989010989011,3,2
Scil_42762,376,11.1702127659574,12,3
Scil_49157,197,9.13705583756345,4,2
Scil_33627,873,0.916380297823597,1,1
Scil_74346,226,26.9911504424779,38,6
Scil_100084,126,19.8412698412698,24,3
Scil_26278,706,1.8413597733711,3,1
Scil_81371,434,6.91244239631336,6,3
Scil_90436,157,14.6496815286624,6,2
Scil_49368,833,10.9243697478992,60,7
Scil_81187,717,1.53417015341702,1,1
Scil_71120,488,4.50819672131148,3,2
Scil_92773,245,12.2448979591837,14,3
Scil_28762,884,2.71493212669683,5,3
Scil_3345,615,14.3089430894309,24,7
Scil_50135,700,0.857142857142857,13,1
Scil_75731,361,9.97229916897507,6,3
Scil_57586,504,1.98412698412698,2,1
Scil_18108,1354,0.51698670605613,2,1
Scil_82773,99,13.1313131313131,3,2
Scil_51550,509,1.76817288801572,1,1
CON_006866554,306,5.88235294117647,3,1
Scil_54167,530,5.09433962264151,10,3
Scil_96605,244,3.68852459016393,7,1
Scil_35091,562,1.95729537366548,4,1
Scil_61197,593,4.38448566610455,4,2
Scil_32140,870,1.49425287356322,1,1
Scil_27985,959,1.3555787278415,1,1
Scil_51279,263,4.18250950570342,1,1
Scil_103910,151,17.2185430463576,5,2
Scil_75411,235,6.80851063829787,2,2
Scil_98420,142,6.33802816901408,1,1
Scil_107311,149,37.5838926174497,21,5
Scil_27345,1170,2.90598290598291,2,2
Scil_89262,151,47.682119205298,32,7
Scil_91928,321,20.2492211838006,7,6
Scil_68282,443,6.99774266365688,6,4
Scil_89557,627,1.43540669856459,3,2
Scil_89147|Histone_H2A,128,38.28125,626,9
Scil_43290,529,6.80529300567108,6,4
Scil_85461,427,6.08899297423888,23,3
Scil_55452,233,6.86695278969957,3,2
CON_6685565,467,1.49892933618844,5,1
Scil_106476,160,59.375,121,12
Scil_38924,834,2.99760191846523,6,2
Scil_14761,1338,9.41704035874439,21,11
Scil_6885,804,14.6766169154229,39,9
Scil_27646,1163,2.92347377472055,2,2
CON_007083981,607,8.07248764415156,15,5
Scil_1497,3603,0.666111573688593,3,2
Scil_77464,228,21.4912280701754,23,4
Scil_106270,205,3.41463414634146,5,1
Scil_73095,569,1.05448154657293,2,1
Scil_57408,420,5.0,4,2
Scil_96118,158,5.06329113924051,6,1
Scil_91161,118,74.5762711864407,35,16
Scil_3290,2537,5.16357903035081,19,15
Scil_103965,187,54.0106951871658,61,8
Scil_2208,2670,1.87265917602996,9,4
Scil_92835,296,11.4864864864865,8,3
Scil_43451,448,21.2053571428571,31,8
Scil_49372,455,1.53846153846154,2,1
Scil_57877,245,21.6326530612245,34,5
Scil_42245,430,1.86046511627907,7,1
Scil_107278,131,5.34351145038168,8,1
Scil_49404,787,0.889453621346887,6,1
Scil_106939|Histone_H2A,135,75.5555555555556,700,19
Scil_85586,372,1.88172043010753,3,1
Scil_102813,123,4.8780487804878,3,1
Scil_60585,909,2.75027502750275,5,3
Scil_89323,149,4.69798657718121,2,1
Scil_78861,162,7.40740740740741,5,1
Scil_66816,420,2.38095238095238,1,1
Scil_41227,675,1.18518518518519,1,1
Scil_14148,1213,0.577081615828524,1,1
Scil_34095,142,4.22535211267606,1,1
Scil_15347,610,1.31147540983607,10,1
Scil_83050,502,14.1434262948207,26,7
Scil_78745,402,5.97014925373134,8,2
Scil_68582,287,28.5714285714286,68,9
Scil_56466,502,1.99203187250996,2,1
CON_18266793,471,1.48619957537155,5,1
Scil_34702,831,6.97954271961492,17,5
Scil_92748,325,8.92307692307692,9,3
Scil_92775,223,8.07174887892377,3,2
Scil_104137,232,3.01724137931034,1,1
Scil_76845,567,1.58730158730159,1,1
Scil_68771,905,1.10497237569061,2,1
Scil_10989,1541,1.42764438676184,10,2
Scil_25527,1011,1.08803165182987,5,1
Scil_82698,151,13.2450331125828,10,2
Scil_95118,173,12.7167630057803,3,2
Scil_76344,387,4.39276485788114,14,1
Scil_29437,926,1.40388768898488,1,1
Scil_1253,3999,0.575143785946487,4,2
Scil_94443,151,19.205298013245,8,3
Scil_15974,1337,7.10545998504114,19,7
Scil_40574,789,3.54879594423321,4,3
Scil_61771,475,2.10526315789474,2,1
Scil_31509,830,7.46987951807229,17,6
Scil_63880,832,10.8173076923077,23,7
Scil_52973,726,7.71349862258953,20,4
Scil_71938,363,3.58126721763085,1,1
Scil_12346,1535,2.08469055374593,5,3
CON_IPI007458722,609,9.85221674876847,11,6
Scil_24697,1429,2.16934919524143,4,3
Scil_22082,1108,3.51985559566787,16,4
Scil_42720,441,16.7800453514739,60,5
Scil_86428,192,4.16666666666667,6,1
Scil_89918,158,21.5189873417722,6,3
Scil_92125,169,59.1715976331361,30,6
CON_006222404,707,1.98019801980198,6,1
Scil_22269,951,1.0515247108307,2,1
Scil_35600,817,7.09914320685435,17,5
Scil_57281,570,20.8771929824561,44,11
Scil_82953,261,5.3639846743295,1,1
Scil_15760,1395,0.645161290322581,1,1
Scil_18754,641,16.8486739469579,33,7
Scil_83943,298,7.38255033557047,6,2
Scil_76273,1175,6.46808510638298,12,6
Scil_55869,397,9.82367758186398,3,3
Scil_24509,864,1.38888888888889,3,1
Scil_47928,797,2.88582183186951,3,2
Scil_49549,406,30.7881773399015,60,12
Scil_602,4996,0.320256204963971,2,2
Scil_60287,605,4.29752066115702,4,2
Scil_34774,713,7.57363253856942,21,5
Scil_1059,600,3.0,1,1
Scil_106495,130,26.1538461538462,36,4
Scil_58634,177,7.34463276836158,3,1
Scil_87398,176,15.3409090909091,14,2
Scil_52811,668,2.24550898203593,4,1
Scil_95981,191,15.7068062827225,24,3
Scil_78810,545,44.2201834862385,153,16
Scil_88398,390,2.82051282051282,1,1
Scil_79746,238,21.8487394957983,9,3
Scil_57925,705,6.80851063829787,24,4
Scil_62366,341,16.1290322580645,20,5
Scil_75777,414,6.03864734299517,24,3
Scil_56023,448,1.78571428571429,3,1
Scil_45440,509,7.07269155206287,19,2
Scil_49802,642,5.76323987538941,12,3
Scil_107671|Histone_H3,156,60.2564102564103,1464,24
CON_009125541,566,4.41696113074205,12,3
Scil_32207,1105,0.633484162895928,7,1
Scil_33533,815,5.52147239263804,41,5
Scil_69528,195,16.9230769230769,8,3
Scil_28416,944,4.8728813559322,8,4
Scil_39231,878,6.26423690205011,13,5
Scil_61700,423,6.6193853427896,14,2
Scil_48733,656,5.64024390243902,12,3
Scil_102722,160,6.875,11,1
Scil_13170,1306,0.689127105666156,9,1
Scil_67128,352,11.9318181818182,7,3
Scil_50125,702,4.55840455840456,17,2
Scil_74830,424,5.89622641509434,24,3
Scil_112476,123,9.75609756097561,2,2
Scil_97300,244,31.5573770491803,53,8
Scil_81463,520,6.34615384615385,2,2
Scil_41993,656,2.4390243902439,2,1
Scil_66649,372,4.3010752688172,4,2
Scil_18858,1684,0.950118764845606,2,2
Scil_42588,419,3.81861575178998,2,2
Scil_48461,1086,2.30202578268877,2,2
Scil_33917,740,10.9459459459459,12,7
Scil_28066,976,1.33196721311475,3,2
Scil_52512,605,9.58677685950413,10,4
Scil_84851,309,5.8252427184466,3,2
Scil_20764,1397,0.501073729420186,7,1
Scil_70522,175,6.28571428571429,1,1
Scil_64834,389,2.05655526992288,7,1
Scil_81212,322,12.4223602484472,11,3
Scil_111142|Histone_H4,103,96.1165048543689,1242,21
Scil_52608,570,6.14035087719298,20,4
Scil_77052,559,6.44007155635063,8,3
Scil_1629,2115,0.614657210401891,6,2
Scil_95218,314,5.4140127388535,11,1
Scil_60925,623,1.12359550561798,5,1
Scil_59772,535,12.3364485981308,33,6
Scil_95257,214,14.9532710280374,13,4
Scil_53741,249,27.710843373494,23,9
Scil_94192,245,2.44897959183673,1,1
Scil_49735,593,1.01180438448567,5,1
Scil_78618,397,6.04534005037783,8,2
Scil_1953,2663,1.87758167480285,9,4
Scil_34856,829,6.99638118214717,17,5
Scil_21444,1018,0.68762278978389,1,1
Scil_68154,462,1.51515151515152,3,1
Scil_85825,472,1.90677966101695,4,1
Scil_98645,178,6.17977528089888,3,1
Scil_86850,412,6.31067961165049,23,3
Scil_88168,104,39.4230769230769,6,2
Scil_3525,470,3.82978723404255,5,2
Scil_36740,849,6.24263839811543,13,5
Scil_43313,764,2.4869109947644,2,2
Scil_33049,1119,6.4343163538874,29,8
Scil_28441,1000,0.8,1,1
Scil_57088,116,10.3448275862069,1,1
Scil_85813,223,3.58744394618834,6,1
Scil_28913,936,1.38888888888889,1,1
Scil_28176,1150,2.95652173913043,2,2
Scil_114749,102,19.6078431372549,7,2
Scil_61961,435,6.89655172413793,7,3
Scil_37019,1039,9.81713185755534,59,12
CON_006960124,1969,0.761808024377857,5,2
Scil_70390,466,6.00858369098712,5,4
Scil_108443,119,36.9747899159664,31,5
Scil_22642,1683,1.12893642305407,3,2
Scil_88747,158,46.2025316455696,47,6
Scil_7771,191,5.23560209424084,1,1
Scil_44867,644,2.48447204968944,2,1
Scil_107720,118,51.6949152542373,51,6
Scil_25916,1127,5.14640638864241,13,5
Scil_65873,210,35.7142857142857,39,7
Scil_39082,1258,2.62321144674086,3,3
Scil_50998,536,1.86567164179104,8,1
Scil_106371,184,4.34782608695652,2,1
Scil_73688,160,18.125,22,2
Scil_29569,923,1.40845070422535,1,1
Scil_101477,188,11.1702127659574,4,2
Scil_2454,3041,0.197303518579415,1,1
Scil_77502,475,1.47368421052632,4,1
Scil_38011,549,9.2896174863388,55,5
Scil_92157,152,6.57894736842105,3,1
Scil_16376,977,1.12589559877175,3,1
Scil_102088,201,30.3482587064677,12,6
Scil_74554,437,1.37299771167048,1,1
Scil_72892,197,9.64467005076142,5,2
Scil_79188,408,2.45098039215686,2,1
Scil_5996,1122,1.69340463458111,5,2
Scil_101470,167,5.38922155688623,2,1
Scil_95606,168,10.1190476190476,4,2
Scil_56599,566,7.06713780918728,10,4
Scil_8745,1536,3.515625,12,5
Scil_26240,1001,1.2987012987013,1,1
Scil_90730,238,7.56302521008403,5,2
Scil_12801,1440,0.694444444444444,2,1
Scil_108921,135,43.7037037037037,47,5
Scil_91887,292,22.2602739726027,34,4
Scil_56543,313,1.91693290734824,5,1
Scil_86393,417,6.23501199040767,23,3
Scil_83719,1117,0.53715308863026,2,1
Scil_33837,661,11.3464447806354,23,6
Scil_23326,1058,12.3818525519849,34,11
Scil_89616,425,1.88235294117647,9,1
Scil_67071,339,13.8643067846608,18,5
Scil_69945,671,18.628912071535,43,9
Scil_57827,640,4.375,2,2
Scil_34376,828,1.57004830917874,1,1
Scil_90435,356,1.68539325842697,2,1
CON_109456,416,3.84615384615385,6,2
Scil_100903,280,6.07142857142857,6,2
Scil_65416,695,1.58273381294964,1,1
Scil_106165,192,4.16666666666667,6,1
Scil_91629,295,3.05084745762712,2,1
Scil_25954,1007,1.2909632571996,1,1
Scil_27506,1270,1.25984251968504,2,2
CON_000098652,593,15.6829679595278,27,9
Scil_23928,968,0.619834710743802,1,1
Scil_23871,145,54.4827586206897,40,7
Scil_25302,1194,5.52763819095477,47,5
Scil_50136,338,2.07100591715976,2,1
Scil_104074,225,4.88888888888889,16,3
Scil_54306,531,8.28625235404897,8,4
Scil_5278,1038,1.15606936416185,2,1
Scil_54425,527,1.89753320683112,2,1
Scil_3709,2498,2.12169735788631,3,3
Scil_3094,1801,0.721821210438645,6,2
Scil_29217,930,1.39784946236559,1,1
Scil_48718,806,0.992555831265509,7,1
Scil_85085,307,5.53745928338762,4,2
Scil_65754,533,1.68855534709193,13,1
Scil_95335,154,9.74025974025974,6,2
Scil_72595,439,0.0,49,0
Scil_2269,3279,0.274473924977127,1,1
Scil_53299,509,1.37524557956778,5,1
Scil_79346,415,18.5542168674699,28,9
Scil_15546,1089,0.642791551882461,6,1
Scil_40633,786,1.14503816793893,4,1
Scil_91358,230,7.82608695652174,5,2
Scil_91901,258,4.26356589147287,8,1
Scil_90865,358,2.79329608938547,4,1
Scil_71829,528,16.4772727272727,28,7
Scil_64012,319,5.64263322884013,2,2
Scil_82131,628,4.14012738853503,3,2
Scil_78876,247,24.6963562753036,9,3
Scil_96147,342,13.4502923976608,5,2
Scil_64550,684,6.14035087719298,6,4
Scil_43788,818,2.81173594132029,4,3
Scil_40483,741,3.10391363022942,3,2
Scil_39302,796,6.28140703517588,7,3
Scil_61690,587,4.42930153321976,4,2
Scil_36676,740,6.08108108108108,10,4
Scil_32753,858,1.51515151515152,1,1
Scil_62655,543,8.10313075506446,5,3
Scil_87359,402,6.46766169154229,23,3
Scil_92673,268,3.73134328358209,2,1
Scil_15019,1205,2.32365145228216,8,3
Scil_70156,613,2.61011419249592,4,2
Scil_56261,386,1.55440414507772,3,1
Scil_79138,115,12.1739130434783,1,1
Scil_53896,552,30.7971014492754,61,13
Scil_79457,208,23.5576923076923,23,4
Scil_14739,1355,5.31365313653137,50,5
Scil_47375,406,10.5911330049261,12,5
Scil_81030,180,14.4444444444444,7,2
Scil_90980,345,2.89855072463768,8,1
Scil_20519,1095,3.4703196347032,13,4
Scil_75854,373,2.14477211796247,1,1
Scil_68023,560,7.85714285714286,5,3
Scil_13303,1166,5.48885077186964,21,5
CON_IPI000045505,525,1.33333333333333,5,1
Scil_34945,1663,1.62357185808779,4,3
Scil_101350,264,3.03030303030303,1,1
Scil_56449,396,10.1010101010101,30,5
Scil_37840,947,2.11193241816262,2,2
Scil_10871,1591,4.65116279069767,38,6
Scil_60703,599,4.34056761268781,4,2
Scil_88915,437,3.89016018306636,1,1
Scil_58451,463,5.61555075593953,9,2
Scil_84390,313,22.6837060702875,33,6
Scil_91888,205,55.609756097561,58,10
Scil_14099,1215,0.576131687242798,1,1
Scil_65922,181,4.41988950276243,1,1
Scil_3765,2059,1.55415250121418,7,3
Scil_82942,209,19.1387559808612,28,6
Scil_69043,505,2.57425742574257,5,2
Scil_86450,402,2.48756218905473,1,1
Scil_22987,1067,12.2774133083411,34,11
Scil_85167,523,6.30975143403442,11,2
Scil_27104,112,8.92857142857143,7,2
Scil_90681,124,79.8387096774193,35,16
Scil_68189,292,3.42465753424658,5,2
Scil_22195,1081,1.38760407030527,2,1
Scil_88234,247,7.69230769230769,7,3
Scil_64847,410,3.65853658536585,3,2
Scil_33761,840,1.54761904761905,1,1
Scil_91857,460,9.1304347826087,14,5
Scil_94495,178,8.42696629213483,2,1
CON_007264311,690,58.4057971014493,165,6
Scil_39062,406,4.92610837438424,4,2
Scil_87767,316,6.32911392405063,8,2
Scil_61379,511,6.0665362035225,17,4
Scil_35679,880,23.6363636363636,95,18
Scil_58678,357,10.9243697478992,7,3
Scil_109157,163,5.52147239263804,1,1
Scil_72372,287,4.52961672473868,1,1
Scil_64214,565,1.23893805309735,3,1
CON_007212703,477,7.12788259958071,12,4
Scil_61179,675,9.48148148148148,13,6
Scil_32942,867,6.57439446366782,13,4
Scil_82208,214,7.94392523364486,12,3
Scil_79502,606,4.78547854785479,7,2
Scil_64583,542,9.04059040590406,12,6
Scil_18865,1297,4.39475713184271,27,7
Scil_88167,202,16.8316831683168,25,4
Scil_103911,239,2.92887029288703,1,1
Scil_15438,357,19.327731092437,9,5
Scil_66139,470,6.59574468085106,10,4
Scil_11208,1533,1.04370515329419,3,2
Scil_98918,289,2.7681660899654,2,1
Scil_86771,189,62.4338624338624,134,17
CON_007110311,641,2.96411856474259,13,2
Scil_38455,810,6.17283950617284,7,3
Scil_42604,358,6.98324022346369,4,2
Scil_51799,579,26.2521588946459,54,12
Scil_19826,1423,1.54602951510892,2,2
Scil_69516,527,11.7647058823529,12,6
Scil_79593,350,2.28571428571429,3,1
Scil_36247,881,8.62656072644722,15,7
Scil_28519,1078,3.15398886827458,7,3
Scil_61532,176,35.7954545454545,9,5
Scil_19662,557,1.61579892280072,4,1
Scil_47061,1363,0.807043286867205,2,1
Scil_89814,374,2.94117647058824,1,1
Scil_5534,539,10.0185528756957,13,4
Scil_71215,409,9.04645476772616,10,3
Scil_30298,1063,8.56067732831609,24,7
Scil_11320,1542,4.79896238651103,11,5
Scil_71928,509,3.92927308447937,6,2
Scil_43210,843,2.60972716488731,8,2
Scil_101375,181,30.3867403314917,31,4
CON_6686299,404,3.96039603960396,6,2
Scil_27450,971,1.33882595262616,1,1
Scil_60860,292,4.79452054794521,3,2
Scil_46181,869,2.07134637514384,3,1
Scil_61866,535,19.4392523364486,19,7
Scil_97922,243,13.1687242798354,11,4
Scil_28331,879,4.3230944254835,4,3
Scil_73441,709,1.69252468265162,2,1
Scil_32102,1011,2.9673590504451,2,2
Scil_79241,379,6.59630606860158,24,3
Scil_94722,122,7.37704918032787,2,1
Scil_100825,100,30.0,19,3
Scil_27406,871,2.18140068886338,2,2
Scil_76035,361,1.93905817174515,1,1
Scil_46780,322,8.69565217391304,4,3
Scil_95376,321,2.18068535825545,1,1
Scil_30588,990,1.01010101010101,2,1
Scil_102523,119,11.7647058823529,5,1
Scil_81931,378,2.64550264550265,2,1
Scil_59091,768,1.5625,2,1
Scil_27664,1137,1.75901495162709,3,1
Scil_62704,456,6.14035087719298,4,3
Scil_60158,365,5.47945205479452,5,2
Scil_59381,535,3.17757009345794,2,1
Scil_16358,1295,1.08108108108108,12,2
Scil_72563,516,17.0542635658915,21,6
CON_008451841,571,3.32749562171629,4,2
Scil_100575,264,3.03030303030303,1,1
Scil_35317,747,2.94511378848728,5,2
Scil_77686,116,72.4137931034483,16,5
Scil_102604,258,29.0697674418605,18,6
CON_Trypsin,231,25.1082251082251,99,4
Scil_94193,228,11.8421052631579,9,2
Scil_62290,447,8.7248322147651,14,3
Scil_62720,119,9.2436974789916,2,1
Scil_50859,688,4.50581395348837,6,3
Scil_27246,977,1.33060388945752,1,1
Scil_69529,188,17.0212765957447,7,2
Scil_24500,867,1.49942329873126,3,2
Scil_92198,104,75.9615384615385,35,16
Scil_40644,864,0.810185185185185,1,1
Scil_94450,228,10.0877192982456,14,3
Scil_102668,257,3.11284046692607,2,1
Scil_110093,106,5.66037735849057,1,1
Scil_34389,836,6.9377990430622,17,5
Scil_42503,900,0.666666666666667,1,1
Scil_57778,426,3.05164319248826,1,1
Scil_53736,656,2.28658536585366,4,1
Scil_49945,802,3.24189526184539,6,3
Scil_31915,562,11.2099644128114,18,5
Scil_21011,100,7.0,3,1
Scil_14819,489,6.74846625766871,5,3
Scil_62321,393,8.3969465648855,7,4
Scil_25686,1017,5.21140609636185,14,5
Scil_3245,6168,6.48508430609598,162,31
Scil_81864,290,25.8620689655172,23,7
Scil_93895,189,21.6931216931217,24,4
Scil_59763,569,2.46045694200351,2,1
Scil_36471,789,1.01394169835234,7,1
Scil_85965,345,5.79710144927536,3,2
Scil_65244,242,23.5537190082645,32,6
Scil_45347,579,5.00863557858376,7,3
Scil_27843,1049,0.953288846520496,2,1
Scil_52866,612,4.41176470588235,20,3
Scil_94515,472,0.0,100,0
Scil_65929,565,2.83185840707965,2,1
Scil_19703,1220,3.77049180327869,5,3
Scil_7532,299,8.36120401337793,16,3
Scil_41449,406,7.88177339901478,13,5
Scil_7178,1425,0.982456140350877,3,2
Scil_44698,149,12.751677852349,4,1
Scil_69376,316,1.89873417721519,7,1
Scil_61681,576,13.8888888888889,17,6
CON_003007257,564,3.36879432624113,4,2
Scil_25138,1112,1.61870503597122,5,2
Scil_55679,516,1.55038759689922,4,1
Scil_72469,200,12.5,11,3
Scil_69500,186,19.8924731182796,19,3
Scil_97229,203,3.94088669950739,4,1
Scil_86389,282,7.09219858156028,3,1
Scil_31935,876,1.48401826484018,1,1
Scil_78303,220,22.2727272727273,23,4
Scil_96977,190,10.5263157894737,3,2
Scil_8900,720,2.08333333333333,2,1
Scil_6697,1897,0.316288877174486,6,1
Scil_88163,385,5.45454545454545,10,3
Scil_41586,641,4.99219968798752,10,3
CON_008458461,416,1.68269230769231,5,1
Scil_28476,1015,5.32019704433498,7,5
Scil_41080,583,1.02915951972556,2,1
Scil_29095,829,7.84077201447527,21,7
Scil_103084,134,13.4328358208955,2,1
Scil_4816|Histone_H4,103,96.1165048543689,1289,24
Scil_72197,174,34.4827586206897,48,5
Scil_6749,1003,9.27218344965105,45,10
Scil_17465,419,4.5346062052506,2,2
Scil_79078,208,2.88461538461538,3,1
Scil_100509,198,16.1616161616162,11,3
Scil_93899,248,17.3387096774194,13,3
CON_007148761,606,6.27062706270627,11,4
Scil_16264,516,1.35658914728682,14,1
Scil_108740|Histone_H4,121,73.5537190082645,1236,19
Scil_98484,146,17.1232876712329,24,3
Scil_48565,219,6.84931506849315,7,2
Scil_25965,862,1.27610208816705,1,1
Scil_81252,245,21.6326530612245,34,5
Scil_3065,220,2.72727272727273,4,1
Scil_49100,225,5.33333333333333,4,1
Scil_6688,1929,0.570243649559357,2,1
Scil_102738,154,30.5194805194805,11,3
Scil_22907,111,39.6396396396396,11,4
Scil_36556,839,0.834326579261025,2,1
Scil_8958,1704,1.23239436619718,2,2
Scil_105260,167,11.9760479041916,6,2
Scil_50471,2095,0.334128878281623,3,1
Scil_51964,836,10.4066985645933,19,6
Scil_50138,614,1.46579804560261,1,1
Scil_77078,232,21.1206896551724,23,4
Scil_4699|Histone_H2A,392,29.0816326530612,435,16
Scil_98869,141,17.7304964539007,24,3
Scil_35988,203,23.1527093596059,9,4
Scil_27446,1167,2.91345329905741,2,2
Scil_30063,858,3.03030303030303,13,3
Scil_86891,407,6.38820638820639,23,3
Scil_42077,901,1.33185349611543,1,1
Scil_41118,262,6.87022900763359,3,2
Scil_4834,2235,0.268456375838926,4,1
Scil_30142,794,1.25944584382872,1,1
Scil_48204,848,10.1415094339623,15,7
CON_IPI004686963,452,3.53982300884956,7,2
Scil_38638,980,0.918367346938776,2,1
Scil_82922,245,9.79591836734694,19,2
Scil_36131,909,0.66006600660066,4,1
Scil_76416,348,1.72413793103448,7,1
