ERX552270.89_contig_5874_12 92 191 Histone
ERX552270.89_contig_5874_12 303 414 Histone
ERX552277.6_contig_10759_7 26 107 CBFD_NFYB_HMF,CENP-T_C
ERX552302.38_contig_1504_35 26 107 CBFD_NFYB_HMF,CENP-T_C
ERX555907.31_contig_64224_8 161 278 Histone
ERX555943.14_contig_6292_22 1 136 Histone
ERX555967.39_contig_9917_10 144 265 Histone
ERX556019.13_contig_14256_36 1 136 Histone
NP_078762.1 121 176 CBFD_NFYB_HMF
QBK85671.1 1 80 Histone,CBFD_NFYB_HMF
QBK85671.1 74 188 Histone
QBK85672.1 33 101 CBFD_NFYB_HMF
QBK85672.1 101 234 Histone,CBFD_NFYB_HMF
QBK85747.1 219 357 Histone
QBK85957.1 79 144 CBFD_NFYB_HMF
QBK86460.1 2 92 Histone
QBK86460.1 221 361 Histone
QBK86552.1 1 94 Histone,CBFD_NFYB_HMF
QBK86552.1 213 336 Histone
QBK86758.1 61 134 CBFD_NFYB_HMF
QBK86758.1 131 240 Histone,CBFD_NFYB_HMF
QBK87602.1 97 173 Histone
QBK88136.1 97 176 Histone
QBK91701.1 136 245 Histone
QBK91702.1 141 208 Histone
QBK91784.1 31 113 Histone
QBK91784.1 119 238 Histone
QBK91785.1 88 223 Histone
QBZ81372.1 154 286 Histone,CBFD_NFYB_HMF
QHR78519.1 115 176 CBFD_NFYB_HMF
SRX310217.15_contig_5075_47 60 200 Histone
SRX331703.17_contig_3733_4 5 98 Histone,CBFD_NFYB_HMF
SRX331703.17_contig_3733_4 219 343 Histone
SRX802077.122_contig_19123_17 28 155 Histone
SRX802077.164_contig_168297_2 114 190 Histone
SRX802077.164_contig_168297_3 81 202 Histone,CENP-T_C,CBFD_NFYB_HMF
SRX802077.164_contig_92501_5 218 337 Histone
SRX802143.125_contig_8432_87 125 193 Histone
SRX802143.125_contig_8432_87 206 340 Histone
SRX802202.41_contig_2978_4 110 183 Histone
SRX802202.41_contig_2978_4 203 319 Histone
SRX802963.105_contig_12868_50 110 183 Histone
SRX802963.105_contig_12868_50 203 319 Histone
SRX802963.76_contig_5693_57 104 192 Histone
SRX802963.76_contig_5693_59 125 234 Histone
YP_003406909.1 80 160 CBFD_NFYB_HMF,Histone
YP_003407137.1 135 232 Histone
YP_003407138.1 72 169 Histone
YP_004347019.1 81 160 CBFD_NFYB_HMF
YP_004347348.1 101 202 Histone
YP_004347349.1 117 217 Histone
YP_004732864.1 74 176 Histone
YP_004956749.1 1003 1098 Histone
YP_008319525.2 34 167 Histone,CBFD_NFYB_HMF
YP_008357430.1 72 176 Histone
YP_008437980.1 26 169 Histone,CBFD_NFYB_HMF
YP_009010429.1 72 176 Histone
YP_009010674.1 74 176 Histone
YP_009010895.1 72 176 Histone
YP_009021202.1 1 72 CBFD_NFYB_HMF
YP_009021202.1 76 176 Histone,CBFD_NFYB_HMF
YP_009046636.1 19 140 Histone,CBFD_NFYB_HMF,CENP-T_C
YP_009094650.1 80 160 CBFD_NFYB_HMF,Histone
YP_009094869.1 119 216 Histone
YP_009094870.1 95 192 Histone
YP_009238664.1 81 161 CBFD_NFYB_HMF
YP_009238942.1 120 202 Histone
YP_009238943.1 17 97 CBFD_NFYB_HMF
YP_009238943.1 117 219 Histone
YP_009254841.1 100 191 Histone
YP_009254842.1 120 216 Histone
YP_009254950.1 81 161 CBFD_NFYB_HMF,Histone
YP_009342093.1 115 176 CBFD_NFYB_HMF
YP_009345223.1 117 219 Histone
YP_009345224.1 95 200 Histone
YP_009345564.1 81 159 CBFD_NFYB_HMF
YP_009465730.1 45 189 Histone
YP_009481299.1 41 165 Histone,CBFD_NFYB_HMF
YP_009482227.1 63 166 Histone,CBFD_NFYB_HMF
YP_009483470.1 33 165 Histone,CBFD_NFYB_HMF
YP_009506807.1 81 161 CBFD_NFYB_HMF
YP_009507074.1 100 206 Histone
YP_009507075.1 128 229 Histone
YP_009665791.1 63 141 CBFD_NFYB_HMF,CENP-T_C
YP_073561.1 119 176 CBFD_NFYB_HMF
YP_184795.1 77 155 CBFD_NFYB_HMF,CENP-T_C
