WP_155384065.1 1 117 Histone,CBFD_NFYB_HMF
WP_155384143.1 6 150 Histone
WP_155384144.1 1 86 Histone
WP_155384191.1 1 96 Histone,CBFD_NFYB_HMF
WP_155384410.1 21 124 Histone
WP_155392518.1 1 94 Histone
WP_155392520.1 1 94 Histone
WP_155392523.1 1 94 Histone
WP_155392524.1 1 94 Histone
WP_155392526.1 1 90 Histone,CBFD_NFYB_HMF
WP_155736514.1 94 238 Histone
WP_156868451.1 1 105 Histone,CBFD_NFYB_HMF
WP_156868452.1 1 99 Histone,CBFD_NFYB_HMF
WP_157744726.1 1 68 CENP-T_C
WP_157872450.1 1 42 CENP-T_C
WP_157962607.1 23 93 Histone
WP_158700828.1 1 84 Histone
WP_158700829.1 5 56 CENP-T_C
WP_158700830.1 1 95 Histone,CBFD_NFYB_HMF
WP_158700856.1 1 86 Histone
WP_159120865.1 1 94 Histone
WP_159189245.1 1 46 Histone
WP_159199627.1 48 91 CBFD_NFYB_HMF
WP_159201831.1 1 81 Histone
WP_159316611.1 1 52 Histone
WP_159316657.1 27 103 CENP-T_C
WP_160226878.1 13 63 CBFD_NFYB_HMF
WP_160311871.1 5 101 Histone,CBFD_NFYB_HMF
WP_162000600.1 1 93 Histone,CBFD_NFYB_HMF
WP_162178074.1 1 39 CENP-T_C
WP_164185685.1 34 104 CENP-T_C
WP_164185712.1 1 36 Histone
WP_164185739.1 1 84 Histone
WP_164185911.1 1 56 Histone
