Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Exapal_XM_021037919.2	312	141.931	10.596453	12.622	SRR1648361	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	145.969	4.796534	5.409	SRR1648362	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	131.705	15.292007	14.582	SRR1648363	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	141.197	4.394216	5.849	SRR1648365	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	136.115	9.438487	11.140	SRR1648367	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	141.543	8.937207	12.553	SRR1648368	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	150.959	11.972541	10.798	SRR1648369	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	145.508	15.856891	14.869	SRR1648370	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	145.270	0.000000	0.000	SRR1648371	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	147.142	10.842322	10.545	SRR1648372	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	124.774	0.000000	0.000	SRR1648373	Exapal_XP_020896800.1
Exapal_XM_021037919.2	312	138.708	7.924514	7.675	SRR1648374	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	140.296	2.841439	4.000	SRR1648359	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	62.441	4.808288	5.000	SRR1648360	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	141.931	4.462833	5.316	SRR1648361	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	145.969	3.547278	4.000	SRR1648362	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	131.705	5.695374	5.431	SRR1648363	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	141.197	4.507489	6.000	SRR1648365	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	136.115	4.105710	4.846	SRR1648367	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	141.543	10.679167	15.000	SRR1648368	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	150.959	4.435304	4.000	SRR1648369	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	145.508	9.110560	8.543	SRR1648370	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	145.270	3.764607	3.000	SRR1648371	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	147.142	0.000000	0.000	SRR1648372	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	124.774	24.330255	23.962	SRR1648373	Exapal_XP_020896800.1
Exapal_XM_021038456.2	312	138.708	25.813095	25.000	SRR1648374	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	140.296	18.521058	26.073	SRR1648359	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	62.441	12.098100	12.582	SRR1648360	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	141.931	17.332293	20.646	SRR1648361	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	145.969	16.066087	18.117	SRR1648362	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	131.705	23.618781	22.522	SRR1648363	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	141.197	13.667562	18.193	SRR1648365	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	136.115	10.679394	12.604	SRR1648367	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	141.543	11.940538	16.772	SRR1648368	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	150.959	5.210405	4.699	SRR1648369	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	145.508	7.732519	7.251	SRR1648370	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	145.270	4.085942	3.256	SRR1648371	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	147.142	14.252090	13.861	SRR1648372	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	124.774	8.601015	8.471	SRR1648373	Exapal_XP_020896800.1
Exapal_XM_021040329.2	312	138.708	10.822676	10.482	SRR1648374	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	140.296	9.946161	14.002	SRR1648359	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	62.441	5.482642	5.702	SRR1648360	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	141.931	5.294270	6.306	SRR1648361	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	145.969	5.462693	6.160	SRR1648362	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	131.705	14.744543	14.060	SRR1648363	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	141.197	4.244434	5.650	SRR1648365	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	136.115	7.627752	9.002	SRR1648367	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	141.543	12.268988	17.233	SRR1648368	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	150.959	7.763348	7.002	SRR1648369	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	145.508	5.333115	5.001	SRR1648370	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	145.270	5.218058	4.158	SRR1648371	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	147.142	4.294808	4.177	SRR1648372	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	124.774	3.433280	3.381	SRR1648373	Exapal_XP_020896800.1
Exapal_XM_021050925.2	312	138.708	2.065048	2.000	SRR1648374	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	140.296	5.670724	7.983	SRR1648359	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	62.441	8.265518	8.596	SRR1648360	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	141.931	2.552174	3.040	SRR1648361	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	145.969	6.495083	7.324	SRR1648362	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	131.705	16.389549	15.628	SRR1648363	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	141.197	4.099959	5.458	SRR1648365	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	136.115	4.320766	5.099	SRR1648367	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	141.543	5.032413	7.069	SRR1648368	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	150.959	7.762830	7.001	SRR1648369	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	145.508	5.317658	4.986	SRR1648370	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	145.270	7.804109	6.219	SRR1648371	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	147.142	9.784023	9.516	SRR1648372	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	124.774	2.517866	2.480	SRR1648373	Exapal_XP_020896800.1
Exapal_XM_021060604.2	312	138.708	4.351335	4.214	SRR1648374	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.359	5.326025	1.997	SRR1648359	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	7.236	42.823476	5.161	SRR1648360	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.474	7.448429	2.343	SRR1648361	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	39.947	15.747237	4.860	SRR1648362	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.727	14.631032	3.996	SRR1648363	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.675	22.523704	8.000	SRR1648365	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	36.654	17.650754	5.610	SRR1648367	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.595	38.705436	14.440	SRR1648368	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	39.886	24.012301	5.722	SRR1648369	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.903	4.094098	1.000	SRR1648370	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	38.369	9.504646	2.000	SRR1648371	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	38.164	23.710588	5.981	SRR1648372	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	36.370	3.482161	1.000	SRR1648373	Exapal_XP_020896800.1
Exapal_XM_021037965.2	183	37.542	6.911749	1.812	SRR1648374	Exapal_XP_020896800.1
Exapal_XM_021041268.2	681	504.898	9.855776	49.931	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	431.000	6.200170	44.507	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	506.536	9.472699	40.270	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	510.148	12.792004	50.412	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	488.793	10.075821	35.657	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	505.376	9.081616	43.268	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	497.054	10.068529	43.394	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	505.084	8.942550	44.822	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	514.238	6.853314	21.055	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	510.226	8.114058	26.679	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	508.949	7.399291	20.658	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	511.418	10.228984	34.577	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	476.536	1.922712	7.232	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021041268.2	681	494.396	1.714391	5.918	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	140.296	2.841439	4.000	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	62.441	3.369592	3.504	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	141.931	5.876633	7.000	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	145.969	6.208414	7.001	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	131.705	7.341029	7.000	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	141.197	3.917929	5.215	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	136.115	4.236475	5.000	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	141.543	4.983611	7.000	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	150.959	8.870171	8.000	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	145.508	7.465297	7.000	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	145.270	3.764607	3.000	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	147.142	3.084636	3.000	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	124.774	4.061545	4.000	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021040521.2	312	138.708	10.323552	9.998	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	140.296	7.957692	11.202	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	62.441	9.107544	9.472	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	141.931	7.775834	9.262	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	145.969	8.868194	10.000	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	131.705	4.194874	4.000	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	141.197	9.761671	12.994	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	136.115	5.931065	7.000	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	141.543	4.983611	7.000	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	150.959	9.978942	9.000	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	145.508	6.398826	6.000	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	145.270	3.764607	3.000	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	147.142	5.141059	5.000	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	124.774	2.030773	2.000	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021061890.2	312	138.708	3.097572	3.000	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	140.296	12.853387	18.094	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	62.441	5.092191	5.296	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	141.931	10.596453	12.622	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	145.969	4.796534	5.409	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	131.705	15.292007	14.582	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	141.197	4.394216	5.849	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	136.115	9.438487	11.140	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	141.543	8.937207	12.553	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	150.959	11.972541	10.798	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	145.508	15.856891	14.869	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	145.270	0.000000	0.000	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	147.142	10.842322	10.545	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	124.774	0.000000	0.000	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021037919.2	312	138.708	7.924514	7.675	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	140.296	2.841439	4.000	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	62.441	4.808288	5.000	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	141.931	4.462833	5.316	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	145.969	3.547278	4.000	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	131.705	5.695374	5.431	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	141.197	4.507489	6.000	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	136.115	4.105710	4.846	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	141.543	10.679167	15.000	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	150.959	4.435304	4.000	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	145.508	9.110560	8.543	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	145.270	3.764607	3.000	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	147.142	0.000000	0.000	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	124.774	24.330255	23.962	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021038456.2	312	138.708	25.813095	25.000	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	140.296	18.521058	26.073	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	62.441	12.098100	12.582	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	141.931	17.332293	20.646	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	145.969	16.066087	18.117	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	131.705	23.618781	22.522	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	141.197	13.667562	18.193	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	136.115	10.679394	12.604	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	141.543	11.940538	16.772	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	150.959	5.210405	4.699	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	145.508	7.732519	7.251	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	145.270	4.085942	3.256	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	147.142	14.252090	13.861	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	124.774	8.601015	8.471	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021040329.2	312	138.708	10.822676	10.482	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	140.296	9.946161	14.002	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	62.441	5.482642	5.702	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	141.931	5.294270	6.306	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	145.969	5.462693	6.160	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	131.705	14.744543	14.060	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	141.197	4.244434	5.650	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	136.115	7.627752	9.002	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	141.543	12.268988	17.233	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	150.959	7.763348	7.002	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	145.508	5.333115	5.001	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	145.270	5.218058	4.158	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	147.142	4.294808	4.177	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	124.774	3.433280	3.381	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021050925.2	312	138.708	2.065048	2.000	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	140.296	5.670724	7.983	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	62.441	8.265518	8.596	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	141.931	2.552174	3.040	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	145.969	6.495083	7.324	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	131.705	16.389549	15.628	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	141.197	4.099959	5.458	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	136.115	4.320766	5.099	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	141.543	5.032413	7.069	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	150.959	7.762830	7.001	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	145.508	5.317658	4.986	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	145.270	7.804109	6.219	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	147.142	9.784023	9.516	SRR1648372	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	124.774	2.517866	2.480	SRR1648373	Exapal_XP_020896927.1
Exapal_XM_021060604.2	312	138.708	4.351335	4.214	SRR1648374	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	37.359	5.326025	1.997	SRR1648359	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	7.236	42.823476	5.161	SRR1648360	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	37.474	7.448429	2.343	SRR1648361	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	39.947	15.747237	4.860	SRR1648362	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	37.727	14.631032	3.996	SRR1648363	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	37.675	22.523704	8.000	SRR1648365	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	36.654	17.650754	5.610	SRR1648367	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	37.595	38.705436	14.440	SRR1648368	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	39.886	24.012301	5.722	SRR1648369	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	37.903	4.094098	1.000	SRR1648370	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	38.369	9.504646	2.000	SRR1648371	Exapal_XP_020896927.1
Exapal_XM_021037965.2	183	38.164	23.710588	5.981	SRR1648372	Exapal_XP_020896927.1
